company,cars_bought,type_buyer,frequency,recency,monetary,hp,age,mileage,sell_price,share_gear_type_1140_1141,share_gear_type_1139,share_gear_type_1138,share_fuel_type_1140,share_fuel_type_1139,share_fuel_type_other,profit_per_car
EURL EXTEN'Z CARS,23,Medium_buyer,6,5,11,389,2015,40239,37637,26,52,21,0,100,0,1862
"1a carworld, Inh. Amar Alkhateb",3,Small_buyer,2,10,2,103,2001,138978,625,0,33,66,0,100,0,265
"Ollis Fahrzeugtechnik, Inh. Kenan Cato",60,Top_buyer,8,3,10,149,2010,115693,7211,30,13,56,8,91,0,624
"B & J Automobile, Inh. Hussein Berjawi",59,Top_buyer,8,1,9,105,2005,78811,2650,0,22,77,3,96,0,578
"Pyttlik KFZ, Inh. Jürgen Pyttlik",12,Small_buyer,4,3,7,89,2008,64775,4582,0,8,91,0,100,0,825
AUTOMOBILI DEL FRATE S.R.L.,2,Small_buyer,1,10,4,95,2015,35303,9923,0,0,100,0,100,0,406
VOLANTEXTROVERTIDO UNIPESSOAL LDA,1,Small_buyer,1,10,5,258,2019,66727,33268,0,100,0,100,0,0,-6488
R.R.Auto Di Ricci Raffaele,3,Small_buyer,2,10,4,110,2002,110763,3481,0,0,100,0,100,0,-30
„IM GROUP 69“ EOOD,2,Small_buyer,1,7,5,327,2009,245002,10925,0,100,0,50,50,0,713
Delta-Leasing Gmbh & Co KG,1,Small_buyer,1,9,4,145,2018,17828,15100,0,0,100,0,100,0,537
RUDAK MYROSLAV STEPANOVYCH,10,Small_buyer,4,5,6,131,2008,204247,3610,10,10,80,30,70,0,778
WILLY AUTOMOBILE S.R.L.,12,Small_buyer,4,7,9,167,2012,200835,8774,33,50,16,91,8,0,612
"Westerhoff Automobile, Inh. Philipp Westerhoff",5,Small_buyer,3,7,5,134,2003,111870,4874,0,40,60,0,100,0,444
"JCP Jeeps Cars & Parts, Inh. Holger Heitmann",1,Small_buyer,1,10,6,285,2018,44297,37491,0,100,0,0,100,0,-3909
Peter Krajči - PK - AUTO,1,Small_buyer,1,10,2,140,2005,216539,3115,0,0,100,100,0,0,588
"Autohof Sallom, Inh. Mohyden Sallom Tarraf",1,Small_buyer,1,8,5,150,2019,62936,28450,100,0,0,100,0,0,-1982
Salon Samochodowy M&M Magdalena Kontny,6,Small_buyer,3,2,6,163,2011,199026,8142,16,0,83,100,0,0,956
TRANSLAW PAWEŁ DOWEJKO,1,Small_buyer,1,8,3,150,2018,193526,8200,100,0,0,100,0,0,200
V Motors OÜ,4,Small_buyer,2,9,9,269,2016,97298,38093,50,50,0,75,25,0,368
FIDATIAUTO DI QUITADAMO ALESSIO,1,Small_buyer,1,10,2,60,2010,99386,3378,0,0,100,0,100,0,701
OLD PORKI Korlátolt Felelősségű Társaság,4,Small_buyer,2,4,4,122,2008,215591,4224,25,0,75,100,0,0,617
TARATAIKA LTD,1,Small_buyer,1,10,4,150,2018,107409,17500,100,0,0,100,0,0,200
BVBA Garage Bauwelinck,8,Small_buyer,3,8,9,138,2018,24843,19199,0,62,37,0,62,37,987
"ST-Automobile, Inh. Selim Türk",6,Small_buyer,3,7,6,178,2009,161013,6124,0,16,83,16,83,0,-292
MERLIN AUTO SRL,3,Small_buyer,2,3,6,140,2017,116694,13656,33,0,66,66,33,0,500
ALFA - CAR KANASZEWSKA BARBARA,3,Small_buyer,2,9,5,131,2012,138628,7691,0,0,100,66,33,0,407
ARENA AUTO S.R.L.,5,Small_buyer,3,2,7,109,2014,110828,10777,0,40,60,60,0,40,695
Stanislav Šilc,14,Small_buyer,4,2,9,131,2009,194763,8232,14,0,85,100,0,0,736
"Autoportal Bauer, Inh. Tobias Bauer",1,Small_buyer,1,9,2,75,2002,83543,2000,0,100,0,0,100,0,483
SARL DELUXE AUTO,6,Small_buyer,3,8,9,387,2016,58955,33171,0,50,50,16,83,0,1394
"Tasan Automobile, Inh. Mükramin Tasan",3,Small_buyer,2,8,2,129,2005,159333,1181,0,0,100,0,100,0,-397
GLS auto d.o.o.,1,Small_buyer,1,10,2,60,2011,157360,1052,0,0,100,0,100,0,240
MB Miksana,1,Small_buyer,1,10,2,77,2006,335318,4086,0,100,0,0,0,100,663
RODAS EXTROVERTIDAS LDA,2,Small_buyer,1,8,3,200,2005,200390,3596,0,0,100,0,100,0,707
INNOVA MOTORS s.r.o.,1,Small_buyer,1,10,3,105,2010,244882,5756,100,0,0,100,0,0,16
""" MaxProfit "" MILEWSKI PRZEMYSŁAW",1,Small_buyer,1,7,1,150,2006,270547,757,0,100,0,100,0,0,0
TOURIST AUTO TRAVEL SRL,1,Small_buyer,1,9,3,140,2011,265655,5472,0,0,100,100,0,0,340
Autohaus Nuding GmbH & Co. KG,1,Small_buyer,1,10,4,150,2018,48060,17769,0,0,100,0,100,0,445
"AUTOBAZAR PETR JŮNA, s.r.o.",9,Small_buyer,3,8,7,137,2009,214621,6415,22,44,33,100,0,0,490
MB Nerauto,3,Small_buyer,2,8,6,226,2012,260940,13161,33,33,33,100,0,0,-729
Pavel Zíka,2,Small_buyer,1,10,5,145,2015,132300,11472,0,0,100,100,0,0,1545
"T.A.-Automobile, Inh. Tanja Ayrilmis",2,Small_buyer,1,9,2,72,2004,111453,756,0,50,50,0,100,0,241
Nolten Auto's,1,Small_buyer,1,7,4,300,2010,241022,15556,0,100,0,0,100,0,1200
INTELLIGENT CARS SOCIEDADE UNIPESSOAL LIMITADA,1,Small_buyer,1,10,4,82,2020,7160,17500,0,100,0,0,0,100,200
SHAYDETSKYI VIKTOR,1,Small_buyer,1,4,2,110,2010,295260,2370,0,0,100,100,0,0,589
Auto-Centrum Ewa Jaśki,22,Medium_buyer,6,3,8,127,2009,157694,4218,0,9,90,4,95,0,661
"Reifendienst Böhme, Inh. Marco Böhme",2,Small_buyer,1,8,5,95,2018,61605,11866,50,0,50,50,50,0,128
"Automobile Brkic, Inh. Emir Brkic",6,Small_buyer,3,5,5,131,2007,153355,3346,0,50,50,16,83,0,413
BOLRIM s.r.o.,1,Small_buyer,1,9,3,105,2012,257773,5501,0,0,100,100,0,0,289
SZONA AUTÓ Korlátolt Felelősségű Társaság,12,Small_buyer,4,3,6,121,2009,200019,3277,0,0,100,58,41,0,567
Autohaus Kleist GmbH,14,Small_buyer,4,5,10,145,2018,22761,20166,0,64,35,0,100,0,1314
Hansen Auto OÜ,2,Small_buyer,1,10,5,199,2015,192102,11786,50,50,0,100,0,0,671
Autopilotti Sijoitus Oy,10,Small_buyer,4,8,11,458,2021,12387,59539,0,100,0,0,0,100,1952
"Speckhardt Automobile, Inh. Horst Speckhardt",2,Small_buyer,1,9,6,190,2013,57890,20669,50,50,0,50,50,0,1072
SZEKERES SZABOLCS BÁLINT E.V.,6,Small_buyer,3,8,6,189,2012,167021,7025,0,50,50,100,0,0,113
"Jarrah, Mustafa",9,Small_buyer,3,5,5,101,2009,117546,3251,0,11,88,0,100,0,343
AUTOCENTER APAVALOAIE S.R.L.,2,Small_buyer,1,10,3,122,2009,194066,3972,0,0,100,50,50,0,674
"An- und Verkauf von Gebrauchtwagen, Inh. Dipl. W. Ing. Sascha Kujawa",1,Small_buyer,1,6,4,140,2010,106748,19960,0,0,100,100,0,0,1170
SZENON-AUTO PLUSZ kft,9,Small_buyer,3,3,5,140,2006,212421,2419,0,11,88,33,66,0,528
Jozsef Csaba Szabo,1,Small_buyer,1,10,2,170,2006,187029,3500,100,0,0,100,0,0,570
EVSO AUTOMOVILE TRANS S.R.L.,2,Small_buyer,1,9,4,164,2012,210978,7739,100,0,0,100,0,0,615
DANIDEN DIVERS S.R.L.,4,Small_buyer,2,5,5,149,2011,227849,6833,0,50,50,100,0,0,731
Autohaus Brockmann GmbH,14,Small_buyer,4,8,9,104,2018,25348,13158,35,0,64,0,100,0,719
STOP AND SHOP AUTOS,1,Small_buyer,1,3,2,143,2008,146380,4187,0,0,100,0,100,0,644
GARAGE DU MOULIN,1,Small_buyer,1,10,6,450,2019,22219,45101,0,100,0,0,100,0,1831
MARIUSZ PAŚDZIERNY PHU GLANZ.MARIUSZ PAŚDZIERNY,30,Medium_buyer,7,1,6,79,2007,153423,1468,0,0,100,0,100,0,366
"Avtoservis Razboršek, d.o.o.",1,Small_buyer,1,10,4,180,2015,103714,12500,0,0,100,0,100,0,1346
"Autohandel Kenny, Inh. Kenan Bilici",2,Small_buyer,1,6,2,62,2001,124814,598,0,0,100,50,50,0,229
OREST ZAKHARIN,1,Small_buyer,1,9,3,185,2011,194492,7000,0,100,0,100,0,0,170
MOBILTECNO DI FILIBERTO ANGELO,1,Small_buyer,1,5,2,70,2009,79166,3202,0,0,100,0,100,0,272
Arjan de groot auto's,25,Medium_buyer,6,7,9,99,2015,80628,8990,4,32,64,0,92,8,993
MTR GENERALI AUTOHOUSE S.R.L.,6,Small_buyer,3,9,5,99,2011,221871,3548,0,0,100,50,50,0,619
Marcus Böhme und Nico Schneider GbR,5,Small_buyer,3,5,4,106,2008,127008,2803,0,0,100,0,100,0,197
FIRMA HANDLOWO-USŁUGOWA WIESŁAW DRABOT,6,Small_buyer,3,6,7,146,2014,179728,8867,16,16,66,50,50,0,1151
AUTO – LOPEZ KAMIL ZIELENIAK,9,Small_buyer,3,6,4,105,2006,226415,1390,0,0,100,0,88,11,379
Iisalmen Autosompa Oy,1,Small_buyer,1,9,6,441,2021,25879,49562,0,100,0,0,0,100,1315
Muro cars,2,Small_buyer,1,4,2,68,2007,150279,1411,50,0,50,50,50,0,400
ITALY-RENT S.R.L.S.,1,Small_buyer,1,7,2,85,2013,176206,4203,0,0,100,100,0,0,672
VAN HELDEN AANHANGWAGENS,6,Small_buyer,3,8,6,146,2009,181782,7692,0,33,66,33,66,0,890
"VC-Automobile, Inh. Volkan Cakmak",8,Small_buyer,3,7,7,113,2009,96724,6660,12,0,87,0,100,0,728
Autohaus Südheide GbR,5,Small_buyer,3,6,4,76,2009,177712,2207,0,0,100,20,80,0,337
"LUCIA CAMBELOVÁ, s.r.o.",4,Small_buyer,2,9,7,184,2015,116585,16914,75,25,0,50,50,0,955
SARL A.F. INVEST SARL,1,Small_buyer,1,7,1,58,2004,115308,480,0,0,100,0,100,0,227
"Automarkt Mayer Grötzingen, Inh. Max Mayer",1,Small_buyer,1,10,2,220,2002,144670,2739,0,100,0,0,100,0,155
"Auto Minmax, Valentino Colic",2,Small_buyer,1,8,4,156,2007,212730,5782,0,100,0,50,50,0,608
GALERY AUTOMOBILE S.R.L.,15,Medium_buyer,5,5,8,143,2010,210878,5612,40,6,53,60,40,0,493
TOMASZ PASTUSZAK,30,Medium_buyer,7,3,8,105,2009,166970,3208,0,0,100,0,100,0,554
Autobedrijf van Schijndel,1,Small_buyer,1,7,3,200,2008,139113,6123,0,100,0,0,100,0,868
CURVA DA SORTE - COMERCIO DE AUTOMOVEIS LDA,1,Small_buyer,1,3,3,185,2012,115838,9561,0,0,100,100,0,0,1438
VK GOLD CAR,54,Top_buyer,8,8,9,96,2009,114327,3506,0,0,100,14,85,0,599
GRANDPOSITION - UNIPESSOAL LDA,1,Small_buyer,1,3,4,110,2015,164013,10604,0,0,100,100,0,0,1386
BL Automobile,1,Small_buyer,1,2,1,55,2009,142105,785,0,0,100,0,100,0,309
Rydells Bil AB,8,Small_buyer,3,8,10,436,2020,17138,53122,0,100,0,0,0,100,249
PROCAR AUTO,4,Small_buyer,2,8,7,187,2013,108018,14472,75,0,25,50,50,0,1610
S CUSTOMS ŁUKASZ SADOWSKI,1,Small_buyer,1,9,2,75,2009,175122,1401,0,0,100,0,100,0,497
"""Auto Salloni AG - MERCEDES"" SH.P.K.",4,Small_buyer,2,9,4,97,2013,204558,4757,50,0,50,50,50,0,685
"A&A Automobile, Inh. Atilla Ates",1,Small_buyer,1,9,3,90,2014,135216,9852,100,0,0,100,0,0,1076
AUTO VEM J.D.O.O.,2,Small_buyer,1,5,2,100,2010,228312,2113,0,0,100,100,0,0,724
SPINTHAKHS PANAG GEWRGIOS,1,Small_buyer,1,10,3,120,2014,114646,7506,100,0,0,0,100,0,832
AZ IMPORT MOTORS SRL,1,Small_buyer,1,9,2,105,2012,150172,4151,0,0,100,0,100,0,489
Autohandel moreno,5,Small_buyer,3,8,7,109,2016,51635,11606,20,20,60,20,80,0,936
Rainone Damiano,1,Small_buyer,1,7,1,60,2005,160036,750,0,0,100,0,100,0,277
"MB ""Autogiera""",1,Small_buyer,1,10,3,140,2011,266426,5900,100,0,0,100,0,0,685
"Wagen-Aufbereitung Woronowicz, Inh. Dirk Woronowicz",3,Small_buyer,2,9,3,81,2010,85883,2910,0,0,100,0,100,0,275
Tecklenborg GmbH,16,Medium_buyer,5,6,9,108,2014,105876,7665,6,0,93,12,87,0,121
Autohaus Trumpf GmbH,5,Small_buyer,3,10,7,107,2017,36196,14542,0,20,80,0,100,0,765
Firma Usługowo-Handlowa mgr Adam Rybiński,2,Small_buyer,1,10,2,93,2007,178899,1305,0,0,100,0,100,0,357
Renault-Ahrens GmbH,4,Small_buyer,2,8,7,103,2019,24177,15702,0,0,100,25,75,0,1703
"AH AUTOMOBILE, Inh. Adel Haloum",2,Small_buyer,1,7,3,116,2010,208993,3955,0,0,100,0,100,0,285
MANOBRA MITICA - UNIPESSOAL LDA,3,Small_buyer,2,8,4,178,2005,132995,6117,0,33,66,0,100,0,95
ELBA ELŻBIETA PODWYSOCKA-BAZYDŁO,8,Small_buyer,3,8,5,164,2008,255644,4056,50,0,50,62,37,0,73
Mechanika Samochodowa Dominik Lubowiecki,2,Small_buyer,1,3,4,163,2014,274797,7088,0,0,100,100,0,0,666
Firma Handlowo-Budowlana Robert Duda RDD Transport,3,Small_buyer,2,3,4,143,2009,121187,5281,0,66,33,0,100,0,715
ZETEC AUTO RULATE S.R.L.,6,Small_buyer,3,2,5,143,2012,186491,5513,16,16,66,50,33,16,753
SGA S.R.L.S.,3,Small_buyer,2,10,5,96,2013,98953,7315,33,0,66,33,66,0,418
Thiers Gilles,4,Small_buyer,2,5,9,407,2013,103197,31785,50,50,0,0,100,0,456
Tajikios Baltija UAB,1,Small_buyer,1,10,1,75,1996,120185,250,0,0,100,0,100,0,171
WEB LUX UNIVERSAL S.R.L.,2,Small_buyer,1,8,4,122,2009,320412,5025,0,0,100,100,0,0,307
HIRO-Automarkt GmbH,3,Small_buyer,2,8,7,150,2019,18766,20308,0,66,33,0,100,0,1140
VÁCLAV VESELÝ,3,Small_buyer,2,5,3,120,2009,312818,2826,33,0,66,100,0,0,426
Josef Trávník,4,Small_buyer,2,7,6,151,2015,255297,10554,50,50,0,100,0,0,731
"Automobile Tröger, Inh. Pierre Tröger",1,Small_buyer,1,8,3,90,2015,66536,6705,0,0,100,0,100,0,342
"Schier Automobile, Inh. Yannik Schier",1,Small_buyer,1,10,1,90,1996,104745,668,0,100,0,100,0,0,143
CHRIS AUTO,3,Small_buyer,2,10,3,65,2008,40894,3256,0,0,100,0,100,0,652
slh-cars-muenchen Inh. Salih Varyok,17,Medium_buyer,5,7,5,77,2004,82493,1743,23,17,58,5,94,0,344
Adler automobil export,1,Small_buyer,1,9,1,75,2002,67674,808,100,0,0,0,100,0,350
Mgr. Michal Končický,1,Small_buyer,1,10,4,110,2016,108357,11500,0,0,100,0,100,0,918
GARAGE DE FRANCE,1,Small_buyer,1,9,5,300,2019,63500,25500,100,0,0,0,100,0,521
Paweł Kruczek F.H. HIT,1,Small_buyer,1,6,2,102,2006,133600,3354,0,0,100,0,100,0,635
MATEJ MARINCIC s.p.,3,Small_buyer,2,1,3,84,2007,145407,2138,100,0,0,0,100,0,121
T&M Auto s.r.o.,4,Small_buyer,2,9,4,188,2007,238878,4095,0,75,25,100,0,0,530
KWANON S.R.O,37,Medium_buyer,7,5,9,138,2011,145917,6212,10,13,75,13,81,5,484
"Top Automobile, Inh. Andreas Chudaj",1,Small_buyer,1,10,1,135,1998,151138,381,0,0,100,0,100,0,122
MOTO-LAND AGNIESZKA RYLL-JUREK,9,Small_buyer,3,3,4,96,2008,198525,2104,0,11,88,22,77,0,371
"Saletnik Automobile, Inh. Adrian Saletnik",12,Small_buyer,4,4,11,310,2017,107149,44201,16,75,8,58,33,8,245
VITALIY YAKOVYSHYN,1,Small_buyer,1,9,2,193,2007,186295,2951,0,100,0,0,100,0,552
BIS PERFORM S.R.L.,1,Small_buyer,1,10,2,110,2012,111777,4446,0,0,100,100,0,0,296
SARL AMZ AUTOMOBILES,3,Small_buyer,2,8,4,101,2009,119422,6129,0,0,100,0,100,0,-600
David Slad,2,Small_buyer,1,3,5,170,2014,119974,12804,50,0,50,100,0,0,758
J T SAMPAIO LDA,1,Small_buyer,1,10,3,92,2015,138852,8695,100,0,0,100,0,0,2260
Misy sprl,4,Small_buyer,2,9,3,72,2008,163981,2016,0,0,100,0,100,0,358
"NE-BA Autohandel, Inh. Barna Nemeth",2,Small_buyer,1,10,2,77,2008,120557,967,0,0,100,0,100,0,275
FINE REST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,12,Small_buyer,4,6,10,205,2016,153053,21154,16,83,0,91,0,8,905
Igor Vlačuha,2,Small_buyer,1,8,4,165,2011,142407,8389,0,50,50,50,50,0,884
ALLCARS S.R.L.,2,Small_buyer,1,9,4,91,2013,93247,7232,0,0,100,0,100,0,595
smile store s.r.o.,1,Small_buyer,1,10,5,258,2014,82455,21950,0,100,0,100,0,0,440
MAX-DISCOUNT CARS,3,Small_buyer,2,9,4,140,2006,133657,3421,0,0,100,0,100,0,432
"City Automobile-Mannheim, Inh. Fatih Türkoglu",1,Small_buyer,1,4,3,140,2007,177937,6350,0,100,0,100,0,0,384
K2 Biler,1,Small_buyer,1,10,5,135,2019,42427,25200,0,100,0,0,0,100,2097
IGOR & DENIS j.d.o.o.,1,Small_buyer,1,10,4,130,2017,64608,17600,0,0,100,100,0,0,443
"1a autoservice Steffen, Inh. Niko Steffen",2,Small_buyer,1,10,3,71,2010,105747,2763,0,0,100,0,100,0,680
JORGE RODRIGUES LDA,3,Small_buyer,2,10,3,69,2009,76611,2225,0,0,100,0,100,0,28
ARTHUR & RAPHAEL ROCHA LDA,31,Medium_buyer,7,5,9,109,2009,159082,3385,3,0,96,9,90,0,345
EZ PLUSZ 85 Kft,38,Medium_buyer,7,1,10,179,2006,121190,8495,28,13,57,26,73,0,-489
Autohaus Boltz KG,28,Medium_buyer,6,3,11,184,2015,35979,27647,28,71,0,0,100,0,1541
Garage Jagt,9,Small_buyer,3,4,6,126,2010,139899,4352,11,33,55,0,100,0,597
"PROVIAUTO, Inh. Vitali Protzmann",2,Small_buyer,1,10,2,69,2007,139877,643,0,0,100,0,100,0,-54
NAGY A.P.  CSABA ÎNTREPRINDERE INDIVIDUALĂ,1,Small_buyer,1,10,3,150,2012,164477,6500,0,0,100,100,0,0,1664
VST Motors,3,Small_buyer,2,10,3,108,2005,93218,2862,0,0,100,0,100,0,360
"Muammer Akkas, Ahmet Dogan GbR",5,Small_buyer,3,9,5,128,2008,144406,4707,20,0,80,20,40,40,767
PROPOSTA CONTAGIANTE LDA,13,Small_buyer,4,2,4,68,2007,135046,1195,0,7,92,0,100,0,309
Forman GmbH,1,Small_buyer,1,10,2,60,2009,158380,1104,0,0,100,0,100,0,403
POYLAKHS FILIPPOS XRHSTOS,5,Small_buyer,3,7,5,98,2013,134439,5946,0,20,80,60,40,0,652
Duro Topic Global GmbH,2,Small_buyer,1,10,5,80,2017,53542,11345,0,0,100,50,50,0,395
SARL LARBIOU,37,Medium_buyer,7,1,9,107,2009,137377,6093,8,2,89,78,21,0,1022
Autobedrijf van Os Heerhugowaard,13,Small_buyer,4,3,8,195,2009,143864,7345,53,38,7,0,100,0,401
Procartex Piotr Będkowski,14,Small_buyer,4,4,4,99,2006,235291,1122,0,14,85,28,71,0,296
JACK GARAGE Sp.z o.o.,2,Small_buyer,1,7,3,106,2009,142212,2757,0,0,100,0,100,0,159
TOMASI AUTO S.R.L.,29,Medium_buyer,6,9,11,114,2018,34295,19186,10,31,58,24,75,0,588
EUROTOUR d.o.o. Novo Mesto,21,Medium_buyer,6,1,9,141,2010,196103,5089,4,9,85,38,57,4,465
Autopark Passewaaij,3,Small_buyer,2,5,5,110,2013,149420,9589,0,66,33,0,66,33,738
Auto Brucker GmbH,9,Small_buyer,3,9,10,183,2020,18991,28102,66,0,33,44,55,0,851
DESFILADEIRO D'ELITE - UNIPESSOAL LDA,1,Small_buyer,1,4,5,300,2017,71769,20135,100,0,0,0,100,0,478
FLIPPER S.R.L.S. SOCIETA' A RE SPONSABILITA' LIMITATA SEMPLI,3,Small_buyer,2,10,5,101,2009,78464,7270,0,33,66,0,100,0,1003
"MW AUTOMOBILE, Inh. Michael Wirtz",1,Small_buyer,1,8,2,197,2001,190703,1605,0,0,100,0,100,0,534
F. Kremnitzer Ges.m.b.H. & Co. KG,12,Small_buyer,4,3,9,152,2018,75114,20276,50,0,50,83,16,0,855
Wensink Automotive B.V. (BEDRIJFSWAGENS),7,Small_buyer,3,9,9,134,2017,82584,20596,14,28,57,100,0,0,1651
LEASECAR CZECH s.r.o.,1,Small_buyer,1,10,4,140,2012,195979,18334,0,0,100,100,0,0,2093
LODOU AUTO,1,Small_buyer,1,10,2,100,2007,208337,1239,0,0,100,0,100,0,377
Kubiak Radosław KARINO,7,Small_buyer,3,4,5,163,2010,200267,4905,42,0,57,28,71,0,436
F MARTINS - COMERCIO DE VEICULOS AUTOMOVEIS UNIPESSOAL LDA,1,Small_buyer,1,7,5,295,2011,97243,28152,100,0,0,0,100,0,-1134
MG56 SIA,2,Small_buyer,1,10,7,187,2016,139765,31125,0,100,0,100,0,0,1090
AVTOHIŠA FERK D.O.O.,8,Small_buyer,3,6,9,140,2015,80827,15253,0,12,87,12,87,0,1032
rsca autombiles,1,Small_buyer,1,10,4,120,2015,30197,11181,100,0,0,0,100,0,1589
F.H.U.MAREX Marek Galikowski,2,Small_buyer,1,8,2,122,2007,244104,2098,0,0,100,100,0,0,301
VCT AUTO SCOUT S.R.L.,1,Small_buyer,1,6,3,320,1992,262705,7790,0,100,0,0,100,0,-866
"Klaus Unbekannt Kfz Handel, Inh. Klaus Unbekannt",6,Small_buyer,3,5,5,118,2010,110637,5042,0,0,100,33,66,0,853
ANMAREX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,3,Small_buyer,2,5,2,76,2004,187094,602,0,33,66,0,100,0,308
SARL A-G AUTOMOBILE,6,Small_buyer,3,8,5,89,2009,131163,3773,0,0,100,33,66,0,642
MILTON AVENUE,2,Small_buyer,1,10,5,152,2015,111091,17136,50,0,50,50,50,0,85
KRZYSZTOF KOZIMOR FIRMA USŁUGOWO - HANDLOWA KRISS,1,Small_buyer,1,9,3,135,2015,256481,8950,0,100,0,100,0,0,899
AMAZING FRONTIER - UNIPESSOAL LDA,1,Small_buyer,1,10,3,110,2015,107646,6845,0,0,100,0,100,0,911
"F.H.U ""SZWEDA - CAR"" KRYSTIAN SZWEDOWSKI",2,Small_buyer,1,10,4,145,2013,213961,7150,0,50,50,100,0,0,508
Autohandel Covic GmbH,17,Medium_buyer,5,6,9,145,2009,133130,6080,5,29,64,29,70,0,753
SARL RABES GARAGE,2,Small_buyer,1,9,4,82,2010,49349,7348,0,0,100,0,100,0,564
Lonauer Automobile,1,Small_buyer,1,6,5,190,2018,54690,24998,0,100,0,100,0,0,1292
STATHOKOSTOPOULOS AEE,1,Small_buyer,1,7,4,125,2018,60921,13490,0,0,100,0,100,0,490
"""TOP-INOX"" Sławomir Pietrzak",1,Small_buyer,1,9,2,140,2006,202304,1489,0,0,100,0,100,0,374
MUCAK AUTOMOBILI d.o.o.,3,Small_buyer,2,5,7,225,2017,118575,18859,33,33,33,66,33,0,-644
PLOSTELLUM D.O.O.,1,Small_buyer,1,9,3,70,2013,70811,5181,100,0,0,0,100,0,771
6-in-lijn B.V.,1,Small_buyer,1,8,3,130,1991,160309,7995,0,0,100,0,100,0,-421
Bolgar Auto Trance Ltd.,5,Small_buyer,3,7,6,151,2010,301842,7094,0,60,40,100,0,0,567
Petr Vojtek,12,Small_buyer,4,3,8,122,2011,173632,6612,25,0,75,41,58,0,509
AUTOHANDEL DENNIS,33,Medium_buyer,7,4,9,94,2013,84814,7508,6,3,90,0,100,0,580
Autohaus Fischer GmbH,1,Small_buyer,1,1,4,115,2015,111444,10288,0,0,100,100,0,0,1408
SPRL All Business Company,1,Small_buyer,1,9,2,95,2008,124710,1301,0,0,100,0,100,0,397
MAF AUTO FUL PIETROASELE SRL,1,Small_buyer,1,10,2,105,2005,229235,1798,0,0,100,100,0,0,425
TM Motors,3,Small_buyer,2,10,4,155,2010,181434,5901,33,33,33,66,33,0,381
Autowerk Pinzgau GmbH,3,Small_buyer,2,8,6,150,2016,123582,16095,66,0,33,100,0,0,1375
Pirzer Automotive UG,1,Small_buyer,1,5,2,10,2015,60146,3000,0,100,0,0,0,100,266
Dmytro Obshchanskyi  Individual entrepreneur,9,Small_buyer,3,1,4,105,2008,200960,2039,0,0,100,22,77,0,345
EURL CAR-AK-TERRE,1,Small_buyer,1,3,3,130,2013,81992,9090,0,0,100,100,0,0,-877
"Aron Cars, Inh. Sanel Hodzic",9,Small_buyer,3,3,9,165,2014,91215,16588,55,22,22,77,22,0,809
Jans Auto,25,Medium_buyer,6,10,12,356,2021,15802,50520,0,96,4,0,4,96,1992
WORLD OF CARS,7,Small_buyer,3,7,9,338,2008,111148,19888,14,71,14,14,85,0,858
PIMICO - PIEPRZYCA MICHAŁ,1,Small_buyer,1,10,2,100,2010,173503,4389,0,0,100,0,100,0,601
Mavcar Maciej Nowaczyk,2,Small_buyer,1,9,2,95,2008,219227,1902,0,0,100,0,100,0,488
"Sterkrader-Automobile, Inh. Ayse Berbero",1,Small_buyer,1,10,2,110,2006,116395,2323,0,0,100,0,100,0,1192
Comm.V PITTA ALPAY,2,Small_buyer,1,6,2,102,2008,155776,2198,0,50,50,0,100,0,363
Autobedrijf van Lierop,1,Small_buyer,1,10,4,110,2018,35093,16379,0,100,0,0,100,0,429
"Auto Galerie Duisburg, Inh. Fatih Bayram",3,Small_buyer,2,10,2,91,2006,109832,1410,0,0,100,0,100,0,390
Autokav MB,1,Small_buyer,1,9,3,125,2011,175705,5007,0,0,100,0,100,0,531
"Kfz Handel Cetin, Inh. Mehmet Cetin",6,Small_buyer,3,6,4,123,2004,102710,3294,0,33,66,33,66,0,625
ROYAL PRE INVEST SRL,7,Small_buyer,3,7,9,202,2015,147168,20154,14,85,0,100,0,0,885
RARAUTOMOBILE S.R.L.,4,Small_buyer,2,5,4,110,2009,236982,4002,0,25,75,50,50,0,357
AIELLO ANTONINO GIUSEPPE,1,Small_buyer,1,9,4,90,2017,66061,10583,0,0,100,100,0,0,1187
DK AUTOS,1,Small_buyer,1,10,2,130,2006,139435,2631,0,0,100,0,100,0,480
"Petzold-Automobile, Inh. Udo Petzold",1,Small_buyer,1,10,5,136,2022,94,27429,100,0,0,0,100,0,1472
"Abstatter-Reifen und Automarkt, Inh. Yavuz Türk",62,Top_buyer,8,2,11,178,2011,133532,10117,14,29,56,72,27,0,911
AN-CAR LUCKY-GROUP SOCIETA' A RESPONSABILITA' LIMITATA,10,Small_buyer,4,8,8,77,2016,64358,7923,20,0,80,0,100,0,810
Fiat Autohaus Dieter Schoedl e.K.,11,Small_buyer,4,9,9,92,2017,41141,11262,9,9,81,0,100,0,881
"Tedesco, Jean-Louis",1,Small_buyer,1,9,1,95,2004,116122,683,0,0,100,0,100,0,31
EkKrol,1,Small_buyer,1,8,2,72,1977,267964,1955,0,0,100,100,0,0,477
Autospot Dijk,10,Small_buyer,4,1,7,158,2009,137531,6558,0,0,100,0,100,0,902
