id,first_price,eligible_month,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
CN59043,19740.0,June,DE,0,MINI,Cabrio,Cooper,Green,2016,Cabrio,Leder,5.1,65903,135,Benzin,manual,24
MX82862,25000.0,February,DE,0,BMW,X1,sDrive 18i,Black,2018,SUV,Teilleder,5.8,75134,140,Benzin,automatic,19
KA90419,14490.0,August,DE,0,Mazda,2,1.5,Brown,2016,Limousine,Stoff,4.5,41090,90,Benzin,manual,67
YM26258,32580.0,May,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2019,Limousine,Leder,6.2,44691,155,Benzin,automatic,25
YU00668,8990.0,December,DE,0,Renault,Twingo,1.0 SCe,Red,2016,Limousine,Stoff,5.0,2520,70,Benzin,manual,13
ZE79041,13480.0,March,DE,0,Ford,B-Max,1.6 Ti-VCT,Gray,2015,Van,Stoff,6.4,24393,105,Benzin,automatic,1
HN92306,14600.0,July,DE,1,Volkswagen,Golf VII,2.0 TDI,White,2014,Limousine,Stoff,4.5,58563,150,Diesel,automatic,45
ZV86035,18830.0,April,DE,0,Audi,A1,1.4 TFSI,Black,2016,Limousine,Stoff,4.7,22494,150,Benzin,manual,7
PL19124,36400.0,June,AT,0,Kia,Stinger,3.3 TGDI,Blue,2018,Limousine,Leder,10.5,21591,366,Benzin,automatic,53
YJ25614,19390.0,April,DE,0,Mercedes-Benz,B-Klasse,B 180 CDI,Silver,2017,Van,Stoff,4.0,33384,110,Diesel,automatic,39
RH79481,12970.0,February,DE,0,Fiat,500C,1.2,White,2017,Cabrio,Teilleder,4.8,17652,70,Benzin,automatic,1
SY39057,16480.0,March,DE,0,Nissan,Qashqai,1.6,Brown,2017,SUV,Stoff,5.8,110195,163,Benzin,manual,34
AH71916,11000.0,August,DE,0,MINI,MINI,One,White,2013,Limousine,Stoff,5.4,33270,98,Benzin,manual,73
AG55120,7910.0,December,DE,0,Citroen,C3,1.4 VTi,Red,2012,Limousine,Stoff,5.8,39032,95,Benzin,manual,89
KE44939,21210.0,May,DE,0,Renault,Kadjar,1.3 TCe,Black,2019,SUV,Teilleder,6.1,16421,140,Benzin,manual,48
XN10645,13600.0,October,DE,0,Mercedes-Benz,A-Klasse,A 180,White,2013,Limousine,Teilleder,5.2,83663,122,Benzin,manual,2
RA56796,20830.0,March,BE,0,Skoda,Superb,2.0 TDI,Black,2016,Kombi,Stoff,4.5,70308,150,Diesel,automatic,8
TM71474,17700.0,September,DE,0,Jeep,Renegade,1.4 M-Air,Red,2017,SUV,Stoff,5.9,22946,140,Benzin,automatic,52
JJ57876,16990.0,August,DE,0,BMW,1er,118i,Blue,2018,Limousine,Stoff,5.1,45731,135,Benzin,automatic,8
DL00899,8790.0,August,DE,0,Smart,forfour,1.0,White,2015,Limousine,Stoff,5.2,69032,70,Benzin,manual,43
RS59701,33990.0,August,DE,0,Audi,A4,3.0 V6 TDI,Gray,2017,Kombi,Teilleder,5.4,63569,272,Diesel,automatic,12
VR98000,25600.0,August,DE,0,Audi,A6,3.0 V6 TDI clean diesel,Gray,2015,Kombi,Teilleder,5.3,105441,272,Diesel,automatic,10
UW56491,30030.0,February,DE,0,Volkswagen,Golf VII,2.0 TSI,White,2019,Limousine,Stoff,6.2,33013,245,Benzin,automatic,46
EB72413,13220.0,March,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2016,Limousine,Stoff,4.7,79306,90,Benzin,automatic,14
RZ52824,18390.0,August,DE,0,Citroen,C3 Aircross,1.2 e-THP,White,2017,SUV,Teilleder,5.5,41124,110,Benzin,automatic,61
KE13845,16250.0,December,DE,0,Audi,A1,1.0 TFSI,Blue,2018,Limousine,Stoff,4.4,25288,95,Benzin,manual,36
GH83268,15490.0,August,DE,0,Kia,cee'd,1.4,Blue,2018,Limousine,Stoff,6.4,47909,100,Benzin,manual,52
GZ47961,21530.0,March,DE,1,Volkswagen,Golf VII,1.5 TSI,Yellow,2018,Limousine,Stoff,4.9,49704,150,Benzin,automatic,35
RW99348,16490.0,April,SI,0,Volkswagen,Touran,1.6 TDI,Brown,2015,Van,Stoff,4.4,96017,110,Diesel,manual,34
RS66854,34680.0,February,DE,0,Mercedes-Benz,E-Klasse,E 220 d,Gray,2018,Kombi,Teilleder,4.9,60977,195,Diesel,automatic,35
HG12390,15220.0,December,DE,0,Smart,fortwo,0.9 Turbo,White,2016,Cabrio,Stoff,4.2,41895,90,Benzin,automatic,48
CA66132,27960.0,May,DE,0,Skoda,Karoq,1.5 TSI,Gray,2018,SUV,Stoff,5.5,35375,150,Benzin,automatic,14
TT47438,34000.0,September,DE,0,Citroen,DS7 Crossback,2.0 Blue-HDi,Gray,2018,SUV,Leder,4.9,37130,180,Diesel,automatic,43
MA91181,15300.0,August,DE,0,Ford,Focus,1.5 TDCi,White,2018,Kombi,Stoff,3.8,80258,120,Diesel,automatic,55
ZU28057,15080.0,July,DE,1,Skoda,Fabia,1.0 TSI,Black,2019,Limousine,Stoff,4.5,29653,95,Benzin,manual,12
ZA29084,15640.0,March,DE,0,Volkswagen,Golf VII,1.0 TSI,Gray,2017,Limousine,Stoff,4.8,88838,110,Benzin,manual,38
NW36344,12890.0,July,DE,0,Ford,EcoSport,1.0 EcoBoost,Yellow,2016,SUV,Teilleder,4.4,71418,125,Benzin,manual,43
GT99496,43490.0,June,DE,0,Mercedes-Benz,C-Klasse,C 300e,Gray,2020,Kombi,Leder,1.7,22362,320,Hybrid,automatic,1
VZ23436,15800.0,September,DE,0,BMW,2er,218d Active Tourer,Gray,2017,Van,Stoff,4.1,71311,150,Diesel,automatic,4
JZ19247,22470.0,November,DE,0,Seat,Arona,1.0 TSI,Gray,2019,SUV,Stoff,5.0,33920,115,Benzin,automatic,147
LF31930,13330.0,November,DE,0,Opel,Corsa,1.4,Gray,2019,Limousine,Stoff,5.4,9922,90,Benzin,manual,38
UD53080,19200.0,October,DE,0,BMW,2er,218d Gran Tourer,Black,2017,Van,Stoff,4.5,83666,150,Diesel,automatic,86
ED37926,10600.0,January,SK,1,Volkswagen,Polo,1.2 TSI,White,2014,Limousine,Stoff,5.1,44133,90,Benzin,manual,16
KV81346,17890.0,March,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2016,Kombi,Stoff,4.5,109062,150,Diesel,automatic,1
KZ40432,23610.0,July,DE,0,Audi,A4,2.0 TDI,Gray,2017,Kombi,Stoff,4.2,73346,150,Diesel,automatic,20
SU61045,22690.0,August,DE,0,Mercedes-Benz,GLA-Klasse,GLA 220 d,White,2017,SUV,Teilleder,4.2,97585,177,Diesel,automatic,65
FE46914,18270.0,April,DE,0,Volkswagen,Golf VII,1.0 TSI,White,2018,Limousine,Stoff,4.8,28992,110,Benzin,manual,91
EY35302,7590.0,January,DE,0,Ford,Fiesta,1.25,White,2015,Limousine,Stoff,5.2,85879,60,Benzin,manual,28
MM81757,13500.0,August,DE,0,Opel,Adam,1.0,Gray,2016,Limousine,Leder,4.9,18237,115,Benzin,manual,43
EL62769,23200.0,June,DE,0,Mitsubishi,Outlander,2.0 MIVEC,Black,2019,SUV,Stoff,7.3,16380,150,Benzin,automatic,92
VM89802,19000.0,October,DE,0,BMW,3er,318i,Black,2016,Limousine,Stoff,5,91959,135,Benzin,automatic,23
NH47846,28700.0,September,DE,0,Seat,Ateca,1.5 TSI,Gray,2019,SUV,Alcantara,5.3,22383,150,Benzin,automatic,29
NY21042,16490.0,April,PL,0,Nissan,Qashqai,1.2,Gray,2016,SUV,Stoff,5.8,51277,115,Benzin,manual,68
MM85965,12000.0,August,DE,0,Toyota,AYGO,1.0-VVT-i,Red,2019,Kombi,Stoff,4.1,10483,72,Benzin,manual,1
ML84694,39270.0,January,DE,0,BMW,X3,xDrive 30d,White,2018,SUV,Leder,5.8,64422,265,Diesel,automatic,7
JE14047,14300.0,July,DE,0,Fiat,Tipo,1.4 Turbo,Blue,2019,Kombi,Stoff,7.1,9349,120,Benzin,manual,5
RW73744,15490.0,February,DE,0,Peugeot,308,1.2 e-THP,Gray,2019,Limousine,Stoff,4.6,21570,110,Benzin,manual,60
NW37476,20990.0,September,DE,0,Volkswagen,Caddy,2.0 TDI,Red,2015,Van,Stoff,4.9,83470,150,Diesel,manual,18
MY46606,19470.0,May,DE,0,Audi,A3,2.0 TDI,Brown,2013,Limousine,Stoff,4.5,69877,150,Diesel,automatic,110
LV55583,14790.0,April,DE,0,Nissan,Qashqai,1.2,Black,2016,SUV,Stoff,5.8,72917,115,Benzin,manual,52
SY04096,14100.0,February,DE,0,Nissan,Qashqai,1.2,Black,2016,SUV,Stoff,5.8,116141,115,Benzin,manual,36
KP23373,20200.0,November,DE,0,Skoda,Octavia,2.0 TDI,Black,2017,Kombi,Stoff,4.7,66605,150,Diesel,manual,59
WD06770,20700.0,October,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2017,Kombi,Teilleder,3.8,77771,150,Diesel,automatic,5
NG84146,25390.0,April,DE,0,Audi,A3,2.0 TDI,Black,2016,Cabrio,Alcantara,4.9,80857,150,Diesel,automatic,95
RP28475,11080.0,May,DE,0,Skoda,Rapid,1.6 TDI,Red,2015,Limousine,Stoff,4.4,108117,105,Diesel,manual,33
ZW79211,12300.0,November,DE,0,Ford,EcoSport,1.0 EcoBoost,Blue,2016,SUV,Teilleder,5.3,45595,125,Benzin,manual,82
PK25258,20600.0,April,DE,0,Citroen,C4 Grand Picasso,2.0 Blue-HDi,Blue,2017,Van,Stoff,4.3,59950,150,Diesel,automatic,35
FU42096,25830.0,June,DE,0,Nissan,Qashqai,1.3 DIG-T,White,2020,SUV,Stoff,5.3,3291,140,Benzin,manual,41
YK57136,31550.0,December,DE,0,Mercedes-Benz,E-Klasse,E 220 d,Blue,2018,Kombi,Teilleder,4.9,90739,195,Diesel,automatic,30
MC74162,20350.0,August,DE,0,Mazda,CX-5,2.2 Turbodiesel,Red,2015,SUV,Stoff,5.5,50915,175,Diesel,automatic,37
LJ63371,23600.0,October,DE,0,Mercedes-Benz,E-Klasse,E 220 CDI,Red,2016,Kombi,Teilleder,5.5,66399,170,Diesel,automatic,19
UE09098,12410.0,February,DE,0,MINI,MINI,One,Gray,2016,Limousine,Teilleder,4.7,82917,102,Benzin,manual,16
LN74558,17010.0,December,DE,0,Toyota,C-HR,1.2 Turbo,Gray,2017,SUV,Stoff,5.9,40072,115,Benzin,manual,76
SE26478,21150.0,December,DE,0,Dacia,Duster II,1.5 Blue dCi,Brown,2021,SUV,Leder,4.3,635,116,Diesel,manual,122
CC09067,17490.0,December,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2017,Kombi,Alcantara,4.3,95621,150,Diesel,manual,45
CS50434,17190.0,July,DE,0,Opel,Corsa,1.2,Black,2019,Limousine,Stoff,4.2,26634,101,Benzin,manual,57
VF51061,8480.0,November,DE,0,Skoda,Fabia,1.2 TSI,Yellow,2013,Limousine,Stoff,5.2,60689,85,Benzin,manual,9
JP56588,23600.0,September,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Gray,2016,Limousine,Teilleder,4.3,40536,170,Diesel,automatic,103
FH97675,15590.0,January,DE,0,Ford,Focus,2.0 EcoBoost,White,2014,Limousine,Teilleder,7.2,90941,250,Benzin,manual,36
JG55754,28990.0,November,DE,0,BMW,2er,225xe Active Tourer,Black,2020,Van,Teilleder,2.1,4827,225,Hybrid,automatic,5
ZX64893,25610.0,May,DE,0,Audi,A4,2.0 TFSI,White,2016,Kombi,Stoff,6.1,92507,190,Benzin,automatic,1
FB49391,21800.0,October,DE,0,Nissan,Qashqai,1.6,Gray,2018,SUV,Leder,5.8,67772,163,Benzin,manual,81
DS09432,17690.0,March,DE,0,Ford,EcoSport,1.0 EcoBoost,Black,2020,SUV,Stoff,5.1,19968,101,Benzin,manual,83
PE22344,16240.0,December,DE,0,Abarth,595,1.4 Turbo,Blue,2016,Limousine,Stoff,6.7,23219,145,Benzin,manual,45
BN71640,20000.0,September,DE,0,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2016,Limousine,Teilleder,5.4,79032,122,Benzin,automatic,1
UL95129,12790.0,March,PT,0,Volkswagen,Polo,1.0,Silver,2018,Limousine,Stoff,4.7,51716,75,Benzin,manual,24
UG64662,13300.0,September,DE,0,Volkswagen,Golf VII,1.4 TSI,Blue,2013,Limousine,Teilleder,5.2,65940,140,Benzin,manual,46
ZA26964,28200.0,October,DE,0,Volkswagen,Tiguan,2.0 TSI,White,2017,SUV,Alcantara,7.4,57327,180,Benzin,automatic,93
SJ05109,25000.0,June,DE,0,Ford,Mondeo,2.0 Hybrid,Gray,2019,Kombi,Stoff,4.4,66369,188,Hybrid,automatic,9
VT28919,15190.0,January,DE,0,Volvo,V 40,2.0 D4,Blue,2015,Limousine,Teilleder,3.8,97713,190,Diesel,automatic,3
PR46543,12120.0,April,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2014,Limousine,Stoff,4.9,73846,85,Benzin,manual,117
BF48291,15600.0,October,DE,0,Ford,Kuga,1.5 EcoBoost,Black,2016,SUV,Teilleder,6.2,67882,150,Benzin,manual,94
ZG77121,9450.0,April,DE,0,Citroen,C4 Cactus,1.2 VTi,Black,2015,SUV,Stoff,4.6,110698,82,Benzin,manual,12
HM54477,18490.0,April,DE,0,Nissan,Qashqai,1.6,Gray,2017,SUV,Stoff,5.8,81270,163,Benzin,manual,73
LA28535,19290.0,March,SI,0,Hyundai,Tucson,2.0 CRDi,Gray,2016,SUV,Leder,6.5,99877,185,Diesel,automatic,28
GX83329,25990.0,November,DE,0,Volkswagen,T-Cross,1.5 TSI ACT,White,2021,SUV,Stoff,5.1,10658,150,Benzin,automatic,17
RX46296,27480.0,March,DE,0,Toyota,Corolla,2.0 Hybrid,White,2019,Kombi,Stoff,3.7,47614,179,Hybrid,automatic,43
HA16799,16980.0,January,DE,0,Opel,Zafira Tourer,2.0 CDTI,Gray,2016,Van,Stoff,5.8,98541,170,Diesel,automatic,6
XD14992,19790.0,November,DE,0,Audi,A5 Sportback,1.8 TFSI,Gray,2014,Kombi,Teilleder,5.8,68522,170,Benzin,automatic,4
JS92352,19390.0,November,DE,0,Ford,Mondeo,1.5 EcoBoost,Gray,2018,Kombi,Stoff,7.5,80902,165,Benzin,automatic,18
EM35573,13790.0,April,DE,1,Volkswagen,Polo,1.0 TSI,Gray,2018,Limousine,Stoff,4.4,91657,95,Benzin,manual,20
KB47061,19990.0,July,DE,0,Skoda,Octavia,1.6 TDI,Gray,2017,Kombi,Teilleder,3.9,66592,115,Diesel,automatic,72
FH28611,19890.0,April,DE,0,BMW,1er,120d,Red,2016,Limousine,Leder,4.7,57114,190,Diesel,automatic,40
EV59214,21490.0,November,DE,0,Ford,Focus,1.5 EcoBoost,White,2019,Kombi,Stoff,5.9,44543,150,Benzin,automatic,30
TX03338,9990.0,March,CZ,0,Hyundai,ix20,1.4,White,2015,Van,Stoff,5.6,69532,90,Benzin,manual,61
MJ29263,17290.0,June,DE,0,MINI,MINI,Cooper,Black,2016,Limousine,Leder,4.7,66430,135,Benzin,automatic,10
WS52693,21800.0,January,BE,0,Renault,Kadjar,1.3 TCe,Black,2019,SUV,Teilleder,6.1,32037,159,Benzin,automatic,12
AY82152,19450.0,February,DE,0,Kia,cee'd,1.4 TGDI,White,2020,Kombi,Stoff,5.7,35248,140,Benzin,manual,49
AY74924,21400.0,September,DE,0,Mercedes-Benz,E-Klasse,E 200 CGI,Black,2015,Limousine,Teilleder,6.1,69331,185,Benzin,automatic,16
BP01753,27890.0,March,DE,0,Mitsubishi,Outlander,2.0,White,2017,SUV,Leder,1.8,58201,120,Hybrid,automatic,54
PS18686,23050.0,April,DE,0,Audi,A4,2.0 TDI,Black,2017,Kombi,Stoff,4.2,80235,150,Diesel,automatic,7
AF98686,10990.0,February,DE,0,Renault,Captur,0.9 Energy,Gray,2016,SUV,Stoff,4.9,101768,90,Benzin,manual,38
MT13979,18300.0,August,DE,0,Mercedes-Benz,B-Klasse,B 180,Gray,2015,Van,Teilleder,5.6,43795,122,Benzin,automatic,44
AB88898,13870.0,March,DE,0,Skoda,Rapid,1.4 TSI,Gray,2016,Limousine,Stoff,4.7,75523,125,Benzin,automatic,48
GM93250,13740.0,December,DE,0,Nissan,Micra,0.9,Black,2017,Limousine,Stoff,4.6,34216,90,Benzin,manual,18
ZH38148,18100.0,September,DE,0,Mitsubishi,Outlander,2.0 MIVEC,Gray,2015,SUV,Stoff,6.7,24585,150,Benzin,manual,31
HL60786,23200.0,September,DE,0,Nissan,X-Trail,2.0 dCi,White,2017,SUV,Stoff,6.0,50847,177,Diesel,automatic,42
ET42534,21500.0,August,DE,0,Mitsubishi,Outlander,2.0,Black,2014,SUV,Teilleder,1.8,64782,120,Hybrid,automatic,4
EX22473,17400.0,December,DE,0,Opel,Astra K,1.4 SIDI Turbo,Blue,2019,Kombi,Stoff,5.4,11053,125,Benzin,manual,67
WZ62036,8390.0,March,DE,0,Ford,Fiesta,1.25,Blue,2016,Limousine,Stoff,5.2,70994,82,Benzin,manual,1
XX78320,15900.0,September,DE,0,BMW,2er,218d Active Tourer,Blue,2014,Van,Leder,4.1,35131,150,Diesel,automatic,10
TM32733,11990.0,January,BG,0,Hyundai,i10,1.2,Gray,2018,Limousine,Stoff,4.9,36125,87,Benzin,manual,39
FG26798,37200.0,July,DE,0,Audi,TT,2.0 TFSI,White,2018,Coupe,Alcantara,6.6,19724,230,Benzin,automatic,24
LN98936,32700.0,March,SK,0,Volkswagen,Touran,1.5 TSI,White,2020,Van,Alcantara,5.5,10572,150,Benzin,manual,11
KY65379,24870.0,May,DE,0,Audi,A3,1.4 TFSI e-tron,White,2017,Limousine,Stoff,1.8,53367,150,Hybrid,automatic,97
KA05918,11190.0,September,DE,0,Smart,fortwo,0.9 Turbo,Orange,2015,Coupe,Stoff,4.2,22259,90,Benzin,manual,57
EZ92695,16490.0,November,DE,0,Mazda,CX-3,2.0,Brown,2017,SUV,Stoff,5.9,27893,120,Benzin,manual,7
PE58515,19520.0,January,DE,0,BMW,X1,sDrive 18d,Blue,2015,SUV,Stoff,4.1,65003,150,Diesel,manual,23
NG05815,9500.0,January,DE,0,Smart,fortwo,1.0,White,2018,Coupe,Stoff,4.1,47678,70,Benzin,manual,29
SG39552,15700.0,November,DE,0,Nissan,Qashqai,1.2,Gray,2014,SUV,Teilleder,5.6,69416,115,Benzin,manual,75
ZK97730,19380.0,May,DE,0,Dacia,Duster II,1.5 Blue dCi,Black,2019,SUV,Stoff,4.7,53312,116,Diesel,manual,26
LA37753,26560.0,September,DE,0,Audi,Q2,1.4 TFSI ACT,Gray,2017,SUV,Teilleder,5.5,57446,150,Benzin,automatic,57
LD71088,14930.0,December,DE,0,Smart,forfour,0.9 Turbo,Black,2019,Limousine,Stoff,5.4,13243,90,Benzin,automatic,39
WT24159,11990.0,January,DE,0,Opel,Mokka,1.4 Turbo,Black,2013,SUV,Stoff,6.3,88377,140,Benzin,manual,34
SU24679,14500.0,September,DE,0,Kia,Rio,1.4,Red,2017,Limousine,Leder,5.0,28425,100,Benzin,manual,2
SX92817,7700.0,September,DE,0,Smart,fortwo,1.0,White,2012,Coupe,Stoff,4.2,24452,70,Benzin,automatic,10
FZ14670,21190.0,August,DE,0,Kia,Stonic,1.0 TGDI,Gray,2019,SUV,Stoff,5.5,3491,120,Benzin,automatic,54
DM39185,27700.0,September,DE,0,Volkswagen,Golf VII,2.0 TSI,White,2019,Limousine,Stoff,6.2,19209,245,Benzin,automatic,106
WA52916,18490.0,February,DE,0,Mercedes-Benz,A-Klasse,A 180,Gray,2017,Limousine,Teilleder,5.5,58398,122,Benzin,automatic,8
DG19261,12920.0,January,DE,0,Volkswagen,Golf VII,1.6 TDI,Gray,2015,Limousine,Stoff,3.9,115300,110,Diesel,automatic,1
CS61588,20800.0,June,DE,0,MINI,Countryman,John Cooper Works,Black,2015,SUV,Leder,7.5,78286,218,Benzin,automatic,50
WR29042,18600.0,July,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2017,Limousine,Stoff,5.0,85814,150,Benzin,manual,53
PN38010,23870.0,May,DE,0,Skoda,Octavia,1.5 TSI,Black,2018,Kombi,Stoff,4.9,47127,150,Benzin,automatic,74
XV47398,8190.0,December,DE,0,Fiat,Panda,1.2,White,2013,Limousine,Stoff,5.2,24211,70,Benzin,manual,48
MR38630,18590.0,March,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2019,Kombi,Stoff,4.2,62048,150,Diesel,manual,13
HW75166,33990.0,May,BE,0,Ford,Focus,2.3 EcoBoost,Gray,2017,Limousine,Teilleder,7.7,39781,350,Benzin,manual,25
WK21387,16510.0,June,DE,0,Volkswagen,Passat,2.0 TDI,Black,2016,Kombi,Stoff,4.1,100586,150,Diesel,manual,7
SB41122,20790.0,October,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Black,2015,SUV,Teilleder,5.9,70146,155,Benzin,manual,73
ZM54207,9400.0,February,DE,0,Ford,Fiesta,1.0 EcoBoost,Blue,2017,Limousine,Stoff,4.3,109294,100,Benzin,manual,9
YZ98942,11400.0,August,DE,0,Volkswagen,Golf VII,1.6 TDI,Black,2014,Kombi,Stoff,3.9,103114,105,Diesel,manual,37
KC87877,11790.0,December,DE,0,Opel,Corsa,1.4,Gray,2017,Limousine,Stoff,5.0,25966,90,Benzin,manual,1
HW51601,21530.0,June,DE,0,Seat,Ateca,2.0 TDI,Gray,2016,SUV,Alcantara,5.1,81553,150,Diesel,manual,53
CL63512,13500.0,October,DE,0,Audi,A5 Sportsback,1.8 TFSI,Gold,2012,Kombi,Stoff,5.8,113123,170,Benzin,manual,9
SA62841,33590.0,November,DE,0,Audi,A4,35 TDI,Gray,2019,Kombi,Stoff,4.1,34984,163,Diesel,automatic,51
VB88604,18590.0,March,DE,0,Audi,Q3,2.0 TFSI,Gray,2012,SUV,Alcantara,7.7,107226,210,Benzin,automatic,15
PV43476,22880.0,April,DE,0,Audi,A4,1.4 TFSI,Gray,2018,Kombi,Stoff,5.8,55960,150,Benzin,manual,13
NH78163,17900.0,July,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2017,Limousine,Alcantara,5.3,37706,125,Benzin,manual,85
VL62205,25630.0,April,DE,0,Volkswagen,Passat,1.8 TSI,Blue,2017,Kombi,Stoff,5.8,26567,180,Benzin,automatic,41
SU57298,12990.0,November,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2016,Limousine,Stoff,4.7,44342,90,Benzin,manual,6
LH22598,19100.0,July,DE,0,Ford,Focus,1.0 EcoBoost,Gray,2019,Limousine,Stoff,5.1,32373,125,Benzin,manual,25
KD01926,14790.0,January,DE,0,Kia,Stonic,1.2,Black,2018,SUV,Stoff,5.8,17128,85,Benzin,manual,25
JL87885,17520.0,June,DE,0,Audi,A1,1.4 TFSI,White,2016,Limousine,Stoff,5.1,36703,125,Benzin,manual,17
NP01591,29340.0,May,DE,0,Seat,Leon,2.0 TSI,White,2019,Limousine,Teilleder,6.5,24493,290,Benzin,automatic,49
UE67190,15300.0,November,DE,0,Mercedes-Benz,B-Klasse,B 180,Gray,2014,Van,Teilleder,5.9,87483,122,Benzin,automatic,48
AB96786,16890.0,February,DE,0,Opel,Insignia,2.0 CDTI,White,2017,Kombi,Stoff,5.7,67664,170,Diesel,automatic,7
HZ13840,20000.0,November,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI BlueEfficiency,Black,2014,Coupe,Leder,5.0,29088,155,Benzin,automatic,40
RJ36344,14900.0,February,DE,0,BMW,1er,118i,Black,2015,Limousine,Teilleder,5.1,117428,135,Benzin,automatic,7
RK57422,23170.0,June,DE,0,Ford,Transit Connect,1.5 EcoBlue TDCi,White,2018,Kombi,Stoff,4.6,36639,101,Diesel,manual,50
DZ40144,28400.0,May,DE,0,Volkswagen,Tiguan,1.4 TSI,Black,2017,SUV,Stoff,6.1,38276,150,Benzin,automatic,12
ZU35625,15650.0,November,DE,0,Volkswagen,Passat,2.0 TDI,Black,2013,Kombi,Leder,5.7,111777,177,Diesel,automatic,41
CT00185,12190.0,April,DE,0,Renault,Captur,0.9 Energy,Gray,2015,SUV,Stoff,5.0,26910,90,Benzin,manual,75
RW25294,10200.0,May,DE,0,Dacia,Sandero II,1.0 SCe,Blue,2018,Limousine,Stoff,5.2,12333,73,Benzin,manual,30
BX83848,21660.0,June,DE,0,Volkswagen,Touran,1.2 TSI,Black,2018,Van,Stoff,5.5,41511,110,Benzin,manual,3
PC94609,9900.0,December,DE,0,Opel,Adam,1.4,Black,2014,Limousine,Stoff,5.0,56756,87,Benzin,manual,22
RB26406,19950.0,December,DE,0,Hyundai,Tucson,1.6 TGDI,Black,2018,SUV,Stoff,7.3,47785,177,Benzin,manual,19
PM14543,8670.0,April,DE,0,Smart,fortwo,1.0,Gray,2014,Coupe,Stoff,4.2,38741,70,Benzin,automatic,1
BR32659,18620.0,June,DE,0,Hyundai,i30,1.4 TGDI,Red,2019,Limousine,Stoff,6.2,28263,140,Benzin,manual,106
CC90133,17750.0,October,DE,0,Audi,A3,1.0 TFSI,Red,2016,Limousine,Teilleder,4.8,78253,115,Benzin,automatic,8
NR03537,35960.0,March,DE,0,Audi,A4,40 TFSI,Gray,2019,Kombi,Leder,6.0,19259,190,Benzin,automatic,33
EV02063,25390.0,November,DE,0,Volkswagen,T-Roc,1.5 TSI,Yellow,2019,SUV,Stoff,5.6,41067,150,Benzin,automatic,53
DS25515,7100.0,October,DE,0,Ford,Fiesta,1.25,White,2015,Limousine,Stoff,5.2,63851,60,Benzin,manual,24
YZ20540,25940.0,January,DE,0,BMW,X1,xDrive 25d,Gray,2015,SUV,Stoff,5.0,96519,230,Diesel,automatic,30
EZ77120,15690.0,November,DE,0,Ford,Kuga,2.0 TDCi,White,2016,SUV,Stoff,4.7,66398,150,Diesel,manual,22
XC46847,22900.0,October,DE,0,Volvo,XC 60,2.4 D5,Red,2013,SUV,Leder,6.8,83309,215,Diesel,automatic,89
CS01313,31990.0,October,DE,0,Mercedes-Benz,C-Klasse,C 300,Black,2018,Kombi,Leder,6.6,79930,258,Benzin,automatic,30
MY03796,19000.0,July,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2016,Limousine,Stoff,4.2,62407,185,Diesel,manual,92
YT55133,19970.0,November,HU,0,Suzuki,Vitara,1.4 BoosterJet,Yellow,2019,SUV,Stoff,5.8,6945,140,Benzin,manual,60
YT43633,42300.0,October,DE,0,Volkswagen,T6 Multivan,2.0 TDI,White,2017,Bus,Alcantara,5.9,80002,150,Diesel,automatic,8
SG55386,13150.0,June,DE,0,BMW,1er,118i,White,2013,Limousine,Stoff,5.9,86395,170,Benzin,manual,36
HB26028,27610.0,November,DE,0,Mercedes-Benz,C-Klasse,C 250,White,2016,Kombi,Teilleder,5.6,37961,210,Benzin,automatic,35
NN72590,19810.0,March,DE,0,Renault,Talisman,1.6 dCi Energy,Black,2017,Limousine,Leder,4.6,60330,160,Diesel,automatic,8
HW42478,12300.0,March,DE,0,Volkswagen,Golf VII,1.4 TSI,Gray,2014,Kombi,Stoff,5.2,84675,122,Benzin,manual,1
WU80488,25190.0,December,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2018,Limousine,Teilleder,5.5,46426,136,Benzin,automatic,2
XD99319,13800.0,May,DE,0,Volkswagen,Polo,1.2 TSI,Silver,2016,Limousine,Stoff,4.7,38095,90,Benzin,automatic,9
CY77786,17600.0,November,DE,0,Mercedes-Benz,B-Klasse,B 200,Gray,2012,Van,Leder,5.9,23090,155,Benzin,automatic,2
EU74025,12490.0,August,DE,0,Ford,Ka+,1.2 Ti-VCT,Orange,2018,Kombi,Stoff,5.7,43678,86,Benzin,manual,80
