id,first_price,eligible_month,eligible_date,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
PV19279,13400.0,August,2021-08,DE,0,Renault,Clio,1.0 TCe,Red,2019,Limousine,Stoff,4.4,7416,101,Benzin,manual,57
KV94690,15000.0,April,2021-04,DE,0,Citroen,C4 Picasso,1.2 e-THP,White,2017,Van,Stoff,5,32789,130,Benzin,manual,109
PU90499,12140.0,January,2022-01,DE,0,Skoda,Fabia,1.2 TSI,Beige,2016,Limousine,Stoff,4.6,40894,90,Benzin,manual,2
FH89034,15990.0,January,2023-01,DE,0,Suzuki,Jimny,1.3,Gray,2014,SUV,Teilleder,7.1,50415,85,Benzin,manual,32
ZB00434,16430.0,April,2022-04,DE,0,Nissan,Qashqai,1.2,Gray,2016,SUV,Stoff,5.8,56765,115,Benzin,manual,2
RU49540,16390.0,April,2022-04,DE,0,Opel,Mokka,1.4 Turbo,Brown,2016,SUV,Teilleder,6.7,41228,140,Benzin,automatic,3
KB57515,18100.0,September,2021-09,DE,1,Kia,Soul,1.6 TGDI,Orange,2016,Van,Teilleder,6.9,39361,205,Benzin,automatic,74
DM40628,16400.0,October,2021-10,DE,0,Suzuki,Vitara,1.4,White,2015,SUV,Teilleder,5.4,56298,140,Benzin,manual,92
SE48917,17990.0,September,2022-09,DE,0,Audi,A1,1.8 TFSI,Gray,2016,Limousine,Leder,5.8,118728,192,Benzin,automatic,5
TG24167,19350.0,March,2023-03,DE,0,Audi,A5 Sportback,2.0 TDI,Gray,2014,Kombi,Leder,5.1,87165,177,Diesel,automatic,52
DS54271,15200.0,November,2021-11,DE,0,Fiat,500C,1.0 Mild-Hybrid,White,2021,Cabrio,Leder,4.1,1335,70,Benzin,manual,9
SA57994,27490.0,December,2022-12,CZ,0,Hyundai,Tucson,1.6 TGDI,White,2020,SUV,Teilleder,6.9,43938,177,Benzin,automatic,24
DM49617,8990.0,November,2022-11,DE,0,Opel,Adam,1.2,Red,2014,Limousine,Stoff,5.3,49224,70,Benzin,manual,33
VU26523,13300.0,June,2021-06,AT,0,Volkswagen,Tiguan,1.4 TSI,Black,2015,SUV,Stoff,6.4,48485,125,Benzin,manual,19
FG11677,20080.0,May,2022-05,DE,0,Opel,Astra GTC,2.0 Turbo,Black,2015,Coupe,Leder,8.0,66823,280,Benzin,manual,45
YU86503,14710.0,March,2022-03,PL,0,Skoda,Octavia,1.4 TSI,Black,2015,Kombi,Stoff,5.3,69372,140,Benzin,manual,9
LV38359,26380.0,March,2022-03,DE,0,Mercedes-Benz,GLA-Klasse,GLA 180,Black,2019,SUV,Teilleder,6.5,37309,122,Benzin,manual,113
HX43570,17390.0,December,2022-12,ES,0,Opel,Mokka X,1.4 Turbo,Gray,2018,SUV,Leder,7.1,39255,140,Benzin,automatic,26
KL23407,40900.0,October,2021-10,DE,0,Mercedes-Benz,GLC-Klasse,GLC 220,Black,2018,SUV,Leder,5.9,36789,170,Diesel,automatic,88
AN27557,20200.0,October,2021-10,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,White,2017,SUV,Stoff,6.6,14946,163,Benzin,manual,48
GB85814,8940.0,November,2021-11,DE,0,Renault,Twingo,0.9 Energy,White,2014,Limousine,Teilleder,4.3,28078,90,Benzin,manual,6
JK55303,13900.0,July,2022-07,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2015,Kombi,Stoff,4.2,116468,150,Diesel,manual,14
PC42520,21760.0,December,2022-12,DE,1,Audi,A3,1.6 TDI,White,2018,Limousine,Teilleder,4.0,59817,115,Diesel,automatic,38
BB07965,22550.0,November,2021-11,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2017,Kombi,Teilleder,4.3,86586,170,Diesel,automatic,22
DF68985,23260.0,April,2022-04,DE,0,Audi,Q3,2.0 TFSI,Black,2016,SUV,Stoff,6.5,76107,180,Benzin,automatic,51
VB90605,19500.0,November,2021-11,DE,0,Volkswagen,Tiguan,1.4 TSI,Gray,2016,SUV,Stoff,6.1,14002,125,Benzin,manual,25
ZF29725,18170.0,January,2022-01,DE,0,Kia,Sportage,2.0 CRDi,Gold,2016,SUV,Stoff,5.9,64349,135,Diesel,manual,122
CL78124,21010.0,May,2022-05,DE,0,Kia,Sportage,2.0 CRDi,Gray,2016,SUV,Teilleder,5.9,67028,185,Diesel,automatic,30
JZ71139,23940.0,June,2022-06,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2015,Limousine,Teilleder,5.0,73410,155,Benzin,automatic,42
FL01555,8090.0,September,2022-09,DE,0,Smart,fortwo,1.0,White,2014,Cabrio,Stoff,4.3,78677,70,Benzin,automatic,7
WL93923,26870.0,March,2022-03,DE,0,Volkswagen,Touran,1.4 TSI,Blue,2017,Van,Stoff,5.6,20818,150,Benzin,automatic,80
LG64377,13830.0,June,2022-06,DE,0,Renault,Kadjar,1.2 TCe Energy,Gray,2017,SUV,Stoff,5.9,51014,130,Benzin,manual,65
AT97791,17390.0,September,2022-09,DE,0,BMW,1er,116d,Gray,2018,Limousine,Stoff,4.9,67115,115,Diesel,automatic,4
TU01723,9160.0,February,2022-02,DE,0,Mitsubishi,Space,1.0,White,2016,Limousine,Stoff,4.2,20856,70,Benzin,manual,50
YK64944,19590.0,November,2022-11,DE,0,Hyundai,i30,1.0 T-GDI,Gray,2021,Limousine,Stoff,5.4,4718,120,Benzin,manual,14
XZ33993,10030.0,December,2022-12,DE,0,Volkswagen,up!,1.0,White,2018,Limousine,Stoff,4.2,16797,60,Benzin,manual,1
XM50085,26490.0,January,2023-01,DE,0,Audi,A4,2.0 TFSI,Black,2017,Kombi,Stoff,6.0,88855,252,Benzin,automatic,1
BX25132,14480.0,December,2021-12,DE,0,Nissan,Pulsar,1.2,White,2016,Limousine,Teilleder,5.0,32234,115,Benzin,automatic,36
FF38322,24080.0,December,2021-12,DE,0,Mercedes-Benz,B-Klasse,B 200,Gray,2017,Van,Teilleder,5.7,42910,155,Benzin,automatic,32
JZ38095,17600.0,August,2022-08,DE,0,Ford,Kuga,1.5 EcoBoost,Black,2016,SUV,Stoff,6.2,33719,150,Benzin,manual,116
CH28268,23770.0,April,2022-04,DE,0,Ford,Mondeo,2.0 EcoBoost SCTi,Gray,2017,Kombi,Teilleder,7.6,80090,240,Benzin,automatic,15
VK21345,17500.0,August,2021-08,DE,0,Renault,Talisman,1.6 dCi Energy,Black,2016,Kombi,Teilleder,4,62146,130,Diesel,manual,66
PE05538,14590.0,November,2022-11,DE,0,Nissan,Qashqai,1.2,Gray,2016,SUV,Stoff,5.6,91277,115,Benzin,manual,36
WY77084,20530.0,January,2022-01,DE,0,Volkswagen,Sharan,2.0 TDI,Black,2015,Van,Stoff,5.5,64136,140,Diesel,manual,2
ME50661,10300.0,September,2021-09,DE,0,BMW,1er,114i,White,2014,Limousine,Stoff,5.4,94417,102,Benzin,manual,21
NE58435,24050.0,April,2023-04,DK,0,Volkswagen,Golf VII,1.5 TSI,Gray,2019,Kombi,Stoff,5.1,27262,150,Benzin,automatic,48
YH06909,11250.0,October,2022-10,DE,0,Volkswagen,up!,1.0 TSI,Blue,2017,Limousine,Stoff,4.4,54545,90,Benzin,manual,19
UU65555,19000.0,November,2021-11,DE,0,Volkswagen,Touran,1.4 TSI,Brown,2016,Van,Stoff,5.4,85884,150,Benzin,automatic,61
UW58075,6370.0,February,2023-02,DE,0,Seat,Ibiza,1.2,White,2014,Limousine,Stoff,5.4,96234,70,Benzin,manual,1
NE88693,16810.0,April,2022-04,DE,0,Audi,A1,1.4 TFSI,White,2015,Limousine,Stoff,5.2,39033,125,Benzin,manual,74
WB17787,30690.0,April,2023-04,DE,0,Mercedes-Benz,E-Klasse,E 220 d,Silver,2017,Kombi,Teilleder,4.2,46883,195,Diesel,automatic,42
VL34586,9460.0,February,2022-02,DE,0,Toyota,AYGO,1.0,Red,2017,Limousine,Stoff,4.6,44979,70,Benzin,manual,43
MV34129,17390.0,June,2022-06,DE,0,BMW,1er,118i,Gray,2015,Limousine,Stoff,5.7,76266,135,Benzin,automatic,13
RC85661,17080.0,January,2023-01,DE,0,Renault,Captur,1.2 TCe Energy,Gray,2018,SUV,Stoff,5.5,27926,118,Benzin,automatic,18
JU21510,14750.0,August,2022-08,DE,0,Seat,Leon,1.2 TSI,Blue,2017,Limousine,Stoff,4.9,19998,110,Benzin,manual,7
ZR90724,13300.0,November,2021-11,DE,0,Smart,forfour,0.9 Turbo,Gray,2018,Limousine,Stoff,5.2,16204,90,Benzin,automatic,10
GJ76284,13990.0,September,2022-09,DE,0,Audi,A1,1.0 TFSI,Black,2017,Limousine,Stoff,4.4,48444,95,Benzin,manual,57
TZ29539,16200.0,June,2021-06,DE,0,Ford,Focus,1.5 EcoBoost,White,2017,Kombi,Stoff,5.6,44688,150,Benzin,manual,66
UP43312,19260.0,October,2022-10,DE,0,Mazda,6,2.2 Turbodiesel,Red,2016,Kombi,Leder,4.9,81868,175,Diesel,automatic,58
TL15422,16190.0,March,2023-03,DE,0,BMW,3er,316i,Black,2014,Limousine,Stoff,5.8,22596,135,Benzin,manual,5
JW49483,17190.0,March,2023-03,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,2017,Van,Stoff,5.1,33141,110,Benzin,manual,50
TH49818,17670.0,December,2021-12,DE,0,Mercedes-Benz,B-Klasse,B 200,Gray,2014,Van,Teilleder,5.7,76379,155,Benzin,automatic,16
JW26941,14490.0,August,2022-08,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,2016,Van,Stoff,5.1,73305,110,Benzin,manual,48
HC97673,15640.0,December,2021-12,DE,0,Renault,Captur,1.0 TCe,White,2019,SUV,Stoff,5.1,18713,101,Benzin,manual,1
TH14646,8510.0,December,2022-12,PL,0,Dacia,Sandero II,0.9 TCe,Black,2014,Limousine,Stoff,5.4,60712,90,Benzin,manual,4
TY11656,15990.0,November,2022-11,DE,0,Seat,Ibiza,1.6 TDI,Black,2019,Limousine,Stoff,3.9,54446,115,Diesel,manual,48
KB23134,20990.0,August,2022-08,DE,0,Ford,Focus,2.0 EcoBlue,Gray,2019,Kombi,Stoff,4.5,61836,150,Diesel,manual,14
SV92155,12900.0,September,2021-09,DE,0,Audi,A1,1.2 TFSI,White,2013,Limousine,Stoff,5.1,43048,85,Benzin,manual,43
PT26082,18990.0,May,2023-05,DE,0,Volkswagen,Tiguan,2.0 TDI,Red,2014,SUV,Stoff,6.0,26079,140,Diesel,automatic,24
CU37570,13790.0,March,2023-03,DE,0,Opel,Corsa,1.4,Blue,2019,Limousine,Stoff,6.2,39452,90,Benzin,automatic,11
XJ39817,39400.0,September,2021-09,DE,0,Mercedes-Benz,CLA-Klasse,CLA 220,White,2019,Limousine,Alcantara,6.0,13007,190,Benzin,automatic,124
AM18035,13650.0,August,2022-08,NL,0,Kia,cee'd,1.6 GDI,Gray,2015,Kombi,Stoff,6.3,47365,135,Benzin,manual,19
RU16354,19000.0,August,2022-08,DE,0,Mercedes-Benz,B-Klasse,B 200,Gray,2015,Van,Teilleder,5.7,60095,155,Benzin,automatic,61
TW20170,38190.0,October,2022-10,DE,0,Audi,A6 Allroad,3.0 V6 TDI clean diesel,Brown,2018,Kombi,Leder,6.5,74227,320,Diesel,automatic,75
ZE39425,23040.0,March,2023-03,DE,0,BMW,4er,425d Gran Coupé,Gray,2016,Limousine,Leder,4.6,96998,225,Diesel,automatic,33
LF09050,16630.0,May,2022-05,DE,0,Hyundai,Kona,1.0 TGDI,Gray,2019,SUV,Stoff,5.7,80795,120,Benzin,manual,119
PR50692,15120.0,May,2022-05,DE,0,Volkswagen,Golf VII,1.2 TSI,Silver,2016,Limousine,Stoff,4.9,15075,85,Benzin,manual,43
KB37239,21000.0,July,2021-07,DE,0,Citroen,Berlingo,1.5 Blue-HDi,Red,2019,Van,Stoff,4.5,22548,131,Diesel,manual,29
JX06594,18590.0,September,2022-09,DE,0,Seat,Leon,1.8 TSI,Black,2016,Kombi,Teilleder,5.9,50432,180,Benzin,manual,62
FY57114,14930.0,April,2022-04,DE,0,Fiat,500,1.2,Blue,2019,Limousine,Leder,5.2,8995,70,Benzin,automatic,17
AY19649,13640.0,May,2022-05,DE,0,BMW,1er,116i,White,2014,Limousine,Stoff,5.4,57631,135,Benzin,manual,105
MN56687,11190.0,September,2022-09,DE,0,Volkswagen,up!,1.0,Blue,2014,Limousine,Stoff,4.5,22154,75,Benzin,automatic,25
DH93841,18770.0,October,2022-10,DE,0,Ford,Puma,1.0 EcoBoost,Black,2021,SUV,Stoff,4.5,15942,95,Benzin,manual,31
PA74623,19790.0,November,2022-11,DE,0,Seat,Leon,1.8 TSI,White,2017,Kombi,Alcantara,6.0,70554,180,Benzin,manual,61
LW53475,9700.0,June,2021-06,DE,0,Skoda,Citigo,1.0 MPI,Red,2019,Limousine,Stoff,4.1,6101,60,Benzin,manual,59
AK52223,32230.0,April,2023-04,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2019,Kombi,Alcantara,6.5,46559,155,Benzin,automatic,43
NE56126,12420.0,November,2021-11,DE,0,Opel,Karl,1.0,Beige,2018,Limousine,Stoff,4.6,10224,75,Benzin,automatic,1
YB63427,17600.0,July,2021-07,DE,0,Seat,Leon,1.8 TSI,Black,2017,Kombi,Stoff,6.1,49058,180,Benzin,manual,60
UH92534,26600.0,September,2021-09,BE,0,Volkswagen,T6 Caravelle,2.0 TDI,Blue,2019,Bus,Stoff,6.8,20225,115,Diesel,manual,2
TB22694,17320.0,June,2022-06,DE,0,Opel,Corsa,1.2,Blue,2021,Limousine,Stoff,4.2,13770,101,Benzin,manual,74
VB99768,18500.0,August,2021-08,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Black,2017,SUV,Stoff,6.6,41063,163,Benzin,automatic,24
KL49723,12750.0,December,2022-12,DE,0,Opel,Mokka,1.4 Turbo,Brown,2015,SUV,Teilleder,6.7,104497,140,Benzin,automatic,28
WB10369,9420.0,April,2023-04,DE,0,Smart,fortwo,1.0,Gray,2014,Coupe,Stoff,4.2,42377,70,Benzin,automatic,78
PZ05338,26130.0,May,2022-05,FR,0,Volkswagen,Golf VII,1.4 GTE,White,2018,Limousine,Stoff,1.6,58663,150,Hybrid,automatic,51
PC75200,22440.0,November,2021-11,CZ,0,Skoda,Octavia,2.0 TSI,Red,2016,Kombi,Leder,6.3,31606,230,Benzin,automatic,12
PD93561,29180.0,April,2022-04,DE,0,Mercedes-Benz,A-Klasse,A 200 d,White,2019,Limousine,Teilleder,4.0,91682,150,Diesel,automatic,112
YD33878,30230.0,January,2022-01,DE,0,BMW,X3,xDrive 20d,Black,2016,SUV,Leder,4.9,81859,190,Diesel,automatic,4
DG36503,13300.0,September,2021-09,DE,0,Audi,A1,1.4 TFSI,Blue,2014,Limousine,Stoff,5.4,35525,122,Benzin,manual,37
TM67902,12590.0,October,2022-10,DE,0,Volkswagen,Golf Plus,1.4 TSI,Gray,2013,Limousine,Stoff,6.3,51795,122,Benzin,automatic,3
FP99690,9210.0,November,2022-11,DE,0,Volkswagen,up!,1.0,Gray,2013,Limousine,Stoff,4.7,44197,75,Benzin,manual,62
JD64804,18510.0,May,2022-05,DE,0,Opel,Grandland X,1.6 CDTI DPF,Gray,2017,SUV,Stoff,4.3,60620,120,Diesel,manual,140
DS96154,22360.0,December,2021-12,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Silver,2014,Kombi,Leder,4.1,108467,170,Diesel,automatic,92
TR11730,25300.0,October,2021-10,DE,0,Volkswagen,T-Roc,1.5 TSI,Gray,2018,SUV,Stoff,5.3,12346,150,Benzin,manual,128
YY39451,12390.0,April,2023-04,DE,0,Renault,Megane,1.2 TCe Energy,Gray,2016,Limousine,Stoff,5.4,44067,100,Benzin,manual,40
LD62407,26930.0,September,2022-09,DE,0,BMW,5er,530d,Black,2016,Kombi,Leder,5.3,87108,258,Diesel,automatic,21
RE26852,10000.0,December,2021-12,DE,0,Volkswagen,Polo,1.0,White,2014,Limousine,Stoff,5.1,76778,75,Benzin,manual,32
NW91661,20990.0,February,2023-02,DE,0,Audi,A3 Limousine,2.0 TDI,Gray,2017,Limousine,Alcantara,4.7,74734,150,Diesel,automatic,45
AL94024,15230.0,January,2023-01,DE,0,Hyundai,i30,1.4 MPI,White,2018,Kombi,Stoff,5.8,58034,99,Benzin,manual,29
UU07133,11990.0,April,2023-04,DE,0,Renault,Captur,1.2 TCe,Red,2014,SUV,Teilleder,5.4,85130,120,Benzin,automatic,17
DR31636,29350.0,March,2023-03,DE,0,Seat,Alhambra,2.0 TDI,Black,2019,Van,Teilleder,5.3,112238,150,Diesel,automatic,47
TW52477,15690.0,November,2022-11,DE,0,BMW,1er,118i,Blue,2016,Limousine,Stoff,5.3,54269,135,Benzin,manual,6
XF15438,12900.0,November,2021-11,DE,0,Opel,Corsa,1.4,Black,2019,Limousine,Stoff,5.4,28107,90,Benzin,manual,44
JP94491,9130.0,February,2023-02,DE,0,Smart,fortwo,1.0,Black,2016,Coupe,Stoff,4.5,22340,60,Benzin,manual,29
HA57093,14030.0,March,2022-03,DE,0,Renault,Clio,1.2 TCe Energy,Gray,2017,Limousine,Stoff,5.3,27566,118,Benzin,manual,58
RS94301,8400.0,June,2021-06,DE,0,Renault,Twingo,1.0 SCe,White,2018,Limousine,Stoff,5.5,8029,70,Benzin,manual,59
KL64517,24810.0,May,2022-05,DE,0,Audi,Q3,2.0 TDI,Green,2018,SUV,Stoff,4.5,57340,120,Diesel,automatic,110
UU22910,15490.0,August,2022-08,DE,0,Skoda,Yeti,1.2 TSI,Black,2016,SUV,Stoff,5.5,53651,110,Benzin,manual,51
XH95199,14220.0,February,2023-02,DE,0,Hyundai,ix35,1.6,Gray,2015,SUV,Teilleder,6.8,47242,135,Benzin,manual,43
HF73466,22330.0,May,2022-05,IT,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Black,2017,SUV,Stoff,6.7,27517,163,Benzin,automatic,17
MS79549,15000.0,August,2022-08,DE,0,Opel,Astra K,1.6 SIDI Turbo,Silver,2016,Limousine,Stoff,6.0,57196,200,Benzin,manual,66
UB77443,13370.0,January,2023-01,DE,0,Kia,cee'd,1.4,Black,2018,Limousine,Stoff,6.0,21607,100,Benzin,manual,25
JG07403,21350.0,July,2022-07,DE,0,Renault,Captur,1.0 TCe,Red,2021,SUV,Stoff,5.5,1601,91,Benzin,manual,68
ZJ55632,30500.0,July,2021-07,DE,0,Mercedes-Benz,C-Klasse,C 200,Blue,2018,Kombi,Teilleder,6.2,35059,197,Benzin,automatic,104
HK57621,15290.0,January,2023-01,PL,1,Volkswagen,Golf VII,1.4 TSI,White,2016,Kombi,Stoff,5.3,81516,125,Benzin,manual,32
UE09656,15600.0,June,2021-06,DE,0,Peugeot,2008,1.2 e-THP,Red,2018,SUV,Stoff,5.5,35238,110,Benzin,automatic,28
NL22526,27560.0,May,2022-05,DE,0,Jeep,Renegade,2.0 M-Jet,Red,2018,SUV,Stoff,6.9,21490,170,Diesel,automatic,12
TL48745,27250.0,February,2022-02,DE,0,BMW,1er,118i,White,2020,Limousine,Leder,5.7,18600,140,Benzin,manual,50
EV27724,17490.0,September,2022-09,DE,0,Volkswagen,Polo,1.8 TSI,White,2016,Limousine,Alcantara,5.6,77315,192,Benzin,automatic,21
VS93108,29310.0,February,2023-02,DE,0,Audi,A4,3.0 V6 TDI,Gray,2017,Kombi,Alcantara,4.9,100956,218,Diesel,automatic,12
HU25416,14500.0,December,2021-12,DE,0,Nissan,Micra,1.0 IG-T,Black,2019,Kombi,Stoff,4.5,22186,101,Benzin,manual,51
NY84876,24280.0,February,2022-02,DE,0,Hyundai,Tucson,1.6 TGDI,Brown,2018,SUV,Leder,7.6,28395,177,Benzin,automatic,23
DZ03382,11420.0,November,2021-11,PL,0,Renault,Clio,0.9 TCe,Red,2020,Kombi,Stoff,5.4,25009,76,Benzin,manual,5
MZ23363,9410.0,May,2022-05,DE,0,Kia,Picanto,1.0,Black,2016,Limousine,Stoff,4.5,23264,65,Benzin,manual,12
EU22129,8170.0,June,2022-06,DE,0,Kia,pro_cee'd,1.6 CRDi,White,2013,Coupe,Stoff,6.5,119923,128,Diesel,manual,8
NJ19085,18610.0,March,2022-03,DE,0,Subaru,Outback,2.0 Diesel,Gray,2014,Kombi,Stoff,6.1,61253,150,Diesel,automatic,9
PF54115,15800.0,August,2022-08,DE,0,Volkswagen,Beetle,1.2 TSI,Gray,2015,Limousine,Stoff,5.2,69429,105,Benzin,automatic,24
ME33152,19200.0,September,2021-09,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180,Red,2016,Kombi,Teilleder,5.5,46440,122,Benzin,manual,57
KG10958,13430.0,December,2021-12,DE,1,Renault,Megane,1.2 TCe Energy,Black,2017,Limousine,Stoff,5.4,22311,100,Benzin,manual,85
UV75641,14690.0,June,2022-06,DE,0,Opel,Astra K,1.4 SIDI Turbo,Gray,2016,Limousine,Teilleder,5.5,28044,125,Benzin,manual,54
RN77206,20290.0,September,2022-09,DE,0,Ford,Kuga,2.0 TDCi,White,2016,SUV,Teilleder,5.2,93329,180,Diesel,automatic,61
TK91308,20900.0,May,2022-05,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2016,Limousine,Teilleder,5.1,59926,122,Benzin,automatic,100
SP85705,47770.0,March,2023-03,DE,0,Mercedes-Benz,GLA-Klasse,GLA 250e,Gray,2022,SUV,Leder,1.8,12356,218,Hybrid,automatic,85
FC41936,24790.0,January,2023-01,DE,0,BMW,3er,320i,White,2016,Kombi,Alcantara,5.5,97180,185,Benzin,automatic,28
SM19419,10970.0,February,2022-02,DE,0,Toyota,AYGO,1.0,White,2016,Limousine,Stoff,4.1,69280,70,Benzin,automatic,1
CK73142,8460.0,February,2023-02,DE,0,Volkswagen,up!,1.0,Blue,2014,Limousine,Stoff,4.2,43840,75,Benzin,manual,10
PF90440,8600.0,September,2021-09,DE,0,Renault,Captur,0.9 Energy,Black,2013,SUV,Stoff,5.0,116837,90,Benzin,manual,13
KC77516,22100.0,October,2021-10,DE,0,Renault,Kadjar,1.3 TCe,Red,2019,SUV,Teilleder,5.9,21014,140,Benzin,automatic,91
HH39255,22490.0,September,2022-09,DE,0,MINI,MINI,Cooper,Red,2020,Limousine,Teilleder,5.4,4668,135,Benzin,manual,12
HE98940,22990.0,December,2022-12,DE,0,Ford,Puma,1.0 EcoBoost,Gray,2020,SUV,Teilleder,4.4,53032,155,Benzin,manual,41
EX81937,38890.0,April,2023-04,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Gray,2017,Bus,Leder,5.9,99861,150,Diesel,automatic,14
TU72577,10900.0,September,2021-09,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Black,2014,Van,Stoff,5.1,81035,110,Benzin,manual,4
AD90534,10230.0,June,2022-06,DE,0,Renault,Clio,1.2,White,2017,Limousine,Stoff,5.6,38558,73,Benzin,manual,20
CG54714,37170.0,March,2022-03,DE,1,Mitsubishi,Outlander,2.4 PHEV,White,2020,SUV,Leder,1.8,13969,224,Hybrid,automatic,17
GZ31141,14800.0,October,2021-10,DE,0,Hyundai,i30,1.4 TGDI,White,2017,Limousine,Stoff,5.4,33277,140,Benzin,manual,5
VP03904,21330.0,June,2022-06,DE,0,Audi,A3,1.6 TDI,Black,2018,Limousine,Stoff,4.1,45049,115,Diesel,automatic,44
VJ70128,20700.0,October,2021-10,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2017,Limousine,Teilleder,5.5,19439,122,Benzin,manual,35
ZC59600,18890.0,December,2022-12,DE,0,Opel,Astra K,1.2 Turbo,Gray,2020,Kombi,Stoff,4.5,52251,145,Benzin,manual,68
WW87722,24890.0,April,2023-04,DE,0,Hyundai,i30,2.0 TGDI,Black,2018,Limousine,Alcantara,7.1,48472,275,Benzin,manual,33
RD37172,39170.0,October,2022-10,DE,1,BMW,X3,xDrive 30i,Blue,2019,SUV,Teilleder,7.2,47211,252,Benzin,automatic,1
PN50871,13690.0,June,2022-06,DE,0,Volkswagen,up!,1.0,Black,2017,Limousine,Stoff,4.3,19233,75,Benzin,manual,58
CB63742,28690.0,March,2022-03,DE,0,Audi,A5,3.0 V6 TDI,Gray,2016,Cabrio,Teilleder,5.9,70998,245,Diesel,automatic,98
WE66827,16490.0,September,2022-09,DE,0,MINI,Cabrio,Cooper,Brown,2014,Cabrio,Leder,5.7,86407,122,Benzin,manual,111
FR60063,20200.0,May,2021-05,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200 d,White,2016,SUV,Teilleder,4.2,96957,135,Diesel,automatic,110
EL72366,9400.0,November,2022-11,DE,0,Fiat,500,1.2,Black,2014,Limousine,Teilleder,5.1,17769,70,Benzin,manual,36
TN33832,16750.0,March,2023-03,DE,0,Ford,Grand C-Max,1.0 EcoBoost,Red,2018,Van,Stoff,5.9,47832,125,Benzin,manual,56
CX45861,17410.0,March,2023-03,DE,0,MINI,MINI,Cooper,Gray,2016,Limousine,Stoff,4.7,18051,135,Benzin,automatic,17
JT03181,15290.0,May,2023-05,DE,0,Peugeot,308,1.6 THP,Blue,2015,Limousine,Leder,5.6,83482,205,Benzin,manual,43
UG94658,19210.0,February,2022-02,DE,0,Volkswagen,Golf VII,1.4 TSI,Gray,2018,Limousine,Stoff,5.3,14581,125,Benzin,manual,20
UN08784,37500.0,November,2021-11,ES,0,Ford,Tourneo Custom,2.0 TDCi,Gray,2019,Bus,Leder,6.7,31072,185,Diesel,automatic,10
LZ16701,16400.0,November,2021-11,DE,0,Volkswagen,Golf VII,2.0 TSI,Black,2013,Limousine,Stoff,6.0,109862,220,Benzin,manual,85
HY07918,15620.0,February,2022-02,CH,0,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Limousine,Stoff,4.9,51092,110,Benzin,manual,16
CL51034,16900.0,September,2021-09,DE,0,Volkswagen,Golf VII,1.6 TDI,Green,2017,Limousine,Stoff,3.9,74245,115,Diesel,automatic,31
CC34691,13900.0,September,2021-09,DE,0,Skoda,Fabia,1.2 TSI,Red,2017,Limousine,Stoff,4.6,32924,110,Benzin,automatic,4
TU11263,37850.0,August,2022-08,DE,0,Cupra,Leon,1.4 e-HYBRID,White,2021,Limousine,Teilleder,1.6,17787,245,Hybrid,automatic,4
HR32125,25600.0,November,2021-11,DE,0,Mazda,MX-5,2.0,Gray,2018,Cabrio,Leder,6.9,5545,184,Benzin,manual,29
CR67640,16200.0,July,2021-07,DE,0,Renault,Clio,1.6 TCe Energy,Red,2017,Limousine,Stoff,5.9,97727,220,Benzin,automatic,28
MC63758,12560.0,October,2022-10,DE,0,Volkswagen,Polo,1.0,Black,2016,Limousine,Stoff,4.8,22174,75,Benzin,manual,2
KT25487,13990.0,November,2022-11,DE,0,Volkswagen,Golf VII Sportsvan,2.0 TDI,Gray,2015,Van,Stoff,4.2,75416,150,Diesel,manual,42
GZ13770,17310.0,May,2022-05,DE,0,Skoda,Rapid,1.0 TSI,Gray,2018,Limousine,Stoff,4.5,21533,110,Benzin,manual,14
KT47589,11560.0,January,2022-01,DE,0,Skoda,Fabia,1.2 TSI,Black,2017,Kombi,Stoff,4.6,40928,90,Benzin,manual,26
PT42478,7000.0,October,2021-10,DE,0,Smart,fortwo,1.0,White,2012,Cabrio,Stoff,4.3,84872,70,Benzin,automatic,2
UB36531,16700.0,August,2022-08,DE,0,Renault,Scenic,1.5 dCi Energy,Black,2016,Van,Stoff,4.0,58022,110,Diesel,automatic,94
XC02072,27480.0,May,2022-05,DE,0,Mercedes-Benz,CLA-Klasse,CLA 200,Black,2018,Limousine,Stoff,5.5,14549,155,Benzin,manual,6
