Days,Gold Price,Oil Price,Unemployement Rate,Gross Domestic Product,Consumer Price Index,Benfica - Stock,Benfica - Probabilidade de Ganhar,Benfica - League,Benfica - Home,Benfica - Opponent,Benfica - Spectators,Benfica - Ranking,Benfica - Points,Benfica - Entry Players,Benfica - Entry Values,Benfica - Exit Players,Benfica - Exit Values,Porto - Stock,Porto - Probabilidade de Ganhar,Porto - League,Porto - Home,Porto - Opponent,Porto - Spectators,Porto - Ranking,Porto - Points,Porto - Entry Players,Porto - Entry Values,Porto - Exit Players,Porto - Exit Values,Sporting - Stock,Sporting - Probabilidade de Ganhar,Sporting - League,Sporting - Home,Sporting - Opponent,Sporting - Spectators,Sporting - Ranking,Sporting - Points,Sporting - Entry Players,Sporting - Entry Values,Sporting - Exit Players,Sporting - Exit Values,Braga - Stock,Braga - Probabilidade de Ganhar,Braga - League,Braga - Home,Braga - Opponent,Braga - Spectators,Braga - Ranking,Braga - Points,Braga - Entry Players,Braga - Entry Values,Braga - Exit Players,Braga - Exit Values
03/02/2023,1862.900,75.880,7.200,2.500,8.250,4.030,,,,,,,,,,,,4.030,,,,,,,,,,,,4.030,,,,,,,,,,,,4.030,,,,,,,,,,,
02/02/2023,1916.300,76.410,7.200,2.500,8.250,4.070,,,,,,,,,,,,4.070,,,,,,,,,,,,4.070,,,,,,,,,,,,4.070,,,,,,,,,,,
01/02/2023,1927.800,78.870,7.200,2.500,8.250,4.040,,,,,,,,,,,,4.040,0.751,18.000,F,Marítimo,9624,,3,,,,,4.040,0.486,18.000,C,Braga,26338,4,3,,,,,4.040,0.254,18.000,F,Sporting,26338,2,0,,,,
31/01/2023,1929.500,77.900,7.200,2.500,8.360,4.000,0.72,18,F,Arouca,4614,1,3,,,2,"€121,000,000",4.000,,,,,,,,,,,,4.000,,,,,,,,2,"€8,500,000",1,€0,4.000,,,,,,,,,,1,"€32,000,000"
30/01/2023,1922.900,79.680,7.200,2.500,8.360,3.980,,,,,,,,,,2,"€4,000,000",3.980,,,,,,,,,,,,3.980,,,,,,,,,,,,3.980,,,,,,,,1,€0,,
29/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,,,,0.409,Final,F,Sporting,19263,,3,,,,,,0.306,Final,C,FC Porto,19263,,0,,,,,,,,,,,,,1,"€1,500,000",,
27/01/2023,1928.600,81.010,7.200,2.500,8.360,3.950,,,,,,,,,,,,3.950,,,,,,,,,,,,3.950,,,,,,,,,,,,3.950,,,,,,,,,,,
26/01/2023,1929.100,80.150,7.200,2.500,8.360,3.850,0.78,20,F,Paços Ferreira,8060,1,3,1,€0,1,"€3,000,000",3.850,,,,,,,,,,,,3.850,,,,,,,,,,,,3.850,,,,,,,,,,,
25/01/2023,1941.200,80.130,7.200,2.500,8.360,3.840,,,,,,,,1,"€9,500,000",,,3.840,0.791,Meias-Finais,C,Académico FC,9576,,3,,,,,3.840,,,,,,,,,,,,3.840,,,,,,,,,,,
24/01/2023,1933.900,81.620,7.200,2.500,8.360,3.880,,,,,,,,,,1,"€2,000,000",3.880,,,,,,,,,,,,3.880,0.716,Meias-Finais,F,Arouca,10259,,3,,,,,3.880,,,,,,,,,,,
23/01/2023,1927.100,81.310,7.200,2.500,8.360,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,
22/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/01/2023,,,7.200,2.500,8.360,,0.73,17,F,Santa Clara,9701,1,3,,,,,,0.675,17.000,F,Vitória SC,19653,,3,,,,,,,,,,,,,,,,,,0.655,17.000,F,Paços Ferreira,5904,2,3,,,,
20/01/2023,1926.400,80.330,7.200,2.500,8.360,3.850,,,,,,,,,,1,€0,3.850,,,,,,,,,,,,3.850,0.739,17.000,C,Vizela,23358,4,3,,,,,3.850,,,,,,,,,,,
19/01/2023,1922.100,79.480,7.200,2.500,8.360,3.840,,,,,,,,,,,,3.840,,,,,,,,,,,,3.840,,,,,,,,,,,,3.840,,,,,,,,,,,
18/01/2023,1904.400,80.180,7.200,2.500,8.360,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
17/01/2023,1907.200,79.860,7.200,2.500,8.360,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,
16/01/2023,,,7.200,2.500,8.360,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,
15/01/2023,,,7.200,2.500,8.360,,0.51,16,C,Sporting,62295,1,1,,,,,,0.800,16.000,C,Famalicão,33313,,3,,,,,,0.237,16.000,F,Benfica,62295,4,1,,,,,,,,,,,,,,,,
14/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722,16.000,C,Boavista,12357,2,3,,,,
13/01/2023,1918.400,78.390,7.200,2.500,8.360,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,
12/01/2023,1895.500,77.410,7.200,2.500,8.360,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,
11/01/2023,1874.600,75.120,7.200,2.500,8.360,3.880,,,,,,,,,,,,3.880,0.836,Oitavos de final,C,Arouca,,,3,,,,,3.880,,,,,,,,,,,,3.880,0.681,Oitavos de final,C,Vitória SC,,,3,,,,
10/01/2023,1871.600,74.630,7.200,2.500,8.360,3.890,0.81,Oitavos de final,F,Varzim,8000,,3,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,
09/01/2023,1872.700,73.770,7.200,2.500,8.360,3.890,,,,,,,,2,"€9,000,000",,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,
08/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,,,,,,,,,,,,,,,,0.686,15.000,F,Marítimo,9510,4,0,,,,,,,,,,,,,,,,
07/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,,,,0.686,15.000,F,Casa Pia,8107,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2023,1864.200,73.670,7.200,2.500,8.360,3.900,0.82,15,C,Portimonense,50559,1,3,,,,,3.900,,,,,,,,,,,,3.900,,,,,,,,,,,,3.900,,,,,,,,,,,
05/01/2023,1834.800,72.840,7.200,2.500,8.360,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,,3.910,,,,,,,,,,,,3.910,0.562,15.000,F,Santa Clara,1591,,3,,,,
04/01/2023,1852.800,76.930,7.200,2.500,8.360,3.960,,,,,,,,,,,,3.960,,,,,,,,,,,,3.960,,,,,,,,,,,,3.960,,,,,,,,,,,
03/01/2023,1839.700,80.260,7.200,2.500,8.360,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,
02/01/2023,,,7.200,2.500,8.360,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,,3.940,,,,,,,,,,,,3.940,,,,,,,,,,1,"€1,000,000"
01/01/2023,,,7.200,2.500,8.360,,,,,,,,,,,1,"€5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2022,1819.700,78.400,6.600,3.400,9.590,3.930,0.55,14,F,Braga,19398,1,0,,,,,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,,3.930,0.205,14.000,C,Benfica,19398,,3,,,,
29/12/2022,1819.500,78.960,6.600,3.400,9.590,3.990,,,,,,,,,,,,3.990,,,,,,,,,,,,3.990,0.835,14.000,C,Paços Ferreira,31005,4,3,,,,,3.990,,,,,,,,,,,
28/12/2022,1807.900,79.530,6.600,3.400,9.590,3.870,,,,,,,,,,,,3.870,0.838,14.000,C,Arouca,45725,,3,,,,,3.870,,,,,,,,,,,,3.870,,,,,,,,,,,
27/12/2022,1814.800,79.560,6.600,3.400,9.590,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
26/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2022,1795.900,77.490,6.600,3.400,9.590,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,
22/12/2022,1787.000,78.290,6.600,3.400,9.590,3.830,,,,,,,,,,,,3.830,,,,,,,,,,,,3.830,,,,,,,,,,,,3.830,,,,,,,,,,,
21/12/2022,1815.900,76.090,6.600,3.400,9.590,3.840,,,,,,,,,,,,3.840,0.829,Quartos de final,C,Gil Vicente,21813,,3,,,,,3.840,,,,,,,,,,,,3.840,,,,,,,,,,,
20/12/2022,1815.900,75.190,6.600,3.400,9.590,3.850,,,,,,,,,,,,3.850,,,,,,,,,,,,3.850,,,,,,,,,,,,3.850,,,,,,,,,,,
19/12/2022,1787.700,74.290,6.600,3.400,9.590,3.830,,,,,,,,,,,,3.830,,,,,,,,,,,,3.830,0.567,Quartos de final,C,Braga,20396,,3,,,,,3.830,0.199,Quartos de final,F,Sporting,20396,,0,,,,
18/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2022,,,6.600,3.400,9.590,,0.75,Fase de grupos,F,Moreirense,4339,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2022,1790.000,76.110,6.600,3.400,9.590,3.870,,,,,,,,,,,,3.870,0.741,Fase de grupos,C,Vizela,21929,,3,,,,,3.870,,,,,,,,,,,,3.870,,,,,,,,,,,
15/12/2022,1777.200,77.280,6.600,3.400,9.590,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
14/12/2022,1807.500,75.390,6.600,3.400,9.590,3.870,,,,,,,,,,,,3.870,,,,,,,,,,,,3.870,,,,,,,,,,,,3.870,,,,,,,,,,,
13/12/2022,1813.900,73.170,6.600,3.400,9.590,3.980,,,,,,,,,,,,3.980,,,,,,,,,,,,3.980,0.803,Fase de grupos,C,Marítimo,,,3,,,,,3.980,,,,,,,,,,,
12/12/2022,1780.500,71.020,6.600,3.400,9.590,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,,3.930,,,,,,,,,,,
11/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678,Fase de grupos,C,Paços Ferreira,4998,,3,,,,
10/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/12/2022,1798.100,71.460,6.600,3.400,9.590,4.000,,,,,,,,,,,,4.000,,,,,,,,,,,,4.000,,,,,,,,,,,,4.000,,,,,,,,,,,
08/12/2022,1788.700,72.010,6.600,3.400,9.590,4.000,,,,,,,,,,,,4.000,0.693,Fase de grupos,F,Chaves,,,3,,,,,4.000,,,,,,,,,,,,4.000,,,,,,,,,,,
07/12/2022,1785.500,74.250,6.600,3.400,9.590,3.890,,,,,,,,,,,,3.890,,,,,,,,,,,,3.890,0.685,Fase de grupos,F,Rio Ave,,,3,,,,,3.890,,,,,,,,,,,
06/12/2022,1769.300,76.930,6.600,3.400,9.590,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
05/12/2022,1767.400,79.980,6.600,3.400,9.590,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
04/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2022,,,6.600,3.400,9.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534,Fase de grupos,F,Casa Pia,,,3,,,,
02/12/2022,1795.900,81.220,6.600,3.400,9.590,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
01/12/2022,1801.100,80.550,6.600,3.400,9.590,3.810,,,,,,,,,,,,3.810,,,,,,,,,,,,3.810,,,,,,,,,,,,3.810,,,,,,,,,,,
30/11/2022,1746.000,78.200,6.600,3.400,9.940,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,0.724,Fase de grupos,C,Farense,,,3,,,,,3.750,,,,,,,,,,,
29/11/2022,1748.400,77.240,6.600,3.400,9.940,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,
28/11/2022,1740.100,76.280,6.600,3.400,9.940,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
27/11/2022,,,6.600,3.400,9.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2022,,,6.600,3.400,9.940,,0.81,Fase de grupos,C,Penafiel,43263,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778,Fase de grupos,C,Trofense,,,3,,,,
25/11/2022,1753.300,77.940,6.600,3.400,9.940,3.760,,,,,,,,,,,,3.760,0.789,Fase de grupos,C,Mafra,,,1,,,,,3.760,,,,,,,,,,,,3.760,,,,,,,,,,,
24/11/2022,,,6.600,3.400,9.940,3.810,,,,,,,,,,,,3.810,,,,,,,,,,,,3.810,,,,,,,,,,,,3.810,,,,,,,,,,,
23/11/2022,1744.900,80.950,6.600,3.400,9.940,3.820,,,,,,,,,,,,3.820,,,,,,,,,,,,3.820,,,,,,,,,,,,3.820,,,,,,,,,,,
22/11/2022,1738.300,79.730,6.600,3.400,9.940,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
21/11/2022,1737.400,80.080,6.600,3.400,9.940,3.760,0.79,Fase de grupos,F,CF Estrela,,,3,,,,,3.760,,,,,,,,,,,,3.760,,,,,,,,,,,,3.760,,,,,,,,,,,
20/11/2022,,,6.600,3.400,9.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2022,,,6.600,3.400,9.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2022,1751.900,81.640,6.600,3.400,9.940,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
17/11/2022,1760.800,85.590,6.600,3.400,9.940,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
16/11/2022,1773.000,86.920,6.600,3.400,9.940,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
15/11/2022,1773.800,85.870,6.600,3.400,9.940,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
14/11/2022,1773.600,88.960,6.600,3.400,9.940,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
13/11/2022,,,6.600,3.400,9.940,,0.84,13,C,Gil Vicente,57266,1,3,,,,,,,,,,,,,,,,,,0.572,13.000,F,Famalicão,3937,,3,,,,,,0.564,13.000,F,Portimonense,1290,,3,,,,
12/11/2022,,,6.600,3.400,9.940,,,,,,,,,,,,,,0.700,13.000,F,Boavista,11335,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2022,1766.000,86.470,6.600,3.400,9.940,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
10/11/2022,1750.300,85.830,6.600,3.400,9.940,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,0.735,4ª eliminatória,C,Moreirense,,,3,,,,
09/11/2022,1710.100,88.910,6.600,3.400,9.940,3.730,0.78,4ª eliminatória,F,Estoril,,,3,,,,,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,
08/11/2022,1712.100,91.790,6.600,3.400,9.940,3.780,,,,,,,,,,,,3.780,0.786,4ª eliminatória,F,Mafra,,,3,,,,,3.780,,,,,,,,,,,,3.780,,,,,,,,,,1,"€1,250,000"
07/11/2022,1676.500,92.610,6.600,3.400,9.940,3.760,,,,,,,,,,,,3.760,,,,,,,,,,,,3.760,,,,,,,,,,1,"€9,000,000",3.760,,,,,,,,,,,
06/11/2022,,,6.600,3.400,9.940,,0.73,12,F,Estoril,4858,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,12.000,C,Casa Pia,13004,,0,,,,
05/11/2022,,,6.600,3.400,9.940,,,,,,,,,,,,,,0.845,12.000,C,Paços Ferreira,41730,,3,,,,,,0.710,12.000,C,Vitória SC,27324,,3,,,,,,,,,,,,,,,,
04/11/2022,1672.500,88.170,6.600,3.400,9.940,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,
03/11/2022,1627.300,90.000,6.600,3.400,9.940,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,,3.780,0.785,Fase de grupos,C,Malmö FF,11805,,3,,,,
02/11/2022,1645.700,88.370,6.600,3.400,9.940,3.770,0.56,Fase de grupos,F,Maccabi Haifa,30464,,3,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
01/11/2022,1645.000,86.530,6.600,3.400,9.940,3.780,,,,,,,,,,,,3.780,0.332,Fase de grupos,C,Atlético Madrid,47546,,3,,,,,3.780,0.408,Fase de grupos,C,Frankfurt,41744,,0,,,,,3.780,,,,,,,,,,,
31/10/2022,1635.900,87.900,6.600,3.400,10.140,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,
30/10/2022,,,6.600,3.400,10.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,11.000,F,Gil Vicente,5627,,3,,,,
29/10/2022,,,6.600,3.400,10.140,,0.80,11,C,Chaves,54990,1,3,,,,,,0.672,11.000,F,Santa Clara,5692,,1,,,,,,0.647,11.000,F,Arouca,2364,,0,,,,,,,,,,,,,,,,
28/10/2022,1639.600,89.080,6.600,3.400,10.140,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,
27/10/2022,1660.700,87.910,6.600,3.400,10.140,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,,3.720,0.223,Fase de grupos,F,U. Berlim,21082,,0,,,,
26/10/2022,1664.000,85.320,6.600,3.400,10.140,3.720,,,,,,,,,,,,3.720,0.412,Fase de grupos,F,Club Brugge,26144,,3,,,,,3.720,0.150,Fase de grupos,F,Tottenham,59588,,1,,,,,3.720,,,,,,,,,,,
25/10/2022,1652.800,84.580,6.600,3.400,10.140,3.770,0.46,Fase de grupos,C,Juventus,60131,,3,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
24/10/2022,1648.700,85.050,6.600,3.400,10.140,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
23/10/2022,,,6.600,3.400,10.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/2022,,,6.600,3.400,10.140,,,,,,,,,,,,,,,,,,,,,,,,,,0.730,10.000,C,Casa Pia,26679,,3,,,,,,0.554,10.000,F,Estoril,2674,,3,,,,
21/10/2022,1651.000,85.980,6.600,3.400,10.140,3.790,0.31,10,F,FC Porto,49500,1,3,,,,,3.790,0.400,10.000,C,Benfica,49500,,0,,,,,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,
20/10/2022,1630.800,85.550,6.600,3.400,10.140,3.690,,,,,,,,,,,,3.690,,,,,,,,,,,,3.690,,,,,,,,,,,,3.690,,,,,,,,,,,
19/10/2022,1627.500,82.820,6.600,3.400,10.140,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,
18/10/2022,1649.000,85.460,6.600,3.400,10.140,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
17/10/2022,1657.000,85.610,6.600,3.400,10.140,3.680,,,,,,,,,,,,3.680,,,,,,,,,,,,3.680,,,,,,,,,,,,3.680,,,,,,,,,,,
16/10/2022,,,6.600,3.400,10.140,,,,,,,,,,,,,,0.887,3ª eliminatória,F,Anadia FC,6500,,3,,,,,,0.828,3ª eliminatória,F,Varzim,8000,,0,,,,,,0.774,3ª eliminatória,F,Felgueiras,,,3,,,,
15/10/2022,,,6.600,3.400,10.140,,0.89,3ª eliminatória,F,Caldas,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2022,1641.700,89.110,6.600,3.400,10.140,3.700,,,,,,,,,,,,3.700,,,,,,,,,,,,3.700,,,,,,,,,,,,3.700,,,,,,,,,,,
13/10/2022,1670.000,87.270,6.600,3.400,10.140,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,,3.790,,,,,,,,,,,,3.790,0.304,Fase de grupos,F,Union SG,7851,,1,,,,
12/10/2022,1670.300,89.350,6.600,3.400,10.140,3.850,,,,,,,,,,,,3.850,0.283,Fase de grupos,F,Leverkusen,30210,,3,,,,,3.850,0.399,Fase de grupos,C,Marselha,38126,,0,,,,,3.850,,,,,,,,,,,
11/10/2022,1678.700,91.130,6.600,3.400,10.140,3.730,0.16,Fase de grupos,F,PSG,46435,,1,,,,,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,,3.730,,,,,,,,,,,
10/10/2022,1667.300,92.640,6.600,3.400,10.140,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
09/10/2022,,,6.600,3.400,10.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,9.000,C,Chaves,12494,,0,,,,
08/10/2022,,,6.600,3.400,10.140,,0.82,9,C,Rio Ave,56176,1,3,,,,,,0.660,9.000,F,Portimonense,3969,,3,,,,,,0.624,9.000,F,Santa Clara,4447,,3,,,,,,,,,,,,,,,,
07/10/2022,1700.500,88.450,6.600,3.400,10.140,3.610,,,,,,,,,,,,3.610,,,,,,,,,,,,3.610,,,,,,,,,,,,3.610,,,,,,,,,,,
06/10/2022,1711.700,87.760,6.600,3.400,10.140,3.620,,,,,,,,,,,,3.620,,,,,,,,,,,,3.620,,,,,,,,,,,,3.620,0.487,Fase de grupos,C,Union SG,14044,,0,,,,
05/10/2022,1711.400,86.520,6.600,3.400,10.140,3.700,0.25,Fase de grupos,C,PSG,62295,,1,,,,,3.700,,,,,,,,,,,,3.700,,,,,,,,,,,,3.700,,,,,,,,,,,
04/10/2022,1721.100,83.630,6.600,3.400,10.140,3.780,,,,,,,,,,,,3.780,0.452,Fase de grupos,C,Leverkusen,42399,,3,,,,,3.780,0.315,Fase de grupos,F,Marselha,618,,0,,,,,3.780,,,,,,,,,,,
03/10/2022,1692.900,79.490,6.600,3.400,10.140,3.650,,,,,,,,,,,,3.650,,,,,,,,,,,,3.650,,,,,,,,,,,,3.650,,,,,,,,,,,
02/10/2022,,,6.600,3.400,10.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022,,,6.600,3.400,10.140,,0.69,8,F,Vitória SC,19231,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2022,1662.400,81.230,6.600,3.400,9.280,3.700,,,,,,,,,,,,3.700,0.529,8.000,C,Braga,44830,,3,,,,,3.700,0.729,8.000,C,Gil Vicente,27829,,3,,,,,3.700,0.221,8.000,F,FC Porto,44830,,0,,,,
29/09/2022,1658.500,82.150,6.600,3.400,9.280,3.740,,,,,,,,,,,,3.740,,,,,,,,,,,,3.740,,,,,,,,,,,,3.740,,,,,,,,,,,
28/09/2022,1660.400,78.500,6.600,3.400,9.280,3.650,,,,,,,,,,,,3.650,,,,,,,,,,,,3.650,,,,,,,,,,,,3.650,,,,,,,,,,,
27/09/2022,1626.700,76.710,6.600,3.400,9.280,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,,3.750,,,,,,,,,,,
26/09/2022,1623.300,78.740,6.600,3.400,9.280,3.670,,,,,,,,,,,,3.670,,,,,,,,,,,,3.670,,,,,,,,,,,,3.670,,,,,,,,,,,
25/09/2022,,,6.600,3.400,9.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2022,,,6.600,3.400,9.280,,,,,,,,,,,1,€0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2022,1645.300,83.490,6.600,3.400,9.280,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,,3.720,,,,,,,,,,,
22/09/2022,1670.800,82.940,6.600,3.400,9.280,3.710,,,,,,,,,,,,3.710,,,,,,,,,,,,3.710,,,,,,,,,,,,3.710,,,,,,,,,,,
21/09/2022,1664.600,84.450,6.600,3.400,9.280,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
20/09/2022,1659.700,85.730,6.600,3.400,9.280,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,,3.780,,,,,,,,,,,
19/09/2022,1666.200,85.110,6.600,3.400,9.280,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,,3.770,,,,,,,,,,,
18/09/2022,,,6.600,3.400,9.280,,0.85,7,C,Marítimo,56889,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,7.000,C,Vizela,14181,,3,,,,
17/09/2022,,,6.600,3.400,9.280,,,,,,,,,,,,,,0.728,7.000,F,Estoril,4438,,1,,,,,,0.643,7.000,F,Boavista,8480,,0,,,,,,,,,,,,,,,,
16/09/2022,1671.700,85.100,6.600,3.400,9.280,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,,3.880,,,,,,,,,,,
15/09/2022,1665.400,88.480,6.600,3.400,9.280,3.800,,,,,,,,,,,,3.800,,,,,,,,,,,,3.800,,,,,,,,,,,,3.800,0.392,Fase de grupos,C,U. Berlim,17782,,3,,,,
