id,buy_price,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage,horsepower,benzin,diesel,automatic,manual,time_online_to_reserve_
AK56155,21754,Mercedes-Benz,GLA-Klasse,GLA 200,Red,2018,SUV,Teilleder,34583,155,1,0,1,0,26
BU93198,6218,Dacia,Dokker,1.6,Blue,2015,Kombi,Stoff,37305,83,1,0,0,1,6
AD72073,8330,Hyundai,i30,1.6 GDI,Brown,2015,Kombi,Stoff,70768,135,1,0,0,1,3
PD80371,19539,BMW,X1,xDrive 18d,Brown,2017,SUV,Stoff,80577,150,0,1,1,0,37
ZH60567,22007,Volkswagen,Golf VII,2.0 TSI,Black,2015,Limousine,Leder,61730,300,1,0,1,0,112
EW33740,9867,Volkswagen,Caddy,1.6 TDI,Black,2014,Kombi,Stoff,92238,102,0,1,0,1,12
BK44494,14200,Opel,Mokka X,1.4 Turbo,Black,2017,SUV,Stoff,38054,140,1,0,1,0,13
CX78940,15392,Mercedes-Benz,C-Klasse,C 180 CGI,White,2016,Limousine,Teilleder,111029,155,1,0,1,0,27
TF67083,23356,Volkswagen,Passat Alltrack,2.0 TDI,Black,2016,Kombi,Leder,77182,240,0,1,1,0,29
BA21421,13076,Audi,Q3,2.0 TFSI,Gray,2013,SUV,Stoff,105825,170,1,0,0,1,16
BX32791,13543,Ford,Focus,1.0 EcoBoost,Black,2018,Limousine,Stoff,47537,140,1,0,0,1,46
DE53931,21967,Mercedes-Benz,C-Klasse,C 200 d,Black,2019,Kombi,Teilleder,118933,160,0,1,1,0,50
KG59935,10167,Ford,Focus,1.0 EcoBoost,White,2017,Kombi,Stoff,75370,125,1,0,0,1,2
BR15249,17100,Audi,A3,2.0 TDI,Gray,2017,Limousine,Stoff,85330,150,0,1,1,0,11
LB95626,19845,Skoda,Octavia,2.0 TSI,Black,2018,Kombi,Stoff,61488,230,1,0,1,0,9
SG20763,18380,Fiat,124 Spider,1.4 Turbo,White,2017,Cabrio,Leder,6314,140,1,0,0,1,6
HE81701,29400,Mercedes-Benz,CLA-Klasse,CLA 180,White,2020,Limousine,Alcantara,36541,136,1,0,1,0,24
CS66025,15068,Ford,Kuga,1.5 EcoBoost,Gray,2016,SUV,Teilleder,64936,150,1,0,0,1,28
BE09100,12201,Ford,Kuga,2.0 TDCi,Gray,2014,SUV,Teilleder,84280,180,0,1,1,0,19
EK76255,32103,BMW,X3,xDrive 20i,Black,2019,SUV,Leder,10839,185,1,0,1,0,45
EN53653,14202,Ford,Mondeo,2.0 TDCi,Black,2017,Kombi,Stoff,114854,180,0,1,1,0,78
AD62689,15200,BMW,2er,218i Active Tourer,Black,2016,Van,Alcantara,89391,135,1,0,1,0,27
ED23537,17054,Seat,Arona,1.0 TSI,White,2018,SUV,Stoff,30284,115,1,0,1,0,92
DG14187,13000,Volkswagen,Polo,1.0 TSI,Black,2018,Limousine,Teilleder,60930,95,1,0,0,1,90
CG79141,15671,Hyundai,i40,1.6 GDI,White,2018,Kombi,Stoff,30727,135,1,0,0,1,23
EZ09206,12797,Hyundai,i30,1.4 TGDI,Blue,2017,Kombi,Teilleder,77044,140,1,0,1,0,13
CY26429,8705,Dacia,Duster,1.6 SCe,Gray,2017,SUV,Teilleder,106530,115,1,0,0,1,17
CA63746,13517,Mazda,3,2.0,White,2019,Limousine,Stoff,63027,122,1,0,0,1,74
BC57966,10250,Smart,fortwo,1.0,Black,2017,Cabrio,Stoff,29085,70,1,0,1,0,65
CM37316,11491,Volkswagen,Golf VII,1.2 TSI,Red,2016,Limousine,Stoff,13768,110,1,0,0,1,21
AJ00580,16293,Skoda,Octavia,2.0 TDI,White,2018,Kombi,Stoff,72721,150,0,1,1,0,6
AW96060,14529,Seat,Ibiza,1.0 TSI,Red,2019,Limousine,Stoff,7528,115,1,0,1,0,58
DB25576,9012,Skoda,Fabia,1.0 TSI,Gray,2017,Limousine,Stoff,54128,95,1,0,0,1,4
BU89973,6750,Opel,Corsa,1.2,Red,2016,Limousine,Stoff,19321,70,1,0,0,1,2
FD33706,9100,Ford,Fiesta,1.0 EcoBoost,Black,2017,Limousine,Stoff,54506,100,1,0,0,1,41
BA02157,14400,Skoda,Octavia,1.0 TSI,Blue,2017,Kombi,Stoff,45317,115,1,0,0,1,32
FN07749,15672,Hyundai,Tucson,1.6,Gray,2019,SUV,Stoff,48129,132,1,0,0,1,3
JF09275,20317,Ford,Kuga,1.5 EcoBoost,Black,2019,SUV,Teilleder,22059,150,1,0,1,0,13
BX47463,6394,Renault,Twingo,0.9 Energy,Red,2015,Limousine,Stoff,34649,90,1,0,0,1,7
ET92689,15500,Mercedes-Benz,C-Klasse,C 200 d,Black,2017,Kombi,Stoff,70457,135,0,1,0,1,23
BV52042,11064,Skoda,Rapid,1.4 TSI,Gray,2014,Limousine,Stoff,20122,122,1,0,1,0,107
DH86587,16313,Skoda,Karoq,1.5 TSI,White,2018,SUV,Stoff,81767,150,1,0,0,1,44
JE57491,12863,Volkswagen,Beetle,1.2 TSI,Black,2013,Cabrio,Stoff,64528,105,1,0,0,1,80
HL23379,11807,MINI,Countryman,Cooper SD,Black,2013,SUV,Leder,84393,143,0,1,1,0,12
AB77071,18874,Mercedes-Benz,GLK-Klasse,GLK 220 CDI,Gray,2013,SUV,Stoff,54047,170,0,1,1,0,69
FV63466,6256,Opel,Meriva,1.4 Turbo,White,2016,Van,Stoff,102366,120,1,0,0,1,28
GD18328,7000,Opel,Adam,1.0,Brown,2015,Limousine,Teilleder,88177,90,1,0,0,1,43
DA80372,12425,Kia,Venga,1.6,Gray,2018,Van,Teilleder,51110,125,1,0,1,0,53
FK76100,32763,Skoda,Kodiaq,2.0 TSI,Gray,2019,SUV,Stoff,27632,190,1,0,1,0,90
JJ57876,13603,BMW,1er,118i,Blue,2018,Limousine,Stoff,45731,135,1,0,1,0,8
CX70890,9730,Peugeot,2008,1.2 VTi,Gray,2016,SUV,Stoff,22051,82,1,0,0,1,67
KY57932,18098,Opel,Corsa,1.2 Turbo,Blue,2020,Limousine,Leder,14514,131,1,0,1,0,104
AR17586,8180,Opel,Mokka,1.4 Turbo,Gray,2015,SUV,Stoff,113770,140,1,0,0,1,40
JM40358,10438,Peugeot,2008,1.2 e-THP,Silver,2017,SUV,Stoff,63055,110,1,0,0,1,45
BX19710,35646,Mercedes-Benz,GLB-Klasse,GLB 200 d,Black,2019,SUV,Leder,31894,150,0,1,1,0,52
AD20356,8475,Renault,Clio,0.9 Energy,Black,2017,Limousine,Teilleder,51727,90,1,0,0,1,2
HV24118,20852,Seat,Ateca,1.5 TSI,Gray,2018,SUV,Stoff,37110,150,1,0,1,0,22
RA29495,12006,Ford,Focus,1.0 EcoBoost,Gray,2018,Limousine,Stoff,40178,125,1,0,0,1,46
MK57200,9716,Volkswagen,Polo,1.0,White,2017,Limousine,Stoff,27142,75,1,0,0,1,47
BU65507,20950,BMW,5er,520d,Gray,2017,Kombi,Leder,99826,190,0,1,1,0,49
WB43848,16250,Ford,Focus,2.0 EcoBlue,Black,2018,Kombi,Stoff,55803,150,0,1,0,1,65
TF57595,10048,Seat,Ibiza,1.0 TSI,Gold,2019,Limousine,Stoff,10323,95,1,0,0,1,5
DK23462,13387,Renault,Grand Scenic,1.2 TCe Energy,Gray,2017,Van,Teilleder,79322,132,1,0,0,1,47
BV92963,15300,BMW,1er,118i,Black,2017,Limousine,Stoff,62674,135,1,0,1,0,62
DK21673,11029,Skoda,Fabia,1.0 TSI,White,2018,Kombi,Stoff,27627,110,1,0,0,1,55
MY33046,21195,Volkswagen,Caddy,2.0 TDI,Orange,2016,Van,Teilleder,63546,150,0,1,1,0,47
BJ76021,34735,Mercedes-Benz,E-Klasse,E 200,Black,2020,Limousine,Alcantara,36962,211,1,0,1,0,55
TH71706,15260,Mitsubishi,Outlander,2.0 MIVEC,Red,2018,SUV,Stoff,53361,150,1,0,0,1,11
CG97265,12000,Volkswagen,Golf VII,1.2 TSI,Black,2016,Limousine,Stoff,47540,85,1,0,0,1,16
HV99993,6346,Smart,forfour,1.0,Black,2018,Limousine,Stoff,116385,70,1,0,0,1,3
CU03626,20900,Hyundai,Kona,1.6 TGDI,Green,2019,SUV,Leder,35937,177,1,0,1,0,63
GY15482,18215,Seat,Leon,2.0 TDI,Blue,2019,Kombi,Teilleder,69084,184,0,1,1,0,28
EV29190,22643,Opel,Vivaro,1.6 CDTI,Brown,2019,Bus,Stoff,50222,120,0,1,0,1,15
FJ81765,15416,BMW,2er,218d Active Tourer,White,2018,Van,Stoff,99651,150,0,1,1,0,39
BT63011,11718,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2015,Van,Alcantara,96625,150,1,0,1,0,12
BT30003,13250,Seat,Ibiza,1.0 TSI,White,2019,Limousine,Stoff,34966,95,1,0,0,1,11
AN72082,21021,BMW,3er,330i,Black,2017,Kombi,Stoff,87483,252,1,0,1,0,53
AR41007,23000,Suzuki,Jimny,1.5,Gray,2019,SUV,Stoff,44619,102,1,0,1,0,46
CR33976,9057,Volkswagen,Caddy,1.6 TDI,Red,2014,Kombi,Stoff,112005,102,0,1,0,1,68
CZ37915,19159,Volkswagen,Tiguan,2.0 TDI,Red,2016,SUV,Stoff,103211,150,0,1,1,0,85
DA06769,12777,Fiat,500C,1.0 Mild-Hybrid,Blue,2020,Cabrio,Teilleder,18557,70,1,0,0,1,49
FR36088,6314,Fiat,500,1.2,Red,2015,Limousine,Stoff,61698,70,1,0,0,1,48
HA53101,34667,Volkswagen,T6 Multivan,2.0 TDI,Blue,2017,Bus,Teilleder,82224,150,0,1,1,0,16
AC28987,18515,Skoda,Karoq,1.5 TSI,White,2018,SUV,Stoff,42053,150,1,0,0,1,44
BC25574,10880,Toyota,AYGO,1.0,Blue,2020,Limousine,Stoff,13417,72,1,0,0,1,98
FM91383,19848,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,White,2016,Kombi,Teilleder,89182,177,0,1,1,0,112
RZ77346,9024,Kia,Rio,1.4,Black,2014,Limousine,Leder,51984,110,1,0,1,0,28
RG65517,22090,Mercedes-Benz,C-Klasse,C 220 d,Gray,2018,Kombi,Teilleder,73932,194,0,1,1,0,44
BN17106,10013,Ford,Focus,1.5 TDCi,Gray,2016,Kombi,Stoff,56376,105,0,1,0,1,54
AX27853,34626,Mercedes-Benz,GLC-Klasse,GLC 350 d,Black,2018,SUV,Leder,98709,258,0,1,1,0,62
FB76646,6106,Ford,Fiesta,1.0 EcoBoost,Black,2014,Limousine,Stoff,87793,125,1,0,0,1,13
DW61050,13000,Opel,Mokka X,1.4 SIDI Turbo,Brown,2017,SUV,Leder,63254,152,1,0,1,0,12
BS77312,13388,Volkswagen,Golf VII,2.0 TDI,Gray,2017,Kombi,Teilleder,106908,150,0,1,1,0,7
DS24117,8453,Opel,Corsa,1.4,Gray,2019,Limousine,Stoff,54864,100,1,0,0,1,44
HW78218,16600,Volkswagen,Passat,2.0 TDI,Black,2017,Kombi,Stoff,56290,150,0,1,1,0,99
HS94258,7719,Suzuki,SX4,1.6,White,2013,SUV,Stoff,56403,120,1,0,0,1,21
BW38272,13655,Volkswagen,Tiguan,2.0 TSI,Black,2013,SUV,Alcantara,118239,210,1,0,1,0,41
AT97791,14000,BMW,1er,116d,Gray,2018,Limousine,Stoff,67115,115,0,1,1,0,4
CS73550,7500,Smart,fortwo,1.0,Gray,2014,Coupe,Stoff,57304,70,1,0,0,1,43
FW89140,14837,MINI,MINI,Cooper S,Gray,2015,Limousine,Leder,35648,192,1,0,1,0,18
BW20137,24528,Mercedes-Benz,C-Klasse,C 200,Black,2016,Coupe,Teilleder,20587,185,1,0,1,0,46
LP76567,10967,Renault,Captur,1.2 TCe Energy,Red,2016,SUV,Teilleder,49433,118,1,0,1,0,18
GS64400,23126,Mercedes-Benz,CLA-Klasse,CLA 200,Black,2018,Limousine,Leder,42122,155,1,0,1,0,82
PJ34919,7676,Opel,Astra,2.0 CDTI,Blue,2014,Kombi,Stoff,117724,165,0,1,0,1,5
AM29794,18113,Kia,Niro,1.6,Gray,2017,SUV,Leder,40541,104,1,0,1,0,33
ES71464,10599,Renault,Clio,1.0 SCe,Gray,2019,Limousine,Stoff,14063,72,1,0,0,1,15
MP48057,14000,Volkswagen,Golf VI,2.0 TSI,Black,2013,Cabrio,Stoff,47841,210,1,0,0,1,98
EH07304,10198,Citroen,C4 Grand Picasso,2.0 Blue-HDi,Gray,2014,Van,Teilleder,112752,150,0,1,0,1,34
BZ58489,19215,Hyundai,i30,1.4 TGDI,Red,2019,Kombi,Leder,20926,140,1,0,1,0,65
KW98215,14069,BMW,2er,218d Active Tourer,Black,2016,Van,Stoff,82467,150,0,1,1,0,48
DR04541,30530,Skoda,Kodiaq,2.0 TSI,Gray,2019,SUV,Leder,19997,190,1,0,1,0,17
BD02902,11100,Renault,Kadjar,1.2 TCe Energy,Gray,2017,SUV,Teilleder,81775,130,1,0,0,1,56
AH53024,5000,Mitsubishi,Space,1.0,Red,2016,Limousine,Stoff,36750,70,1,0,0,1,5
JY45494,11325,Ford,C-Max,2.0 TDCi,White,2016,Van,Stoff,100318,170,0,1,1,0,52
LW03201,28856,BMW,X1,sDrive 20d,Black,2020,SUV,Leder,39699,190,0,1,1,0,45
KR20377,17015,Hyundai,Kona,1.6 TGDI,Orange,2018,SUV,Leder,56762,177,1,0,1,0,50
BY44432,17922,Skoda,Kamiq,1.0 TSI,Blue,2019,SUV,Stoff,31182,116,1,0,1,0,41
GH89629,24146,Mercedes-Benz,C-Klasse,C 180,Black,2017,Coupe,Alcantara,103121,155,1,0,1,0,106
DV82882,13015,Opel,Mokka,1.4 Turbo,Gray,2015,SUV,Stoff,15766,140,1,0,0,1,16
MB05458,10236,Dacia,Duster II,1.6 SCe,Blue,2019,SUV,Stoff,54576,115,1,0,0,1,22
CH78334,6341,MINI,MINI,One,White,2015,Limousine,Stoff,113264,75,1,0,0,1,78
JS05762,15550,Volkswagen,Tiguan,2.0 TDI,Silver,2016,SUV,Stoff,79862,115,0,1,0,1,30
MC39895,11049,Skoda,Fabia,1.0 TSI,Green,2019,Limousine,Stoff,5066,95,1,0,0,1,19
KW41957,11991,Volkswagen,Polo,1.2 TSI,Blue,2017,Limousine,Stoff,30731,90,1,0,1,0,14
FF76242,10888,Citroen,DS4,1.2 PureTech,Gray,2016,Limousine,Alcantara,52361,130,1,0,0,1,26
AB38549,14008,Mercedes-Benz,A-Klasse,A 180,Black,2016,Limousine,Teilleder,91312,122,1,0,1,0,75
KD61900,18054,Fiat,Talento,1.6 TwinTurbo Diesel Ecojet,White,2018,Kombi,Stoff,66671,125,0,1,0,1,2
MT78343,20353,BMW,3er,320d,Black,2018,Kombi,Leder,38452,190,0,1,1,0,24
TP35153,8055,Ford,Fiesta,1.5 TDCi,White,2018,Limousine,Stoff,96747,85,0,1,0,1,5
AA44298,12196,Volkswagen,Golf VII,1.4 TSI,Silver,2015,Limousine,Stoff,66416,125,1,0,0,1,4
BW12340,16025,BMW,2er,218i Gran Tourer,Black,2016,Van,Stoff,89645,135,1,0,1,0,148
AC01840,15700,BMW,2er,218d Gran Tourer,Blue,2016,Van,Stoff,77981,150,0,1,1,0,4
AM48804,9963,Opel,Astra K,1.4 SIDI Turbo,Red,2015,Limousine,Leder,69356,150,1,0,0,1,25
BC03732,13041,Kia,Stonic,1.4,White,2019,SUV,Stoff,17260,100,1,0,0,1,41
BG57284,10203,Peugeot,308,1.2 e-THP,Blue,2016,Limousine,Stoff,50363,130,1,0,0,1,18
BR77760,9900,Skoda,Fabia,1.0 TSI,Green,2017,Kombi,Stoff,48251,95,1,0,0,1,44
DH53335,15420,Audi,A3 Limousine,1.8 TFSI,Purple,2015,Limousine,Stoff,67666,180,1,0,0,1,43
BM32480,19538,Volkswagen,T-Cross,1.0 TSI,Green,2020,SUV,Stoff,14911,116,1,0,1,0,21
BG44219,7530,Opel,Meriva,1.6 CDTI DPF,White,2014,Van,Stoff,62531,135,0,1,0,1,154
BJ82683,14484,Volkswagen,Golf VII,1.4 TSI,Black,2017,Limousine,Alcantara,60451,125,1,0,0,1,144
DU25098,16900,Opel,Insignia,1.5 SIDI Turbo,Blue,2018,Kombi,Teilleder,40620,165,1,0,0,1,51
BK51465,8120,Volkswagen,up!,1.0 TSI,White,2018,Limousine,Stoff,63319,90,1,0,0,1,79
DJ88293,11563,Volkswagen,Caddy,2.0 TDI,Green,2016,Van,Stoff,104810,75,0,1,0,1,37
EU34744,8870,Renault,Captur,0.9 Energy,Blue,2017,SUV,Stoff,42798,90,1,0,0,1,7
BB33361,12183,Audi,A3,1.2 TFSI,Gray,2015,Limousine,Stoff,38990,110,1,0,0,1,16
AP22604,19422,Renault,Grand Scenic,1.3 TCe,Red,2019,Van,Teilleder,37744,159,1,0,1,0,20
FT22060,22811,Skoda,Kamiq,1.5 TSI ACT,Gray,2021,SUV,Stoff,9624,150,1,0,1,0,102
DA78728,19023,BMW,2er,218i Active Tourer,Black,2019,Van,Stoff,7992,140,1,0,1,0,60
KW02889,15850,Volkswagen,Golf VII Sportsvan,1.4 TSI,White,2016,Van,Stoff,49040,150,1,0,1,0,16
CG82698,14850,Ford,EcoSport,1.0 EcoBoost,White,2019,SUV,Teilleder,30793,125,1,0,0,1,3
GT61986,15347,Mazda,CX-3,2.0 Skyactiv-G,Blue,2019,SUV,Stoff,23283,121,1,0,0,1,3
PD95129,9746,Renault,Clio,1.2 TCe Energy,White,2016,Limousine,Stoff,45280,118,1,0,0,1,2
DC55453,18013,Kia,Sportage,1.6 TGDI,Red,2016,SUV,Leder,33348,177,1,0,1,0,36
EM31162,15286,Audi,A1,1.8 TFSI,Black,2017,Limousine,Stoff,89281,192,1,0,1,0,49
FR12321,15406,Hyundai,Tucson,1.7 CRDi,Gray,2016,SUV,Stoff,44344,140,0,1,1,0,125
EZ96406,7581,Volkswagen,Golf VII,1.2 TSI,Red,2013,Limousine,Stoff,89747,105,1,0,0,1,73
AY32366,11000,Kia,Venga,1.6,White,2016,Van,Stoff,23588,125,1,0,1,0,59
FU25295,21432,BMW,3er,330d GT,Black,2015,Limousine,Leder,55272,258,0,1,1,0,10
GT63809,8061,Ford,Ka+,1.2 Ti-VCT,Blue,2017,Limousine,Stoff,28293,85,1,0,0,1,90
RP73976,16693,Opel,Zafira Tourer,1.6 SIDI Turbo,Gray,2018,Van,Stoff,57761,136,1,0,1,0,49
FT43719,21452,Mercedes-Benz,E-Klasse,E 250 CGI,Black,2016,Kombi,Leder,91927,210,1,0,1,0,2
EP62777,21539,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 250,White,2016,Kombi,Alcantara,99172,210,1,0,0,1,78
DE98315,25093,Mercedes-Benz,A-Klasse,A 220,Gray,2018,Limousine,Alcantara,20372,190,1,0,1,0,21
TE98496,26097,Volkswagen,Tiguan Allspace,2.0 TDI,White,2017,SUV,Alcantara,56950,150,0,1,1,0,13
YW16909,9472,Smart,fortwo,0.9 Turbo,White,2016,Coupe,Leder,59323,90,1,0,1,0,31
GN11693,30046,Mercedes-Benz,CLA-Klasse,CLA 45 AMG,Black,2016,Limousine,Leder,44341,380,1,0,1,0,25
CB62018,19383,Seat,Leon,2.0 TSI,White,2017,Kombi,Leder,80922,300,1,0,1,0,12
EJ29063,9000,Volkswagen,Golf VII,1.4 TSI,Blue,2013,Kombi,Stoff,107601,122,1,0,0,1,8
HZ51062,12446,Citroen,C3,1.2 e-THP,Blue,2017,Limousine,Stoff,59625,110,1,0,1,0,81
FC20224,19557,Mercedes-Benz,CLA-Klasse,CLA 200,Gray,2016,Limousine,Teilleder,44374,155,1,0,0,1,15
FY41945,8391,Volkswagen,Golf VII,1.6 TDI,Black,2014,Kombi,Stoff,99651,105,0,1,0,1,91
FC29919,15698,Mercedes-Benz,GLK-Klasse,GLK 220 CDI,Gray,2014,SUV,Alcantara,113965,170,0,1,1,0,3
SH87765,17160,Ford,EcoSport,1.0 EcoBoost,Gray,2019,SUV,Teilleder,16292,125,1,0,1,0,47
KT94655,18700,BMW,5er,520d,White,2016,Kombi,Stoff,77779,190,0,1,1,0,14
LG02614,24512,Volkswagen,T-Roc,2.0 TSI,Red,2019,SUV,Stoff,40653,190,1,0,1,0,122
BW46786,7664,Citroen,C4 Cactus,1.6 e-HDi,Silver,2015,SUV,Stoff,80530,92,0,1,1,0,3
AC84765,26268,Mercedes-Benz,A-Klasse,A 180,Black,2019,Limousine,Alcantara,31893,136,1,0,1,0,9
JV36878,16452,Volkswagen,Golf VII,1.5 TSI,Gray,2017,Limousine,Stoff,50033,150,1,0,1,0,61
FM44166,13741,Kia,Soul,1.6 TGDI,Orange,2016,Van,Teilleder,48363,205,1,0,1,0,2
NR76637,11983,Ford,Kuga,2.0 TDCi,Black,2013,SUV,Teilleder,61351,140,0,1,1,0,64
GX75466,24546,Volkswagen,Golf VIII,1.5 eTSI ACT,Black,2021,Limousine,Stoff,9855,131,1,0,1,0,37
LZ72337,11500,Renault,Megane,1.2 TCe Energy,Black,2016,Limousine,Stoff,39157,132,1,0,0,1,56
RZ19677,8900,Opel,Astra K,1.0,White,2016,Limousine,Stoff,72794,105,1,0,0,1,16
AZ71558,13572,Volvo,V 40,2.0 D3,Blue,2016,Limousine,Stoff,69537,150,0,1,1,0,3
AD61330,22867,Volkswagen,Polo,2.0 TSI,Black,2020,Limousine,Stoff,317,200,1,0,1,0,42
AN26997,10047,Opel,Adam,1.4,Yellow,2018,Limousine,Stoff,9809,87,1,0,0,1,3
CC83512,5319,Volkswagen,up!,1.0,White,2015,Limousine,Stoff,74129,75,1,0,0,1,36
AZ49415,14166,Ford,Grand C-Max,1.5 EcoBoost,Gray,2017,Van,Leder,42633,150,1,0,1,0,7
AU55778,16670,BMW,3er,318i,Gray,2018,Kombi,Stoff,71495,135,1,0,1,0,40
AG41545,25003,Kia,pro_cee'd,1.6 TGDI,Gray,2021,Coupe,Leder,15568,205,1,0,1,0,6
EA63344,13845,Opel,Mokka X,1.4 Turbo,White,2017,SUV,Teilleder,50379,140,1,0,1,0,17
CB96089,16800,Skoda,Octavia,2.0 TDI,Black,2017,Kombi,Teilleder,40598,150,0,1,1,0,59
AL76216,26268,Volkswagen,Touran,2.0 TDI,White,2018,Van,Leder,78959,190,0,1,1,0,62
AN48272,9117,BMW,1er,116i,Blue,2013,Limousine,Stoff,111437,135,1,0,1,0,51
CT29190,13865,Audi,A3,1.8 TFSI,Gray,2013,Limousine,Teilleder,68703,180,1,0,1,0,13
EX82507,13902,BMW,2er,218d Active Tourer,Black,2017,Van,Stoff,111657,150,0,1,1,0,61
AF35803,10039,Ford,Fiesta,1.0 EcoBoost,Red,2018,Limousine,Stoff,37147,100,1,0,0,1,5
CA05755,18683,Volkswagen,Passat,2.0 TDI,Blue,2015,Kombi,Alcantara,85640,190,0,1,1,0,44
DJ82025,5068,Renault,Twingo,1.0 SCe,Black,2016,Limousine,Stoff,47519,70,1,0,0,1,30
CW29719,11060,Ford,Focus,1.0 EcoBoost,Black,2018,Limousine,Stoff,69850,125,1,0,0,1,7
DK10616,16519,BMW,2er,218i Gran Tourer,Black,2017,Van,Stoff,45623,140,1,0,0,1,43
DR75788,14467,Ford,Fiesta,1.0 EcoBoost,Gray,2020,Limousine,Leder,44010,140,1,0,0,1,55
CA83942,10209,Ford,B-Max,1.6 Ti-VCT,Black,2016,Van,Leder,65796,105,1,0,1,0,15
BL17759,9742,Ford,Fiesta,1.6 EcoBoost,Red,2015,Limousine,Stoff,104177,182,1,0,0,1,68
DG73219,14300,Hyundai,i30,1.5,Gray,2020,Kombi,Stoff,4911,110,1,0,0,1,22
BD45443,9065,Renault,Captur,1.5 dCi Energy,Red,2015,SUV,Teilleder,93465,90,0,1,0,1,25
JF30205,24184,Peugeot,5008,1.6 Turbo,Gray,2018,SUV,Teilleder,44908,165,1,0,1,0,20
CV84974,12079,Smart,fortwo,0.9 Turbo,Black,2018,Coupe,Stoff,28879,90,1,0,1,0,79
CE36477,14665,BMW,1er,118i,Black,2018,Limousine,Stoff,70435,135,1,0,1,0,13
EP54434,25506,Jaguar,F-Pace,20d,Black,2017,SUV,Leder,97277,180,0,1,1,0,27
JK09192,20400,Audi,Q3,2.0 TFSI,Black,2015,SUV,Alcantara,54052,180,1,0,1,0,12
DA74446,20603,Skoda,Kamiq,1.5 TSI ACT,Red,2021,SUV,Stoff,32849,150,1,0,0,1,42
CU37570,10030,Opel,Corsa,1.4,Blue,2019,Limousine,Stoff,39452,90,1,0,1,0,11
EA97651,20448,Volkswagen,Golf VII,2.0 TSI,Gray,2017,Limousine,Stoff,46465,230,1,0,0,1,88
FY94813,11003,Volkswagen,Golf VII,1.4 TSI,Gray,2015,Limousine,Stoff,88966,150,1,0,0,1,24
EU20776,18608,Skoda,Octavia,2.0 TDI,Gray,2019,Kombi,Stoff,68669,150,0,1,1,0,37
BN97665,21489,Kia,pro_cee'd,1.6 TGDI,White,2019,Coupe,Alcantara,45843,205,1,0,1,0,6
EV27724,14600,Volkswagen,Polo,1.8 TSI,White,2016,Limousine,Alcantara,77315,192,1,0,1,0,21
CB36853,16534,Renault,Talisman,1.6 TCe Energy,Gray,2017,Limousine,Leder,60989,200,1,0,1,0,14
EF70598,14516,Hyundai,Tucson,1.7 CRDi,White,2018,SUV,Stoff,36710,115,0,1,0,1,2
DM16806,8930,Ford,Transit,1.6 TDCi,Gray,2015,Kombi,Stoff,86137,115,0,1,0,1,12
CS01977,10027,Audi,A1,1.4 TDI,White,2017,Limousine,Stoff,87277,90,0,1,0,1,24
KY16858,5255,Ford,Fiesta,1.0,Yellow,2012,Limousine,Stoff,91103,80,1,0,0,1,18
HD11121,13003,BMW,3er,318d,Black,2015,Kombi,Stoff,93885,143,0,1,1,0,4
DD16008,12714,Seat,Leon,1.4 TSI,White,2016,Limousine,Teilleder,67887,125,1,0,0,1,120
BR92577,9719,Ford,C-Max,1.6 EcoBoost,Black,2014,Van,Teilleder,69299,150,1,0,0,1,8
EW70282,26694,BMW,X2,sDrive 18i,Gray,2020,SUV,Stoff,16597,140,1,0,1,0,125
