id,first_price,eligible_month,ext_cpi,ext_dieselprc,ext_newcarprice,ext_intrtrates,countryoforigin,tax_deductible,make,model,subtype,color,builtyear,body_type,upholstery,fuelconsumption,mileage,horsepower,fueltype,geartype,damages,imperfections,co2value,seats,nbrowners,comercialuse_bool,accident_bool,bookmarks,opport,signings,time_online_to_reserve_
UV99409,24190.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Golf VII,1.5 TSI,White,2019,Limousine,Stoff,5,41676,150,Benzin,automatic,1,3,147,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,54
MH14841,13230.0,November,113.7,2.118,6.7,2.07,DE,0,Hyundai,i20,1.2,Black,2019,Limousine,Stoff,5,43017,85,Benzin,manual,4,5,133,5,1,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,27
PT27367,27320.0,June,109.8,1.976,4.6,1.45,LU,0,Jeep,Compass,1.4 M-Air,Gray,2019,SUV,Leder,6,30248,170,Benzin,automatic,1,2,190,5,2,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,57
AY32879,18990.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Golf VII,2.0 TSI,Black,2014,Limousine,Stoff,6,71086,220,Benzin,manual,6,9,139,5,3,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,96
RK68923,22490.0,August,110.7,1.928,5.7,1.03,DE,0,BMW,3er,320d,Black,2018,Kombi,Teilleder,4,94826,190,Diesel,automatic,1,1,119,5,2,0,1,7.601013758146271,3.2173787110789283,0.499637943519189,15
RF51996,21790.0,August,110.7,1.928,5.7,1.03,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,White,2018,SUV,Leder,7,41725,163,Benzin,automatic,6,6,159,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,23
UN84724,14640.0,April,116.6,1.686,6.9,2.36,DE,0,Skoda,Fabia,1.2 TSI,Gray,2016,Kombi,Stoff,4,66780,110,Benzin,automatic,7,6,109,5,2,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,17
ZR22074,19300.0,August,110.7,1.928,5.7,1.03,CZ,0,Hyundai,i30 Fastback,1.4 T-GDI,Silver,2018,Limousine,Stoff,5,64914,140,Benzin,automatic,3,7,141,5,3,1,1,7.601013758146271,3.2173787110789283,0.499637943519189,72
EB74890,16760.0,April,116.6,1.686,6.9,2.36,DE,0,Dacia,Dokker,1.6 SCe,Blue,2019,Kombi,Stoff,6,24001,102,Benzin,manual,2,2,175,5,1,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,21
CV21717,19290.0,November,113.7,2.118,6.7,2.07,DK,0,Nissan,X-Trail,1.6 dCi,Green,2017,SUV,Leder,5,69665,130,Diesel,manual,7,7,143,7,2,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,13
UZ17475,16710.0,April,116.6,1.686,6.9,2.36,DE,0,Mercedes-Benz,C-Klasse,C 220 CDI,Gray,2013,Kombi,Teilleder,6,58669,170,Diesel,automatic,0,1,135,5,2,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,10
TU79487,18490.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Passat,2.0 TDI,Black,2017,Kombi,Stoff,4,115015,150,Diesel,automatic,1,2,123,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,8
AT46367,21690.0,August,110.7,1.928,5.7,1.03,DE,0,Renault,Kadjar,1.3 TCe,White,2019,SUV,Teilleder,5,27884,140,Benzin,automatic,2,4,149,5,3,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,55
DL79526,23590.0,March,116.1,1.743,7.6,2.38,DE,0,Kia,cee'd,1.5 TGDI,Gray,2021,Kombi,Stoff,5,9409,160,Benzin,manual,1,1,135,5,1,0,0,23.247566515249837,6.190136275146009,1.164828033744322,37
HC90040,24960.0,April,116.6,1.686,6.9,2.36,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Gray,2016,SUV,Alcantara,5,39223,155,Benzin,manual,0,0,131,5,1,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,49
SG28421,17490.0,April,116.6,1.686,6.9,2.36,DE,1,Jeep,Renegade,2.0 M-Jet,Black,2015,SUV,Leder,5,104250,170,Diesel,automatic,1,2,151,5,1,1,0,20.16995932597327,4.833236490412551,0.9976757699012202,11
XS71592,33680.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200 d,Gray,2019,Kombi,Leder,4,33075,150,Diesel,automatic,2,4,134,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,24
GA63744,7490.0,January,114.3,1.853,7.4,2.19,FR,0,Ford,Fiesta,1.25,Brown,2014,Limousine,Stoff,5,109466,82,Benzin,manual,5,11,120,5,3,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,10
XM97558,8690.0,March,116.1,1.743,7.6,2.38,DE,0,Hyundai,i10,1.2,White,2014,Limousine,Teilleder,4,69577,87,Benzin,manual,5,27,114,5,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,40
WD34759,19460.0,April,108.8,2.047,4.8,0.74,DE,0,BMW,1er,120d,White,2015,Limousine,Alcantara,4,99518,185,Diesel,automatic,0,1,116,5,2,1,0,10.272014925373135,3.296641791044776,0.4414179104477612,77
GJ57736,16490.0,October,113.5,2.014,6.4,2.19,DE,0,Mazda,CX-5,2.2 Turbodiesel,Blue,2014,SUV,Stoff,5,79073,150,Diesel,manual,1,1,136,5,2,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,26
UC61514,25990.0,January,114.3,1.853,7.4,2.19,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,White,2017,Kombi,Teilleder,5,44334,155,Benzin,automatic,4,7,130,5,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,7
BD09370,10990.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i20,1.2,Gray,2018,Limousine,Stoff,4,68337,85,Benzin,manual,4,12,112,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,41
KX46541,14150.0,December,113.2,1.905,7.5,2.08,DE,0,BMW,1er,116i,White,2015,Limousine,Stoff,5,55232,110,Benzin,manual,3,3,123,5,2,0,0,17.023509452254,4.901841977702375,0.7445467765390208,31
GL07829,42480.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Black,2015,Bus,Leder,6,106159,205,Diesel,automatic,6,10,172,7,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,38
SG69795,22190.0,March,116.1,1.743,7.6,2.38,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Gray,2016,Kombi,Teilleder,4,33819,135,Diesel,automatic,2,6,106,5,2,1,1,23.247566515249837,6.190136275146009,1.164828033744322,18
PD93787,13240.0,January,114.3,1.853,7.4,2.19,DE,0,Opel,Adam,1.4,White,2019,Limousine,Stoff,4,25056,100,Benzin,manual,8,5,147,4,2,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,19
CX40852,14790.0,March,116.1,1.743,7.6,2.38,DE,0,Toyota,Yaris,1.5 Hybrid,Silver,2017,Limousine,Stoff,3,56630,75,Hybrid,automatic,5,6,75,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,48
DN76579,28990.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Tiguan,2.0 TDI,Gray,2018,SUV,Alcantara,5,99004,190,Diesel,automatic,0,0,149,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,25
KR38524,24690.0,February,115.2,1.813,7.0,2.37,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,White,2017,Kombi,Teilleder,5,37137,155,Benzin,manual,13,16,140,5,2,1,1,23.243038844963905,6.263320728772774,0.9532485390168443,39
MX84956,18450.0,November,113.7,2.118,6.7,2.07,DK,1,Hyundai,i30,1.4 TGDI,White,2017,Limousine,Leder,5,41602,140,Benzin,automatic,0,1,125,5,2,1,0,15.36795655125594,4.933242815116542,0.7361393980538583,15
AA63266,7490.0,July,110.3,1.979,5.3,1.08,DE,0,Renault,Twingo,1.0 SCe,White,2015,Limousine,Stoff,4,23637,70,Benzin,manual,7,6,105,4,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,2
JP46794,7500.0,October,113.5,2.014,6.4,2.19,DE,0,Renault,Twingo,0.9 Energy,White,2015,Limousine,Stoff,4,84900,90,Benzin,manual,5,7,99,4,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,34
CE65895,11060.0,May,109.8,2.056,4.8,0.95,DE,0,Fiat,500,1.2,Gray,2017,Limousine,Stoff,4,39512,70,Benzin,manual,8,8,115,4,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,66
TS71558,18890.0,March,116.1,1.743,7.6,2.38,DE,0,Audi,A3 Limousine,1.0 TFSI,Black,2018,Limousine,Stoff,4,73176,115,Benzin,manual,1,1,107,5,3,1,0,23.247566515249837,6.190136275146009,1.164828033744322,34
JZ65581,20110.0,January,114.3,1.853,7.4,2.19,DE,0,Ford,EcoSport,1.0 EcoBoost,Blue,2018,SUV,Stoff,6,7161,125,Benzin,automatic,1,1,178,5,1,0,1,23.331088362068964,6.615571120689655,0.9832974137931034,9
ES05994,16810.0,December,113.2,1.905,7.5,2.08,DE,0,Mazda,6,2.2 Turbodiesel,Black,2016,Kombi,Leder,4,109123,175,Diesel,automatic,0,1,129,5,3,0,0,17.023509452254,4.901841977702375,0.7445467765390208,8
AL54074,18210.0,February,115.2,1.813,7.0,2.37,DE,0,Ford,Kuga,2.0 TDCi,White,2016,SUV,Leder,5,63845,180,Diesel,automatic,7,6,134,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,13
ER67215,16010.0,March,116.1,1.743,7.6,2.38,DE,0,Hyundai,i40,1.6,White,2016,Kombi,Stoff,6,70385,135,Benzin,manual,4,5,140,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,47
NP85808,16200.0,January,114.3,1.853,7.4,2.19,CZ,0,Kia,cee'd,1.0 TGDI,Gray,2020,Limousine,Stoff,5,25550,101,Benzin,manual,1,2,126,5,3,1,0,23.331088362068964,6.615571120689655,0.9832974137931034,11
KK35505,7690.0,September,112.7,2.168,6.2,1.8,DK,0,Peugeot,108,1.0 VTi,White,2014,Limousine,Stoff,4,61013,70,Benzin,manual,14,17,88,4,3,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,84
WM61199,14490.0,September,112.7,2.168,6.2,1.8,DE,0,Volkswagen,Polo,1.2 TSI,Gray,2015,Limousine,Stoff,4,31217,90,Benzin,automatic,0,2,109,5,2,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,4
VU84132,17940.0,May,116.5,1.632,6.8,2.34,DE,0,Honda,Civic,1.5 VTEC,Blue,2017,Limousine,Stoff,5,119529,182,Benzin,manual,0,0,133,5,2,1,0,19.620833333333334,4.697222222222222,0.9302777777777778,35
WN09322,9490.0,August,110.7,1.928,5.7,1.03,DK,0,Hyundai,ix20,1.4,Blue,2015,Van,Stoff,6,86177,90,Benzin,manual,7,6,130,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,44
SN96841,15190.0,August,110.7,1.928,5.7,1.03,DE,0,Audi,Q3,2.0 TDI,Gray,2013,SUV,Stoff,5,118124,140,Diesel,manual,2,2,137,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,29
CW05291,13190.0,February,115.2,1.813,7.0,2.37,DE,0,Volvo,V 40,2.0 T2,Gray,2015,Limousine,Stoff,5,92431,122,Benzin,manual,2,1,127,5,3,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,42
JN36783,15790.0,December,113.2,1.905,7.5,2.08,DE,0,Opel,Astra K,1.6 Biturbo CDTI DPF,Black,2017,Kombi,Leder,4,109291,160,Diesel,manual,5,5,109,5,3,1,0,17.023509452254,4.901841977702375,0.7445467765390208,44
ZX93974,17600.0,May,109.8,2.056,4.8,0.95,DE,0,Audi,A1,1.0 TFSI,Red,2017,Limousine,Stoff,4,46788,95,Benzin,manual,2,1,98,5,1,0,1,9.547884552312233,2.8591341423417513,0.4412922269596589,69
NP54135,23610.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Gray,2016,Kombi,Leder,4,105560,170,Diesel,automatic,1,4,119,5,2,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,5
NX91982,11290.0,May,109.8,2.056,4.8,0.95,DE,0,Kia,Picanto,1.0,Black,2018,Limousine,Stoff,4,8820,67,Benzin,manual,5,5,101,5,2,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,95
GL59259,18990.0,February,115.2,1.813,7.0,2.37,IT,0,Seat,Leon,1.6 TDI,White,2019,Kombi,Stoff,4,40488,115,Diesel,automatic,0,4,136,5,3,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,17
DD66001,17490.0,February,115.2,1.813,7.0,2.37,DE,0,Audi,A3,1.6 TDI,Black,2015,Limousine,Stoff,3,68009,110,Diesel,automatic,5,7,105,5,5,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,28
HS43462,22990.0,February,115.2,1.813,7.0,2.37,FR,0,Peugeot,508,2.0 Blue-HDi,Gray,2019,Limousine,Teilleder,4,63760,163,Diesel,automatic,11,9,145,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,4
TC53166,10890.0,August,110.7,1.928,5.7,1.03,DE,0,Renault,Twingo,1.0 SCe,Red,2018,Limousine,Stoff,4,47720,70,Benzin,automatic,1,2,102,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,1
FY80423,10890.0,April,116.6,1.686,6.9,2.36,DE,0,Smart,forfour,1.0,White,2016,Limousine,Stoff,5,69579,70,Benzin,automatic,0,13,96,4,3,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,11
PZ35139,9290.0,April,116.6,1.686,6.9,2.36,DE,0,Seat,Altea,1.4 TSI,Black,2014,Van,Stoff,6,99515,125,Benzin,manual,16,23,152,5,3,0,0,20.16995932597327,4.833236490412551,0.9976757699012202,51
TV89155,11990.0,September,112.7,2.168,6.2,1.8,DE,1,BMW,1er,116i,Black,2014,Limousine,Stoff,5,102952,135,Benzin,manual,6,11,125,5,1,1,1,8.734654422426292,3.4179152569679396,0.5590462381182536,48
RY06514,13990.0,December,113.2,1.905,7.5,2.08,DE,0,BMW,3er,318d,White,2013,Kombi,Stoff,4,102254,143,Diesel,automatic,4,7,119,5,3,0,1,17.023509452254,4.901841977702375,0.7445467765390208,10
BT94776,11620.0,February,115.2,1.813,7.0,2.37,DE,0,Renault,Megane,1.2 TCe Energy,Black,2016,Kombi,Stoff,5,117957,132,Benzin,manual,4,7,120,5,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,1
JG91519,12000.0,August,110.7,1.928,5.7,1.03,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2013,Limousine,Stoff,4,89145,105,Benzin,manual,7,9,114,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,19
KC64762,10490.0,December,113.2,1.905,7.5,2.08,DE,0,Smart,forfour,1.0,White,2016,Limousine,Stoff,5,69482,70,Benzin,automatic,3,4,96,4,1,0,0,17.023509452254,4.901841977702375,0.7445467765390208,2
UD99154,34790.0,October,113.5,2.014,6.4,2.19,DE,0,Skoda,Kodiaq,2.0 TSI,Gray,2019,SUV,Stoff,6,27662,190,Benzin,automatic,3,4,201,5,1,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,11
GG76802,34720.0,January,114.3,1.853,7.4,2.19,DE,0,Cupra,Ateca,2.0 TSI,Black,2020,SUV,Alcantara,7,35691,300,Benzin,automatic,3,4,199,5,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,13
EB83626,12790.0,September,112.7,2.168,6.2,1.8,DE,0,Suzuki,Swift,1.2 DualJet,White,2017,Limousine,Stoff,4,39618,90,Benzin,manual,5,5,115,5,1,0,0,8.734654422426292,3.4179152569679396,0.5590462381182536,25
ZL57981,21680.0,May,109.8,2.056,4.8,0.95,DE,0,Volkswagen,Polo,2.0 TSI,Red,2018,Limousine,Stoff,5,75815,200,Benzin,automatic,25,22,134,5,1,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,139
HF44538,17930.0,June,109.8,1.976,4.6,1.45,DE,0,Skoda,Octavia,2.0 TDI,White,2017,Kombi,Teilleder,4,118115,150,Diesel,automatic,1,2,119,5,3,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,83
LF13377,7600.0,July,110.3,1.979,5.3,1.08,DE,0,Toyota,AYGO,1.0,White,2017,Limousine,Stoff,4,83675,70,Benzin,manual,0,0,95,4,2,0,1,8.313415685147946,2.8681413386957773,0.4336397586900316,3
DG95042,20760.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2016,Kombi,Leder,4,89598,185,Diesel,automatic,3,5,125,5,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,34
BT59920,17940.0,June,109.8,1.976,4.6,1.45,DE,0,Smart,fortwo,0.9 Turbo,Orange,2019,Coupe,Leder,4,20180,90,Benzin,automatic,1,2,134,2,2,0,0,9.02660310625865,2.8197754882361985,0.4354913117022913,90
WR97902,25870.0,June,109.8,1.976,4.6,1.45,DE,0,Volkswagen,Sharan,1.4 TSI,Blue,2016,Van,Stoff,6,91451,150,Benzin,manual,3,11,151,7,2,1,0,9.02660310625865,2.8197754882361985,0.4354913117022913,50
BF46811,11850.0,August,110.7,1.928,5.7,1.03,DE,0,Smart,forfour,1.0,Black,2017,Limousine,Stoff,5,26010,70,Benzin,automatic,3,3,96,4,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,2
EZ83334,12800.0,August,110.7,1.928,5.7,1.03,DE,0,Ford,EcoSport,1.0 EcoBoost,Black,2014,SUV,Stoff,5,20908,125,Benzin,manual,7,9,125,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,24
PN79487,25000.0,August,110.7,1.928,5.7,1.03,DE,0,Seat,Leon,2.0 TSI,Gray,2017,Limousine,Alcantara,6,72657,300,Benzin,automatic,2,4,156,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,25
EZ31320,11950.0,December,113.2,1.905,7.5,2.08,DE,0,Seat,Ibiza,1.0 TSI,Black,2015,Limousine,Stoff,4,83636,110,Benzin,manual,2,3,99,5,2,1,0,17.023509452254,4.901841977702375,0.7445467765390208,4
KL53979,13700.0,December,113.2,1.905,7.5,2.08,DE,0,Honda,Civic,1.8 VTEC,Gray,2014,Limousine,Stoff,5,86845,140,Benzin,manual,0,2,145,5,3,0,0,17.023509452254,4.901841977702375,0.7445467765390208,50
BS77312,17940.0,April,116.6,1.686,6.9,2.36,DE,1,Volkswagen,Golf VII,2.0 TDI,Gray,2017,Kombi,Teilleder,4,106908,150,Diesel,automatic,1,2,117,5,2,1,0,20.16995932597327,4.833236490412551,0.9976757699012202,7
EC37943,21390.0,December,113.2,1.905,7.5,2.08,DE,0,Volkswagen,T-Roc,1.6 TDI,Yellow,2018,SUV,Leder,4,40545,116,Diesel,manual,0,0,113,5,3,1,1,17.023509452254,4.901841977702375,0.7445467765390208,47
AA56300,26990.0,August,110.7,1.928,5.7,1.03,DE,0,Mercedes-Benz,C-Klasse,C 180 ,Silver,2018,Limousine,Leder,5,16817,155,Benzin,automatic,7,6,132,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,35
JM90246,41490.0,October,113.5,2.014,6.4,2.19,DE,0,Hyundai,Tucson,1.6 T-GDI Hybrid,Blue,2021,SUV,Leder,5,10898,230,Hybrid,automatic,2,3,145,5,1,0,0,13.104294478527608,4.155946962200673,0.6269542845834158,66
YW91971,11500.0,August,110.7,1.928,5.7,1.03,DE,0,Hyundai,i10,1.0,Gray,2016,Limousine,Stoff,4,15999,67,Benzin,automatic,7,8,134,5,1,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,13
XR46153,14390.0,August,110.7,1.928,5.7,1.03,HU,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Black,2015,Van,Stoff,5,44187,110,Benzin,manual,13,10,117,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,38
HP54049,28890.0,August,110.7,1.928,5.7,1.03,DE,0,BMW,3er,318d,White,2019,Limousine,Teilleder,4,30133,150,Diesel,manual,2,3,126,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,51
GT68793,18610.0,April,108.8,2.047,4.8,0.74,DE,0,Hyundai,Tucson,1.7 CRDi,Black,2016,SUV,Stoff,4,55068,115,Diesel,manual,2,6,119,5,2,1,0,10.272014925373135,3.296641791044776,0.4414179104477612,75
VU72477,18890.0,November,113.7,2.118,6.7,2.07,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2015,Kombi,Stoff,4,96297,185,Diesel,automatic,13,15,125,5,2,1,1,15.36795655125594,4.933242815116542,0.7361393980538583,27
UK01122,22290.0,March,116.1,1.743,7.6,2.38,DE,0,BMW,X1,xDrive 18d,White,2015,SUV,Leder,4,75851,150,Diesel,automatic,10,21,124,5,2,0,1,23.247566515249837,6.190136275146009,1.164828033744322,25
ET83697,19290.0,June,116.8,1.576,6.7,2.38,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200 d,Gray,2014,SUV,Teilleder,4,84679,135,Diesel,manual,1,4,119,5,1,0,0,15.022244691607684,3.7353387259858444,0.6638018200202225,12
ZU13305,14380.0,October,113.5,2.014,6.4,2.19,DE,0,Audi,A1,1.6 TDI,Red,2015,Limousine,Stoff,3,53698,115,Diesel,manual,1,4,92,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,9
ZD69864,17290.0,March,116.1,1.743,7.6,2.38,DE,0,BMW,1er,118i,Gray,2018,Limousine,Stoff,5,49129,135,Benzin,manual,6,4,170,5,2,1,0,23.247566515249837,6.190136275146009,1.164828033744322,44
SB41122,20790.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Black,2015,SUV,Teilleder,5,70146,155,Benzin,manual,3,4,134,5,2,1,1,13.104294478527608,4.155946962200673,0.6269542845834158,73
ML00024,12590.0,February,115.2,1.813,7.0,2.37,DE,0,Volkswagen,Tiguan,1.4 TSI,Gray,2014,SUV,Stoff,6,96225,122,Benzin,manual,5,5,152,5,2,0,0,23.243038844963905,6.263320728772774,0.9532485390168443,18
CB13893,9900.0,November,113.7,2.118,6.7,2.07,DE,0,Opel,Corsa,1.4 Turbo,White,2015,Limousine,Stoff,5,115469,150,Benzin,manual,4,7,132,5,2,0,0,15.36795655125594,4.933242815116542,0.7361393980538583,19
FW49676,21380.0,June,109.8,1.976,4.6,1.45,DE,0,Skoda,Octavia,1.5 TSI,White,2018,Kombi,Stoff,4,85433,150,Benzin,automatic,0,1,115,5,2,1,1,9.02660310625865,2.8197754882361985,0.4354913117022913,12
VE29153,21860.0,August,110.7,1.928,5.7,1.03,DE,0,Audi,A3 Limousine,30 TDI,Black,2019,Limousine,Teilleder,4,35341,116,Diesel,manual,2,3,141,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,34
MU60708,30990.0,October,113.5,2.014,6.4,2.19,DE,0,Mercedes-Benz,C-Klasse,C 220 d,White,2019,Kombi,Teilleder,4,91564,194,Diesel,automatic,0,1,144,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,74
PA48276,17790.0,January,114.3,1.853,7.4,2.19,DE,0,MINI,MINI,One,Gray,2019,Limousine,Stoff,5,39382,102,Benzin,automatic,0,8,133,4,2,1,1,23.331088362068964,6.615571120689655,0.9832974137931034,16
WP98955,11510.0,May,109.8,2.056,4.8,0.95,DE,1,Ford,Fiesta,1.0 EcoBoost,Black,2016,Limousine,Stoff,4,52461,100,Benzin,manual,2,2,99,5,3,1,0,9.547884552312233,2.8591341423417513,0.4412922269596589,102
RL47537,13430.0,May,109.8,2.056,4.8,0.95,DE,0,Skoda,Rapid,1.2 TSI,White,2015,Limousine,Stoff,4,54505,110,Benzin,manual,4,5,111,5,2,0,0,9.547884552312233,2.8591341423417513,0.4412922269596589,80
PV72970,24490.0,August,110.7,1.928,5.7,1.03,DE,0,Renault,Koleos,2.0 dCi Energy,Black,2018,SUV,Teilleder,5,61947,177,Diesel,automatic,5,5,156,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,93
RC23666,19490.0,August,110.7,1.928,5.7,1.03,DE,0,BMW,1er,120i,Black,2017,Limousine,Stoff,5,62594,185,Benzin,automatic,7,7,135,5,2,1,0,7.601013758146271,3.2173787110789283,0.499637943519189,37
LC50246,11690.0,October,113.5,2.014,6.4,2.19,DE,0,Volkswagen,Polo,1.2 TSI,Blue,2017,Limousine,Stoff,4,70443,90,Benzin,manual,3,4,109,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,11
AM48438,18030.0,April,108.8,2.047,4.8,0.74,DE,0,MINI,MINI,One,Black,2019,Kombi,Stoff,5,23264,102,Benzin,manual,2,3,131,4,2,1,0,10.272014925373135,3.296641791044776,0.4414179104477612,105
PW64525,7460.0,July,110.3,1.979,5.3,1.08,DE,0,Opel,Corsa,1.4,Black,2014,Limousine,Stoff,5,87666,87,Benzin,manual,21,6,120,5,2,1,1,8.313415685147946,2.8681413386957773,0.4336397586900316,12
YY80632,19290.0,February,115.2,1.813,7.0,2.37,DE,0,Honda,Civic,1.5 VTEC,Black,2017,Limousine,Leder,5,89705,182,Benzin,automatic,15,17,132,5,2,0,1,23.243038844963905,6.263320728772774,0.9532485390168443,53
HY53425,22890.0,October,113.5,2.014,6.4,2.19,DE,0,Ford,Focus,1.5 EcoBoost,White,2019,Kombi,Stoff,5,50853,150,Benzin,automatic,0,9,166,5,1,0,1,13.104294478527608,4.155946962200673,0.6269542845834158,28
FP46221,22960.0,January,114.3,1.853,7.4,2.19,DE,0,Volkswagen,Touran,2.0 TDI,Black,2016,Van,Stoff,4,80201,150,Diesel,automatic,3,3,126,5,2,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,39
CF37937,23250.0,October,113.5,2.014,6.4,2.19,DE,0,Jeep,Compass,2.0 M-Jet,Black,2018,SUV,Teilleder,5,76286,170,Diesel,automatic,6,5,148,5,2,1,0,13.104294478527608,4.155946962200673,0.6269542845834158,42
LW16055,15500.0,July,110.3,1.979,5.3,1.08,DE,0,Ford,Galaxy,2.0 TDCi,Silver,2013,Van,Stoff,5,106579,163,Diesel,manual,2,2,139,7,2,1,0,8.313415685147946,2.8681413386957773,0.4336397586900316,21
BD02902,14990.0,February,115.2,1.813,7.0,2.37,DE,0,Renault,Kadjar,1.2 TCe Energy,Gray,2017,SUV,Teilleder,5,81775,130,Benzin,manual,12,17,131,5,3,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,56
FS62650,23370.0,February,115.2,1.813,7.0,2.37,DE,0,Opel,Zafira Tourer,1.6 SIDI Turbo,Black,2019,Van,Stoff,7,35369,136,Benzin,automatic,2,4,200,7,2,1,0,23.243038844963905,6.263320728772774,0.9532485390168443,58
MM36044,16990.0,January,114.3,1.853,7.4,2.19,DE,0,Mazda,3,2.2 Turbodiesel,Gray,2017,Limousine,Leder,4,61317,150,Diesel,automatic,4,5,127,5,1,0,0,23.331088362068964,6.615571120689655,0.9832974137931034,6
FG44796,11990.0,August,110.7,1.928,5.7,1.03,DE,0,Skoda,Fabia,1.2 TSI,Gray,2016,Limousine,Stoff,4,27851,90,Benzin,manual,10,17,107,5,2,0,0,7.601013758146271,3.2173787110789283,0.499637943519189,59
