price,make,built_year,mileage,upholstery,fuel_consumption,color_ids,model_ids,subtype_ids,geartype_ids,bodytype_ids,fueltype_ids,horsepower_ids,time_online_to_reserve_
18888.0,060,2016,88775,1055,5.5,6,36,88,1,5,1,62,40
25750.0,790,2020,22495,1055,4.8,10,205,135,2,5,1,62,46
23390.0,820,2018,48988,1057,6.9,6,369,224,2,8,1,66,62
19960.0,905,2018,57421,1055,4.3,12,304,177,1,8,2,40,36
17990.0,790,2017,61511,1057,4.9,3,205,94,2,5,1,62,71
25920.0,060,2020,24553,1057,5.1,6,32,395,2,5,1,62,23
28090.0,390,2020,26024,1056,6.9,2,109,82,2,8,1,73,6
36290.0,130,2018,55342,1056,7.8,12,25,432,2,4,1,146,13
41990.0,905,2016,73462,1055,6.7,9,308,272,1,10,2,98,12
17790.0,790,2018,65133,1055,5.3,3,205,92,2,4,3,35,61
30990.0,130,2015,86919,1057,5.9,6,359,650,2,8,2,123,50
11690.0,194,2018,38929,1055,5.5,3,285,5,1,5,1,21,38
9295.0,800,2018,9231,1055,4.4,12,103,18,1,12,1,2,25
18990.0,285,2019,22051,1055,7.2,2,72,113,1,10,1,62,77
23990.0,425,2019,36412,1057,7.6,3,296,178,2,8,1,77,34
7820.0,194,2016,107985,1055,4.9,2,285,5,1,5,1,21,18
20990.0,670,2018,56722,1055,5.5,3,11,56,1,8,1,50,18
25190.0,570,2018,46426,1057,5.5,2,30,437,2,5,1,54,2
15390.0,800,2019,33606,1055,4.5,7,144,30,1,4,1,24,3
13290.0,280,2020,9637,1055,4.1,2,17,19,1,12,1,7,32
13190.0,285,2018,15170,1055,5.7,2,190,53,1,4,1,19,99
11407.0,905,2017,87619,1055,4.7,10,243,52,1,5,1,21,47
8350.0,345,2014,40394,1055,4.7,13,379,8,1,12,1,4,28
20390.0,285,2019,40207,1057,6.0,3,145,113,1,5,1,94,135
13490.0,720,2017,62379,1057,5.4,10,213,49,1,5,1,28,94
19990.0,800,2014,60458,1058,4.9,12,230,272,2,4,2,84,4
12790.0,650,2015,104272,1057,6.8,12,55,166,2,5,1,73,15
17770.0,830,2018,40128,1056,7.1,4,185,59,1,8,1,18,8
17590.0,060,2017,80364,1057,4.2,6,34,177,1,5,2,39,96
15990.0,905,2016,62240,1055,5.2,6,163,93,1,5,1,46,43
15590.0,905,2015,92004,1057,5.1,2,163,93,2,4,1,46,28
14000.0,905,2015,71481,1055,5.4,3,164,93,1,10,1,46,50
14990.0,345,2015,64122,1055,6.1,2,384,138,1,4,1,53,59
10490.0,285,2017,61470,1055,4.7,2,145,38,1,5,1,18,7
14990.0,280,2019,16965,1055,7.1,6,319,99,1,4,1,43,27
15190.0,280,2021,7932,1057,3.9,12,19,19,1,2,1,7,7
17267.0,285,2014,81875,1056,6.6,3,276,298,2,10,2,94,10
15190.0,860,2013,102067,1055,5.7,11,260,291,1,8,2,62,16
38990.0,570,2018,45000,1058,5.9,6,154,551,2,8,2,73,87
15790.0,225,2017,84028,1055,5.6,6,257,41,1,8,1,39,21
6990.0,650,2014,100111,1055,5.7,7,111,74,1,12,1,20,18
19690.0,650,2019,46382,1057,5.5,3,57,84,2,4,1,62,28
8190.0,905,2013,106843,1055,5.5,2,243,41,1,5,1,2,17
10290.0,905,2014,33843,1055,5.1,6,243,8,1,5,1,11,3
21990.0,650,2020,22149,1057,4.7,8,111,54,2,5,1,51,42
7690.0,285,2013,78587,1055,4.5,12,145,13,1,5,1,28,3
13390.0,285,2016,97811,1055,6.1,12,146,113,2,5,1,62,3
10390.0,285,2014,31028,1055,4.5,3,145,13,1,5,1,28,5
24290.0,130,2017,16228,1056,7.7,6,9,341,2,10,1,88,113
12282.0,285,2015,70570,1055,5.4,2,324,13,1,4,1,28,59
27190.0,730,2018,97943,1056,5.1,2,140,279,2,8,2,62,9
8900.0,285,2013,83165,1055,4.5,2,145,13,1,12,1,28,61
18990.0,060,2013,86450,1058,7.1,6,38,201,1,2,1,73,137
17549.0,800,2018,111665,1057,4.3,6,230,272,1,4,2,62,57
11850.0,345,2016,102668,1055,4.8,3,380,28,1,12,1,28,55
25306.0,905,2018,66256,1058,4.6,6,323,272,2,10,2,62,13
40590.0,570,2018,41383,1057,6.4,12,154,555,2,8,2,123,60
24980.0,650,2020,32359,1055,4.2,6,108,107,1,10,2,51,48
25990.0,570,2017,46342,1056,5.0,4,71,465,2,5,1,66,24
19900.0,650,2018,31677,1057,6.0,2,179,115,1,5,1,72,69
7490.0,670,2014,77316,1055,4.7,4,8,55,1,5,1,15,5
22945.0,670,2016,106114,1057,4.8,12,11,230,2,8,2,80,35
14690.0,060,2016,25269,1055,4.4,10,32,27,1,12,1,24,14
24800.0,190,2019,51347,1055,4.8,6,85,164,2,8,1,81,93
24490.0,570,2015,74431,1056,6.4,11,87,493,2,3,1,101,67
28790.0,570,2015,67683,1056,5.3,6,71,474,2,5,1,101,16
31286.0,390,2022,2158,1056,1.9,7,269,66,2,8,5,87,14
16990.0,720,2015,85486,1055,6.0,3,213,173,2,5,1,98,56
16490.0,060,2013,34447,1055,5.6,3,34,201,1,5,1,80,53
29490.0,570,2017,64426,1057,4.2,11,132,515,2,4,2,91,126
13790.0,905,2013,38514,1056,5.2,11,163,93,1,5,1,45,30
14090.0,280,2019,38397,1055,7.2,10,319,74,1,5,1,24,49
16190.0,905,2018,52745,1055,4.8,2,163,30,1,5,1,35,24
42290.0,285,2020,17859,1056,7.7,2,267,268,2,8,2,103,22
26290.0,570,2015,58521,1057,5.6,6,71,474,2,4,1,101,35
13990.0,800,2019,70171,1055,4.5,6,144,30,1,5,1,24,56
17090.0,194,2019,26975,1055,5.9,2,131,67,1,8,1,51,5
20650.0,905,2016,119055,1057,6.1,12,323,202,2,10,1,80,16
11590.0,190,2016,11271,1055,4.2,6,73,34,2,5,1,7,24
19790.0,060,2014,68522,1057,5.8,6,39,201,2,5,1,73,4
11690.0,280,2020,45658,1055,5.7,6,17,41,1,5,1,7,7
16990.0,905,2017,94141,1055,3.9,7,163,177,2,5,2,39,13
13990.0,345,2013,46398,1055,6.4,6,385,138,2,10,1,46,65
28915.0,570,2017,90366,1056,5.7,2,71,474,2,5,1,101,32
8490.0,720,2016,23560,1055,5.0,10,336,21,1,5,1,7,12
10854.0,345,2013,90511,1055,6.4,4,385,138,2,10,1,46,27
16390.0,650,2017,71282,1055,4.3,10,179,143,1,5,2,53,54
14490.0,285,2016,89371,1055,5.6,6,146,113,1,4,1,82,44
11190.0,560,2018,23014,1055,4.1,12,378,8,1,5,1,7,30
24734.0,390,2020,54281,1057,8.3,2,109,82,2,8,1,73,29
11890.0,560,2018,44793,1055,4.1,2,378,8,2,12,1,7,8
23150.0,800,2019,35056,1055,5.2,4,195,30,1,8,1,39,103
22490.0,060,2018,95568,1055,5.3,2,253,272,2,8,2,62,14
16480.0,790,2016,82452,1058,4.8,12,205,93,1,4,1,62,11
29990.0,905,2017,46447,1055,6.1,6,323,202,2,10,1,80,132
15900.0,670,2017,72252,1055,5.1,4,237,56,1,10,1,35,26
23390.0,570,2015,112318,1056,6.6,6,87,618,2,4,1,101,52
20590.0,790,2018,22919,1055,5.1,6,205,124,1,4,1,62,37
15990.0,905,2016,63789,1055,5.2,6,163,93,1,5,1,46,56
23858.0,905,2018,103398,1055,5.0,10,317,272,1,8,2,62,98
28455.0,910,2018,116332,1056,5.1,3,364,238,2,8,2,87,7
37790.0,580,2020,34627,1056,7.0,6,106,568,2,4,1,137,59
14490.0,560,2016,21946,1055,4.2,12,378,6,2,2,1,21,38
15990.0,650,2018,32111,1057,6.4,2,47,99,1,12,1,62,104
17933.0,650,2016,88445,1055,7.3,6,375,166,2,10,1,73,10
14590.0,580,2017,27532,1055,4.6,12,210,584,1,5,1,30,94
13167.0,194,2018,89358,1055,6.2,1,131,48,1,8,1,46,35
12920.0,650,2015,73206,1057,6.0,12,219,99,1,8,1,55,29
16158.0,130,2015,96496,1058,5.3,3,4,218,1,5,1,53,6
25666.0,390,2018,21061,1057,6.9,2,109,82,2,8,1,73,29
25690.0,905,2018,57343,1055,6.3,6,163,278,2,5,1,119,7
34490.0,060,2016,98725,1056,6.0,6,41,359,2,5,2,141,66
11650.0,285,2017,15341,1055,5.2,3,145,58,1,12,1,15,16
11590.0,194,2017,46175,1055,6.1,3,207,165,1,10,1,30,9
10990.0,285,2016,86468,1055,3.6,11,145,120,1,5,2,24,69
19290.0,425,2018,55822,1057,7.4,2,376,178,1,5,1,98,52
9690.0,720,2014,93659,1055,4.4,4,213,131,1,4,2,35,9
32890.0,910,2018,83812,1056,5.1,6,364,238,2,8,2,87,67
16290.0,190,2018,35803,1055,5.3,6,79,56,2,8,1,35,8
26490.0,570,2017,83881,1056,6.2,6,132,510,2,4,1,84,20
16990.0,060,2018,50855,1057,4.4,3,32,27,1,12,1,15,98
21684.0,800,2019,49063,1055,4.8,2,192,125,1,8,1,62,57
12990.0,285,2018,26920,1055,5.2,6,145,38,1,5,1,18,112
14990.0,285,2017,52129,1055,6.4,11,63,181,2,10,1,32,50
10490.0,345,2014,81185,1055,4.0,3,380,39,1,5,2,11,53
10790.0,590,2017,31270,1055,4.5,6,294,41,1,5,1,14,27
33390.0,570,2016,20915,1058,6.0,2,71,464,2,2,1,66,27
12900.0,905,2016,86240,1055,5.1,6,164,52,1,10,1,35,54
12490.0,194,2018,21446,1055,5.5,10,285,5,1,5,1,21,22
12390.0,800,2016,46546,1055,4.6,6,144,52,1,12,1,21,37
33790.0,570,2016,78442,1056,5.0,2,154,552,2,8,2,98,3
23990.0,790,2017,76709,1057,7.2,10,205,278,2,4,1,135,58
32990.0,130,2018,111910,1057,5.3,3,25,425,2,4,2,127,45
12990.0,060,2013,110787,1055,5.3,6,34,88,1,5,1,45,93
18950.0,905,2016,119438,1055,4.5,2,323,177,1,10,2,39,47
13449.0,060,2016,81749,1055,4.4,2,32,27,1,12,1,15,31
12490.0,800,2017,61969,1055,4.3,12,144,30,1,12,1,35,57
26990.0,905,2016,74911,1055,5.6,4,291,272,1,10,2,62,59
13890.0,194,2018,22402,1055,6.7,6,207,165,1,10,1,30,20
18190.0,905,2016,57177,1055,5.3,11,238,93,1,4,1,46,18
16367.0,190,2020,9411,1055,4.6,6,79,56,1,8,1,35,2
16990.0,550,2015,83795,1055,6.0,3,92,224,1,8,1,72,61
12790.0,345,2018,34262,1055,5.9,10,379,41,2,5,1,20,27
24890.0,800,2018,59819,1058,6.6,6,230,278,2,4,1,111,35
8160.0,720,2013,42086,1055,5.5,13,105,41,1,5,1,10,8
14050.0,285,2016,95169,1055,5.6,2,146,113,1,4,1,62,5
25990.0,130,2016,60313,1058,4.1,3,9,331,2,2,2,62,121
11990.0,285,2018,20105,1055,4.7,12,145,38,1,5,1,7,52
18708.0,560,2019,18475,1056,4.2,6,378,6,2,2,1,21,48
13490.0,560,2017,39921,1055,4.3,2,378,8,2,2,1,7,13
9900.0,810,2016,107232,1056,7.2,6,320,138,2,8,1,48,2
30690.0,790,2020,21181,1058,7.1,6,205,278,2,4,1,135,33
19990.0,790,2018,37227,1055,5.0,12,53,30,2,8,1,39,49
18460.0,720,2016,84233,1056,5.6,2,315,173,2,5,1,94,9
17890.0,905,2018,47193,1055,4.8,2,160,30,1,5,1,40,27
15100.0,550,2017,83086,1055,5.1,10,10,224,1,5,1,43,34
23090.0,905,2019,49854,1057,5.3,3,304,124,1,8,1,62,20
17990.0,425,2018,52120,1057,5.9,2,376,91,1,5,1,55,29
15634.0,194,2019,70518,1055,6.1,3,128,67,1,10,1,51,11
9790.0,345,2013,74311,1055,6.0,2,382,74,1,5,1,28,15
22490.0,905,2016,98336,1055,5.7,6,317,272,2,8,2,62,46
11317.0,670,2015,46492,1055,4.9,2,6,55,1,8,1,15,41
19690.0,570,2015,30961,1057,5.6,2,62,452,2,10,1,45,34
43590.0,905,2016,98183,1056,6.6,10,308,272,2,10,2,98,44
15980.0,800,2018,44668,1055,4.8,2,268,93,2,5,1,46,9
18690.0,130,2015,20296,1055,8.4,3,357,638,2,8,1,62,38
16712.0,800,2018,83389,1055,3.9,2,230,177,2,4,2,39,9
12690.0,194,2019,22421,1055,5.1,3,285,5,1,5,1,21,2
27490.0,425,2021,9007,1056,5.9,3,366,91,2,8,1,55,88
28150.0,345,2019,21948,1057,7.8,6,382,276,1,5,1,130,39
17790.0,905,2018,110433,1055,4.5,10,323,177,1,10,2,39,53
21490.0,670,2016,71033,1057,4.4,4,11,141,2,8,2,43,66
14490.0,905,2017,32483,1055,4.8,12,163,30,1,5,1,18,19
13190.0,905,2013,108351,1058,4.1,2,163,272,1,5,2,62,10
13690.0,194,2019,88355,1055,6.5,12,131,165,1,8,1,39,33
24950.0,905,2021,1123,1055,4.9,6,303,30,2,8,1,35,87
12150.0,860,2016,75739,1055,5.4,6,59,54,1,5,1,39,6
13518.0,905,2018,54704,1055,4.7,2,243,8,1,12,1,11,13
8490.0,830,2015,95760,1055,5.0,2,302,41,1,5,1,24,53
20990.0,720,2020,17731,1057,5.5,6,105,67,2,5,1,51,139
25090.0,670,2018,30352,1057,6.0,2,11,182,2,8,1,72,15
15500.0,905,2018,116509,1055,4.0,6,163,177,4,4,2,39,3
25990.0,060,2016,73400,1058,6.1,4,36,274,2,4,1,87,11
14249.0,425,2015,45458,1055,6.8,12,293,154,1,10,1,52,35
10590.0,560,2016,88443,1056,5.0,2,377,8,2,5,1,7,42
10590.0,720,2015,101288,1055,4.6,2,193,131,1,10,2,21,39
22616.0,060,2016,71800,1057,4.6,6,36,272,1,4,2,87,44
7790.0,905,2016,90799,1055,4.4,10,388,8,1,5,1,2,56
15520.0,550,2015,69085,1055,5.6,6,10,224,2,5,1,43,19
24240.0,860,2019,4863,1055,3.3,12,110,197,2,5,5,45,34
29900.0,130,2018,57311,1058,6.2,12,357,645,2,8,1,88,16
24290.0,905,2019,32492,1055,4.3,2,238,272,1,4,2,62,41
14250.0,860,2019,26592,1055,5.2,11,370,103,1,12,1,36,40
18680.0,570,2017,55949,1057,5.5,2,30,437,1,5,1,45,27
27890.0,905,2019,22422,1057,5.6,10,304,124,2,8,1,62,45
43450.0,570,2017,27178,1056,7.8,12,71,484,2,3,1,152,50
29490.0,570,2019,58106,1057,5.8,6,71,465,2,5,1,66,33
9990.0,720,2017,92576,1055,4.7,6,105,4,1,12,1,21,19
14540.0,650,2016,96932,1055,5.4,2,179,231,2,5,2,73,4
9990.0,905,2015,44672,1055,5.0,4,243,8,1,5,1,2,95
12990.0,720,2017,2041,1055,5.7,12,105,565,1,4,1,10,23
14291.0,860,2016,39007,1055,5.4,3,59,54,1,5,1,39,59
19990.0,720,2018,46869,1057,5.2,2,213,173,2,5,1,72,64
11990.0,800,2018,65347,1055,4.4,12,268,30,1,5,1,24,44
14190.0,225,2018,64512,1055,7.0,12,187,138,1,8,1,37,101
17049.0,285,2019,33475,1057,5.3,12,136,13,1,8,1,46,4
13290.0,280,2016,60945,1057,3.8,6,17,3,2,12,1,18,6
23290.0,570,2017,66133,1058,5.5,10,87,612,2,4,1,45,43
15490.0,060,2014,104096,1055,5.8,6,34,201,1,5,1,80,57
18122.0,570,2016,44916,1057,5.6,10,30,437,1,5,1,45,71
11090.0,790,2015,98020,1055,4.9,2,205,52,1,5,1,35,15
17990.0,060,2014,53230,1055,5.7,2,36,201,2,5,1,73,39
22190.0,060,2015,86133,1057,6.0,10,38,201,2,2,1,77,55
18902.0,425,2018,21969,1055,5.2,12,299,28,2,8,1,43,8
13990.0,570,2014,73607,1055,5.6,6,62,452,1,10,1,45,49
13050.0,790,2015,99876,1055,4.1,2,205,272,1,4,2,62,13
14539.0,905,2013,102638,1056,7.5,4,138,278,2,2,1,101,4
11990.0,580,2016,88409,1055,4.6,12,210,584,1,5,1,30,2
17950.0,860,2018,21210,1055,6.0,12,70,54,1,8,1,39,35
12290.0,285,2018,35887,1055,4.7,6,145,38,1,5,1,18,12
8351.0,720,2015,62851,1055,3.6,2,105,131,1,4,2,11,4
9790.0,670,2014,9678,1055,4.7,6,8,55,1,5,1,15,33
20590.0,905,2016,89542,1055,6.4,12,163,274,2,3,1,111,50
9341.0,650,2014,93757,1055,5.5,6,55,99,1,5,1,43,42
20990.0,905,2019,56583,1055,6.1,2,243,278,4,12,1,94,5
7750.0,720,2015,77640,1055,4.7,3,336,21,1,5,1,7,53
27100.0,905,2015,74444,1055,6.9,3,163,278,2,5,1,135,70
17650.0,130,2015,119395,1056,4.9,2,14,377,2,4,2,84,23
16290.0,905,2014,62274,1055,6.4,9,162,93,2,2,1,45,30
13590.0,285,2018,78528,1055,4.7,11,72,120,1,10,2,24,19
15490.0,285,2017,36516,1055,4.3,12,145,13,1,5,1,46,85
43490.0,060,2018,96999,1056,8.5,2,282,360,2,8,1,149,51
18990.0,280,2020,8517,1057,6.0,12,21,32,1,8,1,43,56
19390.0,905,2016,73805,1057,5.0,2,163,93,2,4,1,62,23
14927.0,130,2015,31099,1055,5.3,2,9,335,1,10,1,53,30
19490.0,790,2018,30581,1055,4.2,10,176,125,1,5,1,62,71
15590.0,790,2015,97174,1057,4.8,10,205,93,1,4,1,62,35
12990.0,905,2014,89906,1055,5.3,2,163,93,1,4,1,45,44
16950.0,905,2016,90181,1055,5.0,2,163,93,2,5,1,62,5
22190.0,285,2019,36892,1055,5.6,3,146,13,2,4,1,46,107
31950.0,225,2016,61183,1056,6.9,2,227,302,2,8,2,87,38
13490.0,650,2019,24791,1057,4.8,12,47,74,1,5,1,20,1
20622.0,800,2018,75754,1055,4.9,6,230,124,2,4,1,62,53
12840.0,650,2016,80291,1055,5.5,4,57,84,1,4,1,62,8
21850.0,905,2015,107983,1058,5.4,6,238,272,2,4,2,116,55
21290.0,130,2017,107686,1056,4.3,12,4,222,2,5,2,110,94
18250.0,580,2019,11817,1057,5.4,6,210,502,1,5,1,53,27
18490.0,570,2017,58398,1057,5.5,6,30,437,2,5,1,45,8
33290.0,570,2017,88117,1057,5.1,2,132,527,2,4,2,123,15
16666.0,194,2018,41599,1055,6.4,2,131,48,1,8,1,46,42
11590.0,790,2015,116342,1055,3.9,2,205,177,1,4,2,35,15
16690.0,285,2018,61811,1055,6.3,6,200,113,1,8,1,62,8
27990.0,800,2021,3986,1055,4.6,6,230,126,2,5,1,62,9
22900.0,345,2019,10682,1055,4.3,6,198,156,2,8,1,56,109
10290.0,650,2015,59680,1055,4.9,10,111,8,1,5,1,39,57
8990.0,280,2014,61688,1055,5.1,12,19,41,1,2,1,7,58
17590.0,650,2017,43415,1057,4.3,10,171,143,1,8,2,43,7
20790.0,790,2019,42579,1057,5.1,2,205,124,2,5,1,62,35
31990.0,650,2020,36892,1055,4.8,12,374,107,1,10,2,43,18
14990.0,905,2014,79728,1055,3.9,6,163,177,2,5,2,35,5
15790.0,225,2016,102990,1056,5.8,2,257,41,2,8,1,39,9
31490.0,130,2018,56819,1056,2.1,2,25,426,2,5,5,84,11
10490.0,905,2017,14709,1055,4.4,2,388,8,1,5,1,11,146
11490.0,905,2017,49098,1055,5.1,6,243,8,1,5,1,11,40
33390.0,800,2019,81361,1056,7.1,3,300,278,2,4,1,129,45
16490.0,285,2019,49958,1055,4.4,3,136,112,1,8,2,46,50
8790.0,285,2016,96203,1055,5.2,11,145,58,1,12,1,15,6
15790.0,790,2017,64539,1055,5.2,2,205,93,1,4,1,46,36
17975.0,830,2018,41058,1055,6.8,7,185,59,1,8,1,18,31
12050.0,345,2013,88741,1057,5.3,2,386,232,1,8,2,53,39
24890.0,905,2018,36598,1055,4.2,3,323,177,2,10,2,39,41
8990.0,650,2016,37200,1055,5.4,2,111,41,1,5,1,7,22
18290.0,650,2018,51367,1057,4.0,6,113,107,2,8,2,43,31
11990.0,720,2014,28264,1055,3.6,3,96,133,1,8,2,21,57
19806.0,390,2018,26327,1055,6.1,2,269,29,1,8,1,43,39
12490.0,285,2014,74852,1056,6.0,2,146,153,1,5,1,82,12
11990.0,345,2018,21405,1055,4.9,12,379,41,1,5,1,20,7
29490.0,285,2019,31102,1055,7.4,2,276,113,1,10,1,72,35
8190.0,905,2014,118794,1055,3.6,6,243,87,1,12,2,11,11
12790.0,194,2019,16581,1055,5.1,6,285,5,1,5,1,21,15
24990.0,800,2020,29827,1058,4.7,3,230,125,1,5,1,62,43
36750.0,860,2020,11710,1056,4.4,12,95,316,2,5,5,106,72
21890.0,905,2018,11837,1055,5.1,12,304,30,1,8,1,39,6
14190.0,345,2015,74653,1057,7.3,2,382,178,1,5,1,84,2
21790.0,130,2015,75223,1057,6.5,12,14,380,2,5,1,84,42
18263.0,285,2018,89905,1055,4.9,3,221,268,2,4,2,80,19
26590.0,905,2016,109283,1056,5.5,12,238,272,2,4,2,116,18
8490.0,800,2015,113271,1055,3.6,6,144,87,1,5,2,21,7
16982.0,830,2019,43092,1055,5.6,6,302,75,1,5,1,55,29
16490.0,060,2013,76646,1057,6.6,4,34,201,2,5,1,80,13
8990.0,280,2014,31312,1055,5.1,12,17,41,1,5,1,7,50
14312.0,285,2019,7527,1055,5.7,12,190,53,1,8,1,19,91
12290.0,860,2019,21893,1055,4.7,12,370,35,1,5,1,7,31
12271.0,670,2013,69786,1055,6.7,2,261,182,1,3,1,66,8
21237.0,905,2016,98321,1058,4.5,2,323,272,1,10,2,62,40
16290.0,670,2016,85457,1057,4.2,3,12,230,2,4,2,80,38
37990.0,570,2019,56954,1056,4.9,6,71,479,2,5,2,119,69
11390.0,830,2013,38757,1055,6.5,6,283,138,1,8,1,43,26
16569.0,800,2015,101430,1055,5.7,6,300,272,2,4,2,73,15
11990.0,580,2013,95250,1056,5.8,2,210,504,1,3,1,84,9
35990.0,570,2019,47439,1058,4.4,12,87,617,2,4,2,87,41
18490.0,285,2019,11498,1055,5.8,11,326,13,1,10,1,28,36
18490.0,285,2018,27469,1057,5.8,3,136,13,2,8,1,46,26
10720.0,800,2016,51999,1055,4.6,10,144,52,1,12,1,21,2
35160.0,285,2020,31959,1057,4.8,10,200,241,2,8,2,87,55
22390.0,130,2014,119821,1056,5.3,2,25,425,2,4,2,123,24
12150.0,345,2016,45809,1055,5.6,12,382,74,1,5,1,28,35
44190.0,905,2019,21390,1055,6.9,11,308,272,1,10,2,62,45
44450.0,905,2017,79582,1057,6.0,2,308,272,2,10,2,62,3
35790.0,800,2019,35524,1056,5.7,6,196,272,2,8,2,87,100
13990.0,345,2017,39233,1055,4.8,6,380,28,1,5,1,43,46
23890.0,570,2016,96716,1057,4.5,2,132,514,2,4,2,73,6
17490.0,285,2017,91323,1056,4.4,12,221,268,1,5,2,80,46
16000.0,590,2018,12610,1055,5.7,6,44,138,1,8,1,41,12
28125.0,060,2017,31946,1057,6.0,6,34,274,2,5,1,87,53
15190.0,650,2018,109216,1056,4.5,2,57,143,2,4,2,53,8
26990.0,345,2019,24876,1058,7.8,6,382,276,1,5,1,130,36
28990.0,225,2018,62557,1056,6.9,12,222,302,2,8,2,87,21
10148.0,905,2016,60362,1055,4.7,6,243,8,1,12,1,2,14
18990.0,570,2014,106427,1057,5.3,6,71,467,1,5,1,84,37
9990.0,790,2016,14043,1055,5.2,3,176,8,1,12,1,11,22
11850.0,130,2013,101255,1055,5.6,12,4,216,1,5,1,53,16
10490.0,720,2015,64936,1055,4.7,10,105,4,1,5,1,21,14
24290.0,800,2017,77236,1056,4.5,10,300,272,2,4,2,62,19
26840.0,800,2018,48499,1058,5.2,12,195,272,2,8,2,62,8
27690.0,345,2018,33681,1057,7.1,6,382,276,1,5,1,130,15
17590.0,905,2015,45045,1055,4.1,6,238,272,1,4,2,62,3
14990.0,130,2013,45436,1055,5.9,2,4,218,1,5,1,73,11
18890.0,905,2017,109848,1055,4.4,3,163,272,1,5,2,84,51
15590.0,580,2018,33516,1055,4.9,3,210,584,1,5,1,30,13
12190.0,345,2018,52487,1055,4.4,8,380,26,1,12,1,29,4
20695.0,905,2017,52845,1055,5.5,10,323,52,1,10,1,35,43
21990.0,905,2018,60734,1055,5.1,2,238,93,1,4,1,62,35
37390.0,790,2019,28832,1056,7.3,7,316,278,2,8,1,87,86
17990.0,285,2018,47070,1055,6.2,6,145,13,2,4,1,29,50
13990.0,550,2016,108874,1055,4.1,2,10,300,1,5,2,62,15
23900.0,580,2018,47245,1057,5.6,12,93,504,2,2,1,88,76
21451.0,905,2017,64886,1055,4.6,2,94,272,1,10,2,30,37
9290.0,800,2015,93174,1055,3.6,4,144,87,1,12,2,21,41
42490.0,570,2018,62482,1056,5.7,12,155,558,2,8,2,98,7
29190.0,060,2017,39967,1057,1.8,12,34,90,2,5,5,62,58
26490.0,345,2019,27858,1057,7.8,6,382,276,1,5,1,130,22
17190.0,905,2015,84857,1055,7.1,13,317,93,2,8,1,70,21
18990.0,790,2018,40602,1055,4.2,6,176,125,1,5,1,62,65
15790.0,905,2018,26481,1055,4.8,12,388,30,1,5,1,39,93
16590.0,830,2015,61032,1055,5.3,12,349,138,2,8,1,43,35
13290.0,560,2017,20931,1055,5.2,2,377,6,2,5,1,21,30
39859.0,285,2019,32714,1055,6.3,12,327,268,2,10,2,73,43
7290.0,590,2017,30665,1055,4.2,12,295,8,1,12,1,7,18
20390.0,285,2021,6908,1057,5.0,12,136,13,1,8,1,46,11
14590.0,340,2015,53764,1055,5.6,2,173,103,1,8,1,50,25
11790.0,905,2017,52449,1055,5.1,2,243,52,1,5,1,21,2
24750.0,060,2019,99745,1056,4.6,3,36,394,2,4,2,62,28
13160.0,194,2019,19653,1055,5.5,10,285,5,1,5,1,21,23
13190.0,905,2013,35235,1055,6.3,4,161,93,2,10,1,45,21
16190.0,790,2015,64827,1057,4.8,12,205,93,1,4,1,62,69
22499.0,650,2020,31809,1055,4.9,6,171,41,2,8,1,50,11
20690.0,905,2017,68046,1055,4.9,12,163,124,2,5,1,62,52
8300.0,720,2016,37902,1055,4.7,12,336,21,1,5,1,7,31
28990.0,570,2015,77500,1056,5.6,12,71,474,2,4,1,101,73
23689.0,390,2017,39294,1056,5.9,12,269,248,2,8,2,73,13
14890.0,285,2017,82311,1055,4.2,6,72,120,3,10,2,43,38
12890.0,790,2017,42739,1058,4.2,2,176,30,1,5,1,24,65
14750.0,790,2017,70496,1055,4.7,5,176,30,1,5,1,24,153
15890.0,650,2016,21735,1057,5.9,6,220,99,1,8,1,55,46
9450.0,190,2015,110698,1055,4.6,2,79,55,1,8,1,15,12
13940.0,285,2017,51499,1055,4.3,6,145,13,1,12,1,28,68
16975.0,650,2018,71889,1057,6.2,12,220,99,2,8,1,55,47
15990.0,790,2018,20655,1055,4.9,12,205,52,1,5,1,35,32
24490.0,570,2013,98193,1056,6.9,12,281,602,2,2,1,98,36
14190.0,425,2018,19155,1055,4.5,10,271,28,1,5,1,28,45
27490.0,570,2018,14590,1057,6.6,11,152,536,2,8,1,66,45
16790.0,550,2016,42349,1055,6.4,12,90,224,1,8,1,62,29
8125.0,345,2014,119960,1055,6.0,10,382,74,1,5,1,28,39
12490.0,790,2015,70109,1055,4.9,6,205,52,1,5,1,35,54
15750.0,550,2015,51685,1055,5.9,6,90,224,1,8,1,43,83
13790.0,905,2018,108151,1055,4.8,3,163,30,1,5,1,35,9
28290.0,570,2018,55365,1057,7.4,2,87,616,2,4,1,84,32
23699.0,345,2021,23975,1055,5.4,12,382,116,1,4,1,69,17
28760.0,670,2020,29649,1055,4.3,4,270,106,1,10,2,51,3
11490.0,670,2015,70299,1055,4.9,6,6,55,1,8,1,15,20
27990.0,225,2016,94223,1056,6.3,6,222,302,1,8,2,71,5
12390.0,560,2016,59323,1056,4.1,12,378,6,2,12,1,21,31
10990.0,194,2016,82485,1056,4.4,2,207,132,1,10,2,35,3
16890.0,790,2016,96223,1057,4.8,6,205,272,2,4,2,84,6
19990.0,570,2017,49899,1057,5.5,12,30,437,1,5,1,45,75
