op_id,country,success,time_to_close,views,impressions
OP02278411,DE,0,0,0,0
OP02387102,FR,0,1,0,0
OP02380243,NL,0,26,0,0
OP02326803,PL,0,180,0,0
OP02467738,IT,0,0,0,0
OP02429109,IT,0,248,0,0
OP02461814,IT,0,24,0,0
OP02332236,ES,0,560,0,0
OP02334048,FR,0,0,0,0
OP02476155,IT,0,0,0,0
OP02470174,DE,0,0,0,0
OP02334694,ES,0,710,0,0
OP02454946,PL,0,0,0,0
OP02362939,IT,0,142,0,0
OP02401661,IT,0,95,0,0
OP02340979,IT,0,100,0,0
OP02384784,ES,0,0,0,0
OP02379988,PL,0,0,0,0
OP02326370,DE,0,2,0,0
OP02465047,FR,0,5,0,0
OP02471705,FR,0,0,0,0
OP02446055,PL,0,0,0,0
OP02365631,ES,0,3,0,0
OP02395420,DE,0,239,0,0
OP02480620,IT,0,0,0,0
OP02349277,FR,0,12,0,0
OP02321175,ES,0,21,0,0
OP02411005,IT,0,146,0,0
OP02322158,FR,0,72,0,0
OP02433468,DE,0,1,0,0
OP02422623,IT,0,73,0,0
OP02316981,FR,0,0,0,0
OP02339614,DE,0,0,0,0
OP02335090,IT,0,27,0,0
OP02347960,BE,0,19,0,0
OP02324891,DE,0,41,0,0
OP02384249,ES,0,468,0,0
OP02427398,PL,0,79,0,0
OP02385465,DE,0,0,0,0
OP02363030,FR,0,0,0,0
OP02350520,DE,0,45,0,0
OP02453766,IT,0,0,0,0
OP02465855,DE,0,0,0,0
OP02250238,BE,0,0,0,0
OP02327638,IT,0,50,0,0
OP02321676,DE,0,3,0,0
OP02321547,FR,0,9,0,0
OP02375306,DE,0,30,0,0
OP02270011,ES,0,104,0,0
OP02333366,IT,0,314,0,0
OP02296092,FR,0,129,0,0
OP02400889,ES,0,224,0,0
OP02450818,FR,0,0,0,0
OP02363720,FR,0,2,0,0
OP02458365,DE,0,64,0,0
OP02372332,ES,0,538,0,0
OP02291923,IT,0,0,0,0
OP02303476,DE,0,40,0,0
OP02319446,FR,0,1,0,0
OP02340271,NL,0,5,0,0
OP02319054,IT,0,172,0,0
OP02448022,NL,0,7,0,0
OP02320960,ES,0,0,0,0
OP02397355,IT,0,49,0,0
OP02292185,AT,0,72,0,0
OP02455589,DE,0,53,0,0
OP02365655,DE,0,80,0,0
OP02330497,ES,0,44,0,0
OP02275445,ES,0,9,0,0
OP02457404,IT,0,68,0,0
OP02355514,DE,0,235,0,0
OP02438926,BE,0,31,0,0
OP02397670,PL,0,46,0,0
OP02360126,BE,0,117,0,0
OP02310388,FR,0,31,0,0
OP02456791,FR,0,0,0,0
OP02288035,DE,0,0,0,0
OP02419210,ES,0,20,0,0
OP02403022,ES,0,177,0,0
OP02278230,ES,0,195,0,0
OP02397282,FR,0,0,0,0
OP02400201,BE,0,78,0,0
OP02296142,DE,0,56,0,0
OP02276751,FR,0,0,0,0
OP02282302,SE,0,28,0,0
OP02277920,IT,0,0,0,0
OP02318409,DE,0,0,0,0
OP02357850,FR,0,0,0,0
OP02454677,BE,0,24,0,0
OP02406632,FR,0,0,0,0
OP02415671,FR,0,0,0,0
OP02403124,FR,0,177,0,0
OP02300917,SE,0,0,0,0
OP02442271,ES,0,123,0,0
OP02273107,IT,0,436,0,0
OP02381137,AT,0,49,0,0
OP02336269,IT,0,24,0,0
OP02344425,ES,0,0,0,0
OP02353376,DE,0,0,0,0
OP02333240,FR,1,65,0,0
OP02360785,FR,0,0,0,0
OP02276492,BE,0,0,0,0
OP02423888,DE,0,129,0,0
OP02433413,DE,0,6,0,0
OP02279371,ES,0,845,0,0
OP02300533,FR,0,19,0,0
OP02403658,DE,0,0,0,0
OP02395408,BE,0,0,0,0
OP02338000,ES,0,188,0,0
OP02342981,ES,0,2,0,0
OP02382921,IT,0,168,0,0
OP02382921,IT,0,168,0,0
OP02382921,IT,0,168,0,0
OP02382921,IT,0,168,0,0
OP02277629,FR,0,48,0,0
OP02390441,IT,0,71,0,1
OP02353459,ES,0,0,0,0
OP02291614,BE,0,20,0,0
OP02275086,FR,0,0,0,0
OP02350448,IT,0,1,0,0
OP02390583,DE,0,145,0,0
OP02310436,DE,0,2,0,0
OP02346305,IT,0,50,0,0
OP02410219,IT,0,50,0,4
OP02295592,ES,0,368,0,0
OP02382950,DE,0,188,0,0
OP02371802,BE,0,0,0,0
OP02376426,ES,0,77,0,0
OP02366906,FR,0,0,0,0
OP02439727,FR,0,2,0,0
OP02358418,DE,0,23,0,0
OP02266866,DE,0,0,0,0
OP02323616,PL,0,5,0,0
OP02277642,ES,0,223,0,0
OP02400339,DE,0,79,0,0
OP02385334,DE,1,124,0,0
OP02423755,ES,0,6,0,0
OP02317100,IT,0,51,0,0
OP02439284,DE,0,0,0,0
OP02421839,FR,0,189,0,0
OP02378680,FR,0,16,0,0
OP02469465,ES,1,10,0,0
OP02285411,ES,0,40,0,0
OP02289575,FR,0,0,0,0
OP02386044,ES,0,309,0,0
OP02309041,FR,1,111,0,0
OP02270509,DE,0,0,0,0
OP02341545,ES,0,0,0,0
OP02456742,IT,0,0,0,0
OP02472681,DE,0,0,0,0
OP02366632,DE,0,168,0,0
OP02270026,ES,0,0,0,0
OP02331171,ES,0,131,0,2
OP02425795,SE,0,45,0,0
OP02366643,ES,0,2,0,0
OP02343997,IT,0,55,0,0
OP02277354,PL,0,38,0,0
OP02465859,FR,0,7,0,0
OP02296308,NL,0,54,0,0
OP02468240,ES,0,17,0,0
OP02327523,IT,0,217,0,0
OP02334958,IT,0,100,0,0
OP02278461,ES,0,27,0,0
OP02355017,BE,0,0,0,0
OP02438147,BE,0,33,0,0
OP02339058,DE,0,27,0,0
OP02409942,IT,0,50,0,0
OP02274480,BE,0,18,0,0
OP02426999,ES,0,194,0,0
OP02472992,ES,0,0,0,0
OP02455097,DE,1,98,0,0
OP02281268,IT,0,144,0,0
OP02320465,AT,0,170,0,0
OP02401551,PL,0,2,0,0
OP02345155,ES,0,144,0,1
OP02390102,DE,0,0,0,0
OP02248042,DE,0,0,0,0
OP02403984,FR,0,0,0,0
OP02414939,ES,0,142,0,0
OP02360382,PL,1,1,0,0
OP02303502,FR,0,0,0,0
OP02357349,IT,0,2,0,0
OP02419627,DE,1,36,0,0
OP02266628,IT,0,0,0,0
OP02426190,IT,0,47,0,0
OP02329424,FR,0,0,0,0
OP02354822,NL,0,25,0,0
OP02402456,ES,0,367,0,0
OP02346241,ES,0,61,0,0
OP02350918,IT,0,49,0,0
OP02464978,DE,0,101,0,0
OP02411574,IT,0,0,0,0
OP02423912,FR,0,122,0,0
OP02292159,ES,0,0,0,0
OP02367203,ES,0,167,0,0
OP02341132,ES,1,2,0,0
OP02300762,FR,0,0,0,0
OP02396419,DE,0,7,0,1
OP02267920,ES,0,0,0,0
OP02447885,NL,0,141,0,0
OP02321606,IT,0,120,0,0
OP02346646,IT,0,0,0,0
OP02358618,ES,0,118,0,0
OP02415313,IT,0,50,0,1
OP02352577,ES,0,447,0,0
OP02422896,BE,0,0,0,0
OP02345301,BE,0,50,0,0
OP02436244,DE,0,47,0,0
OP02373070,ES,0,192,0,0
OP02315678,DE,1,133,0,0
OP02391416,DE,0,40,0,0
OP02449551,FR,0,8,0,0
OP02413864,BE,0,122,0,0
OP02383478,DE,0,137,0,0
OP02393971,NL,0,0,0,0
OP02336281,PL,0,482,0,1
OP02387779,DE,0,0,0,0
OP02369797,IT,0,0,0,0
OP02395623,FR,1,66,0,0
OP02432023,SE,0,48,0,0
OP02388740,BE,0,28,0,0
OP02472595,AT,0,49,0,0
OP02280625,ES,0,0,0,0
OP02292034,ES,0,121,0,0
OP02289698,DE,0,99,0,0
OP02362375,DE,1,4,0,0
OP02443794,NL,0,96,0,0
OP02336704,DE,0,116,0,0
OP02379385,DE,0,1,0,0
OP02469440,ES,0,48,0,0
OP02388579,DE,0,9,0,0
OP02402401,IT,0,14,0,0
OP02436797,IT,0,126,0,2
OP02299618,FR,0,43,0,0
OP02286999,FR,0,2,0,0
OP02318525,IT,0,3,0,0
OP02328712,DE,0,141,0,0
OP02367695,ES,0,244,0,0
OP02339265,DE,0,0,0,0
OP02282651,PL,0,146,0,0
OP02374186,SE,0,95,0,1
OP02466369,PL,0,28,0,0
OP02406221,DE,0,20,0,0
OP02367768,ES,0,0,0,0
OP02449178,DE,0,0,0,0
OP02380021,DE,0,0,0,0
OP02426441,IT,0,0,0,0
OP02296087,IT,0,225,0,0
OP02327051,IT,0,0,0,0
OP02335022,IT,0,70,0,1
OP02429251,FR,0,7,0,0
OP02434351,DE,1,51,0,0
OP02343540,SE,0,47,0,0
OP02343372,FR,0,1,0,0
OP02379396,AT,0,0,0,0
OP02379073,ES,0,67,0,0
OP02279550,DE,0,45,0,0
OP02271752,SE,0,1,0,0
OP02278851,FR,0,7,0,0
OP02428132,DE,0,171,0,0
OP02286396,NL,0,25,0,0
OP02369687,IT,0,0,0,0
OP02338941,BE,0,0,0,0
OP02386773,FR,0,0,0,0
OP02477831,IT,0,17,0,0
OP02473440,ES,0,0,0,0
OP02279244,PL,0,149,0,0
OP02296684,BE,0,66,0,0
OP02300400,DE,0,62,0,0
OP02282630,FR,0,2,0,0
OP02341340,IT,0,288,0,0
OP02356865,SE,0,0,0,0
OP02271227,IT,0,0,0,0
OP02285510,IT,0,121,0,0
OP02305881,IT,0,1,0,0
OP02296578,NL,0,3,0,0
OP02304163,FR,0,0,0,0
OP02316822,IT,0,338,0,0
OP02375268,DE,0,2,0,0
OP02431239,FR,0,26,0,0
OP02398696,IT,0,312,0,0
OP02462675,IT,0,1,0,0
OP02362598,DE,0,0,0,0
OP02332271,DE,0,0,0,0
OP02271840,FR,0,0,0,0
OP02277508,FR,0,1,0,0
OP02467181,IT,0,2,0,0
OP02355160,FR,0,45,0,0
OP02345693,DE,0,0,0,0
OP02378374,IT,1,0,0,0
OP02323639,FR,0,79,0,0
OP02287651,AT,1,1,0,0
OP02388761,ES,0,127,0,0
OP02330523,FR,0,0,0,0
OP02347934,DE,0,58,0,0
OP02314939,FR,0,100,0,2
OP02426895,IT,0,34,0,0
OP02346193,FR,0,0,0,0
OP02445383,IT,0,78,0,0
OP02443002,IT,0,0,0,0
OP02285960,DE,0,0,0,0
OP02405247,IT,0,69,0,0
OP02320132,SE,0,27,0,0
OP02390190,SE,0,91,0,0
OP02381686,FR,1,22,0,0
OP02286006,FR,0,105,0,0
OP02354439,DE,1,4,0,0
OP02295594,IT,0,201,0,0
OP02379702,IT,0,6,0,0
OP02356203,DE,0,282,0,0
OP02400492,IT,0,105,0,0
OP02334779,FR,0,0,0,0
OP02386863,IT,0,144,0,0
OP02333229,DE,0,20,0,0
OP02377078,DE,0,75,0,0
OP02424953,BE,1,45,0,0
OP02389935,FR,0,102,0,0
OP02358630,DE,0,0,0,0
OP02428933,IT,0,92,0,0
OP02438119,DE,0,47,0,0
OP02405296,ES,0,0,0,0
OP02345923,SE,0,22,0,0
OP02295318,DE,0,0,0,0
OP02347077,FR,0,0,0,0
OP02390023,IT,0,0,0,0
OP02286403,ES,0,107,0,0
OP02461620,DE,0,123,0,0
OP02383340,DE,0,137,0,0
OP02290860,DE,1,1,0,0
OP02467083,IT,0,0,0,0
OP02358882,ES,0,121,0,0
OP02269326,IT,0,0,0,0
OP02301126,FR,0,34,0,0
OP02440847,DE,0,15,0,0
OP02438040,ES,0,36,0,0
OP02408315,IT,0,196,0,0
OP02402575,IT,0,37,0,0
OP02320179,ES,1,1,0,0
OP02464728,FR,0,0,0,0
OP02361892,DE,0,141,0,0
OP02360826,BE,0,25,0,0
OP02377047,BE,0,26,0,0
OP02459785,IT,0,21,0,0
OP02380836,ES,0,316,0,0
OP02415703,IT,0,0,0,0
OP02303215,IT,0,123,0,0
OP02280748,FR,0,0,0,0
OP02371921,IT,0,50,0,0
OP02266593,DE,0,4,0,0
OP02422605,SE,0,70,0,0
OP02427843,DE,0,76,0,0
OP02397863,ES,0,0,0,0
OP02316400,AT,0,0,0,0
OP02321784,FR,0,0,0,0
OP02406810,IT,0,1,0,0
OP02347879,FR,0,0,0,0
OP02455424,FR,0,7,0,0
OP02448061,ES,0,2,0,0
OP02230729,IT,0,0,0,0
OP02019683,FR,0,2,0,0
OP02401513,DE,0,0,0,0
OP02442097,IT,0,1,0,0
OP02355751,DE,1,19,0,0
OP02444673,AT,1,16,0,0
OP02363711,ES,0,113,0,0
OP02420386,AT,0,124,0,0
OP02320376,FR,0,10,0,0
OP02339326,IT,1,1,0,0
OP02289209,FR,0,142,0,0
OP02415778,FR,0,11,0,0
OP02372075,AT,0,51,0,0
OP02372580,IT,0,27,0,0
OP02374270,DE,0,26,0,0
OP02447644,DE,0,0,0,0
OP02398246,NL,0,97,0,0
OP02439739,DE,0,116,0,7
OP02370909,ES,0,291,0,0
OP02327892,PL,0,52,0,0
OP02453968,IT,0,0,0,0
OP02413677,DE,0,45,0,0
OP02301231,ES,0,413,0,0
OP02421045,ES,0,153,0,0
OP02303355,IT,0,313,0,0
OP02315751,DE,0,191,0,0
OP02437394,ES,0,0,0,0
OP02448883,ES,0,104,0,0
OP02314203,ES,0,52,0,0
OP02470057,ES,0,0,0,0
OP02394764,FR,0,0,0,0
OP02465564,BE,0,1,0,0
OP02326741,DE,0,0,0,0
OP02271108,PL,0,118,0,0
OP02285879,BE,0,14,0,0
OP02375178,DE,0,49,0,0
OP02348370,BE,0,40,0,0
OP02439556,PL,0,3,0,0
OP02443056,DE,0,2,0,0
OP02348459,BE,1,17,0,1
OP02394184,IT,0,292,0,0
OP02381399,DE,0,24,0,0
OP02312357,DE,0,0,0,0
OP02391459,IT,0,0,0,0
OP02339779,FR,0,31,0,0
OP02429812,NL,0,31,0,0
OP02381166,ES,0,152,0,0
OP02389423,BE,1,0,0,0
OP02324426,FR,0,1,0,0
OP02416307,AT,0,8,0,0
OP02428902,BE,0,0,0,0
OP02353457,FR,0,51,0,3
OP02301668,FR,0,58,0,0
OP02365658,IT,0,0,0,0
OP02279190,DE,0,0,0,0
OP02397884,FR,0,0,0,0
OP02371462,DE,0,89,0,0
OP02322881,FR,0,9,0,0
OP02277024,ES,0,2,0,0
OP02395479,ES,0,0,0,0
OP02319789,AT,0,30,0,0
OP02267174,ES,0,128,0,0
OP02338481,IT,0,117,0,0
OP02401510,DE,0,1,0,0
OP02330979,NL,0,28,0,2
OP02455513,IT,0,23,0,0
OP02280613,FR,0,145,0,0
OP02277645,FR,0,0,0,0
OP02360046,DE,0,98,0,2
OP02383880,FR,0,50,0,0
OP02319704,PL,1,1,0,0
OP02402128,FR,0,31,0,0
OP02293919,IT,0,0,0,0
OP02381989,ES,0,1,0,0
OP02452195,DE,1,137,0,0
OP02423626,BE,0,8,0,0
OP02403993,BE,0,48,0,0
OP02346668,PL,0,52,0,0
OP02410784,IT,0,318,0,0
OP02388146,DE,0,20,0,1
OP02440063,DE,0,47,0,0
OP02428685,FR,0,28,0,0
OP02279008,BE,0,26,0,0
OP02378072,BE,0,24,0,0
OP02389596,DE,0,74,0,0
OP02415597,BE,0,32,0,0
OP02306354,BE,0,29,0,0
OP02336686,IT,0,170,0,0
OP02469238,IT,0,73,0,0
OP02359481,BE,0,23,0,0
OP02470832,DE,0,0,0,0
OP02420645,NL,0,0,0,0
OP02477837,FR,0,3,0,0
OP02419331,AT,1,1,0,0
OP02319995,IT,0,99,0,1
OP02332618,ES,0,175,0,0
OP02420742,IT,0,25,0,0
OP02366921,ES,0,0,0,0
OP02276430,FR,0,176,0,0
OP02409071,IT,0,142,0,0
OP02393929,FR,0,2,0,0
OP02456280,DE,1,3,0,0
OP02357180,DE,0,48,0,0
OP02400692,DE,0,78,0,0
OP02337766,DE,0,87,0,0
OP02366328,DE,0,0,0,0
OP02365813,FR,0,0,0,0
OP02407536,SE,0,0,0,0
OP02414460,DE,0,0,0,0
OP02472312,ES,0,64,0,0
OP02375209,ES,0,275,0,0
OP02338515,NL,0,0,0,0
OP02332265,IT,0,124,0,0
OP02306615,PL,0,4,0,0
OP02301483,ES,0,1,0,0
OP02316572,NL,0,106,0,0
OP02307465,IT,0,195,0,0
OP02441070,FR,0,54,0,0
OP02442266,DE,1,2,0,0
OP02359355,DE,0,1,0,0
OP02375101,BE,0,116,0,0
OP02375642,AT,1,3,0,0
OP02427981,ES,0,5,0,0
OP02446579,DE,0,21,0,0
OP02335269,DE,0,120,0,0
OP02355827,IT,1,1,0,0
OP02448779,SE,0,25,0,0
OP02392083,DE,0,0,0,0
OP02315851,ES,0,2,0,0
OP02285247,NL,0,144,0,0
OP02383920,IT,0,463,0,0
OP02368591,DE,0,121,0,0
OP02334394,ES,0,190,0,0
OP02399164,IT,0,475,0,0
OP02457170,FR,0,0,0,0
OP02324435,FR,0,0,0,0
OP02354754,PL,0,74,0,0
OP02319936,DE,0,196,0,0
OP02290989,ES,0,365,0,0
OP02340330,NL,0,75,0,0
OP02416133,ES,0,0,0,0
OP02358103,DE,0,215,0,0
OP02433990,ES,0,4,0,0
OP02388633,DE,0,0,0,0
OP02305819,IT,0,199,0,0
OP02440775,DE,0,0,0,0
OP02374443,FR,0,29,0,0
OP02329647,DE,0,309,0,0
OP02452462,BE,0,1,0,0
OP02320509,FR,0,0,0,0
OP02383280,AT,0,128,0,0
OP02420341,IT,0,149,0,0
OP02406014,ES,0,0,0,0
OP02286433,IT,0,0,0,0
OP02368402,DE,0,0,0,0
OP02351281,SE,0,44,0,0
OP02399924,DE,0,76,0,0
OP02454370,BE,0,50,0,0
OP02394556,ES,0,102,0,0
OP02317760,PL,0,55,0,0
OP02353573,IT,0,33,0,0
OP02341195,IT,0,43,0,0
OP02312226,IT,0,218,0,0
OP02367573,FR,0,0,0,0
OP02292605,FR,0,21,0,0
OP02378609,FR,0,0,0,0
OP02341530,FR,0,61,0,0
OP02342815,IT,0,0,0,0
OP02445938,ES,0,83,0,0
OP02369769,ES,0,99,0,0
OP02280313,IT,0,22,0,0
OP02469647,DE,0,77,0,0
OP02412322,DE,0,57,0,0
OP02368655,IT,0,10,0,0
OP02278737,SE,0,1,0,0
OP02329698,FR,0,18,0,0
OP02326376,FR,0,0,0,0
OP02379104,AT,0,0,0,0
OP02278145,ES,0,77,0,0
OP02338810,PL,1,1,0,0
OP02369024,DE,0,1,0,0
OP02302114,ES,0,175,0,0
OP02425429,ES,0,49,0,0
OP02343254,FR,0,1,0,0
OP02308418,FR,0,0,0,0
OP02404315,DE,0,192,0,0
OP02347347,ES,0,2,0,0
OP02458363,FR,0,7,0,0
OP02299723,IT,0,216,0,0
OP02314092,DE,0,265,0,0
OP02425190,PL,0,54,0,0
OP02347740,DE,0,58,0,0
OP02320613,PL,0,31,0,0
OP02477899,IT,0,0,0,0
OP02396555,IT,0,387,0,0
OP02258428,PL,0,172,0,0
OP02368679,ES,0,2,0,0
OP02400298,IT,0,0,0,0
OP02432123,ES,0,167,0,0
OP02304885,DE,0,0,0,0
OP02428476,IT,0,185,0,0
OP02351427,BE,0,20,0,0
OP02336748,ES,0,28,0,0
OP02341526,IT,1,2,0,0
OP02421002,FR,0,0,0,0
OP02399573,IT,0,26,0,0
OP02275050,FR,0,250,0,0
OP02372445,IT,0,196,0,0
OP02281152,PL,0,71,0,0
OP02384962,SE,0,121,0,0
OP02391665,ES,0,258,0,0
OP02271699,DE,0,330,0,0
OP02309812,FR,0,29,0,0
OP02457031,IT,0,0,0,0
OP02383745,FR,0,2,0,0
OP02385790,IT,1,1,0,0
OP02357378,IT,0,1,0,0
OP02399236,DE,0,6,0,0
OP02308898,DE,0,0,0,0
OP02316562,SE,0,0,0,0
OP02301572,IT,0,0,0,0
OP02456852,PL,0,45,0,0
OP02339569,IT,0,3,0,0
OP02408878,IT,0,316,0,0
OP02380917,IT,0,198,0,0
OP02307015,DE,0,0,0,0
OP02350805,ES,0,95,0,0
OP02314747,IT,0,69,0,0
OP02409666,FR,0,0,0,0
OP02392630,ES,0,2,0,0
OP02378293,ES,1,14,0,0
OP02359225,DE,0,149,0,0
OP02328982,AT,0,24,0,0
OP02305344,IT,0,199,0,0
OP02311532,PL,0,120,0,0
OP02318396,FR,0,3,0,0
OP02269885,FR,0,0,0,0
OP02312671,DE,0,89,0,0
OP02415197,IT,0,51,0,0
OP02295037,FR,0,4,0,0
OP02380070,IT,0,0,0,0
OP02465573,PL,0,2,0,0
OP02445323,DE,0,146,0,0
OP02316884,DE,0,95,0,0
OP02472854,PL,0,19,0,0
OP02411362,AT,0,0,0,0
OP02287505,IT,0,1,0,0
OP02324417,PL,0,76,0,0
OP02438200,BE,0,0,0,0
OP02365882,FR,0,6,0,0
OP02446899,DE,0,140,0,0
OP02442880,ES,0,30,0,0
OP02447677,IT,0,0,0,0
OP02328670,DE,0,27,0,0
OP02444729,ES,0,2,0,0
OP02368255,ES,0,0,0,0
OP02428881,FR,0,0,0,0
OP02445344,BE,0,76,0,0
OP02416215,IT,0,267,0,0
OP02359830,IT,0,0,0,0
OP02382486,IT,0,0,0,0
OP02412305,IT,0,48,0,0
OP02305976,DE,0,56,0,0
OP02329624,SE,0,23,0,0
OP02454431,FR,0,7,0,0
OP02391268,IT,0,433,0,0
OP02314715,BE,0,104,0,0
OP02358223,AT,0,54,0,0
OP02373174,DE,1,7,0,0
OP02377685,IT,0,1,0,0
OP02333298,FR,0,24,0,0
OP02272973,DE,0,240,0,0
OP02462210,FR,0,33,0,0
OP02365389,ES,0,1,0,0
OP02436048,PL,0,22,0,0
OP02434756,IT,0,31,0,0
OP02443691,IT,0,0,0,0
OP02342494,ES,0,2,0,0
OP02348730,ES,0,225,0,0
OP02378158,IT,0,2,0,0
OP02438032,IT,0,2,0,0
OP02334088,ES,1,41,0,0
OP02369124,SE,0,0,0,0
OP02309258,SE,0,0,0,0
OP02423348,BE,0,0,0,0
OP02365784,IT,0,128,0,0
OP02305053,IT,0,149,0,0
OP02409494,IT,0,430,0,0
OP02381270,IT,0,196,0,0
OP02273756,DE,0,49,0,0
OP02405558,DE,0,0,0,0
OP02417885,AT,0,142,0,0
OP02275243,SE,0,0,0,0
OP02361768,BE,0,97,0,0
OP02353655,DE,0,24,0,0
OP02451435,IT,0,114,0,0
OP02416381,IT,0,293,0,0
OP02468105,IT,0,40,0,0
OP02396639,AT,0,52,0,1
OP02392315,IT,0,7,0,0
OP02335696,IT,0,6,0,0
OP02319952,FR,0,34,0,0
OP02405476,FR,0,0,0,0
OP02399667,FR,0,0,0,0
OP02301607,SE,0,2,0,0
OP02323430,IT,0,42,0,0
OP02373913,IT,0,23,0,0
OP02458356,FR,0,2,0,0
OP02386691,ES,0,219,0,0
OP02338573,BE,0,74,0,0
OP02302620,IT,0,289,0,0
OP02358096,FR,0,1,0,0
OP02344606,FR,0,3,0,0
OP02329850,SE,0,48,0,0
OP02458244,FR,0,7,0,0
OP02408455,ES,0,0,0,0
OP02461612,SE,0,30,0,0
OP02414279,FR,0,0,0,0
OP02305399,BE,0,174,0,0
OP02387016,FR,1,43,0,0
OP02340761,FR,0,61,0,0
OP02316911,BE,0,49,0,0
OP02411329,IT,0,54,0,0
OP02310051,DE,0,0,0,0
OP02433160,FR,0,6,0,0
OP02364972,BE,0,0,0,0
OP02350355,DE,0,0,0,0
OP02336142,DE,0,148,0,0
OP02312691,DE,0,92,0,0
OP02396404,IT,0,295,0,0
OP02330381,IT,0,188,0,0
OP02315974,IT,0,3,0,0
OP02456997,IT,0,0,0,0
OP02388575,FR,0,0,0,0
OP02294872,DE,0,0,0,0
OP02443167,IT,0,2,0,0
OP02464437,DE,0,40,0,0
OP02431129,ES,0,100,0,0
OP02346563,DE,0,28,0,0
OP02377198,IT,0,5,0,0
OP02307556,FR,0,50,0,0
OP02307556,FR,0,50,0,0
OP02443238,DE,0,25,0,0
OP02287032,ES,0,2,0,0
OP02322452,FR,0,0,0,0
OP02458375,FR,0,7,0,0
OP02370133,FR,0,51,0,0
OP02344740,DE,0,121,0,0
OP02281819,FR,0,0,0,0
OP02383263,FR,0,20,0,0
OP02389517,NL,0,127,0,0
OP02316342,ES,0,223,0,0
OP02458289,IT,0,146,0,0
OP02298759,IT,0,0,0,0
OP02295507,FR,0,6,0,0
OP02391616,DE,0,0,0,0
OP02444380,IT,0,0,0,0
OP02355023,DE,0,21,0,0
OP02338469,BE,0,0,0,0
OP02298628,ES,0,77,0,0
OP02277148,FR,0,0,0,0
OP02380859,DE,0,71,0,0
OP02467085,ES,0,28,0,0
OP02344351,BE,0,78,0,0
OP02332033,IT,0,3,0,0
OP02418626,IT,0,0,0,0
OP02354924,DE,0,139,0,0
OP02344701,ES,0,91,0,0
OP02356975,ES,0,1,0,0
OP02387872,DE,0,0,0,0
OP02268108,FR,0,3,0,0
OP02329976,PL,0,1,0,0
OP02433867,FR,0,0,0,0
OP02325133,IT,1,1,0,0
OP02309631,PL,0,328,0,0
OP02454840,SE,0,50,0,0
OP02290257,DE,0,18,0,0
OP02274969,DE,0,0,0,0
OP02286411,IT,1,10,0,0
OP02297102,IT,0,274,0,0
OP02344611,SE,0,21,0,1
OP02400239,DE,0,0,0,0
OP02278126,DE,0,0,0,0
OP02380318,FR,0,0,0,0
OP02391289,IT,0,0,0,0
OP02393700,PL,0,125,0,0
OP02385406,ES,0,223,0,0
OP02411527,ES,0,217,0,0
OP02435050,PL,0,100,0,0
OP02348213,IT,0,0,0,0
OP02324367,ES,0,405,0,0
OP02418836,DE,1,43,0,0
OP02342629,IT,0,147,0,0
OP02302020,DE,0,169,0,0
OP02374763,ES,0,1,0,0
OP02301045,ES,0,149,0,0
OP02348041,IT,0,0,0,0
OP02361753,IT,0,2,0,0
OP02396587,IT,0,152,0,0
OP02375840,FR,0,32,0,0
OP02431543,SE,0,51,0,0
OP02413834,IT,0,42,0,0
OP02394632,DE,0,77,0,0
OP02325506,DE,0,21,0,0
OP02369514,FR,0,48,0,0
OP02384508,IT,0,3,0,0
OP02384157,IT,0,58,0,0
OP02460131,NL,0,0,0,0
OP02088909,FR,0,67,0,0
OP02295704,SE,0,0,0,0
OP02380552,DE,0,193,0,0
OP02369328,IT,0,220,0,0
OP02414496,FR,0,0,0,0
OP02309561,ES,0,107,0,0
OP02438158,BE,0,25,0,0
OP02353696,IT,0,3,0,0
OP02442970,DE,0,123,0,1
OP02396952,DE,0,2,0,0
OP02277705,FR,0,0,0,0
OP02374272,IT,1,0,0,0
OP02382722,IT,0,0,0,0
OP02281618,DE,0,52,0,0
OP02291763,DE,1,70,0,0
OP02424849,IT,0,0,0,0
OP02322051,IT,0,43,0,0
OP02385190,IT,0,145,0,0
OP02473341,FR,0,8,0,0
OP02466177,ES,0,0,0,0
OP02339436,ES,0,0,0,0
OP02327455,IT,0,193,0,0
OP02319840,FR,0,50,0,0
OP02358434,FR,0,0,0,0
OP02310948,FR,0,0,0,0
OP02287945,DE,0,119,0,0
OP02280410,ES,0,161,0,0
OP02391917,IT,0,1,0,0
OP02351636,ES,0,17,0,2
OP02374912,ES,0,101,0,0
OP02365120,DE,0,107,0,0
OP02272533,DE,0,79,0,0
OP02334529,IT,0,100,0,0
OP02388433,ES,0,226,0,0
OP02349036,SE,0,48,0,0
OP02425839,ES,0,243,0,0
OP02437145,FR,0,15,0,0
OP02275125,DE,0,242,0,0
OP02275856,ES,0,104,0,0
OP02365080,ES,0,79,0,0
OP02289133,DE,0,0,0,0
OP02296762,FR,0,0,0,0
OP02412718,FR,0,0,0,0
OP02293912,IT,0,145,0,0
OP02263198,IT,0,0,0,0
OP02440904,IT,0,0,0,0
OP02280825,PL,0,68,0,0
OP02270828,PL,0,97,0,0
OP02388196,DE,0,174,0,0
OP02446154,FR,0,103,0,0
OP02348462,ES,0,1,0,0
OP02328241,DE,0,4,0,0
OP02448538,DE,1,15,0,0
OP02285454,FR,0,0,0,0
OP02373647,FR,0,202,0,0
OP02367603,ES,1,45,0,0
