Days,gold_price,oil_price,unemployement_rate,gross_domestic_product,consumer_price_index,benfica_stock,benfica_trend,porto_stock,porto_trend,sporting_stock,sporting_trend,braga_stock,braga_trend
18/10/2022,1649.000,85.460,6.600,3.400,10.140,3.770,86.00,3.770,71.000,3.770,60.000,3.770,42.000
17/10/2022,1657.000,85.610,6.600,3.400,10.140,3.680,86.00,3.680,71.000,3.680,60.000,3.680,42.000
16/10/2022,,,6.600,3.400,10.140,,86.00,,71.000,,60.000,,42.000
15/10/2022,,,6.600,3.400,10.140,,86.00,,71.000,,60.000,,42.000
14/10/2022,1641.700,89.110,6.600,3.400,10.140,3.700,86.00,3.700,71.000,3.700,60.000,3.700,42.000
13/10/2022,1670.000,87.270,6.600,3.400,10.140,3.790,86.00,3.790,71.000,3.790,60.000,3.790,42.000
12/10/2022,1670.300,89.350,6.600,3.400,10.140,3.850,86.00,3.850,71.000,3.850,60.000,3.850,42.000
11/10/2022,1678.700,91.130,6.600,3.400,10.140,3.730,86.00,3.730,71.000,3.730,60.000,3.730,42.000
10/10/2022,1667.300,92.640,6.600,3.400,10.140,3.750,86.00,3.750,71.000,3.750,60.000,3.750,42.000
09/10/2022,,,6.600,3.400,10.140,,86.00,,71.000,,60.000,,42.000
08/10/2022,,,6.600,3.400,10.140,,86.00,,71.000,,60.000,,42.000
07/10/2022,1700.500,88.450,6.600,3.400,10.140,3.610,86.00,3.610,71.000,3.610,60.000,3.610,42.000
06/10/2022,1711.700,87.760,6.600,3.400,10.140,3.620,86.00,3.620,71.000,3.620,60.000,3.620,42.000
05/10/2022,1711.400,86.520,6.600,3.400,10.140,3.700,86.00,3.700,71.000,3.700,60.000,3.700,42.000
04/10/2022,1721.100,83.630,6.600,3.400,10.140,3.780,86.00,3.780,71.000,3.780,60.000,3.780,42.000
03/10/2022,1692.900,79.490,6.600,3.400,10.140,3.650,86.00,3.650,71.000,3.650,60.000,3.650,42.000
02/10/2022,,,6.600,3.400,10.140,,86.00,,71.000,,60.000,,42.000
01/10/2022,,,6.600,3.400,10.140,,86.00,,71.000,,60.000,,42.000
30/09/2022,1662.400,81.230,6.600,3.400,9.280,3.700,64.00,3.700,56.000,3.700,56.000,3.700,48.000
29/09/2022,1658.500,82.150,6.600,3.400,9.280,3.740,64.00,3.740,56.000,3.740,56.000,3.740,48.000
28/09/2022,1660.400,78.500,6.600,3.400,9.280,3.650,64.00,3.650,56.000,3.650,56.000,3.650,48.000
27/09/2022,1626.700,76.710,6.600,3.400,9.280,3.750,64.00,3.750,56.000,3.750,56.000,3.750,48.000
26/09/2022,1623.300,78.740,6.600,3.400,9.280,3.670,64.00,3.670,56.000,3.670,56.000,3.670,48.000
25/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
24/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
23/09/2022,1645.300,83.490,6.600,3.400,9.280,3.720,64.00,3.720,56.000,3.720,56.000,3.720,48.000
22/09/2022,1670.800,82.940,6.600,3.400,9.280,3.710,64.00,3.710,56.000,3.710,56.000,3.710,48.000
21/09/2022,1664.600,84.450,6.600,3.400,9.280,3.770,64.00,3.770,56.000,3.770,56.000,3.770,48.000
20/09/2022,1659.700,85.730,6.600,3.400,9.280,3.780,64.00,3.780,56.000,3.780,56.000,3.780,48.000
19/09/2022,1666.200,85.110,6.600,3.400,9.280,3.770,64.00,3.770,56.000,3.770,56.000,3.770,48.000
18/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
17/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
16/09/2022,1671.700,85.100,6.600,3.400,9.280,3.880,64.00,3.880,56.000,3.880,56.000,3.880,48.000
15/09/2022,1665.400,88.480,6.600,3.400,9.280,3.800,64.00,3.800,56.000,3.800,56.000,3.800,48.000
14/09/2022,1696.500,87.310,6.600,3.400,9.280,3.800,64.00,3.800,56.000,3.800,56.000,3.800,48.000
13/09/2022,1705.000,87.780,6.600,3.400,9.280,3.760,64.00,3.760,56.000,3.760,56.000,3.760,48.000
12/09/2022,1728.100,86.790,6.600,3.400,9.280,3.750,64.00,3.750,56.000,3.750,56.000,3.750,48.000
11/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
10/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
09/09/2022,1716.200,83.540,6.600,3.400,9.280,3.840,64.00,3.840,56.000,3.840,56.000,3.840,48.000
08/09/2022,1708.000,81.940,6.600,3.400,9.280,3.680,64.00,3.680,56.000,3.680,56.000,3.680,48.000
07/09/2022,1715.300,86.880,6.600,3.400,9.280,3.650,64.00,3.650,56.000,3.650,56.000,3.650,48.000
06/09/2022,1700.400,86.870,6.600,3.400,9.280,3.610,64.00,3.610,56.000,3.610,56.000,3.610,48.000
05/09/2022,1700.400,86.870,6.600,3.400,9.280,3.880,64.00,3.880,56.000,3.880,56.000,3.880,48.000
04/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
03/09/2022,,,6.600,3.400,9.280,,64.00,,56.000,,56.000,,48.000
02/09/2022,1709.800,86.610,6.600,3.400,9.280,3.720,64.00,3.720,56.000,3.720,56.000,3.720,48.000
01/09/2022,1696.600,89.550,6.600,3.400,9.280,3.880,64.00,3.880,56.000,3.880,56.000,3.880,48.000
31/08/2022,1712.800,91.640,6.000,4.800,8.940,3.740,70.00,3.740,49.000,3.740,50.000,3.740,34.000
30/08/2022,1723.200,97.010,6.000,4.800,8.940,3.800,70.00,3.800,49.000,3.800,50.000,3.800,34.000
29/08/2022,1736.600,93.060,6.000,4.800,8.940,3.820,70.00,3.820,49.000,3.820,50.000,3.820,34.000
28/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
27/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
26/08/2022,1736.100,92.520,6.000,4.800,8.940,3.850,70.00,3.850,49.000,3.850,50.000,3.850,34.000
25/08/2022,1757.700,94.890,6.000,4.800,8.940,3.760,70.00,3.760,49.000,3.760,50.000,3.760,34.000
24/08/2022,1747.800,93.740,6.000,4.800,8.940,3.810,70.00,3.810,49.000,3.810,50.000,3.810,34.000
23/08/2022,1746.800,90.230,6.000,4.800,8.940,3.900,70.00,3.900,49.000,3.900,50.000,3.900,34.000
22/08/2022,1734.000,90.770,6.000,4.800,8.940,3.870,70.00,3.870,49.000,3.870,50.000,3.870,34.000
21/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
20/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
19/08/2022,1747.600,90.500,6.000,4.800,8.940,3.900,70.00,3.900,49.000,3.900,50.000,3.900,34.000
18/08/2022,1755.300,88.110,6.000,4.800,8.940,3.890,70.00,3.890,49.000,3.890,50.000,3.890,34.000
17/08/2022,1760.300,86.530,6.000,4.800,8.940,3.760,70.00,3.760,49.000,3.760,50.000,3.760,34.000
16/08/2022,1773.200,89.410,6.000,4.800,8.940,3.770,70.00,3.770,49.000,3.770,50.000,3.770,34.000
15/08/2022,1781.400,92.090,6.000,4.800,8.940,3.650,70.00,3.650,49.000,3.650,50.000,3.650,34.000
14/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
13/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
12/08/2022,1798.600,94.340,6.000,4.800,8.940,3.660,70.00,3.660,49.000,3.660,50.000,3.660,34.000
11/08/2022,1789.700,91.930,6.000,4.800,8.940,3.710,70.00,3.710,49.000,3.710,50.000,3.710,34.000
10/08/2022,1795.600,90.500,6.000,4.800,8.940,3.650,70.00,3.650,49.000,3.650,50.000,3.650,34.000
09/08/2022,1794.000,90.760,6.000,4.800,8.940,3.610,70.00,3.610,49.000,3.610,50.000,3.610,34.000
08/08/2022,1786.800,89.010,6.000,4.800,8.940,3.700,70.00,3.700,49.000,3.700,50.000,3.700,34.000
07/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
06/08/2022,,,6.000,4.800,8.940,,70.00,,49.000,,50.000,,34.000
05/08/2022,1772.900,88.540,6.000,4.800,8.940,3.560,70.00,3.560,49.000,3.560,50.000,3.560,34.000
04/08/2022,1788.500,90.660,6.000,4.800,8.940,3.600,70.00,3.600,49.000,3.600,50.000,3.600,34.000
03/08/2022,1758.000,94.420,6.000,4.800,8.940,3.700,70.00,3.700,49.000,3.700,50.000,3.700,34.000
02/08/2022,1771.100,93.890,6.000,4.800,8.940,3.600,70.00,3.600,49.000,3.600,50.000,3.600,34.000
01/08/2022,1769.000,98.620,6.000,4.800,8.940,3.500,70.00,3.500,49.000,3.500,50.000,3.500,34.000
31/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
30/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
29/07/2022,1762.900,96.420,6.000,4.800,9.060,3.590,32.00,3.590,26.000,3.590,30.000,3.590,11.000
28/07/2022,1750.300,97.260,6.000,4.800,9.060,3.570,32.00,3.570,26.000,3.570,30.000,3.570,11.000
27/07/2022,1719.100,94.980,6.000,4.800,9.060,3.520,32.00,3.520,26.000,3.520,30.000,3.520,11.000
26/07/2022,1717.700,96.700,6.000,4.800,9.060,3.500,32.00,3.500,26.000,3.500,30.000,3.500,11.000
25/07/2022,1719.000,94.700,6.000,4.800,9.060,3.490,32.00,3.490,26.000,3.490,30.000,3.490,11.000
24/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
23/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
22/07/2022,1727.100,96.350,6.000,4.800,9.060,3.490,32.00,3.490,26.000,3.490,30.000,3.490,11.000
21/07/2022,1712.700,102.260,6.000,4.800,9.060,3.600,32.00,3.600,26.000,3.600,30.000,3.600,11.000
20/07/2022,1699.500,104.220,6.000,4.800,9.060,3.480,32.00,3.480,26.000,3.480,30.000,3.480,11.000
19/07/2022,1710.000,102.600,6.000,4.800,9.060,3.480,32.00,3.480,26.000,3.480,30.000,3.480,11.000
18/07/2022,1709.200,97.590,6.000,4.800,9.060,3.470,32.00,3.470,26.000,3.470,30.000,3.470,11.000
17/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
16/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
15/07/2022,1702.400,95.780,6.000,4.800,9.060,3.470,32.00,3.470,26.000,3.470,30.000,3.470,11.000
14/07/2022,1704.500,96.300,6.000,4.800,9.060,3.410,32.00,3.410,26.000,3.410,30.000,3.410,11.000
13/07/2022,1734.200,95.840,6.000,4.800,9.060,3.600,32.00,3.600,26.000,3.600,30.000,3.600,11.000
12/07/2022,1723.300,104.090,6.000,4.800,9.060,3.560,32.00,3.560,26.000,3.560,30.000,3.560,11.000
11/07/2022,1730.000,104.790,6.000,4.800,9.060,3.460,32.00,3.460,26.000,3.460,30.000,3.460,11.000
10/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
09/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
08/07/2022,1740.600,102.730,6.000,4.800,9.060,3.420,32.00,3.420,26.000,3.420,30.000,3.420,11.000
07/07/2022,1737.900,98.530,6.000,4.800,9.060,3.450,32.00,3.450,26.000,3.450,30.000,3.450,11.000
06/07/2022,1734.900,99.500,6.000,4.800,9.060,3.400,32.00,3.400,26.000,3.400,30.000,3.400,11.000
05/07/2022,1761.800,108.430,6.000,4.800,9.060,3.400,32.00,3.400,26.000,3.400,30.000,3.400,11.000
04/07/2022,1761.800,108.430,6.000,4.800,9.060,3.470,32.00,3.470,26.000,3.470,30.000,3.470,11.000
03/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
02/07/2022,,,6.000,4.800,9.060,,32.00,,26.000,,30.000,,11.000
01/07/2022,1798.900,105.760,6.000,4.800,9.060,3.540,32.00,3.540,26.000,3.540,30.000,3.540,11.000
30/06/2022,1804.100,109.780,6.000,4.800,8.730,3.450,20.00,3.450,17.000,3.450,20.000,3.450,6.000
29/06/2022,1813.700,111.760,6.000,4.800,8.730,3.500,20.00,3.500,17.000,3.500,20.000,3.500,6.000
28/06/2022,1817.500,109.570,6.000,4.800,8.730,3.450,20.00,3.450,17.000,3.450,20.000,3.450,6.000
27/06/2022,1820.900,107.620,6.000,4.800,8.730,3.440,20.00,3.440,17.000,3.440,20.000,3.440,6.000
26/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
25/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
24/06/2022,1826.500,104.270,6.000,4.800,8.730,3.570,20.00,3.570,17.000,3.570,20.000,3.570,6.000
23/06/2022,1825.700,106.190,6.000,4.800,8.730,3.370,20.00,3.370,17.000,3.370,20.000,3.370,6.000
22/06/2022,1834.300,110.650,6.000,4.800,8.730,3.320,20.00,3.320,17.000,3.320,20.000,3.320,6.000
21/06/2022,1834.600,109.560,6.000,4.800,8.730,3.470,20.00,3.470,17.000,3.470,20.000,3.470,6.000
20/06/2022,1834.600,109.560,6.000,4.800,8.730,3.460,20.00,3.460,17.000,3.460,20.000,3.460,6.000
19/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
18/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
17/06/2022,1835.600,117.590,6.000,4.800,8.730,3.390,20.00,3.390,17.000,3.390,20.000,3.390,6.000
16/06/2022,1845.700,115.310,6.000,4.800,8.730,3.400,20.00,3.400,17.000,3.400,20.000,3.400,6.000
15/06/2022,1815.300,118.930,6.000,4.800,8.730,3.460,20.00,3.460,17.000,3.460,20.000,3.460,6.000
14/06/2022,1809.500,120.930,6.000,4.800,8.730,3.460,20.00,3.460,17.000,3.460,20.000,3.460,6.000
13/06/2022,1828.000,120.670,6.000,4.800,8.730,3.450,20.00,3.450,17.000,3.450,20.000,3.450,6.000
12/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
11/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
10/06/2022,1871.500,121.510,6.000,4.800,8.730,3.470,20.00,3.470,17.000,3.470,20.000,3.470,6.000
09/06/2022,1848.800,122.110,6.000,4.800,8.730,3.500,20.00,3.500,17.000,3.500,20.000,3.500,6.000
08/06/2022,1851.900,119.410,6.000,4.800,8.730,3.500,20.00,3.500,17.000,3.500,20.000,3.500,6.000
07/06/2022,1847.500,118.500,6.000,4.800,8.730,3.550,20.00,3.550,17.000,3.550,20.000,3.550,6.000
06/06/2022,1839.200,118.870,6.000,4.800,8.730,3.550,20.00,3.550,17.000,3.550,20.000,3.550,6.000
05/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
04/06/2022,,,6.000,4.800,8.730,,20.00,,17.000,,20.000,,6.000
03/06/2022,1845.400,116.870,6.000,4.800,8.730,3.550,20.00,3.550,17.000,3.550,20.000,3.550,6.000
02/06/2022,1866.500,115.260,6.000,4.800,8.730,3.550,20.00,3.550,17.000,3.550,20.000,3.550,6.000
01/06/2022,1843.300,114.670,6.000,4.800,8.730,3.550,20.00,3.550,17.000,3.550,20.000,3.550,6.000
31/05/2022,1842.700,115.070,5.900,7.400,8.000,3.580,34.00,3.580,53.000,3.580,32.000,3.580,10.000
30/05/2022,1842.700,115.070,5.900,7.400,8.000,3.570,34.00,3.570,53.000,3.570,32.000,3.570,10.000
29/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
28/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
27/05/2022,1851.300,114.090,5.900,7.400,8.000,3.590,34.00,3.590,53.000,3.590,32.000,3.590,10.000
26/05/2022,1847.400,110.330,5.900,7.400,8.000,3.330,34.00,3.330,53.000,3.330,32.000,3.330,10.000
25/05/2022,1846.200,109.770,5.900,7.400,8.000,3.380,34.00,3.380,53.000,3.380,32.000,3.380,10.000
24/05/2022,1865.100,110.290,5.900,7.400,8.000,3.590,34.00,3.590,53.000,3.590,32.000,3.590,10.000
23/05/2022,1847.800,113.230,5.900,7.400,8.000,3.330,34.00,3.330,53.000,3.330,32.000,3.330,10.000
22/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
21/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
20/05/2022,1841.800,112.210,5.900,7.400,8.000,3.410,34.00,3.410,53.000,3.410,32.000,3.410,10.000
19/05/2022,1841.200,109.590,5.900,7.400,8.000,3.400,34.00,3.400,53.000,3.400,32.000,3.400,10.000
18/05/2022,1815.900,112.400,5.900,7.400,8.000,3.460,34.00,3.460,53.000,3.460,32.000,3.460,10.000
17/05/2022,1818.200,114.200,5.900,7.400,8.000,3.530,34.00,3.530,53.000,3.530,32.000,3.530,10.000
16/05/2022,1813.500,110.490,5.900,7.400,8.000,3.400,34.00,3.400,53.000,3.400,32.000,3.400,10.000
15/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
14/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
13/05/2022,1807.400,106.130,5.900,7.400,8.000,3.270,34.00,3.270,53.000,3.270,32.000,3.270,10.000
12/05/2022,1823.800,105.710,5.900,7.400,8.000,3.100,34.00,3.100,53.000,3.100,32.000,3.100,10.000
11/05/2022,1852.600,99.760,5.900,7.400,8.000,3.150,34.00,3.150,53.000,3.150,32.000,3.150,10.000
10/05/2022,1839.900,103.090,5.900,7.400,8.000,3.120,34.00,3.120,53.000,3.120,32.000,3.120,10.000
09/05/2022,1857.100,109.770,5.900,7.400,8.000,3.150,34.00,3.150,53.000,3.150,32.000,3.150,10.000
08/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
07/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
06/05/2022,1881.200,108.260,5.900,7.400,8.000,3.150,34.00,3.150,53.000,3.150,32.000,3.150,10.000
05/05/2022,1874.000,107.810,5.900,7.400,8.000,3.200,34.00,3.200,53.000,3.200,32.000,3.200,10.000
04/05/2022,1867.000,102.410,5.900,7.400,8.000,3.200,34.00,3.200,53.000,3.200,32.000,3.200,10.000
03/05/2022,1868.800,105.170,5.900,7.400,8.000,3.200,34.00,3.200,53.000,3.200,32.000,3.200,10.000
02/05/2022,1861.800,104.690,5.900,7.400,8.000,3.200,34.00,3.200,53.000,3.200,32.000,3.200,10.000
01/05/2022,,,5.900,7.400,8.000,,34.00,,53.000,,32.000,,10.000
30/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
29/04/2022,1909.300,105.360,5.900,7.400,7.200,3.200,59.00,3.200,59.000,3.200,60.000,3.200,54.000
28/04/2022,1888.700,102.020,5.900,7.400,7.200,3.200,59.00,3.200,59.000,3.200,60.000,3.200,54.000
27/04/2022,1885.900,101.700,5.900,7.400,7.200,3.150,59.00,3.150,59.000,3.150,60.000,3.150,54.000
26/04/2022,1901.400,98.540,5.900,7.400,7.200,3.160,59.00,3.160,59.000,3.160,60.000,3.160,54.000
25/04/2022,1893.200,102.070,5.900,7.400,7.200,3.180,59.00,3.180,59.000,3.180,60.000,3.180,54.000
24/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
23/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
22/04/2022,1931.000,103.790,5.900,7.400,7.200,3.250,59.00,3.250,59.000,3.250,60.000,3.250,54.000
21/04/2022,1944.900,102.750,5.900,7.400,7.200,3.250,59.00,3.250,59.000,3.250,60.000,3.250,54.000
20/04/2022,1952.300,102.560,5.900,7.400,7.200,3.210,59.00,3.210,59.000,3.210,60.000,3.210,54.000
19/04/2022,1955.700,108.210,5.900,7.400,7.200,3.270,59.00,3.270,59.000,3.270,60.000,3.270,54.000
18/04/2022,1982.900,106.950,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
17/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
16/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
15/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
14/04/2022,1970.900,104.250,5.900,7.400,7.200,3.260,59.00,3.260,59.000,3.260,60.000,3.260,54.000
13/04/2022,1981.000,100.600,5.900,7.400,7.200,3.190,59.00,3.190,59.000,3.190,60.000,3.190,54.000
12/04/2022,1972.100,94.290,5.900,7.400,7.200,3.190,59.00,3.190,59.000,3.190,60.000,3.190,54.000
11/04/2022,1944.300,98.260,5.900,7.400,7.200,3.300,59.00,3.300,59.000,3.300,60.000,3.300,54.000
10/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
09/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
08/04/2022,1941.600,96.030,5.900,7.400,7.200,3.300,59.00,3.300,59.000,3.300,60.000,3.300,54.000
07/04/2022,1933.800,96.230,5.900,7.400,7.200,3.350,59.00,3.350,59.000,3.350,60.000,3.350,54.000
06/04/2022,1918.400,101.960,5.900,7.400,7.200,3.350,59.00,3.350,59.000,3.350,60.000,3.350,54.000
05/04/2022,1922.900,103.280,5.900,7.400,7.200,3.370,59.00,3.370,59.000,3.370,60.000,3.370,54.000
04/04/2022,1929.200,99.270,5.900,7.400,7.200,3.350,59.00,3.350,59.000,3.350,60.000,3.350,54.000
03/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
02/04/2022,,,5.900,7.400,7.200,,59.00,,59.000,,60.000,,54.000
01/04/2022,1919.100,100.280,5.900,7.400,7.200,3.450,59.00,3.450,59.000,3.450,60.000,3.450,54.000
31/03/2022,1949.200,107.820,5.900,7.400,5.330,3.500,37.00,3.500,45.000,3.500,47.000,3.500,27.000
30/03/2022,1933.500,104.240,5.900,7.400,5.330,3.400,37.00,3.400,45.000,3.400,47.000,3.400,27.000
29/03/2022,1912.000,105.960,5.900,7.400,5.330,3.360,37.00,3.360,45.000,3.360,47.000,3.360,27.000
28/03/2022,1939.600,113.900,5.900,7.400,5.330,3.300,37.00,3.300,45.000,3.300,47.000,3.300,27.000
27/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
26/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
25/03/2022,1953.800,112.340,5.900,7.400,5.330,3.300,37.00,3.300,45.000,3.300,47.000,3.300,27.000
24/03/2022,1961.600,114.930,5.900,7.400,5.330,3.380,37.00,3.380,45.000,3.380,47.000,3.380,27.000
23/03/2022,1936.600,111.760,5.900,7.400,5.330,3.300,37.00,3.300,45.000,3.300,47.000,3.300,27.000
22/03/2022,1920.700,112.120,5.900,7.400,5.330,3.450,37.00,3.450,45.000,3.450,47.000,3.450,27.000
21/03/2022,1928.600,104.700,5.900,7.400,5.330,3.390,37.00,3.390,45.000,3.390,47.000,3.390,27.000
20/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
19/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
18/03/2022,1928.200,102.980,5.900,7.400,5.330,3.370,37.00,3.370,45.000,3.370,47.000,3.370,27.000
17/03/2022,1942.100,95.040,5.900,7.400,5.330,3.480,37.00,3.480,45.000,3.480,47.000,3.480,27.000
16/03/2022,1908.000,96.440,5.900,7.400,5.330,3.400,37.00,3.400,45.000,3.400,47.000,3.400,27.000
15/03/2022,1928.500,103.010,5.900,7.400,5.330,3.210,37.00,3.210,45.000,3.210,47.000,3.210,27.000
14/03/2022,1959.600,109.330,5.900,7.400,5.330,3.220,37.00,3.220,45.000,3.220,47.000,3.220,27.000
13/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
12/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
11/03/2022,1982.700,106.020,5.900,7.400,5.330,3.350,37.00,3.350,45.000,3.350,47.000,3.350,27.000
10/03/2022,1998.100,108.700,5.900,7.400,5.330,3.110,37.00,3.110,45.000,3.110,47.000,3.110,27.000
09/03/2022,1985.900,123.700,5.900,7.400,5.330,3.100,37.00,3.100,45.000,3.100,47.000,3.100,27.000
08/03/2022,2040.100,119.400,5.900,7.400,5.330,3.290,37.00,3.290,45.000,3.290,47.000,3.290,27.000
07/03/2022,1993.900,115.680,5.900,7.400,5.330,3.150,37.00,3.150,45.000,3.150,47.000,3.150,27.000
06/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
05/03/2022,,,5.900,7.400,5.330,,37.00,,45.000,,47.000,,27.000
04/03/2022,1965.100,107.670,5.900,7.400,5.330,3.250,37.00,3.250,45.000,3.250,47.000,3.250,27.000
03/03/2022,1934.400,110.600,5.900,7.400,5.330,3.300,37.00,3.300,45.000,3.300,47.000,3.300,27.000
02/03/2022,1920.900,103.410,5.900,7.400,5.330,3.260,37.00,3.260,45.000,3.260,47.000,3.260,27.000
01/03/2022,1942.400,95.720,5.900,7.400,5.330,3.300,37.00,3.300,45.000,3.300,47.000,3.300,27.000
28/02/2022,1899.400,91.590,6.100,12.100,4.190,3.360,53.00,3.360,64.000,3.360,74.000,3.360,31.000
27/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
26/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
25/02/2022,1886.500,92.810,6.100,12.100,4.190,3.500,53.00,3.500,64.000,3.500,74.000,3.500,31.000
24/02/2022,1925.100,92.100,6.100,12.100,4.190,3.440,53.00,3.440,64.000,3.440,74.000,3.440,31.000
23/02/2022,1909.200,92.350,6.100,12.100,4.190,3.600,53.00,3.600,64.000,3.600,74.000,3.600,31.000
22/02/2022,1906.100,91.070,6.100,12.100,4.190,3.580,53.00,3.580,64.000,3.580,74.000,3.580,31.000
21/02/2022,1906.100,91.070,6.100,12.100,4.190,3.600,53.00,3.600,64.000,3.600,74.000,3.600,31.000
20/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
19/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
18/02/2022,1898.600,91.760,6.100,12.100,4.190,3.600,53.00,3.600,64.000,3.600,74.000,3.600,31.000
17/02/2022,1900.700,93.660,6.100,12.100,4.190,3.630,53.00,3.630,64.000,3.630,74.000,3.630,31.000
16/02/2022,1870.200,92.070,6.100,12.100,4.190,3.700,53.00,3.700,64.000,3.700,74.000,3.700,31.000
15/02/2022,1854.800,95.460,6.100,12.100,4.190,3.750,53.00,3.750,64.000,3.750,74.000,3.750,31.000
14/02/2022,1868.000,93.100,6.100,12.100,4.190,3.750,53.00,3.750,64.000,3.750,74.000,3.750,31.000
13/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
12/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
11/02/2022,1840.800,89.880,6.100,12.100,4.190,3.910,53.00,3.910,64.000,3.910,74.000,3.910,31.000
10/02/2022,1836.200,89.660,6.100,12.100,4.190,3.970,53.00,3.970,64.000,3.970,74.000,3.970,31.000
09/02/2022,1835.200,89.360,6.100,12.100,4.190,3.980,53.00,3.980,64.000,3.980,74.000,3.980,31.000
08/02/2022,1826.600,91.320,6.100,12.100,4.190,3.800,53.00,3.800,64.000,3.800,74.000,3.800,31.000
07/02/2022,1820.600,92.310,6.100,12.100,4.190,3.980,53.00,3.980,64.000,3.980,74.000,3.980,31.000
06/02/2022,,,6.100,12.100,4.190,,53.00,,64.000,,74.000,,31.000
