id,price_cluster,make,model,subtype,outside_color,mileage_cluster,hp_cluster,built_year,fueltype,geartype,body_type,upholstery,fuel_cluster,time_sell
YB91490,price_20_25k,Volkswagen,T-Roc,1.5 TSI,White,20-30k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_2_,sold_35_50d
FS59746,price_15_20k,Seat,Leon,1.5 TSI,Black,20-30k,horsepower_100_150hp,2018,Benzin,Gear type manual,Kombi,Teilleder,fuel_consumption_2_,sold_0-7d
TW32475,price_10_15k,Volkswagen,Polo,1.2 TSI,Gray,70-80k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_50_65d
TG60161,price_0_10k,Ford,Fiesta,1.1,White,70-80k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
KE69552,price_10_15k,Renault,Clio,1.2 TCe Energy,Gray,40-50k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_0-7d
YJ78435,price_20_25k,BMW,X1,sDrive 18d,White,70-80k,horsepower_100_150hp,2016,Diesel,Gear type automatic,SUV,Stoff,fuel_consumption_1_,sold_0-7d
NZ17802,price_25_30k,Ford,Galaxy,2.0 TDCi,Gray,80-90k,horsepower_150_200hp,2016,Diesel,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_50_65d
HD45175,price_0_10k,MINI,MINI,One,Orange,80-90k,horsepower_0_100hp,2013,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
PX01199,price_10_15k,Dacia,Sandero II,0.9 TCe,Black,20-30k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
SU81392,price_10_15k,Skoda,Rapid,1.4 TSI,Red,100k+,horsepower_100_150hp,2017,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
RN12044,price_20_25k,Kia,Sportage,1.6 TGDI,Gray,80-90k,horsepower_150_200hp,2016,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_80_100d
FM14098,price_15_20k,Dacia,Duster II,1.3 TCe,Brown,0-10k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_50_65d
EZ31320,price_10_15k,Seat,Ibiza,1.0 TSI,Black,80-90k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
WD13625,price_20_25k,Toyota,C-HR,1.8 Hybrid,Black,30-40k,horsepower_100_150hp,2018,Hybrid,Gear type automatic,SUV,Stoff,fuel_consumption_1_,sold_50_65d
FY48892,price_over30k,Seat,Alhambra,1.4 TSI,White,70-80k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Van,Alcantara,fuel_consumption_4_,sold_50_65d
JV20588,price_0_10k,Skoda,Fabia,1.2 TSI,Purple,100k+,horsepower_0_100hp,2013,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
JW97533,price_15_20k,Skoda,Octavia,2.0 TDI,White,70-80k,horsepower_150_200hp,2016,Diesel,Gear type manual,Kombi,Teilleder,fuel_consumption_2_,sold_50_65d
JZ48041,price_over30k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Gray,30-40k,horsepower_150_200hp,2020,Benzin,Gear type automatic,Kombi,Alcantara,fuel_consumption_2_,sold_15_25d
TD32586,price_20_25k,Peugeot,208,1.2 PureTech,Black,0-10k,horsepower_100_150hp,2022,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_1_,sold_65_80d
FA80889,price_0_10k,Ford,Fiesta,1.25,Blue,80-90k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
ZZ97745,price_15_20k,Seat,Leon,1.0 TSI,Brown,40-50k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_25_35d
FF01089,price_10_15k,Volkswagen,Golf VII Sportsvan,1.6 TDI,Gray,100k+,horsepower_100_150hp,2015,Diesel,Gear type manual,Van,Stoff,fuel_consumption_1_,sold_7_15d
GR39873,price_15_20k,Kia,cee'd,1.0 TGDI,White,10-20k,horsepower_100_150hp,2021,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_80_100d
ZH34234,price_10_15k,BMW,1er,116i,Black,50-60k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
TL15422,price_15_20k,BMW,3er,316i,Black,20-30k,horsepower_100_150hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_0-7d
KH47679,price_0_10k,Mazda,2,1.3,Gray,30-40k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
YR96181,price_20_25k,Ford,Puma,1.0 EcoBoost,Gray,20-30k,horsepower_150_200hp,2020,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_1_,sold_35_50d
EK17161,price_10_15k,Volkswagen,Polo,1.2 TSI,Blue,30-40k,horsepower_100_150hp,2015,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
YW08728,price_10_15k,Renault,Megane,1.2 TCe Energy,Black,60-70k,horsepower_100_150hp,2017,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_25_35d
SN19631,price_10_15k,Hyundai,i30,1.6 TGDI,White,60-70k,horsepower_150_200hp,2016,Benzin,Gear type manual,Coupe,Teilleder,fuel_consumption_4_,sold_15_25d
TE01741,price_15_20k,Renault,Megane,1.2 TCe Energy,Gray,30-40k,horsepower_100_150hp,2016,Benzin,Gear type manual,Limousine,Alcantara,fuel_consumption_2_,sold_25_35d
LP72479,price_25_30k,Kia,cee'd,1.5 TGDI,Black,10-20k,horsepower_150_200hp,2021,Benzin,Gear type automatic,Kombi,Teilleder,fuel_consumption_2_,sold_35_50d
KW47477,price_20_25k,Volkswagen,Golf VII Sportsvan,1.5 TSI,Gray,80-90k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_35_50d
ZE02081,price_15_20k,Fiat,Tipo,1.0,Gray,0-10k,horsepower_100_150hp,2021,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
TE01929,price_10_15k,Volkswagen,Golf VII,1.2 TSI,Silver,40-50k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
SU01044,price_20_25k,Ford,C-Max,1.5 EcoBoost,Red,20-30k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Van,Leder,fuel_consumption_4_,sold_7_15d
TP26203,price_15_20k,Opel,Mokka X,1.4 Turbo,Silver,0-10k,horsepower_100_150hp,2018,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_35_50d
ZE83873,price_20_25k,Audi,A4,35 TDI,White,60-70k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
TE03888,price_20_25k,Volkswagen,Polo,2.0 TSI,White,40-50k,horsepower_150_200hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_0-7d
JT92364,price_15_20k,Ford,EcoSport,1.0 EcoBoost,Beige,0-10k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_7_15d
SZ59215,price_25_30k,Skoda,Kodiaq,2.0 TSI,Green,90-100k,horsepower_150_200hp,2018,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_4_,sold_65_80d
ZB12838,price_10_15k,Dacia,Sandero II,1.0 TCe,Blue,10-20k,horsepower_100_150hp,2020,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
UH56387,price_10_15k,Dacia,Duster II,1.0 TCe,Red,10-20k,horsepower_100_150hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_35_50d
WD76056,price_15_20k,BMW,3er,320d,Blue,100k+,horsepower_150_200hp,2015,Diesel,Gear type manual,Kombi,Leder,fuel_consumption_1_,sold_15_25d
FL85898,price_10_15k,Volkswagen,Polo,1.2 TSI,Black,50-60k,horsepower_0_100hp,2014,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
ZF48612,price_20_25k,Skoda,Octavia,2.0 TDI,Silver,30-40k,horsepower_100_150hp,2019,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_15_25d
XK30519,price_20_25k,Seat,Leon,1.4 TSI,Gray,50-60k,horsepower_100_150hp,2017,Benzin,Gear type automatic,Kombi,Alcantara,fuel_consumption_2_,sold_65_80d
SY35485,price_0_10k,Renault,Twingo,1.2,Black,10-20k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_25_35d
ST15497,price_15_20k,Seat,Ibiza,1.0 TSI,Black,50-60k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_7_15d
FR48442,price_20_25k,BMW,1er,120i,Black,100k+,horsepower_150_200hp,2019,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_3_,sold_25_35d
GD07518,price_10_15k,Renault,Clio,0.9,Red,50-60k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_65_80d
SP73213,price_20_25k,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,70-80k,horsepower_150_200hp,2015,Benzin,Gear type manual,Limousine,Leder,fuel_consumption_2_,sold_50_65d
FR79071,price_15_20k,Opel,Astra K,1.0,Gray,0-10k,horsepower_100_150hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
GH22736,price_20_25k,Skoda,Octavia,2.0 TDI,Blue,50-60k,horsepower_150_200hp,2016,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_25_35d
ZL62930,price_10_15k,Volkswagen,Golf VII,1.2 TSI,Gray,90-100k,horsepower_100_150hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_0-7d
LF21344,price_15_20k,Volkswagen,Golf VII,2.0 TFSI,Gray,90-100k,horsepower_200_250hp,2013,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_50_65d
ZM37336,price_20_25k,Hyundai,Tucson,1.6 TGDI,White,20-30k,horsepower_150_200hp,2019,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_15_25d
FF62851,price_over30k,Mercedes-Benz,C-Klasse,C 300,Black,20-30k,horsepower_over250hp,2018,Benzin,Gear type automatic,Coupe,Alcantara,fuel_consumption_3_,sold_50_65d
RV14583,price_25_30k,Audi,A1,25 TFSI,Black,0-10k,horsepower_0_100hp,2022,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_50_65d
KH15486,price_20_25k,Ford,Mondeo,2.0 EcoBoost SCTi,White,60-70k,horsepower_200_250hp,2017,Benzin,Gear type automatic,Kombi,Teilleder,fuel_consumption_4_,sold_15_25d
ZD26713,price_20_25k,Seat,Ateca,1.6 TDI,White,40-50k,horsepower_100_150hp,2018,Diesel,Gear type manual,SUV,Alcantara,fuel_consumption_2_,sold_80_100d
TF00197,price_15_20k,Suzuki,Swift,1.0 BoosterJet,White,40-50k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
VH57458,price_over30k,Mitsubishi,Eclipse Cross,2.4 Plug-In-Hybrid,White,0-10k,horsepower_150_200hp,2021,Hybrid,Gear type automatic,SUV,Leder,fuel_consumption_1_,sold_0-7d
TB02846,price_15_20k,Hyundai,IONIQ,1.6,Gray,30-40k,horsepower_100_150hp,2018,Hybrid,Gear type automatic,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
TM50010,price_15_20k,Seat,Leon,2.0 TDI,Black,100k+,horsepower_100_150hp,2017,Diesel,Gear type automatic,Kombi,Alcantara,fuel_consumption_1_,sold_15_25d
CL76587,price_0_10k,Dacia,Logan MCV II,1.5 dCi,Black,50-60k,horsepower_0_100hp,2016,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_0-7d
FN25268,price_10_15k,Peugeot,2008,1.2 VTi,Brown,60-70k,horsepower_0_100hp,2016,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_2_,sold_0-7d
YT18099,price_20_25k,Audi,A4,2.0 TDI,Gray,40-50k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_7_15d
MD76910,price_20_25k,Volkswagen,Golf VII Sportsvan,1.5 TSI,Black,20-30k,horsepower_100_150hp,2019,Benzin,Gear type automatic,Van,Alcantara,fuel_consumption_2_,sold_25_35d
SE47561,price_20_25k,Seat,Leon,2.0 TSI,Red,50-60k,horsepower_over250hp,2016,Benzin,Gear type automatic,Coupe,Alcantara,fuel_consumption_4_,sold_25_35d
YY39069,price_25_30k,Ford,Focus,1.5 EcoBoost,Gray,10-20k,horsepower_150_200hp,2021,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_2_,sold_35_50d
KB67752,price_20_25k,Volkswagen,Polo,2.0 TSI,Black,60-70k,horsepower_150_200hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_25_35d
RC29265,price_15_20k,Suzuki,Vitara,1.6,Black,60-70k,horsepower_100_150hp,2018,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_50_65d
SV96840,price_15_20k,Citroen,C4 Cactus,1.2 e-THP,Blue,70-80k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_2_,sold_15_25d
FN38436,price_0_10k,Ford,Ka,1.2,Brown,30-40k,horsepower_0_100hp,2015,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
YD52729,price_over30k,Volkswagen,Caddy,1.5 TSI,Beige,0-10k,horsepower_100_150hp,2022,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_65_80d
ZH05828,price_25_30k,Volkswagen,Golf VII,2.0 TSI,Gray,50-60k,horsepower_200_250hp,2018,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_3_,sold_7_15d
JS32229,price_15_20k,Volkswagen,Polo,1.2 TSI,Red,30-40k,horsepower_0_100hp,2016,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_over100d_
KU93270,price_10_15k,Dacia,Lodgy,1.5 dCi Diesel,Blue,70-80k,horsepower_100_150hp,2015,Diesel,Gear type manual,Van,Stoff,fuel_consumption_1_,sold_0-7d
KL47758,price_10_15k,Audi,A1,1.2 TFSI,Black,70-80k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_0-7d
FP18315,price_0_10k,Skoda,Octavia,1.4 TSI,Gray,100k+,horsepower_100_150hp,2012,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_3_,sold_25_35d
XN55654,price_10_15k,Hyundai,i30,1.4 MPI,Black,40-50k,horsepower_0_100hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_25_35d
YL64304,price_25_30k,Suzuki,Jimny,1.5,Yellow,20-30k,horsepower_100_150hp,2020,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_4_,sold_65_80d
FW22892,price_15_20k,Volkswagen,Golf VII,1.6 TDI,Gray,80-90k,horsepower_100_150hp,2018,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_15_25d
FU65167,price_15_20k,Subaru,Forester,2.0,Beige,80-90k,horsepower_100_150hp,2013,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_25_35d
LH20958,price_20_25k,Volkswagen,Touran,1.4 TSI,Brown,70-80k,horsepower_100_150hp,2016,Benzin,Gear type automatic,Van,Stoff,fuel_consumption_2_,sold_7_15d
FU81793,price_15_20k,Mercedes-Benz,B-Klasse,B 180,White,70-80k,horsepower_100_150hp,2016,Benzin,Gear type manual,Van,Teilleder,fuel_consumption_3_,sold_35_50d
AP67979,price_20_25k,Ford,Focus,2.0 EcoBlue,Gray,50-60k,horsepower_100_150hp,2019,Diesel,Gear type automatic,Kombi,Teilleder,fuel_consumption_1_,sold_0-7d
AZ13865,price_10_15k,Audi,A1,1.2 TFSI,Black,60-70k,horsepower_0_100hp,2013,Benzin,Gear type manual,Limousine,Teilleder,fuel_consumption_2_,sold_0-7d
DL41767,price_0_10k,Smart,fortwo,1.0,Gray,20-30k,horsepower_0_100hp,2014,Benzin,Gear type automatic,Coupe,Stoff,fuel_consumption_1_,sold_35_50d
DU45616,price_over30k,Mercedes-Benz,A-Klasse,A 45 AMG,Black,50-60k,horsepower_over250hp,2017,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_4_,sold_80_100d
PM51011,price_15_20k,Ford,EcoSport,1.0 EcoBoost,Gray,10-20k,horsepower_100_150hp,2018,Benzin,Gear type manual,SUV,Teilleder,fuel_consumption_2_,sold_35_50d
CM79504,price_0_10k,Volkswagen,up!,1.0,White,60-70k,horsepower_0_100hp,2014,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
EL23639,price_20_25k,BMW,1er,M135i,White,90-100k,horsepower_over250hp,2014,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_4_,sold_7_15d
TJ63082,price_25_30k,Mercedes-Benz,CLA-Klasse,CLA 200,Gray,20-30k,horsepower_150_200hp,2018,Benzin,Gear type automatic,Limousine,Alcantara,fuel_consumption_2_,sold_7_15d
KR99821,price_10_15k,Skoda,Fabia,1.0 TSI,White,10-20k,horsepower_0_100hp,2018,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_35_50d
KA34468,price_15_20k,Volkswagen,Beetle,1.4 TSI,Gray,80-90k,horsepower_150_200hp,2013,Benzin,Gear type manual,Cabrio,Leder,fuel_consumption_4_,sold_50_65d
ZP56883,price_15_20k,Audi,A1,1.4 TFSI,White,60-70k,horsepower_100_150hp,2015,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_2_,sold_7_15d
LH21905,price_15_20k,Mercedes-Benz,B-Klasse,B 220 CDI,Gray,70-80k,horsepower_150_200hp,2015,Diesel,Gear type automatic,Van,Teilleder,fuel_consumption_1_,sold_0-7d
UM57202,price_15_20k,Ford,Tourneo Courier,1.0 EcoBoost,Gray,20-30k,horsepower_0_100hp,2016,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_65_80d
ZM57711,price_25_30k,Peugeot,5008,2.0 Blue-HDi,Blue,30-40k,horsepower_150_200hp,2018,Diesel,Gear type automatic,SUV,Teilleder,fuel_consumption_2_,sold_0-7d
TE58145,price_over30k,Mercedes-Benz,C-Klasse,C 220 d,Silver,20-30k,horsepower_150_200hp,2019,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_65_80d
KC99723,price_10_15k,Ford,Focus,2.0 TDCi,Silver,90-100k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_35_50d
TW73079,price_20_25k,Mitsubishi,ASX,2.0 MIVEC,Silver,10-20k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_50_65d
ZE17479,price_10_15k,Volkswagen,Polo,1.0,Blue,60-70k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
SV32445,price_15_20k,Smart,fortwo,0.9 Turbo,Gray,30-40k,horsepower_0_100hp,2018,Benzin,Gear type automatic,Coupe,Leder,fuel_consumption_2_,sold_50_65d
TR37481,price_10_15k,Ford,Focus,1.5 TDCi,White,100k+,horsepower_100_150hp,2017,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_1_,sold_0-7d
JA63501,price_20_25k,Seat,Leon,2.0 TSI,Black,40-50k,horsepower_over250hp,2017,Benzin,Gear type automatic,Limousine,Teilleder,fuel_consumption_4_,sold_35_50d
SA21505,price_25_30k,Hyundai,i30,2.0 TGDI,White,40-50k,horsepower_over250hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_4_,sold_over100d_
JX99908,price_15_20k,Volkswagen,Touran,1.2 TSI,Gray,70-80k,horsepower_100_150hp,2017,Benzin,Gear type manual,Van,Stoff,fuel_consumption_2_,sold_65_80d
KM35037,price_20_25k,Skoda,Yeti,1.4 TSI,Black,20-30k,horsepower_100_150hp,2017,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_25_35d
GC79468,price_15_20k,Ford,Fiesta,1.0 EcoBoost,Blue,10-20k,horsepower_0_100hp,2020,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
SM22449,price_0_10k,Fiat,500,1.2,Red,50-60k,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
JN68839,price_25_30k,Volkswagen,Golf VII,2.0 TSI,Black,90-100k,horsepower_over250hp,2015,Benzin,Gear type automatic,Limousine,Leder,fuel_consumption_4_,sold_over100d_
LM57588,price_over30k,Audi,SQ5,3.0 V6 TFSI,Black,30-40k,horsepower_over250hp,2018,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_35_50d
SZ78941,price_0_10k,Peugeot,208,1.4 HDi,White,100k+,horsepower_0_100hp,2013,Diesel,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
JS28766,price_over30k,Volkswagen,Touareg,3.0 V6 TDI,Black,40-50k,horsepower_over250hp,2016,Diesel,Gear type automatic,SUV,Leder,fuel_consumption_4_,sold_50_65d
EZ39695,price_over30k,BMW,3er,320i,Black,60-70k,horsepower_150_200hp,2019,Benzin,Gear type automatic,Limousine,Stoff,fuel_consumption_2_,sold_50_65d
ZE98802,price_25_30k,Hyundai,Kona,1.6 T-GDI,Green,10-20k,horsepower_150_200hp,2021,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_65_80d
FR89622,price_15_20k,Hyundai,Veloster,1.6 TGDI,Blue,40-50k,horsepower_150_200hp,2016,Benzin,Gear type manual,Coupe,Leder,fuel_consumption_4_,sold_65_80d
KA66951,price_0_10k,Kia,Picanto,1.0,Black,20-30k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_0-7d
YZ16241,price_15_20k,Kia,Stonic,1.2,White,0-10k,horsepower_0_100hp,2018,Benzin,Gear type manual,SUV,Stoff,fuel_consumption_3_,sold_25_35d
HC47014,price_20_25k,Kia,cee'd,1.6 CRDi,Red,40-50k,horsepower_100_150hp,2018,Diesel,Gear type automatic,Kombi,Leder,fuel_consumption_1_,sold_80_100d
JS38359,price_15_20k,Opel,Astra K,1.0,Gray,80-90k,horsepower_100_150hp,2018,Benzin,Gear type automatic,Kombi,Stoff,fuel_consumption_1_,sold_25_35d
KN46766,price_10_15k,Volkswagen,Polo,1.2 TSI,Gray,80-90k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_25_35d
ZN35865,price_10_15k,Volkswagen,Polo,1.0,Gray,90-100k,horsepower_0_100hp,2016,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_15_25d
TL48230,price_over30k,Cupra,Ateca,2.0 TSI,Black,30-40k,horsepower_over250hp,2019,Benzin,Gear type automatic,SUV,Alcantara,fuel_consumption_4_,sold_35_50d
XT48335,price_15_20k,Dacia,Dokker,1.3 TCe,Gray,0-10k,horsepower_100_150hp,2020,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_35_50d
ZV28857,price_10_15k,Ford,Focus,1.0 EcoBoost,White,80-90k,horsepower_0_100hp,2017,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_0-7d
TN20522,price_10_15k,Toyota,AYGO,1.0,White,30-40k,horsepower_0_100hp,2020,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_65_80d
ZM54207,price_0_10k,Ford,Fiesta,1.0 EcoBoost,Blue,100k+,horsepower_0_100hp,2017,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_7_15d
ZH93315,price_15_20k,Mazda,CX-3,2.0,Blue,70-80k,horsepower_100_150hp,2017,Benzin,Gear type automatic,SUV,Leder,fuel_consumption_3_,sold_25_35d
ZX76332,price_over30k,Volkswagen,Sharan,2.0 TSI,Black,70-80k,horsepower_200_250hp,2017,Benzin,Gear type automatic,Van,Leder,fuel_consumption_4_,sold_50_65d
ZN38898,price_over30k,Volkswagen,Passat,2.0 TDI,Blue,50-60k,horsepower_200_250hp,2019,Diesel,Gear type automatic,Kombi,Leder,fuel_consumption_3_,sold_35_50d
ZP62675,price_15_20k,Ford,Transit,1.5 TDCi,White,40-50k,horsepower_100_150hp,2018,Diesel,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_7_15d
YJ68871,price_15_20k,Opel,Zafira Tourer,2.0 CDTI,Black,100k+,horsepower_150_200hp,2017,Diesel,Gear type automatic,Van,Stoff,fuel_consumption_3_,sold_15_25d
SD50970,price_20_25k,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Gray,20-30k,horsepower_150_200hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_4_,sold_80_100d
TY23699,price_0_10k,Seat,Ibiza,1.4,Black,100k+,horsepower_0_100hp,2013,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_50_65d
ZJ09032,price_15_20k,Opel,Corsa,1.2,Orange,20-30k,horsepower_100_150hp,2020,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_1_,sold_25_35d
KH22900,price_15_20k,Seat,Alhambra,2.0 TDI,Black,100k+,horsepower_150_200hp,2014,Diesel,Gear type manual,Van,Alcantara,fuel_consumption_3_,sold_7_15d
ZE93442,price_25_30k,BMW,2er,M235i,White,60-70k,horsepower_over250hp,2014,Benzin,Gear type manual,Coupe,Stoff,fuel_consumption_4_,sold_15_25d
GN77307,price_15_20k,Ford,Fiesta,1.0 EcoBoost,White,40-50k,horsepower_100_150hp,2019,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_2_,sold_35_50d
LC35747,price_0_10k,Skoda,Roomster,1.2 TSI,White,70-80k,horsepower_0_100hp,2015,Benzin,Gear type manual,Van,Stoff,fuel_consumption_3_,sold_0-7d
FB18124,price_15_20k,Ford,Fiesta,1.5 EcoBoost,Black,40-50k,horsepower_150_200hp,2018,Benzin,Gear type manual,Limousine,Stoff,fuel_consumption_3_,sold_35_50d
PU81865,price_10_15k,Opel,Astra K,1.4 SIDI Turbo,White,60-70k,horsepower_100_150hp,2016,Benzin,Gear type manual,Kombi,Stoff,fuel_consumption_2_,sold_50_65d
SK85677,price_over30k,Mercedes-Benz,V-Klasse,V 250 d,Black,90-100k,horsepower_150_200hp,2017,Diesel,Gear type automatic,Bus,Leder,fuel_consumption_3_,sold_15_25d
FE21517,price_25_30k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Gray,50-60k,horsepower_150_200hp,2018,Benzin,Gear type automatic,Kombi,Teilleder,fuel_consumption_3_,sold_80_100d
UJ55856,price_25_30k,Volkswagen,Tiguan,1.5 TSI,Gray,20-30k,horsepower_100_150hp,2019,Benzin,Gear type automatic,SUV,Stoff,fuel_consumption_3_,sold_15_25d
