id,make,model,hp_cluster,age_cluster,mileage_cluster,sell_price,time_to_sell,ppu_cluster,buyer_id
1246477466,Citroen,C3,0-100hp,12-15years,100k+,1060,0-1,0_0.5k,6338775
1247412707,Citroen,C1,0-100hp,12-15years,60-70k,2695,2-4,0.5-1k,1830912
1198777886,Mercedes-Benz,GLE-Klasse,250-300hp,6-8years,100k+,26344,+45,<-1k,6169756
1244638597,Renault,Grand Scenic,100-150hp,8-10years,90-100k,4900,0-1,0.5-1k,127271
1246516114,Skoda,Fabia,0-100hp,15+years,100k+,1616,0-1,0.5-1k,4308353
1247043837,Volkswagen,up!,0-100hp,6-8years,50-60k,5578,0-1,0.5-1k,4736343
1247190849,Dacia,Logan MCV,0-100hp,8-10years,100k+,2667,15-30,0_0.5k,4214223
1247385269,Volkswagen,up!,0-100hp,8-10years,10-20k,7300,0-1,0_0.5k,6278660
1233641724,Volkswagen,Passat,100-150hp,6-8years,100k+,9826,2-4,0.5-1k,2305273
1246354730,Volkswagen,Caddy,100-150hp,8-10years,100k+,8580,0-1,0_0.5k,72897
1242962296,Ford,Kuga,150-200hp,6-8years,100k+,10644,4-8,1.5-2k,764891
1246681498,BMW,3er,150-200hp,15+years,100k+,1394,0-1,0_0.5k,649001
1246613348,Audi,S5,300+hp,12-15years,70-80k,14544,0-1,1-1.5k,35165
1247874494,Renault,Captur,100-150hp,0-2years,0-10k,18500,0-1,0.5-1k,39450
1243804737,Opel,Astra,150-200hp,8-10years,100k+,4043,4-8,0_0.5k,822111
1246053009,Renault,Kangoo,0-100hp,10-12years,70-80k,5800,0-1,0_0.5k,188101
1246195383,Peugeot,407,100-150hp,15+years,100k+,1301,15-30,0_0.5k,510021
1237347695,Dacia,Lodgy,100-150hp,4-6years,30-40k,5935,+45,<-1k,54248
1248648570,Mercedes-Benz,E-Klasse,150-200hp,4-6years,80-90k,27280,0-1,2k+,6340465
1244181332,Skoda,Fabia,0-100hp,15+years,100k+,502,+45,0_0.5k,6402272
1246229004,Mercedes-Benz,E-Klasse,150-200hp,6-8years,100k+,13485,8-15,0_0.5k,1175
1247179491,Ford,Tourneo Connect,0-100hp,6-8years,20-30k,12700,0-1,1-1.5k,4048
1248414407,Audi,A6,200-250hp,8-10years,100k+,13136,0-1,1-1.5k,2278373
1244600517,Audi,A4,150-200hp,10-12years,100k+,6663,4-8,0.5-1k,2387683
1248172211,Mercedes-Benz,C-Klasse,150-200hp,8-10years,50-60k,13100,0-1,0_0.5k,6260155
1245601566,Skoda,Octavia,100-150hp,15+years,100k+,2784,0-1,0.5-1k,6173245
1248154988,Seat,Leon,100-150hp,6-8years,100k+,3857,0-1,0.5-1k,1498761
1247125153,BMW,Z4,300+hp,2-4years,0-10k,48625,2-4,1-1.5k,130673
1237653650,Hyundai,i30,250-300hp,2-4years,30-40k,23892,15-30,1-1.5k,272341
1247723595,Mazda,3,100-150hp,2-4years,100k+,10950,0-1,0_0.5k,2325573
1247794292,Ford,Fiesta,0-100hp,10-12years,100k+,3573,8-15,0.5-1k,384671
1243058597,Opel,Astra,100-150hp,8-10years,100k+,4268,+45,0_0.5k,6350935
1247406121,Audi,A1,100-150hp,10-12years,10-20k,10338,2-4,0.5-1k,3826403
1246316329,Skoda,Rapid,0-100hp,2-4years,90-100k,9205,0-1,0.5-1k,34437
1246285459,Renault,Trafic,100-150hp,0-2years,40-50k,21500,0-1,0.5-1k,57172
1245346209,Audi,A3,100-150hp,10-12years,90-100k,6892,0-1,1-1.5k,786061
1248001680,Opel,Corsa,0-100hp,12-15years,90-100k,2760,0-1,0_0.5k,112997
1245333592,Mercedes-Benz,GLK-Klasse,200-250hp,12-15years,100k+,6374,2-4,0.5-1k,6395299
1247732769,Volkswagen,Polo,0-100hp,15+years,100k+,522,2-4,0_0.5k,6324099
1248213319,Volvo,XC 60,100-150hp,4-6years,100k+,14503,0-1,1.5-2k,3284483
1247767766,Audi,A3,150-200hp,12-15years,100k+,3450,2-4,0.5-1k,5499533
1244245753,Volkswagen,Beetle,100-150hp,6-8years,100k+,7897,8-15,1-1.5k,461361
1246752757,Mercedes-Benz,SLK-Klasse,150-200hp,15+years,100k+,3271,0-1,0_0.5k,2499853
1247176539,Smart,fortwo,0-100hp,12-15years,100k+,2222,0-1,0_0.5k,6344537
1247061740,Peugeot,3008,150-200hp,2-4years,90-100k,20400,0-1,0_0.5k,130951
1248044197,Dacia,Duster,100-150hp,4-6years,40-50k,12576,0-1,1.5-2k,6264920
1241137623,Audi,A6,300+hp,2-4years,70-80k,28500,+45,<-1k,32671
1244686507,Suzuki,Splash,0-100hp,12-15years,50-60k,4645,0-1,0.5-1k,33556
1238527797,Citroen,C4 Grand Picasso,100-150hp,15+years,100k+,1325,+45,0_0.5k,4536323
1247654882,BMW,3er,100-150hp,15+years,100k+,1088,8-15,0_0.5k,6430058
1247689171,Kia,cee'd,200-250hp,2-4years,30-40k,22587,0-1,1-1.5k,271361
1246108497,Opel,Zafira,100-150hp,12-15years,100k+,2765,2-4,0.5-1k,1889831
1237817451,Volkswagen,Sharan,100-150hp,8-10years,70-80k,8371,+45,<-1k,3418413
1241870158,Peugeot,108,0-100hp,4-6years,0-10k,6050,0-1,0.5-1k,1575182
1246764122,Kia,Niro,200-250hp,0-2years,20-30k,35200,0-1,1.5-2k,57703
1246773493,BMW,X1,100-150hp,2-4years,90-100k,19669,0-1,0.5-1k,140704
1245977363,BMW,Z4,200-250hp,15+years,100k+,6695,8-15,-1_0k,57172
1246468077,Toyota,Yaris,100-150hp,15+years,100k+,1472,0-1,0_0.5k,2065481
1247896934,Skoda,Octavia,100-150hp,4-6years,100k+,11500,0-1,0_0.5k,76087
1247866943,Mercedes-Benz,A-Klasse,100-150hp,8-10years,100k+,8704,2-4,0.5-1k,6221514
1245528357,Citroen,DS5,150-200hp,6-8years,90-100k,8390,15-30,0.5-1k,124685
1247329453,Audi,A3,100-150hp,10-12years,100k+,5000,4-8,0.5-1k,5046083
1247970675,Renault,Scenic,100-150hp,2-4years,40-50k,16798,2-4,1-1.5k,23695
1240723967,MINI,Coupe,200-250hp,8-10years,90-100k,8300,+45,<-1k,21979
1246425811,Nissan,Qashqai,100-150hp,10-12years,100k+,6345,0-1,0.5-1k,6220719
1246331559,Mazda,5,100-150hp,12-15years,100k+,2612,15-30,0.5-1k,5936203
1247469687,MINI,MINI,150-200hp,8-10years,70-80k,11272,2-4,0.5-1k,27127
1244466456,Volvo,Serie 960,150-200hp,15+years,100k+,974,+45,0_0.5k,29088
1246034125,Mazda,323,0-100hp,15+years,90-100k,1047,0-1,0_0.5k,1838722
1246438853,Hyundai,i10,0-100hp,8-10years,100k+,2290,2-4,0_0.5k,6403366
1245684997,Mercedes-Benz,C-Klasse,150-200hp,15+years,100k+,1261,2-4,0_0.5k,6108327
1246968304,Mercedes-Benz,C-Klasse,100-150hp,15+years,100k+,1532,0-1,0_0.5k,6144666
1247944688,Volkswagen,Polo,0-100hp,15+years,100k+,140,0-1,0_0.5k,563531
1246918823,Ford,Focus,100-150hp,12-15years,100k+,2200,2-4,0_0.5k,1889831
1245549916,Volkswagen,T6 Multivan,200-250hp,4-6years,100k+,24777,0-1,1-1.5k,35991
1238489748,Volkswagen,Passat,100-150hp,8-10years,100k+,6658,8-15,0_0.5k,5852083
1247312404,Kia,EV6,150-200hp,0-2years,10-20k,45435,0-1,2k+,133599
1246311007,Opel,Astra,100-150hp,12-15years,50-60k,2708,0-1,0.5-1k,2529013
1246015589,Volkswagen,Golf VII,100-150hp,4-6years,60-70k,17329,0-1,0.5-1k,2921313
1247684153,Volkswagen,Caddy,100-150hp,6-8years,100k+,10885,4-8,0.5-1k,4588163
1246503515,Skoda,Octavia,100-150hp,8-10years,100k+,8160,0-1,1-1.5k,74942
1244687453,Audi,A6,150-200hp,10-12years,100k+,5384,30-45,0.5-1k,3241883
1246353275,Kia,cee'd,100-150hp,8-10years,100k+,3738,0-1,0.5-1k,6248593
1246575694,Nissan,X-Trail,100-150hp,15+years,100k+,1250,0-1,0_0.5k,1847232
1247909428,Volkswagen,Golf V,100-150hp,12-15years,100k+,1900,0-1,0_0.5k,6040703
1243408514,Volkswagen,T6 Multivan,200-250hp,6-8years,100k+,30763,0-1,1-1.5k,6217040
1231073279,Volkswagen,Touran,100-150hp,2-4years,20-30k,23258,+45,<-1k,6323889
1247595523,Hyundai,i10,0-100hp,6-8years,60-70k,4989,2-4,0.5-1k,1578542
1241062420,Mercedes-Benz,E-Klasse,250-300hp,4-6years,60-70k,30677,+45,<-1k,4417433
1244454183,Polestar,2,200-250hp,0-2years,10-20k,51534,2-4,1-1.5k,57703
1247182026,Audi,A4,100-150hp,8-10years,100k+,8551,8-15,1-1.5k,4005593
1247214309,Nissan,Navara Pick-up,150-200hp,12-15years,100k+,6691,2-4,0.5-1k,6442942
1238930593,Mercedes-Benz,V-Klasse,150-200hp,4-6years,60-70k,30100,0-1,0.5-1k,2561653
1247471767,Renault,Clio,0-100hp,12-15years,100k+,2800,0-1,0.5-1k,6290117
1246248339,Audi,A1,100-150hp,8-10years,90-100k,11217,15-30,0.5-1k,127063
1247176349,Ford,Fiesta,0-100hp,15+years,100k+,299,2-4,0_0.5k,6172681
1246404629,Volkswagen,Caddy,0-100hp,6-8years,60-70k,14626,0-1,1-1.5k,52017
1245337715,Renault,Captur,100-150hp,0-2years,0-10k,20547,4-8,1.5-2k,2945393
1247346552,Ford,Fiesta,0-100hp,12-15years,100k+,2135,0-1,0.5-1k,6312976
1248136124,Peugeot,207,100-150hp,12-15years,60-70k,2758,8-15,0_0.5k,6336013
1247033441,Kia,Rio,0-100hp,10-12years,30-40k,6007,0-1,0.5-1k,129655
1244697174,Fiat,500C,100-150hp,6-8years,80-90k,5927,30-45,0.5-1k,4108023
1247343664,Opel,Astra,100-150hp,8-10years,100k+,3444,0-1,0.5-1k,6222008
1246458497,Mercedes-Benz,A-Klasse,100-150hp,8-10years,100k+,9525,0-1,0.5-1k,6260410
1248542402,Volkswagen,Golf IV,100-150hp,15+years,100k+,997,0-1,0_0.5k,4239803
1241135688,Renault,Megane,150-200hp,12-15years,100k+,1690,+45,-1_0k,6228022
1246503414,Toyota,Avensis,100-150hp,15+years,100k+,2595,0-1,0.5-1k,472891
1247665310,Hyundai,i30,0-100hp,8-10years,100k+,4879,0-1,0.5-1k,2706233
1244001253,Volkswagen,Touran,100-150hp,6-8years,100k+,8408,15-30,0_0.5k,74942
1246885899,Mercedes-Benz,Vito,100-150hp,2-4years,100k+,15040,0-1,0.5-1k,482
1248093264,Volvo,V 60,100-150hp,2-4years,100k+,16593,0-1,1-1.5k,22093
1243501436,BMW,1er,100-150hp,8-10years,100k+,8625,0-1,0.5-1k,6440461
1245872378,Opel,Adam,0-100hp,6-8years,100k+,6192,0-1,1-1.5k,4297893
1247229411,Hyundai,i20,0-100hp,8-10years,70-80k,4487,8-15,0.5-1k,5226083
1246333548,BMW,5er,300+hp,10-12years,100k+,11174,8-15,0.5-1k,630101
1245949052,Kia,Stonic,100-150hp,2-4years,30-40k,14559,30-45,0.5-1k,347571
1246077792,Ford,Fiesta,0-100hp,15+years,70-80k,249,8-15,0_0.5k,563531
1246902978,Volkswagen,Golf IV,100-150hp,15+years,100k+,986,15-30,0_0.5k,3411943
1247342211,Volkswagen,Golf Plus,0-100hp,12-15years,100k+,3717,15-30,0_0.5k,2755783
1246579308,Opel,Meriva,100-150hp,15+years,100k+,1305,0-1,0_0.5k,2801973
1245212636,Hyundai,i10,0-100hp,4-6years,0-10k,7800,30-45,0.5-1k,23695
1245640672,BMW,3er,100-150hp,15+years,100k+,199,15-30,0_0.5k,563531
1246372348,Volkswagen,Fox,0-100hp,12-15years,90-100k,1301,2-4,0_0.5k,4119463
1246270793,Ford,S-Max,150-200hp,6-8years,100k+,17352,8-15,0.5-1k,40995
1246286716,Mercedes-Benz,B-Klasse,150-200hp,4-6years,80-90k,18500,0-1,0.5-1k,30310
1240663139,Skoda,Fabia,0-100hp,4-6years,100k+,8379,2-4,0.5-1k,2960943
1247595179,Volkswagen,Golf IV,0-100hp,15+years,100k+,793,0-1,0_0.5k,5847363
1246208929,Mercedes-Benz,A-Klasse,100-150hp,10-12years,30-40k,9275,0-1,2k+,459
1246253886,Dacia,Logan MCV,0-100hp,10-12years,100k+,629,0-1,0_0.5k,6258555
1247039095,Nissan,Qashqai+2,100-150hp,8-10years,100k+,8128,0-1,0.5-1k,56860
1246927803,Toyota,Yaris,0-100hp,15+years,100k+,2175,8-15,0_0.5k,45335
1245203944,Ford,Galaxy,200-250hp,2-4years,40-50k,30207,+45,0_0.5k,20795
1246664078,Mercedes-Benz,E-Klasse,150-200hp,10-12years,100k+,5533,0-1,0.5-1k,4337013
1248131604,Volkswagen,New Beetle,0-100hp,15+years,100k+,551,0-1,0_0.5k,6127515
1210201292,Seat,Ibiza,0-100hp,15+years,100k+,913,0-1,0_0.5k,6209373
1247229588,Ford,Transit Connect,100-150hp,2-4years,100k+,8169,0-1,1-1.5k,19590
1246837119,Seat,Alhambra,100-150hp,10-12years,100k+,9309,0-1,0.5-1k,405571
1240645144,Audi,Q3,150-200hp,8-10years,100k+,9857,0-1,0.5-1k,67148
1245672818,Ford,Fusion,0-100hp,10-12years,80-90k,2921,15-30,0_0.5k,25198
1246031369,Mercedes-Benz,GLA-Klasse,100-150hp,4-6years,80-90k,19143,30-45,2k+,85982
1247235580,Renault,Megane,100-150hp,15+years,100k+,882,4-8,0_0.5k,4016153
1246164498,Seat,Ibiza,0-100hp,10-12years,100k+,3390,0-1,0.5-1k,5700
1246293778,Citroen,C3,0-100hp,12-15years,100k+,390,0-1,0_0.5k,73560
1245835541,Opel,Corsa,0-100hp,8-10years,100k+,3900,0-1,0.5-1k,55275
1245965870,Volkswagen,Golf VI,100-150hp,8-10years,100k+,3676,0-1,0.5-1k,53038
1247527031,Volkswagen,Touran,100-150hp,12-15years,100k+,3800,0-1,0.5-1k,5277593
1246110622,Volkswagen,Golf VII,100-150hp,4-6years,100k+,8785,0-1,0_0.5k,782521
1247633181,Toyota,Verso-S,0-100hp,8-10years,20-30k,9513,0-1,0.5-1k,1451231
1246632375,Mercedes-Benz,A-Klasse,100-150hp,15+years,30-40k,4443,2-4,0_0.5k,39254
1246445167,MINI,MINI,100-150hp,6-8years,80-90k,11050,0-1,0.5-1k,3447863
1246614595,Volkswagen,Polo,0-100hp,12-15years,100k+,1624,0-1,0_0.5k,6253449
1247018617,Skoda,Superb,150-200hp,6-8years,100k+,12077,4-8,1-1.5k,764891
1246334408,Audi,A4,100-150hp,2-4years,100k+,17003,0-1,0.5-1k,6314297
1247814661,Volkswagen,Passat,150-200hp,2-4years,100k+,16100,8-15,1-1.5k,4904753
1246240784,Porsche,Macan,300+hp,6-8years,40-50k,44733,0-1,2k+,6217040
1246419076,Skoda,Octavia,150-200hp,10-12years,100k+,4998,0-1,0.5-1k,2776363
1246476564,Dacia,Sandero,0-100hp,12-15years,100k+,1398,8-15,0_0.5k,6246800
1242709156,Honda,Civic,150-200hp,2-4years,40-50k,22438,0-1,1-1.5k,74013
1246621758,Volkswagen,Golf VII,150-200hp,4-6years,70-80k,21200,0-1,1-1.5k,3236193
1246165688,Mercedes-Benz,Viano,150-200hp,10-12years,100k+,19420,30-45,1-1.5k,2531683
1247644767,BMW,5er,200-250hp,15+years,90-100k,6484,0-1,0.5-1k,5002153
1245500463,BMW,X1,200-250hp,0-2years,10-20k,40443,0-1,1.5-2k,57703
1247609626,Alfa Romeo,4C,200-250hp,6-8years,10-20k,62000,0-1,1.5-2k,62499
1247740829,Volkswagen,Tiguan,100-150hp,4-6years,80-90k,11064,15-30,0_0.5k,2089651
1246732269,Volkswagen,Polo,0-100hp,15+years,100k+,2481,0-1,0.5-1k,37989
1247802669,BMW,1er,100-150hp,12-15years,100k+,1968,0-1,0.5-1k,1838722
1245122292,Kia,Sportage,100-150hp,12-15years,100k+,3580,15-30,0_0.5k,1000931
1245998148,Hyundai,Santa Fe,150-200hp,10-12years,70-80k,10913,0-1,1.5-2k,335
1247771521,Audi,A6,150-200hp,15+years,100k+,1796,2-4,0_0.5k,6405396
1246581201,Mercedes-Benz,R-Klasse,200-250hp,12-15years,100k+,3162,4-8,0_0.5k,2638093
1246328004,Audi,A3,100-150hp,8-10years,100k+,6222,0-1,0.5-1k,6124568
1246581793,Volkswagen,Golf VII,100-150hp,6-8years,100k+,10519,0-1,0.5-1k,6284251
1246612932,BMW,5er,150-200hp,15+years,100k+,878,15-30,0_0.5k,6250586
1247927855,Subaru,Levorg,150-200hp,6-8years,100k+,10835,2-4,1-1.5k,5629423
1248648043,Peugeot,207,0-100hp,15+years,70-80k,2800,0-1,0.5-1k,572741
1241096159,Audi,A6,200-250hp,8-10years,100k+,6693,+45,<-1k,4853093
1248431952,Volkswagen,Caddy,100-150hp,15+years,100k+,1653,0-1,0_0.5k,129080
1246273798,Fiat,500,0-100hp,12-15years,100k+,3158,0-1,0.5-1k,1992681
1247584273,MINI,MINI,100-150hp,15+years,100k+,1355,0-1,0_0.5k,5301113
1246523212,Peugeot,308,150-200hp,10-12years,100k+,2882,0-1,0.5-1k,312
1241585885,Smart,fortwo,0-100hp,12-15years,100k+,2682,+45,-1_0k,2775573
1244632785,Volkswagen,Polo,0-100hp,12-15years,100k+,1215,0-1,0_0.5k,2352513
1241780211,BMW,5er,250-300hp,2-4years,30-40k,28512,+45,<-1k,6268328
1245519216,Seat,Leon,250-300hp,4-6years,70-80k,20135,30-45,0_0.5k,6435080
1246474063,Ford,Fiesta,0-100hp,12-15years,80-90k,2936,0-1,0.5-1k,114283
1247513413,Toyota,Starlet,0-100hp,15+years,100k+,1237,0-1,0_0.5k,6393830
1244325617,Mercedes-Benz,V-Klasse,150-200hp,6-8years,100k+,31750,0-1,1-1.5k,1705722
1246894351,Volkswagen,Golf VII,100-150hp,0-2years,10-20k,24411,0-1,2k+,3483313
1243646447,Hyundai,Matrix,100-150hp,12-15years,30-40k,3185,0-1,0.5-1k,25198
1247384624,Renault,Zoe,0-100hp,2-4years,20-30k,16707,0-1,0.5-1k,2695933
1247977140,Dacia,Duster,100-150hp,10-12years,100k+,5683,0-1,0_0.5k,2058931
1244350389,Skoda,Octavia,150-200hp,10-12years,100k+,4160,+45,-1_0k,763451
1245887404,Hyundai,i10,0-100hp,8-10years,80-90k,5471,0-1,0.5-1k,1628082
1247555019,Audi,Q2,100-150hp,4-6years,100k+,16859,0-1,1.5-2k,83133
1248112828,Mercedes-Benz,A-Klasse Limousine,150-200hp,2-4years,20-30k,27218,8-15,2k+,84360
1247837959,Fiat,500,0-100hp,12-15years,100k+,2519,0-1,0.5-1k,6355538
1210717698,Seat,Leon,100-150hp,4-6years,100k+,12163,8-15,0.5-1k,6339643
1246305083,Mercedes-Benz,A-Klasse,0-100hp,15+years,100k+,656,0-1,0_0.5k,5040363
1238123487,Volkswagen,Scirocco,150-200hp,12-15years,80-90k,7640,0-1,0.5-1k,6132059
1247825564,Citroen,C4 Cactus,0-100hp,6-8years,70-80k,7828,0-1,0.5-1k,35433
1247982355,Seat,Leon,0-100hp,15+years,100k+,533,2-4,0_0.5k,5847363
1246661463,Renault,Twingo,0-100hp,10-12years,100k+,1506,8-15,0_0.5k,5438143
1246772053,Volkswagen,Golf VII,200-250hp,4-6years,50-60k,23000,0-1,1-1.5k,4447283
1247883932,Volkswagen,Polo,0-100hp,10-12years,50-60k,7406,0-1,0.5-1k,54793
1225583134,Dodge,Nitro,150-200hp,12-15years,100k+,3111,0-1,0.5-1k,1504151
1241688488,Volkswagen,T5 Multivan,100-150hp,12-15years,100k+,6902,+45,<-1k,2114891
1247767097,Volkswagen,Golf VI,0-100hp,12-15years,100k+,4800,0-1,0.5-1k,1448281
1245836600,Toyota,Yaris Verso,0-100hp,15+years,100k+,1351,0-1,0_0.5k,51226
1245905476,Renault,Twingo,0-100hp,6-8years,30-40k,5718,0-1,0.5-1k,3449713
1247599423,Dacia,Duster,100-150hp,10-12years,80-90k,5481,0-1,0.5-1k,457
1241945185,Audi,A5,150-200hp,2-4years,0-10k,30650,+45,<-1k,6303667
1238648804,Volkswagen,Passat,100-150hp,10-12years,100k+,5016,2-4,0.5-1k,6286561
1245132778,Mazda,323,0-100hp,15+years,90-100k,572,+45,0_0.5k,6162889
1242245686,Iveco,Daily,150-200hp,15+years,100k+,3987,0-1,0.5-1k,6153672
1248557684,Opel,Astra,100-150hp,8-10years,100k+,3415,0-1,0.5-1k,5526743
1246561359,MINI,MINI,100-150hp,10-12years,80-90k,4913,0-1,0.5-1k,114073
1247692104,Toyota,Yaris,100-150hp,2-4years,20-30k,13197,0-1,1-1.5k,632591
1247278777,Subaru,XV,150-200hp,2-4years,100k+,15992,0-1,0.5-1k,3279403
1244112740,Mazda,MX-5,150-200hp,4-6years,40-50k,20034,0-1,1-1.5k,3175733
1247071162,Volkswagen,Passat,0-100hp,15+years,100k+,492,4-8,0_0.5k,636531
1245859257,Volkswagen,Sharan,100-150hp,12-15years,100k+,2698,8-15,0_0.5k,4777663
1246621036,Renault,Clio,0-100hp,12-15years,100k+,3200,0-1,0.5-1k,6137913
1244375511,Mitsubishi,ASX,100-150hp,6-8years,100k+,9138,0-1,1-1.5k,4297893
1248096828,Mercedes-Benz,C-Klasse,200-250hp,10-12years,100k+,7426,0-1,0.5-1k,1175
1246649620,Chrysler,Crossfire,200-250hp,15+years,40-50k,10950,0-1,0_0.5k,6130794
1243851177,Dacia,Logan MCV,0-100hp,12-15years,100k+,757,0-1,0_0.5k,2200633
1246568767,Volkswagen,Tiguan,150-200hp,8-10years,80-90k,9797,2-4,0.5-1k,4249753
1246802110,Skoda,Citigo,0-100hp,6-8years,80-90k,5140,0-1,0.5-1k,4456263
1248687266,Ford,Focus,0-100hp,12-15years,80-90k,4619,0-1,1-1.5k,3333243
1247856922,Opel,Corsa,0-100hp,2-4years,20-30k,9300,15-30,0.5-1k,6222778
1247775018,Volkswagen,Golf VII,100-150hp,8-10years,100k+,8554,0-1,1-1.5k,6046123
1239751601,Mercedes-Benz,GLC-Klasse,300+hp,2-4years,60-70k,43016,+45,<-1k,18891
1241572345,Mazda,626,100-150hp,15+years,80-90k,1055,0-1,0_0.5k,468
1247584637,Mercedes-Benz,Vito,200-250hp,0-2years,10-20k,58000,0-1,1.5-2k,282851
1247807344,Citroen,Berlingo,0-100hp,4-6years,30-40k,10900,4-8,0.5-1k,62767
1244958129,Renault,Megane,100-150hp,6-8years,100k+,7336,30-45,0_0.5k,5206423
1246984724,Mercedes-Benz,B-Klasse,100-150hp,6-8years,90-100k,11184,0-1,0_0.5k,5163623
1245290861,Volkswagen,Golf VII,100-150hp,4-6years,40-50k,17014,0-1,1.5-2k,638801
1247404592,Mercedes-Benz,Vito,150-200hp,8-10years,100k+,5095,2-4,0.5-1k,5438613
1243615452,Suzuki,Swift,0-100hp,12-15years,60-70k,2700,0-1,0.5-1k,3719503
1247738656,Skoda,Octavia,100-150hp,6-8years,100k+,10748,15-30,0.5-1k,6368829
1244138250,Opel,Astra,0-100hp,12-15years,70-80k,3083,0-1,0.5-1k,23675
1247587957,Skoda,Yeti,100-150hp,4-6years,100k+,13700,0-1,0_0.5k,5032783
1247920844,Toyota,Yaris,0-100hp,6-8years,80-90k,7074,0-1,0.5-1k,1532032
1245881075,Volkswagen,Lupo,0-100hp,15+years,100k+,399,2-4,0_0.5k,563531
1246211771,Ford,Focus,100-150hp,15+years,100k+,1875,0-1,0_0.5k,6340106
1246095693,Nissan,Micra,0-100hp,6-8years,10-20k,8834,8-15,0.5-1k,40756
1246996120,Opel,Corsa,100-150hp,2-4years,60-70k,13605,0-1,0_0.5k,4151453
1243484555,Mercedes-Benz,GLE-Klasse,300+hp,4-6years,80-90k,35600,+45,0_0.5k,3244793
1246742359,Ford,Mondeo,100-150hp,10-12years,100k+,3116,15-30,0_0.5k,51254
1247730320,Seat,Leon,150-200hp,8-10years,100k+,4206,8-15,0_0.5k,6226700
1246230561,Ford,Fusion,0-100hp,10-12years,10-20k,5580,0-1,0_0.5k,121585
1247378577,Peugeot,307,100-150hp,12-15years,100k+,2343,4-8,0_0.5k,185201
1248089335,Opel,Corsa,0-100hp,10-12years,100k+,3341,0-1,0.5-1k,139074
1243780162,Ford,Kuga,150-200hp,6-8years,100k+,11491,0-1,0.5-1k,6178404
1246292531,BMW,X3,150-200hp,2-4years,40-50k,38255,0-1,1-1.5k,39184
1248334850,Mercedes-Benz,V-Klasse,150-200hp,0-2years,20-30k,57474,0-1,1.5-2k,1026901
1247381104,BMW,X3,150-200hp,12-15years,100k+,7813,0-1,0_0.5k,6336332
1248082807,Land Rover,Freelander,100-150hp,15+years,70-80k,4671,2-4,0.5-1k,112997
1241662802,Porsche,Cayenne,300+hp,8-10years,100k+,23938,30-45,1.5-2k,2300053
1245156118,Audi,A6,300+hp,4-6years,100k+,28850,0-1,1-1.5k,38123
1248265730,Volkswagen,Golf VII,0-100hp,2-4years,70-80k,10418,0-1,0_0.5k,472931
1246629496,Renault,Clio,0-100hp,10-12years,30-40k,2915,15-30,0_0.5k,1034611
1247420359,Kia,Picanto,0-100hp,15+years,100k+,1357,0-1,0_0.5k,6209373
1247186357,Fiat,Panda,0-100hp,12-15years,100k+,1850,0-1,0.5-1k,6152589
1243636709,BMW,3er,150-200hp,12-15years,100k+,3880,+45,<-1k,4461453
1244625693,Hyundai,Tucson,100-150hp,4-6years,100k+,13244,15-30,1-1.5k,662151
1246553655,BMW,3er,100-150hp,8-10years,100k+,10418,0-1,0_0.5k,2618453
1248173392,Nissan,Qashqai,100-150hp,10-12years,100k+,6009,0-1,0.5-1k,1572852
1247664795,Volkswagen,New Beetle,100-150hp,15+years,100k+,2852,15-30,0_0.5k,6118765
1244749251,Hyundai,Tucson,100-150hp,12-15years,90-100k,3467,+45,-1_0k,3396573
1246906488,Volkswagen,Golf VII,0-100hp,6-8years,90-100k,9498,4-8,0.5-1k,308421
1246003134,Volvo,XC 70,200-250hp,8-10years,100k+,13450,0-1,0.5-1k,4528183
1246928703,Volkswagen,Golf VII Sportsvan,100-150hp,6-8years,100k+,7650,0-1,0.5-1k,345681
1247646700,Volkswagen,Touareg,200-250hp,10-12years,100k+,9984,0-1,1.5-2k,871041
1247673287,BMW,3er,100-150hp,15+years,100k+,3884,0-1,0.5-1k,3903373
1244377517,BMW,1er,100-150hp,0-2years,0-10k,23358,8-15,0_0.5k,168891
1247431629,Mercedes-Benz,V-Klasse,150-200hp,2-4years,60-70k,44000,0-1,1-1.5k,2766673
1247742927,Audi,Q3,100-150hp,8-10years,100k+,10667,0-1,0.5-1k,77175
1245018011,Toyota,Avensis,100-150hp,15+years,100k+,2416,+45,0_0.5k,6361903
1237062693,Volvo,XC 60,150-200hp,4-6years,70-80k,25742,8-15,0.5-1k,35213
1247959329,Hyundai,i30,100-150hp,6-8years,100k+,7820,0-1,1-1.5k,1375621
1246890847,Volkswagen,Golf V,100-150hp,15+years,100k+,2821,0-1,0.5-1k,5499533
1247501233,Skoda,Fabia,0-100hp,10-12years,100k+,2715,8-15,0.5-1k,3169753
1245970794,Volkswagen,Touareg,200-250hp,10-12years,100k+,9295,2-4,0.5-1k,6112235
1239797646,Mercedes-Benz,C-Klasse,150-200hp,12-15years,100k+,6329,15-30,0_0.5k,1448621
1245919853,Ford,Focus,200-250hp,4-6years,40-50k,14720,30-45,0_0.5k,29919
1247077505,Volkswagen,Touran,100-150hp,10-12years,100k+,7112,2-4,0.5-1k,1155371
1247517361,Volkswagen,Golf VII,100-150hp,8-10years,100k+,8429,4-8,0.5-1k,142570
1248392186,Mercedes-Benz,CLK-Klasse,200-250hp,15+years,60-70k,4578,0-1,0.5-1k,34615
