id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,benzin,diesel,hybrid,automatic,manual,time_online_to_reserve_
CN12832,11904,DE,0,MINI,Cabrio,One,White,2015,Cabrio,Leder,5.7,40578,98,1,0,0,0,1,30
JE88979,33315,DE,0,Skoda,Kodiaq,2.0 TSI,Gray,2019,SUV,Alcantara,6.9,42187,190,1,0,0,1,0,35
SC59487,25882,DE,0,Audi,A4,40 TDI,Black,2019,Kombi,Alcantara,4.6,49644,190,0,1,0,1,0,71
CH72785,12125,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2015,Van,Stoff,5.4,40768,125,1,0,0,0,1,28
JH11554,6790,DE,0,Volkswagen,Polo,1.0,White,2016,Limousine,Stoff,4.7,52224,60,1,0,0,0,1,35
UP50197,31125,DE,0,Ford,Transit,2.0 TDCi,Gray,2017,Kombi,Leder,6.3,45643,170,0,1,0,1,0,8
US65389,14950,DE,0,Nissan,Qashqai,1.2,Gray,2018,SUV,Stoff,5.6,14023,115,1,0,0,0,1,3
FX26077,33342,DE,0,Mercedes-Benz,V-Klasse,V 250 d,Gray,2014,Bus,Leder,6.0,102374,190,0,1,0,1,0,27
HK01118,9963,DE,0,Dacia,Sandero II,0.9 TCe,White,2017,Limousine,Stoff,5.1,11344,90,1,0,0,1,0,2
TD77110,29848,DE,0,BMW,5er,520d,White,2019,Kombi,Leder,4.7,31851,190,0,1,0,1,0,39
KN40947,8777,DE,0,Volkswagen,Passat,1.4 TSI,Gray,2014,Limousine,Stoff,5.9,98477,122,1,0,0,0,1,23
KL28089,10159,DE,0,Opel,Corsa,1.4,Silver,2019,Limousine,Stoff,5.5,11503,90,1,0,0,0,1,64
KL70855,20090,DE,0,BMW,3er,320i,Black,2017,Kombi,Stoff,5.5,40119,185,1,0,0,1,0,66
JT06228,10062,PL,0,Skoda,Fabia,1.0 MPI,Red,2018,Limousine,Stoff,4.8,8573,75,1,0,0,0,1,61
WR02919,13646,DE,0,Seat,Leon,2.0 TSI,Gray,2015,Kombi,Alcantara,6.7,106067,265,1,0,0,0,1,50
XP76673,7217,DE,0,Audi,A1,1.2 TFSI,Black,2012,Limousine,Teilleder,5.1,67632,85,1,0,0,0,1,2
PE31786,6428,DE,0,Chevrolet,Trax,1.4 TURBO,Black,2013,SUV,Teilleder,5.6,67012,140,1,0,0,0,1,1
WF06174,16858,DE,0,Volkswagen,Golf VII,1.6 TDI,White,2019,Kombi,Stoff,4.1,42322,115,0,1,0,1,0,22
DG36503,9627,DE,0,Audi,A1,1.4 TFSI,Blue,2014,Limousine,Stoff,5.4,35525,122,1,0,0,0,1,37
DS83760,21426,DE,0,Hyundai,Tucson,1.6 TGDI,Silver,2018,SUV,Stoff,7.5,23152,177,1,0,0,1,0,50
FD18691,12848,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2018,Kombi,Stoff,4.3,93763,150,0,1,0,0,1,50
LU62308,13890,PL,0,Seat,Leon,1.4 TSI,Gray,2017,Limousine,Stoff,4.8,73602,150,1,0,0,0,1,122
VS07037,18510,DE,0,Audi,A3,1.4 TFSI ACT,Gray,2017,Limousine,Stoff,4.9,80951,150,1,0,0,1,0,104
PH42502,6844,MK,0,Renault,Captur,0.9 Energy,Blue,2013,SUV,Stoff,5.0,54226,90,1,0,0,0,1,38
UN73934,12065,AT,0,Hyundai,i20,1.0 TGDI,White,2018,Limousine,Stoff,5.2,10849,100,1,0,0,1,0,31
WS88198,5663,DE,0,Renault,Twingo,1.0 SCe,White,2016,Limousine,Stoff,4.7,50696,70,1,0,0,0,1,5
PB81610,23357,DE,0,Kia,pro_cee'd,1.6 TGDI,Black,2019,Coupe,Alcantara,6.2,15785,205,1,0,0,1,0,132
GU61278,11660,DE,0,Seat,Leon,1.2 TSI,Gray,2017,Kombi,Stoff,4.9,51553,110,1,0,0,0,1,2
HE55400,9674,DE,0,Volkswagen,Polo,1.2 TSI,Black,2017,Limousine,Stoff,4.8,68637,110,1,0,0,0,1,22
HH43599,16739,DE,0,Opel,Corsa,1.2 Turbo,White,2020,Limousine,Teilleder,4.5,25666,131,1,0,0,1,0,20
DF01876,14850,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2019,Limousine,Stoff,5.0,62755,131,1,0,0,0,1,1
AB00083,11965,DE,0,BMW,3er,318d Touring,Black,2016,Kombi,Stoff,4.3,95173,150,0,1,0,0,1,5
JY64932,20581,DE,0,Fiat,Talento,2.0 TwinTurbo Diesel Ecojet,Blue,2019,Kombi,Stoff,5.7,13203,145,0,1,0,0,1,1
FR24541,5025,DE,0,Dacia,Logan MCV II,1.2,White,2015,Kombi,Stoff,5.8,33937,73,1,0,0,0,1,1
DB75705,28502,DE,0,BMW,3er,320d,Black,2019,Limousine,Stoff,4.7,49794,190,0,1,0,1,0,77
DG24274,11888,DE,0,Seat,Toledo,1.0 TSI,Blue,2018,Limousine,Stoff,4.6,29599,110,1,0,0,0,1,34
LK44996,5892,DE,0,Volkswagen,up!,1.0,Gray,2015,Limousine,Leder,4.6,64986,75,1,0,0,0,1,1
BM96216,13123,DE,0,Opel,Insignia,2.0 CDTI,Black,2018,Kombi,Teilleder,6.2,68624,170,0,1,0,0,1,50
AD52374,6019,DE,0,Renault,Twingo,1.0 SCe,White,2014,Limousine,Stoff,4.5,26762,70,1,0,0,0,1,40
AF47103,8776,DE,0,Citroen,C3,1.2 e-THP,White,2017,Limousine,Stoff,4.6,73939,110,1,0,0,0,1,9
GY30181,13291,DE,0,BMW,1er,125i,Red,2014,Limousine,Stoff,6.6,108336,218,1,0,0,1,0,54
TW16596,13760,DE,1,Ford,Fiesta,1.0 EcoBoost,Blue,2018,Limousine,Stoff,5.2,52575,140,1,0,0,0,1,46
FD09056,14796,DE,0,Renault,Clio,1.6 TCe Energy,Black,2017,Limousine,Stoff,5.9,67033,220,1,0,0,1,0,1
CN00477,8827,DE,0,Renault,Captur,0.9 Energy,Blue,2015,SUV,Stoff,5.0,47927,90,1,0,0,0,1,18
UT56340,19811,DE,0,Audi,A4,2.0 TDI,Gray,2017,Kombi,Alcantara,4.5,83605,190,0,1,0,1,0,40
AG45546,18000,DE,0,Ford,Mondeo,1.5 EcoBoost,Blue,2018,Kombi,Stoff,6.3,9150,165,1,0,0,0,1,94
AA75621,14950,DE,0,Seat,Leon,2.0 TSI,Gray,2015,Coupe,Leder,6.6,85237,280,1,0,0,0,1,86
TY76503,21969,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2018,Limousine,Alcantara,4.5,64296,185,0,1,0,1,0,81
UN78056,24542,DE,0,Peugeot,3008,2.0 Blue-HDi,Black,2018,SUV,Alcantara,4.9,51697,180,0,1,0,1,0,93
HU52914,11255,DE,0,Kia,Sportage,1.6 GDI,White,2015,SUV,Stoff,6.8,63559,135,1,0,0,0,1,64
FU91522,18649,DE,0,BMW,2er,220d Gran Tourer,White,2017,Van,Leder,6.1,85959,190,0,1,0,1,0,21
DK11619,24675,DE,0,Volkswagen,Golf VIII,1.5 eTSI,Yellow,2020,Limousine,Stoff,4.6,8888,150,0,0,1,1,0,86
JP46794,4727,DE,0,Renault,Twingo,0.9 Energy,White,2015,Limousine,Stoff,4.4,84900,90,1,0,0,0,1,34
HE66236,14419,DE,0,Hyundai,Santa Fe,2.2 CRDi,Black,2013,SUV,Leder,6.8,114276,197,0,1,0,1,0,11
HG00582,15635,DE,0,MINI,Countryman,John Cooper Works,Black,2014,SUV,Teilleder,7.1,91461,218,1,0,0,1,0,13
KC00429,14258,DE,0,Audi,A3,1.4 TFSI,Silver,2014,Limousine,Teilleder,4.7,67609,140,1,0,0,1,0,9
KX25555,16673,DE,0,BMW,1er,118d,Blue,2017,Limousine,Alcantara,4.1,51602,150,0,1,0,0,1,28
WF17518,20141,DE,0,Audi,A6,3.0 V6 TFSI,Gray,2014,Limousine,Leder,8.2,114154,310,1,0,0,1,0,54
ZW54828,11399,DE,0,Mazda,3,2.0,Red,2015,Limousine,Stoff,5.8,97233,165,1,0,0,0,1,1
WB66050,33300,DE,0,BMW,5er,540i,Gray,2018,Limousine,Leder,6.5,56180,340,1,0,0,1,0,76
YR43516,4041,FR,0,Dacia,Duster,1.6,White,2013,SUV,Stoff,7.1,105567,105,1,0,0,0,1,17
DH74437,12578,DE,0,Seat,Arona,1.0 TSI,White,2018,SUV,Stoff,4.9,38395,95,1,0,0,0,1,95
TX51166,19983,DE,0,Volkswagen,Golf VII,2.0 TSI,Black,2017,Limousine,Leder,6.3,62074,230,1,0,0,1,0,12
PV59630,9754,DE,0,BMW,1er,116i,Black,2015,Limousine,Stoff,5.4,75520,110,1,0,0,0,1,2
UF71619,12140,DE,0,Toyota,Auris Touring Sports,1.6,Blue,2014,Kombi,Stoff,6.0,64714,132,1,0,0,1,0,25
WB15750,17347,DE,0,Mazda,6,2.0,Gray,2018,Kombi,Stoff,6.6,38519,165,1,0,0,0,1,62
WB59145,17334,DE,0,Opel,Insignia,2.0 CDTI,Blue,2018,Limousine,Teilleder,5.2,64759,170,0,1,0,0,1,157
EH23078,18300,DE,0,Mercedes-Benz,GLK-Klasse,GLK 250 CDI,Gray,2013,SUV,Leder,7.0,108433,205,0,1,0,1,0,35
RM28078,19106,DE,0,Volkswagen,Touran,1.4 TSI,Black,2016,Van,Stoff,5.4,64650,150,1,0,0,1,0,62
CZ85096,10006,DE,0,MINI,MINI,One,Black,2016,Limousine,Stoff,4.7,48515,102,1,0,0,0,1,27
UE60859,9507,DE,0,Fiat,500,1.0 Mild-Hybrid,Gray,2020,Limousine,Stoff,4.1,18902,70,1,0,0,0,1,29
SB11916,6165,DE,0,Renault,Clio,1.2,Gray,2017,Kombi,Stoff,5.7,101729,73,1,0,0,0,1,13
NJ77988,8900,DE,0,Dacia,Duster,1.5 dCi,Black,2016,SUV,Leder,4.4,110830,110,0,1,0,0,1,22
NR63142,7630,CZ,0,Skoda,Fabia,1.2 TSI,Brown,2016,Limousine,Stoff,4.6,62973,90,1,0,0,0,1,17
HB53755,34500,DE,0,Mercedes-Benz,E-Klasse,E 350e,Gray,2017,Limousine,Teilleder,2.5,37148,210,0,0,1,1,0,95
GK18062,12304,DE,0,BMW,1er,118i,Orange,2017,Limousine,Stoff,5.3,62793,135,1,0,0,0,1,48
GA63693,6430,DE,0,Nissan,Pulsar,1.2,Red,2015,Limousine,Stoff,5.0,43177,115,1,0,0,0,1,4
NR26336,16197,DE,0,Opel,Insignia,1.5 SIDI Turbo,Silver,2018,Limousine,Teilleder,6.0,47418,165,1,0,0,0,1,9
JE22925,7329,DE,0,Audi,A1,1.2 TFSI,Red,2014,Limousine,Stoff,5.1,113488,85,1,0,0,0,1,26
AR32813,9000,DE,0,Skoda,Fabia,1.0 MPI,Red,2017,Limousine,Stoff,4.8,8014,60,1,0,0,0,1,31
YT23645,12570,DE,0,BMW,1er,116d,Black,2017,Limousine,Stoff,3.9,64086,115,0,1,0,1,0,26
DC33349,29265,DE,1,BMW,X4,xDrive 30d,Blue,2017,SUV,Leder,5.9,52033,258,0,1,0,1,0,53
DL99500,10968,DE,0,Volkswagen,CC,1.4 TSI,Black,2013,Limousine,Stoff,6.2,85807,160,1,0,0,1,0,3
BN54053,14715,DE,1,BMW,1er,116i,Black,2018,Limousine,Stoff,5.9,38486,110,1,0,0,0,1,40
GL88958,18044,DE,0,BMW,3er,318d,Blue,2016,Limousine,Leder,4.0,62929,150,0,1,0,1,0,34
YA79350,9161,DE,0,Citroen,C3,1.2 VTi,Black,2018,Limousine,Stoff,4.8,46857,82,1,0,0,0,1,3
HJ92084,38532,DE,1,Volkswagen,Passat,2.0 TSI,Black,2019,Kombi,Leder,7.1,13455,272,1,0,0,1,0,89
BF92838,24526,DE,0,BMW,X1,sDrive 18i,Gray,2019,SUV,Stoff,5.8,13532,140,1,0,0,1,0,40
KM83193,21218,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180,Black,2018,Kombi,Teilleder,5.5,29122,122,1,0,0,0,1,18
HB22066,21000,DE,0,Volkswagen,T-Roc,1.0 TSI,Red,2020,SUV,Stoff,5.2,8370,115,1,0,0,0,1,73
UE38198,11100,DE,0,Skoda,Octavia,2.0 TDI,White,2014,Kombi,Teilleder,4.6,108470,185,0,1,0,0,1,61
HG08195,15736,DE,0,Toyota,Auris,1.8 Hybrid,Gray,2018,Limousine,Teilleder,3.9,1401,100,0,0,1,1,0,13
VZ12311,22112,DE,0,Audi,A5,3.0 V6 TDI,Gray,2016,Coupe,Teilleder,4.7,117276,218,0,1,0,1,0,25
GT87028,6160,DE,0,Smart,fortwo,1.0,White,2014,Coupe,Stoff,4.2,40208,70,1,0,0,1,0,7
VV10578,17769,DE,0,Jeep,Renegade,1.0 TGDi,Gray,2019,SUV,Stoff,6.1,20536,120,1,0,0,0,1,36
UX51872,12539,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Yellow,2014,Van,Stoff,5.2,29740,125,1,0,0,1,0,122
JG05648,8072,DE,0,Opel,Adam,1.4,Orange,2016,Limousine,Teilleder,5.4,29579,87,1,0,0,0,1,73
KF97881,11126,DE,0,Citroen,Berlingo,1.6 Blue-HDi,White,2016,Kombi,Stoff,4.4,85644,120,0,1,0,0,1,70
KX28674,14306,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2016,Limousine,Alcantara,4.5,89042,150,0,1,0,1,0,56
WT10596,18802,DE,0,Volkswagen,Touran,2.0 TDI,Brown,2016,Van,Stoff,4.7,62042,150,0,1,0,1,0,35
XR49741,8932,BG,0,Hyundai,i20,1.0 TDGI,Orange,2018,Limousine,Stoff,4.4,52487,101,1,0,0,0,1,4
US38188,8865,DE,1,BMW,1er,118d,White,2014,Limousine,Stoff,4.4,103294,143,0,1,0,0,1,15
WA39177,8057,DE,0,Skoda,Fabia,1.0 MPI,Red,2019,Limousine,Stoff,4.8,43250,60,1,0,0,0,1,36
DN83541,6303,DE,0,Volkswagen,Polo,1.0,Gray,2015,Limousine,Stoff,5.1,87548,75,1,0,0,0,1,28
TT07553,12509,DE,0,Renault,Captur,1.2 TCe,Gray,2018,SUV,Stoff,5.5,25425,118,1,0,0,1,0,39
MM56296,9444,DE,0,Ford,Focus,1.5 TDCi,Blue,2016,Kombi,Stoff,3.8,72732,120,0,1,0,0,1,1
KZ62645,11728,DE,0,Kia,Sportage,2.0 GDI,Black,2014,SUV,Teilleder,8.1,102189,165,1,0,0,1,0,44
DV54255,10666,DE,0,Volkswagen,Golf VII,1.6 TDI,Gray,2015,Kombi,Stoff,3.9,68430,110,0,1,0,0,1,19
XP29057,7044,DE,0,Hyundai,i30,1.4,Black,2014,Limousine,Stoff,6.0,65253,100,1,0,0,0,1,14
XM97558,5019,DE,0,Hyundai,i10,1.2,White,2014,Limousine,Teilleder,4.9,69577,87,1,0,0,0,1,40
XF67998,16000,DE,0,Renault,Megane,1.6 TCe Energy,Black,2018,Limousine,Teilleder,5.2,46869,165,1,0,0,1,0,64
FL46844,30262,DE,0,Audi,A6 Allroad,Quattro 3.0 V6 TDI clean diesel,Black,2018,Kombi,Alcantara,6.5,79733,320,0,1,0,1,0,104
TV97085,29946,DE,0,BMW,X3,xDrive 20d,White,2018,SUV,Teilleder,5.2,59286,190,0,1,0,1,0,7
EU31272,6788,DE,0,Renault,Clio,0.9 Energy,Red,2016,Limousine,Stoff,4.7,54007,90,1,0,0,0,1,9
XM13991,13078,DE,0,Kia,Stonic,1.0 TGDI,Gray,2017,SUV,Teilleder,5,16278,120,1,0,0,0,1,118
UC92873,16509,NL,0,BMW,1er,118i,Silver,2018,Limousine,Stoff,5.6,64856,135,1,0,0,1,0,76
LH53967,12471,DE,0,Renault,Captur,1.2 TCe Energy,White,2018,SUV,Stoff,5.5,64283,118,1,0,0,1,0,39
WR68328,7735,DE,0,Renault,Kadjar,1.2 TCe Energy,Black,2015,SUV,Stoff,5.9,78954,130,1,0,0,0,1,2
AA42986,5500,DE,0,Hyundai,i10,1.0,Black,2017,Limousine,Stoff,4.7,50850,67,1,0,0,0,1,7
GV99717,13209,DE,0,Abarth,595,1.4,Blue,2015,Limousine,Leder,6.4,46048,160,1,0,0,1,0,95
HF75568,29376,DE,0,Mercedes-Benz,E-Klasse,E 200 d,Gray,2019,Kombi,Teilleder,4.6,42966,160,0,1,0,1,0,103
AA34089,9425,AT,0,Hyundai,i20,1.2,Red,2016,Limousine,Stoff,5.1,30836,85,1,0,0,0,1,82
DB54851,5830,DE,0,Volkswagen,Polo,1.2,Gray,2013,Limousine,Stoff,5.5,66926,60,1,0,0,0,1,10
DJ95204,4326,DE,0,Renault,Twingo,1.2,Red,2012,Limousine,Stoff,5.1,24217,75,1,0,0,0,1,48
BR74282,21134,DE,1,Honda,Civic,1.5 VTEC,White,2019,Limousine,Leder,6.0,22248,182,1,0,0,1,0,116
DK95521,10914,DE,0,Seat,Leon,1.4 TSI,White,2016,Limousine,Stoff,5.2,62158,125,1,0,0,0,1,3
AD62256,8812,DE,0,Smart,fortwo,1.0,White,2016,Coupe,Stoff,4.1,36227,70,1,0,0,1,0,33
ZM30697,10975,DE,0,Skoda,Fabia,1.4 TDI,White,2016,Kombi,Stoff,3.8,80073,90,0,1,0,1,0,18
DB46355,4800,DE,0,Skoda,Roomster,1.2 TDI,Purple,2012,Van,Stoff,4.5,83743,75,0,1,0,0,1,1
AB49434,9880,DE,1,Hyundai,i20,1.4,Gray,2018,Limousine,Stoff,6.4,75758,100,1,0,0,1,0,77
ZS27901,4273,DE,0,Seat,Mii,1.0,Black,2012,Limousine,Stoff,4.2,79609,75,1,0,0,0,1,5
XY35128,15949,DE,0,BMW,2er,218i,Gray,2016,Cabrio,Stoff,5.5,93295,135,1,0,0,0,1,62
ZK30407,22462,DE,0,BMW,2er,220i,Black,2015,Cabrio,Leder,6.4,25150,185,1,0,0,1,0,51
TL72037,9263,DE,0,Citroen,C4,1.2 e-THP,Gray,2016,Limousine,Stoff,4.7,51772,130,1,0,0,0,1,34
HK84164,19800,DE,0,Hyundai,Kona,1.6 TGDI,Gray,2019,SUV,Leder,6.7,20978,177,1,0,0,1,0,6
JZ13498,14385,DE,0,Seat,Alhambra,2.0 TDI,Black,2015,Van,Stoff,5.7,94887,140,0,1,0,1,0,3
SK05644,13100,DE,0,Smart,fortwo,1.0,White,2019,Coupe,Leder,4.1,5148,70,1,0,0,1,0,42
UP43756,7836,DE,0,Skoda,Fabia,1.2 TSI,Gray,2016,Limousine,Stoff,4.6,48685,90,1,0,0,0,1,100
AB77569,19048,DE,0,Volkswagen,Sharan,2.0 TDI,Blue,2016,Van,Alcantara,5.1,94032,150,0,1,0,0,1,5
KA54910,10952,DE,0,Mercedes-Benz,B-Klasse,B 200 CDI,Gray,2013,Van,Stoff,4.4,82587,135,0,1,0,1,0,35
TJ47795,15592,DE,0,Nissan,Qashqai,1.6 dCi,Black,2017,SUV,Stoff,4.4,45283,130,0,1,0,0,1,60
FX13090,14165,DE,0,Volkswagen,Tiguan,2.0 TDI,Blue,2013,SUV,Leder,5.8,45370,177,0,1,0,0,1,6
HE90793,18086,DE,0,BMW,3er,320i,Blue,2016,Kombi,Alcantara,4.7,103640,185,1,0,0,1,0,13
KT64575,25336,DE,0,Mercedes-Benz,A-Klasse,A 180 d,White,2018,Limousine,Teilleder,4.1,48127,115,0,1,0,1,0,114
HZ12493,5082,AT,0,Smart,fortwo,1.0,White,2014,Coupe,Teilleder,4.2,42095,60,1,0,0,1,0,11
VZ62927,14559,DE,0,Audi,Q3,2.0 TDI,Black,2014,SUV,Stoff,5.7,72543,140,0,1,0,0,1,34
TB88597,12343,PL,0,Dacia,Duster II,1.6 SCe,Black,2019,SUV,Stoff,6.5,32400,115,1,0,0,0,1,6
DV88991,24246,DE,0,BMW,X1,xDrive 25d,Brown,2016,SUV,Teilleder,5.0,70563,230,0,1,0,1,0,169
MD85465,24520,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Gray,2018,Kombi,Leder,3.6,79697,177,0,1,0,1,0,19
VL08505,19149,DE,0,Audi,A5 Sportsback,1.8 TFSI,Black,2015,Kombi,Teilleder,5.9,58391,177,1,0,0,1,0,20
PP00345,8094,DE,0,Suzuki,Swift,1.6,White,2012,Limousine,Stoff,6.4,57212,135,1,0,0,0,1,9
XJ47501,11342,DE,0,Seat,Leon,1.4 TSI,Red,2015,Coupe,Leder,4.9,85347,150,1,0,0,1,0,30
TN17078,9500,DE,0,Citroen,C3,1.2 VTi,White,2018,Limousine,Stoff,4.7,37712,82,1,0,0,0,1,39
TN21066,16675,DE,0,Suzuki,Vitara,1.0 BoosterJet,Gold,2019,SUV,Stoff,6.0,23091,111,1,0,0,1,0,38
RH82357,23019,DE,1,Mercedes-Benz,E-Klasse,E 200,Black,2016,Kombi,Teilleder,6.2,90035,185,1,0,0,1,0,29
EN86526,16849,DE,0,Skoda,Octavia,1.8 TSI,Gray,2015,Kombi,Stoff,6.4,28594,180,1,0,0,1,0,3
PM52481,11194,DE,0,Smart,fortwo,0.9 Turbo,Black,2017,Cabrio,Stoff,4.2,50692,90,1,0,0,1,0,23
TX01069,11703,DE,0,Ford,Kuga,2.0 TDCi,Gray,2013,SUV,Leder,5.9,99030,163,0,1,0,0,1,87
LD19211,4116,DE,0,Dacia,Sandero II,1.0,White,2017,Limousine,Stoff,5.2,63955,73,1,0,0,0,1,27
UC02586,9450,DE,0,Dacia,Sandero II,0.9 TCe,Gray,2019,Limousine,Stoff,5.1,30146,90,1,0,0,0,1,10
DY03605,10670,DE,0,Skoda,Rapid,1.0 TSI,White,2018,Limousine,Stoff,4.4,35188,95,1,0,0,0,1,10
UM30808,19629,DE,0,Audi,A6,3.0 V6 TFSI,Blue,2013,Limousine,Alcantara,8.2,102824,310,1,0,0,1,0,70
RM11965,14000,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2016,Van,Stoff,5.2,32235,125,1,0,0,1,0,60
DN22767,8639,DE,0,Kia,pro_cee'd,1.6 GDI,Black,2013,Coupe,Stoff,6.1,32225,135,1,0,0,0,1,76
FG15687,12305,DE,0,Audi,A3,1.4 TFSI,Black,2015,Limousine,Stoff,4.7,96696,150,1,0,0,0,1,19
PH39684,22213,DE,0,Mercedes-Benz,GLK-Klasse,GLK 250 CDI,Black,2015,SUV,Leder,7.0,63128,205,0,1,0,1,0,3
NU14319,19650,DE,0,Mercedes-Benz,E-Klasse,E 220 CDI,Black,2014,Kombi,Leder,5.0,95116,170,0,1,0,1,0,19
NT85032,14250,DE,0,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Kombi,Stoff,6.1,22018,101,1,0,0,1,0,14
AD66020,8766,DE,0,Volkswagen,up!,1.0,White,2019,Limousine,Stoff,4.2,16982,75,1,0,0,0,1,42
AA62393,18849,DE,0,Skoda,Octavia,2.0 TDI,Black,2018,Kombi,Alcantara,5.1,95034,185,0,1,0,1,0,28
KW90616,5214,DE,0,Dacia,Sandero II,1.0 SCe,White,2018,Limousine,Stoff,5.2,56004,73,1,0,0,0,1,42
HP17278,12292,DE,0,Volkswagen,Touran,1.6 TDI,Gray,2016,Van,Stoff,4.5,77165,115,0,1,0,0,1,1
US25065,11656,DE,0,Dacia,Sandero II,0.9 TCe,Brown,2019,Limousine,Stoff,5.4,26437,90,1,0,0,1,0,1
XY58702,37017,DE,0,Volvo,XC 60,2.0 B5,White,2019,SUV,Teilleder,7.0,28284,250,1,0,0,1,0,82
ZB56155,12780,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2017,Kombi,Stoff,4.3,101447,150,0,1,0,0,1,48
CY10374,6405,BE,0,Peugeot,108,1.0 VTi,Silver,2015,Limousine,Stoff,4.1,49038,70,1,0,0,0,1,50
PZ08702,12600,DE,0,Ford,Fiesta,1.0 EcoBoost,Gray,2019,Limousine,Stoff,5.2,80995,140,1,0,0,0,1,1
AS17498,14139,DE,0,Nissan,Qashqai,1.6 dCi,Red,2015,SUV,Teilleder,4.9,87327,130,0,1,0,1,0,82
CG82111,20287,DE,0,Toyota,C-HR,1.8 Hybrid,White,2019,SUV,Stoff,3.8,28344,122,0,0,1,1,0,33
FZ22564,18629,DE,1,Skoda,Octavia,2.0 TDI,Gray,2016,Kombi,Leder,5.9,72108,185,0,1,0,1,0,5
YM33173,11789,DE,0,Opel,Adam,1.4 Turbo,Gray,2018,Limousine,Teilleder,6.3,48629,150,1,0,0,0,1,1
TF32787,12157,DE,0,Volkswagen,Golf VII,1.4 TSI,Black,2016,Limousine,Stoff,5.2,56483,125,1,0,0,0,1,31
AA40973,8004,DE,0,Peugeot,2008,1.6,White,2013,SUV,Teilleder,5.9,43926,120,1,0,0,0,1,34
UJ17033,19511,DE,0,Land Rover,Evoque,2.0 Td4,Red,2015,SUV,Leder,4.8,62687,150,0,1,0,0,1,91
AC35419,9704,DE,0,Smart,fortwo,1.0,White,2016,Cabrio,Stoff,4.3,21384,70,1,0,0,1,0,28
UM04683,12946,DE,0,Kia,Niro,1.6,Gray,2017,SUV,Teilleder,3.8,93256,104,0,0,1,1,0,36
GT46578,23611,DE,0,Volkswagen,Touran,1.4 TSI,White,2017,Van,Stoff,5.4,61529,150,1,0,0,1,0,57
SC81960,12515,DE,0,Audi,Q3,2.0 TDI,Black,2013,SUV,Stoff,5.2,96537,140,0,1,0,0,1,7
VV70851,8033,DE,0,Hyundai,i10,1.0,Red,2019,Limousine,Stoff,5.1,19647,67,1,0,0,0,1,68
JZ71139,18527,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2015,Limousine,Teilleder,5.0,73410,155,1,0,0,1,0,42
DT01632,6412,DE,0,Hyundai,i30,1.4,Gray,2015,Limousine,Stoff,6.0,86607,100,1,0,0,0,1,1
HR11076,11101,DE,0,Citroen,C3,1.2 e-THP,Black,2017,Limousine,Stoff,4.6,48671,110,1,0,0,0,1,109
HG43279,23786,DE,0,Audi,Q5,3.0 V6 TDI,Blue,2015,SUV,Teilleder,6.3,65619,258,0,1,0,1,0,79
DL79526,19000,DE,0,Kia,cee'd,1.5 TGDI,Gray,2021,Kombi,Stoff,5.3,9409,160,1,0,0,0,1,37
DN64559,10007,DE,0,Renault,Megane,1.2 TCe Energy,Gray,2017,Kombi,Stoff,5.4,50561,100,1,0,0,0,1,2
DH13396,18523,DE,1,BMW,X1,xDrive 18d,Black,2016,SUV,Stoff,4.7,98404,150,0,1,0,1,0,77
NT51114,17008,DE,0,MINI,MINI,Cooper S,Orange,2017,Limousine,Leder,5.3,47936,192,1,0,0,1,0,55
PL71284,17312,CZ,0,Volkswagen,T-Roc,1.0 TSI,White,2018,SUV,Stoff,5.5,15786,115,1,0,0,0,1,64
XB76411,10297,DE,0,Ford,Focus,1.5 TDCi,Black,2015,Kombi,Stoff,3.8,84794,120,0,1,0,0,1,9
XJ97927,16581,DE,0,Opel,Insignia,1.5 SIDI Turbo,White,2017,Kombi,Leder,6.2,63720,165,1,0,0,1,0,94
XJ15975,13039,DE,0,Skoda,Yeti,1.4 TSI,Red,2015,SUV,Stoff,5.8,14109,125,1,0,0,0,1,29
TH95334,27743,DE,1,BMW,X4,xDrive 35i,Blue,2014,SUV,Teilleder,8.3,45850,305,1,0,0,1,0,133
RH62356,16271,DE,0,Mercedes-Benz,A-Klasse,A 180,Gray,2016,Limousine,Stoff,5.6,27810,122,1,0,0,0,1,55
UB32226,8914,DE,0,Citroen,C3,1.2 VTi,White,2017,Limousine,Stoff,4.7,25295,82,1,0,0,0,1,2
EK80164,13215,DE,0,Ford,Mondeo,1.5 EcoBoost,Gray,2015,Limousine,Stoff,6.3,49820,160,1,0,0,1,0,3
