id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
XX41893,20249,DE,0,BMW,4er,420i Gran Coupé,White,2016,Coupe,Stoff,5.5,31414,185,Benzin,automatic,25
TM90319,24934,DE,0,Mercedes-Benz,C-Klasse,C 250,Gray,2016,Limousine,Teilleder,5.3,44831,210,Benzin,automatic,35
UP52007,10084,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Limousine,Stoff,4.9,62302,85,Benzin,manual,52
TY92663,6900,DE,0,Dacia,Duster,1.5 dCi,White,2015,SUV,Stoff,4.7,105757,90,Diesel,manual,30
VA44066,15280,DE,0,Ford,C-Max,1.5 EcoBoost,Gray,2018,Van,Stoff,6.5,70241,150,Benzin,automatic,26
EV49815,22397,DE,0,Audi,A6 Allroad,3.0 V6 TDI clean diesel,Brown,2017,Kombi,Teilleder,5.8,104131,218,Diesel,automatic,22
MN25130,9688,DE,0,Audi,A1,1.2 TFSI,White,2014,Limousine,Stoff,5.0,81209,85,Benzin,manual,6
PG65743,11900,DE,0,Volkswagen,Tiguan,1.4 TSI,Gray,2016,SUV,Stoff,6.4,80187,125,Benzin,manual,58
JN92578,17694,CZ,0,Seat,Leon,2.0 TSI,Gray,2016,Limousine,Alcantara,6.6,66574,290,Benzin,automatic,75
JX34669,11151,PL,0,Volkswagen,Golf VII,1.0 TSI,White,2017,Limousine,Stoff,4.8,77536,110,Benzin,manual,5
EG70494,21562,DE,0,Audi,A7,3.0 V6 TDI,Gray,2014,Kombi,Leder,5.9,81481,245,Diesel,automatic,39
PG97162,17445,DE,0,Abarth,595C,1.4 Turbo,Gray,2017,Cabrio,Leder,5.8,6871,165,Benzin,automatic,78
EU70782,7600,DE,0,Opel,Corsa,1.4 Turbo,Black,2017,Limousine,Stoff,5.1,54307,100,Benzin,manual,4
CD67579,7274,RO,0,Dacia,Logan MCV II,0.9 TCe,Blue,2017,Kombi,Stoff,4.9,32259,90,Benzin,manual,9
NT30129,23742,DE,0,Hyundai,i30,2.0 TGDI,Blue,2018,Limousine,Teilleder,7.1,25261,275,Benzin,manual,99
BX58342,19352,PL,0,Skoda,Kamiq,1.0 TSI,Gray,2020,SUV,Stoff,4.9,8246,116,Benzin,automatic,58
YZ20210,10639,DE,0,Opel,Mokka,1.4 Turbo,White,2016,SUV,Stoff,6.5,43495,140,Benzin,manual,14
EH28761,17052,DE,0,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2014,Limousine,Teilleder,5.4,93752,122,Benzin,manual,31
VK70111,17855,DE,0,Seat,Leon,2.0 TSI,Gray,2018,Kombi,Teilleder,6.2,43086,190,Benzin,automatic,60
EZ82305,9417,DE,0,Skoda,Fabia,1.0 MPI,Green,2019,Limousine,Stoff,4.8,12050,60,Benzin,manual,26
LG26632,5354,DE,0,Renault,Twingo,1.0 SCe Energy,Black,2015,Limousine,Stoff,4.2,27077,70,Benzin,manual,52
EF55878,15160,DE,0,Opel,Mokka X,1.4 Turbo,Black,2019,SUV,Teilleder,7.1,80759,140,Benzin,automatic,120
VL07401,9864,FR,0,Peugeot,2008,1.6 Blue-HDi,Black,2016,SUV,Teilleder,3.7,73172,120,Diesel,manual,5
NA02855,9883,DE,0,Skoda,Octavia,2.0 TDI,Red,2014,Kombi,Teilleder,4.2,109215,150,Diesel,manual,19
NF20585,31676,DE,0,Audi,TT,2.0 TFSI,Red,2016,Coupe,Alcantara,6.6,26486,230,Benzin,automatic,113
NC02287,27373,DE,0,Mercedes-Benz,C-Klasse,C 200,White,2019,Kombi,Stoff,6.6,30226,197,Benzin,automatic,70
BZ49270,14899,DE,0,Hyundai,Tucson,1.6 TGDI,Gray,2015,SUV,Stoff,7.6,70959,177,Benzin,automatic,3
RB60797,20675,DE,0,Mercedes-Benz,A-Klasse,A 250,White,2016,Limousine,Teilleder,6.7,48893,210,Benzin,automatic,77
SC51972,21836,DE,1,Volkswagen,Golf VII,1.4 GTE,Gray,2017,Limousine,Stoff,1.6,59207,150,Hybrid,automatic,35
JD86031,5050,DE,0,Seat,Mii,1.0,White,2014,Limousine,Stoff,4.7,47808,75,Benzin,manual,43
MS74556,37617,DE,0,BMW,X5,xDrive 30d,Gray,2017,SUV,Leder,6.9,27863,258,Diesel,automatic,2
HS49502,13400,DE,0,BMW,3er,320d,Blue,2013,Kombi,Leder,4.7,102039,185,Diesel,automatic,14
YA01965,14134,DE,1,Volkswagen,Polo,1.6 TDI,Gray,2020,Limousine,Stoff,3.9,84300,95,Diesel,automatic,42
BU32962,11989,DE,0,Seat,Leon,1.4 TSI,Black,2017,Limousine,Teilleder,5.2,99343,125,Benzin,manual,57
RF65599,25595,DE,0,Volkswagen,Touareg,3.0 V6 TDI,White,2016,SUV,Leder,7.0,66831,205,Diesel,automatic,33
JN36228,15031,DE,0,Audi,A3 Limousine,1.0 TFSI,Gray,2017,Limousine,Stoff,4.7,59665,115,Benzin,automatic,72
SC45965,8371,PL,0,Skoda,Citigo,1.0 MPI,White,2017,Limousine,Stoff,4.4,32053,75,Benzin,automatic,44
TS66474,23685,DE,0,Jeep,Grand Cherokee,3.0 CRD,Gray,2015,SUV,Leder,7.5,83417,250,Diesel,automatic,38
RK47981,18000,DE,0,Mercedes-Benz,A-Klasse,A 200,White,2017,Limousine,Leder,5.5,27941,155,Benzin,manual,67
PL04178,11140,DE,0,MINI,Cabrio,Cooper,Brown,2015,Cabrio,Stoff,57.0,85786,122,Benzin,manual,50
ZX70804,12435,DE,0,Ford,Focus,1.0 EcoBoost,Blue,2018,Kombi,Stoff,5.5,53553,125,Benzin,automatic,1
ZW80244,11077,DE,0,Skoda,Rapid,1.4 TSI,Gray,2017,Limousine,Stoff,4.8,88256,125,Benzin,automatic,6
SG49109,13135,DE,0,Volkswagen,Tiguan,1.4 TSI,White,2014,SUV,Alcantara,7.1,116982,160,Benzin,automatic,91
RZ58464,11471,DE,0,Toyota,Yaris,1.5 Hybrid,Gray,2017,Limousine,Stoff,3.6,64929,75,Hybrid,automatic,28
HP31633,19288,AT,0,Skoda,Octavia,1.5 TSI,Gray,2018,Kombi,Stoff,4.9,30521,150,Benzin,automatic,18
YX94116,10159,DE,0,Kia,Soul,1.6 CRDi,Gray,2014,Van,Stoff,6,54361,128,Diesel,automatic,100
BS76413,16311,PL,0,Volkswagen,Passat,2.0 TDI,Black,2015,Kombi,Leder,4.6,106503,190,Diesel,automatic,44
YY47043,9088,DE,0,Ford,Fiesta,1.1,Red,2018,Limousine,Stoff,5.2,19882,85,Benzin,manual,19
DT39005,14031,DE,0,BMW,X1,xDrive 20d,Gray,2015,SUV,Leder,5.5,115522,185,Diesel,automatic,31
DV59273,26893,DE,0,BMW,1er,118d,Blue,2020,Limousine,Leder,4.4,29724,150,Diesel,automatic,55
EV45651,7090,DE,0,Nissan,Juke,1.2,Red,2014,SUV,Stoff,5.6,74861,115,Benzin,manual,9
ED36300,6904,DE,0,Opel,Adam,1.2,Green,2015,Limousine,Teilleder,5.3,40248,70,Benzin,manual,5
DW67328,11751,DE,0,Mazda,CX-5,2.0,Gray,2013,SUV,Stoff,6.6,115202,160,Benzin,automatic,2
DY55476,16300,DE,0,Mercedes-Benz,B-Klasse,B 200 CDI,Gray,2016,Van,Teilleder,4.2,77803,135,Diesel,automatic,14
TY95391,21803,DE,0,Audi,A3,1.5 TSI ACT,Gray,2018,Limousine,Stoff,5.0,16746,150,Benzin,automatic,72
CK59346,19798,DE,0,Audi,Q2,1.4 TFSI ACT,Blue,2017,SUV,Leder,5.5,25220,150,Benzin,automatic,120
CF12161,16601,DE,0,Opel,Astra K,1.2 Turbo,White,2021,Kombi,Teilleder,4.5,24326,131,Benzin,manual,62
MJ72935,11033,DE,0,Ford,Fiesta,1.0 EcoBoost,Blue,2018,Limousine,Stoff,4.3,43012,100,Benzin,manual,97
TX11811,14118,DE,0,Ford,Fiesta,1.6 EcoBoost,Gray,2016,Limousine,Teilleder,6.1,26751,200,Benzin,manual,6
UY51084,24609,DE,0,Mercedes-Benz,C-Klasse,C 200,White,2017,Limousine,Leder,5.3,25200,185,Benzin,automatic,68
XA19617,13189,MK,0,Renault,Captur,1.2 TCe Energy,White,2017,SUV,Stoff,5.5,19985,118,Benzin,automatic,45
ZX14276,19810,DE,0,MINI,MINI,Cooper,Red,2020,Limousine,Teilleder,5.3,8228,135,Benzin,automatic,9
MT65376,9800,DE,0,Audi,A1,1.4 TFSI,Black,2013,Limousine,Stoff,5.4,46315,122,Benzin,manual,2
ZD70499,6072,DE,0,Ford,Fiesta,1.0 EcoBoost,Black,2015,Limousine,Stoff,4.3,107899,125,Benzin,manual,7
JX10459,11660,DE,0,Mercedes-Benz,B-Klasse,B 180,Black,2015,Van,Stoff,5.6,108501,122,Benzin,manual,16
KC15657,8787,DE,0,Peugeot,308,2.0 Blue-HDi,Red,2015,Kombi,Stoff,3.8,101897,150,Diesel,manual,58
JK13071,33261,DE,0,Jaguar,F-Pace,25t,Black,2018,SUV,Leder,7.4,37313,250,Benzin,automatic,171
KB76638,18787,DE,0,Skoda,Octavia,1.0 TSI,Brown,2018,Kombi,Stoff,4.7,29068,115,Benzin,automatic,55
JR99376,10010,DE,0,Skoda,Octavia,1.4 TSI,Blue,2013,Kombi,Stoff,5.3,108257,140,Benzin,manual,26
KM60507,12520,DE,0,Mercedes-Benz,A-Klasse,A 180 CDI,Black,2016,Limousine,Stoff,3.9,100222,110,Diesel,manual,47
ZJ02165,7165,DE,0,Mazda,2,1.5,Red,2016,Limousine,Stoff,4.7,89840,75,Benzin,manual,41
XP13795,8587,DE,0,Opel,Astra,1.6 SIDI Turbo,White,2015,Limousine,Teilleder,6.8,104272,170,Benzin,automatic,15
MV17162,19430,DE,0,Mazda,CX-5,2.0,Red,2018,SUV,Stoff,6.4,22246,165,Benzin,manual,68
BU80720,12277,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2014,Limousine,Teilleder,5.5,55314,122,Benzin,manual,3
VX88416,16737,DE,0,BMW,X1,xDrive 18d,Black,2016,SUV,Stoff,4.7,73797,150,Diesel,manual,1
XV65344,10005,DE,0,Smart,forfour,0.9 Turbo,White,2018,Limousine,Leder,5.4,20092,90,Benzin,manual,31
BZ50095,17845,DE,0,Ford,Focus,1.0 EcoBoost,Blue,2018,Limousine,Stoff,5.1,18699,125,Benzin,manual,43
YT72401,14034,MK,0,Renault,Captur,1.3 TCe,White,2019,SUV,Teilleder,5.5,35240,150,Benzin,automatic,20
YU09901,23015,DE,0,Ford,Kuga,2.0 EcoBoost,Black,2019,SUV,Teilleder,9.5,12745,230,Benzin,automatic,13
YT14009,12163,DE,0,Toyota,Auris Touring Sports,1.8 Hybrid,Blue,2016,Kombi,Stoff,3.7,61384,100,Hybrid,automatic,85
YZ59578,16800,DE,0,Hyundai,Tucson,1.7 CRDi,Gray,2016,SUV,Stoff,4.9,45412,140,Diesel,automatic,12
YP94920,7419,DE,0,Opel,Astra,1.4 Turbo,White,2015,Kombi,Teilleder,6.2,87262,120,Benzin,manual,3
RX75698,22334,DE,0,BMW,1er,118i,Blue,2020,Limousine,Teilleder,5.7,28817,140,Benzin,manual,36
HS71214,20393,DE,0,Peugeot,2008,1.2 e-THP,Black,2020,SUV,Teilleder,4.5,24977,131,Benzin,manual,15
UF00861,10707,DE,1,Hyundai,i30,1.6 CRDi,Gray,2017,Limousine,Stoff,3.8,56238,110,Diesel,manual,30
UJ23294,22882,DE,0,BMW,2er,220d Gran Tourer,White,2019,Van,Leder,4.6,58555,190,Diesel,automatic,7
UA18605,9213,DE,0,Dacia,Sandero II,0.9 TCe,Blue,2019,Limousine,Stoff,5.5,35020,90,Benzin,manual,12
VM72615,12178,DE,0,Audi,A3,2.0 TDI,Gray,2014,Limousine,Stoff,4.1,88129,150,Diesel,manual,41
TE59014,17631,DE,0,Hyundai,Kona,1.6 TGDI,Gray,2018,SUV,Teilleder,6.7,18900,177,Benzin,automatic,3
CF07223,9347,DE,0,Dacia,Dokker,1.2 TCe,White,2017,Kombi,Stoff,5.7,7043,115,Benzin,manual,9
KA81777,20446,DE,0,BMW,5er,525d,Gray,2016,Kombi,Alcantara,5.2,118643,218,Diesel,automatic,152
CD80774,8240,DE,0,Volkswagen,Polo,1.0,Black,2016,Limousine,Stoff,5.1,39869,75,Benzin,manual,23
LY19987,22791,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Gray,2018,Kombi,Teilleder,6.7,89251,185,Benzin,automatic,38
LA69675,21182,DE,0,Seat,Leon,2.0 TSI,Gray,2018,Kombi,Leder,6.2,25435,190,Benzin,automatic,39
PB32706,10011,DE,0,BMW,1er,116i,White,2012,Limousine,Stoff,5.5,63818,135,Benzin,manual,21
NN20726,39551,DE,1,Land Rover,Evoque,P160 Mild-Hybrid,Black,2021,SUV,Leder,8.0,10727,160,Benzin,automatic,95
BW71424,19381,DE,0,BMW,1er,125d,Blue,2016,Limousine,Alcantara,4.3,63623,225,Diesel,automatic,4
MS30034,23020,DE,0,Jaguar,XF,20d,Black,2016,Limousine,Leder,4.9,38417,180,Diesel,automatic,2
NB24909,36024,DE,0,BMW,6er,630d GT,Gray,2018,Limousine,Leder,5.5,84705,265,Diesel,automatic,41
NT50036,18936,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2015,Kombi,Teilleder,5.5,116450,240,Diesel,automatic,75
JG02255,23040,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,Beige,2017,SUV,Teilleder,6.0,18318,155,Benzin,automatic,103
CC40040,10748,DE,0,Hyundai,ix20,1.6 CRDi,Blue,2016,Van,Teilleder,4.4,41810,115,Diesel,manual,84
BS90178,7398,AT,0,Renault,Clio,0.9 Energy,Red,2016,Kombi,Stoff,4.7,54780,90,Benzin,manual,18
DW84868,11942,DE,0,Audi,A3,1.4 TFSI,Gray,2013,Limousine,Stoff,5.3,99932,122,Benzin,manual,33
HW93820,11579,DE,0,Opel,Astra GTC,1.6 SIDI Turbo,Blue,2015,Coupe,Leder,6.2,39637,200,Benzin,manual,2
EF14938,23251,DE,0,Audi,TT,2.0 TFSI,White,2016,Coupe,Alcantara,6.6,71966,230,Benzin,automatic,23
DZ34981,12700,DE,0,Nissan,Qashqai,1.5 Turbodiesel,Gray,2016,SUV,Stoff,4.0,61618,110,Diesel,manual,49
EV76297,15503,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2017,Van,Stoff,5.2,23961,125,Benzin,automatic,8
ER65130,7365,DE,0,Renault,Laguna,2.0 dCi,Gray,2013,Coupe,Leder,5.7,77460,173,Diesel,automatic,35
EP72606,11436,DE,0,Fiat,500X,2.0 Multijet,Green,2015,SUV,Teilleder,4.9,82593,140,Diesel,manual,98
ES18991,12083,DE,0,Skoda,Octavia,2.0 TDI,Gray,2016,Kombi,Stoff,4.4,62609,150,Diesel,automatic,89
EG98591,14100,DE,0,Mercedes-Benz,B-Klasse,B 160 CDI,Black,2018,Van,Stoff,4.0,59539,90,Diesel,manual,105
JV64527,6374,DE,0,Ford,Fiesta,1.0 EcoBoost,Blue,2013,Limousine,Stoff,4.3,94462,125,Benzin,manual,32
BY19122,16641,DE,0,Volkswagen,T-Cross,1.0 TSI,Gray,2019,SUV,Stoff,4.9,7061,116,Benzin,automatic,50
ZA06398,7542,DE,0,Volkswagen,Polo,1.0,Silver,2015,Limousine,Stoff,4.8,70395,75,Benzin,manual,42
PF39904,10204,DE,0,Peugeot,2008,1.2 e-THP,Red,2017,SUV,Teilleder,4.4,82677,110,Benzin,manual,84
XV03959,27737,DE,0,Audi,A6,3.0 V6 TDI clean diesel,Black,2017,Kombi,Alcantara,5.3,87525,272,Diesel,automatic,7
XV37427,16073,DE,0,Peugeot,2008,1.2 e-THP,Black,2019,SUV,Teilleder,5.0,40339,131,Benzin,automatic,32
TE94452,18622,ES,0,Audi,A4,35 TFSI,Black,2018,Limousine,Stoff,5.9,59551,150,Benzin,automatic,80
CJ07203,5479,DE,0,Kia,cee'd,1.6,Gray,2012,Kombi,Stoff,6.3,83148,125,Benzin,manual,4
YB26345,17499,DE,0,Mercedes-Benz,A-Klasse,A 250,Gray,2013,Limousine,Leder,6.5,87771,210,Benzin,automatic,147
SJ61307,21241,DE,0,Toyota,Corolla,2.0 Hybrid,Gray,2019,Limousine,Stoff,3.7,24737,179,Hybrid,automatic,44
NK98294,8300,DE,0,Ford,EcoSport,1.0 EcoBoost,White,2016,SUV,Stoff,5.4,94137,125,Benzin,manual,62
PZ62526,16641,DE,0,Mercedes-Benz,C-Klasse,C 200,Black,2015,Kombi,Leder,5.5,108249,185,Benzin,automatic,46
JE22925,7329,DE,0,Audi,A1,1.2 TFSI,Red,2014,Limousine,Stoff,5.1,113488,85,Benzin,manual,26
HV06486,13200,DE,0,Smart,fortwo,0.9 Turbo,Gray,2018,Coupe,Stoff,4.1,12088,90,Benzin,automatic,66
WA60745,11122,DE,0,Smart,fortwo,0.9 Turbo,Brown,2017,Coupe,Stoff,4.1,25873,90,Benzin,automatic,16
US43855,20880,DE,0,Volkswagen,Golf VII,2.0 TSI,White,2018,Limousine,Stoff,6.3,45193,245,Benzin,automatic,36
NU87552,10677,DE,0,Audi,A3,2.0 TDI,Silver,2013,Limousine,Teilleder,4.1,74615,150,Diesel,manual,59
SW15572,21179,DE,0,Seat,Leon,2.0 TSI,Gray,2017,Limousine,Alcantara,6.8,29052,300,Benzin,automatic,39
PX09585,19521,DE,0,MINI,Cabrio,Cooper SD,Gray,2017,Cabrio,Leder,4.3,83380,170,Diesel,automatic,112
TR10882,17510,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2016,Limousine,Teilleder,4.5,81775,185,Diesel,automatic,8
VR01640,13883,DE,0,Seat,Leon,1.4 TSI,White,2017,Kombi,Stoff,5.3,70904,150,Benzin,manual,81
XS11489,12596,DE,0,Renault,Kadjar,1.2 TCe Energy,White,2016,SUV,Teilleder,5.7,56350,130,Benzin,manual,42
HV59610,11027,DE,0,Opel,Zafira Tourer,1.4 Turbo,Silver,2016,Van,Stoff,6.8,54765,140,Benzin,manual,83
NW61883,5670,DE,0,Volkswagen,up!,1.0,White,2015,Limousine,Stoff,4.5,41213,60,Benzin,manual,44
NL27787,34650,DE,0,Volkswagen,T6 Multivan,2.0 TDI,White,2019,Bus,Stoff,5.4,25757,102,Diesel,manual,112
BU56463,15295,DE,0,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2013,Limousine,Teilleder,5.4,64653,122,Benzin,automatic,2
CD40955,17725,DE,0,Opel,Crossland X,1.2 Turbo,Gray,2019,SUV,Stoff,5.0,25877,131,Benzin,automatic,83
JS26906,17492,DE,0,Ford,Grand Tourneo Connect,1.5 TDCi,Gray,2017,Van,Stoff,5.0,53026,120,Diesel,automatic,7
VW22089,5551,DE,0,Citroen,C4,1.4 VTi,Gray,2013,Limousine,Stoff,6.9,76155,95,Benzin,manual,2
TT47438,28453,DE,0,Citroen,DS7 Crossback,2.0 Blue-HDi,Gray,2018,SUV,Leder,4.9,37130,180,Diesel,automatic,43
WD11209,6962,DE,0,Ford,Fiesta,1.0,Black,2015,Limousine,Stoff,4.6,62314,80,Benzin,manual,47
JX67525,13038,DE,0,Ford,Mondeo,1.5 EcoBoost,White,2016,Kombi,Stoff,6.0,64862,160,Benzin,manual,30
DX93134,6007,DE,0,Volkswagen,Polo,1.4 TDI,Blue,2014,Limousine,Stoff,3.6,88593,75,Diesel,manual,51
EK35069,13867,DE,0,Renault,Talisman,1.6 dCi Energy,Gray,2016,Kombi,Teilleder,4.6,96711,160,Diesel,automatic,7
FA22080,11255,DE,0,Renault,Megane,1.2 TCe Energy,Gray,2016,Limousine,Teilleder,5.4,51345,132,Benzin,manual,54
EZ67305,12427,DE,0,Volkswagen,Polo,1.6 TDI,White,2018,Limousine,Stoff,3.6,39117,95,Diesel,manual,32
EL51441,10728,DE,0,Mercedes-Benz,B-Klasse,B 180,Gray,2012,Van,Stoff,6.2,40286,122,Benzin,manual,20
WB70832,8072,IT,0,Fiat,Panda,1.2,Gray,2019,Limousine,Stoff,5.9,4176,70,Benzin,manual,28
WS93847,4465,DE,0,Citroen,DS3,1.6 VTi,White,2013,Limousine,Stoff,6.0,112064,120,Benzin,manual,23
YM88700,15712,DE,0,Mercedes-Benz,B-Klasse,B 180,White,2017,Van,Leder,5.6,56066,122,Benzin,automatic,33
EU49410,20458,DE,0,Volkswagen,Touran,1.8 TSI,Gray,2017,Van,Stoff,6.1,105812,180,Benzin,automatic,30
FC91652,11984,DE,0,Volkswagen,Golf VII,1.0 TSI,Yellow,2017,Kombi,Stoff,4.9,69870,110,Benzin,manual,38
UJ91218,16657,DE,0,BMW,2er,218d,White,2015,Coupe,Alcantara,3.8,55148,150,Diesel,automatic,38
EU37853,14700,DE,0,Volkswagen,Polo,1.0 TSI,Blue,2018,Limousine,Stoff,4.7,53693,115,Benzin,automatic,22
ML42762,5699,DE,0,Renault,Twingo,1.0 SCe,Gray,2015,Limousine,Teilleder,4.2,40111,70,Benzin,manual,26
CF79726,12710,DE,0,Opel,Mokka X,1.6 CDTI DPF,Blue,2016,SUV,Leder,6.6,40313,135,Diesel,manual,4
CH35062,8798,DE,0,Hyundai,i30,1.6 GDI,Black,2014,Limousine,Teilleder,6.7,60049,135,Benzin,manual,49
MN65305,7584,DE,0,Smart,forfour,0.9 Turbo,Brown,2017,Limousine,Teilleder,5.4,36044,90,Benzin,manual,11
RR61238,10707,DE,0,Skoda,Octavia,2.0 TDI,Black,2016,Kombi,Teilleder,4.4,105497,150,Diesel,automatic,20
JZ23223,5140,DE,0,Volkswagen,up!,1.0,Gray,2014,Limousine,Stoff,4.5,61777,60,Benzin,manual,21
SK27808,12687,DE,0,Audi,A3,1.4 TFSI,White,2016,Limousine,Stoff,5.1,79545,125,Benzin,manual,33
SU69253,8803,DE,0,BMW,1er,116i,Black,2014,Limousine,Stoff,5.6,80048,135,Benzin,manual,42
SV15203,23826,DE,0,Honda,HR-V,1.5 VTEC,Gray,2019,SUV,Teilleder,5.9,18604,182,Benzin,automatic,95
TZ59130,22674,DE,1,Volkswagen,Sharan,2.0 TDI,Black,2017,Van,Leder,5.3,106667,185,Diesel,automatic,74
RW56742,21371,DE,0,BMW,5er,520d,Black,2016,Limousine,Leder,4.7,72085,190,Diesel,automatic,75
JL34397,4346,DE,0,Hyundai,i10,1.0,Blue,2014,Limousine,Stoff,4.7,33583,67,Benzin,manual,6
SB16430,24500,DE,0,Audi,S3,2.0 TFSI,Black,2013,Limousine,Teilleder,7.0,84324,300,Benzin,automatic,59
JF57471,17300,DE,0,MINI,MINI,Cooper,Black,2018,Limousine,Teilleder,5.4,11622,135,Benzin,manual,55
KS13117,8399,DE,0,Ford,Fiesta,1.0 EcoBoost,Blue,2014,Limousine,Stoff,4.9,67673,100,Benzin,automatic,31
AV43760,17011,DE,0,Seat,Leon,2.0 TDI,Black,2019,Limousine,Stoff,4.4,36057,150,Diesel,manual,17
BP91316,28086,DE,0,Audi,Q2,35 TFSI,Red,2019,SUV,Stoff,5.4,12819,150,Benzin,automatic,10
BL80858,9726,DE,0,Renault,Captur,0.9 Energy,Orange,2018,SUV,Stoff,5.1,46679,90,Benzin,manual,2
BW95884,17221,DE,0,Opel,Astra GTC,2.0 Turbo,Black,2018,Coupe,Leder,7.8,75019,280,Benzin,manual,4
BW39996,18342,DE,0,Mercedes-Benz,A-Klasse,A 180 CDI,Blue,2018,Limousine,Teilleder,3.7,69653,110,Diesel,automatic,88
BX92357,8250,DE,0,Fiat,500C,1.2,Green,2016,Cabrio,Stoff,4.9,35842,70,Benzin,manual,52
SP85449,10124,DE,0,Fiat,500,1.0 Mild-Hybrid,White,2020,Limousine,Teilleder,4.1,4766,70,Benzin,manual,49
ZH16012,13766,DE,0,Volkswagen,Passat,2.0 TDI,White,2017,Kombi,Stoff,4.2,98276,150,Diesel,manual,44
XN78279,19515,DE,0,Volkswagen,Golf VII,2.0 TSI,Gray,2017,Limousine,Stoff,6.3,92867,230,Benzin,automatic,49
WE54875,17808,DE,0,Ford,Kuga,1.5 EcoBoost,Gray,2017,SUV,Teilleder,6.3,26407,150,Benzin,manual,118
XJ38000,18800,DE,0,Volkswagen,Golf VI,1.4 TSI,Gray,2016,Cabrio,Leder,5.2,55819,150,Benzin,automatic,16
XJ39040,18420,DE,0,Mazda,3,2.0,Gray,2019,Limousine,Leder,4.8,47688,179,Benzin,manual,18
XH28426,9070,DE,0,Skoda,Fabia,1.2 TSI,Silver,2016,Limousine,Stoff,4.6,14961,90,Benzin,manual,7
DK06467,23527,NL,0,Volkswagen,T-Roc,2.0 TSI,Blue,2018,SUV,Teilleder,6.7,42219,190,Benzin,automatic,84
DT01348,19340,DE,0,Audi,A5 Sportsback,1.8 TFSI,White,2016,Kombi,Teilleder,5.9,77089,177,Benzin,automatic,8
DY94521,19437,DE,0,Jaguar,XE,20d,Gray,2017,Limousine,Leder,4.2,79837,180,Diesel,automatic,45
EN70671,7700,DE,0,Toyota,AYGO,1.0-VVT-i,Silver,2018,Kombi,Stoff,4.1,50297,72,Benzin,manual,114
EX89928,31783,DE,0,BMW,5er,530e,Gray,2017,Limousine,Leder,2.1,50674,185,Benzin,automatic,61
JL50314,24921,DE,0,Audi,Q3,35 TFSI,White,2019,SUV,Stoff,6.3,4702,150,Benzin,automatic,1
KU49281,8048,DE,0,Ford,Fiesta,1.0 EcoBoost,Blue,2015,Limousine,Stoff,4.3,32033,100,Benzin,manual,1
SH94827,11393,DE,0,Dacia,Sandero II,0.9 TCe,Blue,2018,Limousine,Stoff,5.1,3567,90,Benzin,manual,1
FU75242,6269,DE,0,Opel,Astra,1.6,Gray,2015,Limousine,Teilleder,6.2,37316,115,Benzin,manual,1
TC76713,23522,DE,0,Skoda,Octavia,2.0 TSI,Gray,2018,Kombi,Alcantara,6.4,58705,245,Benzin,automatic,1
NT91023,9816,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2012,Kombi,Teilleder,6.6,99622,155,Benzin,automatic,1
VN63918,14526,DE,0,Seat,Ateca,1.0 TSI,White,2017,SUV,Stoff,5.2,34035,115,Benzin,manual,94
TS13903,12200,DE,0,Peugeot,308,2.0 Blue-HDi,Blue,2015,Kombi,Stoff,4.3,42033,150,Diesel,automatic,10
NM63797,17823,DE,0,Audi,Q3,2.0 TDI,Gray,2017,SUV,Leder,5.2,63367,150,Diesel,manual,42
NX73452,19126,DE,0,MINI,Cabrio,John Cooper Works,Black,2014,Cabrio,Leder,6.8,67695,210,Benzin,automatic,75
MG59425,8614,DE,1,Skoda,Fabia,1.2 TSI,Green,2016,Kombi,Stoff,4.6,74544,110,Benzin,automatic,5
KU36306,15597,DE,0,Kia,Sportage,1.6 GDI,White,2017,SUV,Leder,6.7,44675,132,Benzin,manual,30
MJ47535,8777,DE,0,Opel,Mokka,1.4 Turbo,Blue,2015,SUV,Stoff,6,76222,140,Benzin,manual,51
LZ77422,4800,LU,0,Seat,Mii,1.0,White,2012,Limousine,Stoff,4.7,51499,75,Benzin,manual,4
NS04498,25502,DE,0,Audi,A4 Allroad,3.0 V6 TDI,Black,2017,Kombi,Stoff,5.3,54567,218,Diesel,automatic,7
CB16687,11730,DE,0,Nissan,Qashqai,1.6 dCi,Brown,2016,SUV,Stoff,4.4,88918,130,Diesel,manual,1
NG91199,12000,DE,0,Volkswagen,Polo,1.8 TSI,Black,2015,Limousine,Stoff,6.0,69433,192,Benzin,manual,8
NR46275,18815,DE,0,Audi,A4,35 TDI,Silver,2018,Kombi,Stoff,4.6,51250,150,Diesel,automatic,40
YJ30767,16666,DE,0,Volkswagen,Touran,1.4 TSI,Beige,2017,Van,Stoff,5.6,56697,150,Benzin,manual,13
