id,price_less_7k,price_7_10k,price_10_13k,price_13_16k,price_16_20k,price_20_25k,price_over_25k,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage_below_30k_,mileage_30_50k_,mileage_50_70k_,mileage_over_70k_,horsepower_below_100_,horsepower_100_150_,horsepower_150_200_,horsepower_200_250_,horsepower_over_250_,low_fuel_consumption,mid_low_fuel_consumption,mid_high_fuel_consumption,high_fuel_consumption,benzin,diesel,hybrid,automatic,manual,time_sell
EC02135,0,0,0,0,0,1,0,Volkswagen,Passat,1.5 TSI ACT,Black,2019,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
AH20394,0,0,0,0,1,0,0,Ford,Fiesta,1.5 EcoBoost,Blue,2019,Limousine,Teilleder,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,25-35d
CM41171,0,0,1,0,0,0,0,Renault,Megane,Grandtour 1.2 TCe,Black,2017,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
AJ31858,0,0,1,0,0,0,0,Opel,Mokka X,1.4 Turbo,Black,2017,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
GG40452,0,0,0,1,0,0,0,Volkswagen,Tiguan,2.0 TDI,White,2016,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,35-50d
LH77840,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Blue,2015,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
SR80627,1,0,0,0,0,0,0,Skoda,Citigo,1.0 MPI,Black,2015,Limousine,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
AH14414,0,0,0,0,1,0,0,Mercedes-Benz,A-Klasse,A 180,Gray,2016,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,50-65d
AJ36149,0,0,1,0,0,0,0,BMW,1er,118i,White,2016,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
MH90906,0,0,1,0,0,0,0,Hyundai,i30,1.4,Black,2019,Kombi,Stoff,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
MW45663,0,0,0,1,0,0,0,Audi,A4,2.0 TDI,Silver,2017,Kombi,Stoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
RR88197,0,0,1,0,0,0,0,Opel,Corsa,1.4,White,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
XT30724,0,0,1,0,0,0,0,Peugeot,2008,1.2 e-THP,Red,2018,SUV,Teilleder,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
FF67226,1,0,0,0,0,0,0,Opel,Corsa,1.4,White,2013,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
KN91518,0,0,0,0,0,1,0,Citroen,Jumpy,2.0 Blue-HDi,Brown,2018,Bus,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0-7d
VA92764,0,0,0,1,0,0,0,BMW,1er,118i,White,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
XS68255,0,0,1,0,0,0,0,Skoda,Fabia,1.0 TSI,White,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
FB68141,0,0,0,0,0,1,0,Kia,pro_cee'd,1.6 TGDI,Gray,2019,Coupe,Teilleder,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,35-50d
VX69673,0,0,1,0,0,0,0,Mercedes-Benz,A-Klasse,A 180,White,2013,Limousine,Teilleder,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
MV40899,0,0,1,0,0,0,0,Ford,Focus,1.0 EcoBoost,Black,2017,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,65-80d
MW41617,0,1,0,0,0,0,0,Ford,C-Max,1.5 EcoBoost,Blue,2015,Van,Stoff,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,50-65d
DS20510,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Black,2013,Limousine,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,50-65d
NR73099,1,0,0,0,0,0,0,Volkswagen,up!,1.0,White,2016,Limousine,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15-25d
GL63357,0,0,0,0,0,1,0,Kia,Sorento,2.2 CRDi,Black,2016,SUV,Leder,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0-7d
LY40052,0,0,1,0,0,0,0,Opel,Mokka X,1.6,Gray,2017,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
XR84773,0,0,0,0,1,0,0,Ford,Kuga,1.5 EcoBoost,Gold,2019,SUV,Leder,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,50-65d
WP49038,0,1,0,0,0,0,0,Ford,Fiesta,1.1 Ti-VCT,White,2020,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
AH37491,0,0,0,1,0,0,0,Dacia,Duster II,1.3 TCe,Gray,2021,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,65-80d
AJ00580,0,0,0,0,1,0,0,Skoda,Octavia,2.0 TDI,White,2018,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0-7d
YC26125,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.4 TSI,Gray,2013,Limousine,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
GP41471,0,0,0,1,0,0,0,Fiat,500X,1.4 Turbo,Blue,2017,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,80-100d
UH92767,0,0,1,0,0,0,0,Renault,Captur,0.9 Energy,Orange,2017,SUV,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
AD17832,0,0,0,0,0,0,1,Land Rover,Range Rover Sport,3.0 TD V6,Silver,2015,SUV,Leder,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,50-65d
ZN54723,0,0,0,1,0,0,0,Volkswagen,Passat,1.4 TSI,Gray,2015,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
JD64811,1,0,0,0,0,0,0,Mazda,2,1.3,Gray,2013,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
SK73278,0,1,0,0,0,0,0,Dacia,Sandero II,0.9 TCe,Black,2017,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
AV86063,0,1,0,0,0,0,0,Skoda,Citigo,1.0 MPI,White,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
VW59530,0,0,0,0,0,0,1,Audi,A5,2.0 TFSI,Brown,2016,Coupe,Leder,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,80-100d
ZB31132,1,0,0,0,0,0,0,Volkswagen,up!,1.0,White,2013,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
AE44351,0,0,0,0,0,1,0,Mercedes-Benz,C-Klasse,C 200 Mild-Hybrid,Gray,2018,Kombi,Leder,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0-7d
EU54463,0,1,0,0,0,0,0,Dacia,Sandero II,0.9 TCe,Blue,2018,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
AG24469,0,0,1,0,0,0,0,Opel,Astra K,1.0,Blue,2018,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
AF92758,0,0,0,1,0,0,0,Mercedes-Benz,A-Klasse,A 180,Gray,2016,Limousine,Teilleder,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,25-35d
GF35194,0,0,0,0,0,1,0,Audi,A1,40 TFSI,Blue,2019,Kombi,Teilleder,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,15-25d
AM13399,0,0,0,0,0,0,1,Hyundai,Santa Fe,2.2 CRDi,Gray,2019,SUV,Leder,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,7-15d
VJ73739,0,1,0,0,0,0,0,Dacia,Duster,1.6,White,2014,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0-7d
FZ52250,0,0,0,1,0,0,0,Ford,C-Max,1.5 EcoBoost,Gray,2016,Van,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,35-50d
ZV48095,1,0,0,0,0,0,0,Citroen,C4,1.6 e-HDi,White,2013,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0-7d
MU23463,1,0,0,0,0,0,0,Volkswagen,up!,1.0,Red,2013,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
NK62449,0,0,0,1,0,0,0,Dacia,Duster II,1.5 dCi,Brown,2018,SUV,Leder,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,25-35d
VV82839,0,1,0,0,0,0,0,Smart,forfour,0.9 Turbo,Red,2016,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
ZS65942,0,0,0,0,1,0,0,Seat,Leon,1.5 TSI ACT,White,2020,Kombi,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
JL70654,0,0,0,0,1,0,0,Seat,Arona,1.0 TSI,Red,2020,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
ZZ39407,0,0,0,0,0,0,1,Audi,A5,40 TFSI,Gray,2018,Coupe,Leder,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,25-35d
XV88636,0,0,1,0,0,0,0,BMW,1er,120i,White,2013,Coupe,Stoff,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,100+
AG39125,0,0,0,1,0,0,0,BMW,2er,218i Active Tourer,Gray,2015,Van,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
AF58266,0,0,0,0,0,0,1,Volkswagen,T6 Multivan,2.0 TDI,Gray,2017,Bus,Stoff,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,7-15d
AH89440,0,0,1,0,0,0,0,Volkswagen,Golf VII,2.0 TDI,White,2014,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,25-35d
HB55925,0,0,0,0,0,0,1,Kia,cee'd,1.6 Plug-in-Hybrid,Gray,2020,Kombi,Teilleder,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15-25d
TT14135,0,0,0,0,0,0,1,Volkswagen,Golf VIII,1.4 eHybrid,Gray,2021,Limousine,Stoff,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,35-50d
TV47805,0,0,1,0,0,0,0,Nissan,Juke,1.2,White,2018,SUV,Alcantara,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80-100d
XB48312,1,0,0,0,0,0,0,Hyundai,i10,1.0,Black,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
DN86182,0,0,0,0,1,0,0,Kia,cee'd,1.6 CRDi Mild-Hybrid,Gray,2021,Kombi,Stoff,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,50-65d
UB76151,0,1,0,0,0,0,0,Volkswagen,Scirocco,1.4 TSI,White,2013,Coupe,Stoff,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0-7d
RP83895,0,0,0,0,1,0,0,Audi,A3,2.0 TDI,Gray,2016,Limousine,Alcantara,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0-7d
TY47042,0,0,0,1,0,0,0,Mazda,CX-3,2.0,White,2015,SUV,Leder,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,15-25d
MS52477,0,0,0,1,0,0,0,Nissan,Qashqai,1.2,Blue,2017,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
UY52798,1,0,0,0,0,0,0,Peugeot,208,1.0 VTi,Black,2012,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25-35d
YZ97821,0,0,0,1,0,0,0,Hyundai,i30,1.4 MPI,Gray,2018,Kombi,Stoff,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,65-80d
EB29188,0,0,0,0,1,0,0,Volkswagen,Touran,2.0 TDI,Black,2017,Van,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0-7d
VG32149,0,0,0,1,0,0,0,Mercedes-Benz,A-Klasse,A 200 CDI,Black,2016,Limousine,Leder,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0-7d
DX39927,0,1,0,0,0,0,0,Skoda,Fabia,1.0 MPI,Beige,2018,Kombi,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
FF30813,0,0,1,0,0,0,0,Fiat,500,1.2,Gray,2019,Limousine,Teilleder,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
ZS80115,0,1,0,0,0,0,0,Toyota,AYGO,1.0,White,2016,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7-15d
VJ76081,0,0,0,0,1,0,0,Ford,Kuga,2.0 TDCi,Gray,2018,SUV,Alcantara,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,7-15d
YM83236,0,0,0,0,0,1,0,Volkswagen,Golf VII,2.0 TSI,Black,2017,Limousine,Stoff,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0-7d
AC63796,0,0,0,0,0,0,1,Volkswagen,T6 Multivan,2.0 TDI,Black,2016,Bus,Alcantara,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,15-25d
WP36911,0,0,0,1,0,0,0,Opel,Mokka X,1.4 Turbo,Gray,2018,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,25-35d
XE48337,0,0,1,0,0,0,0,Ford,B-Max,1.5 TDCi,Gray,2017,Van,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7-15d
AN20425,0,0,0,0,1,0,0,Volkswagen,Golf VII Sportsvan,1.5 TSI,Black,2018,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,65-80d
HZ56613,1,0,0,0,0,0,0,Volkswagen,up!,1.0,White,2013,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
AV27286,0,0,0,0,1,0,0,Seat,Leon,1.5 TSI,Orange,2019,Limousine,Leder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,80-100d
NH49500,0,1,0,0,0,0,0,Hyundai,i40,1.6,Gray,2013,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
GN04515,0,0,0,1,0,0,0,Volkswagen,Golf VII,2.0 TDI,Gray,2018,Kombi,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,50-65d
MJ43208,1,0,0,0,0,0,0,Peugeot,108,1.0 VTi,White,2016,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
BS29315,0,0,0,1,0,0,0,Volkswagen,Golf VII,1.4 TSI,White,2017,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
ZX14276,0,0,0,0,1,0,0,MINI,MINI,Cooper,Red,2020,Limousine,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
NN87106,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.2 TSI,Gray,2015,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
AT17409,0,0,1,0,0,0,0,Audi,A3,1.4 TFSI ACT,Black,2016,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
KB65047,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.4 TSI,Black,2014,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
TY95885,0,0,0,1,0,0,0,BMW,1er,118d,Black,2017,Limousine,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0-7d
AX22921,0,0,0,1,0,0,0,Suzuki,Vitara,1.6,Gray,2017,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
AG95235,0,0,1,0,0,0,0,Renault,Clio,1.0 TCe,Gray,2019,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
TW36524,0,1,0,0,0,0,0,Opel,Corsa,1.4 Turbo,White,2018,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
LK74277,0,0,0,1,0,0,0,Smart,fortwo,0.9 Turbo,Black,2019,Coupe,Leder,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0-7d
HP07460,0,1,0,0,0,0,0,Opel,Corsa,1.4,Black,2017,Limousine,Teilleder,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
ZV44269,0,1,0,0,0,0,0,Fiat,500,1.2,White,2016,Limousine,Teilleder,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
ZY37180,0,0,0,1,0,0,0,Volkswagen,Polo,1.0 TSI,Gold,2018,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
RP83208,0,1,0,0,0,0,0,Hyundai,i30,1.4,Silver,2016,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
HF94990,0,0,0,1,0,0,0,Audi,A4,1.8 TFSI,Gray,2015,Kombi,Stoff,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,15-25d
AD39615,0,1,0,0,0,0,0,Citroen,C3,1.2 e-VTi,Gray,2015,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,15-25d
AA38520,1,0,0,0,0,0,0,Skoda,Roomster,1.2 TSI,Blue,2012,Van,Stoff,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
UH15018,0,1,0,0,0,0,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Yellow,2015,Van,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
YH51671,0,0,0,0,1,0,0,Volkswagen,Golf VII,2.0 TSI,White,2015,Limousine,Stoff,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,25-35d
FZ10153,0,0,0,0,0,1,0,Mercedes-Benz,A-Klasse,A 180,Red,2019,Limousine,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
HE26992,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.0 TSI,Blue,2018,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
XN97339,0,0,0,1,0,0,0,Audi,Q3,2.0 TDI,White,2013,SUV,Leder,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0-7d
AB30142,0,0,0,0,1,0,0,Audi,A4,2.0 TDI,Gray,2017,Kombi,Stoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,35-50d
HX81801,0,0,0,0,1,0,0,Seat,Leon,1.5 TSI,Black,2019,Limousine,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
AF90615,0,0,0,1,0,0,0,Mercedes-Benz,A-Klasse,A 200,Black,2016,Limousine,Leder,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0-7d
AC79653,0,0,0,1,0,0,0,BMW,2er,218i Active Tourer,Gray,2017,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
AJ51993,0,0,0,0,0,1,0,Land Rover,Discovery Sport,2.0 Td4,Black,2018,SUV,Teilleder,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,35-50d
UW80848,0,0,0,1,0,0,0,Ford,Transit,1.5 TDCi,Blue,2017,Kombi,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
ER38544,0,0,0,1,0,0,0,Citroen,C4 Grand Picasso,2.0 Blue-HDi,Black,2017,Van,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,7-15d
FG02994,0,0,0,0,0,1,0,Skoda,Octavia,2.0 TDI,Gray,2017,Kombi,Stoff,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,50-65d
FR69804,0,0,0,1,0,0,0,Skoda,Octavia,2.0 TDI,White,2015,Kombi,Teilleder,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0-7d
ZC03188,0,0,1,0,0,0,0,Volkswagen,Caddy,1.6 TDI,Gray,2014,Kombi,Stoff,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,35-50d
AE29571,0,0,1,0,0,0,0,Audi,A3 Limousine,2.0 TDI,Black,2016,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
YZ48176,1,0,0,0,0,0,0,Dacia,Logan MCV II,1.0 SCe,Gray,2018,Kombi,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
AG60172,0,0,1,0,0,0,0,Skoda,Fabia,1.0 TSI,Red,2019,Kombi,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,35-50d
AE53562,0,1,0,0,0,0,0,Skoda,Citigo,1.0 MPI,Blue,2018,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,65-80d
VM90268,1,0,0,0,0,0,0,Ford,Focus,1.0 EcoBoost,Silver,2014,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
HG80252,0,0,0,0,1,0,0,Volkswagen,Golf VII,2.0 TDI,White,2018,Limousine,Alcantara,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,35-50d
BC51337,0,0,1,0,0,0,0,Ford,Galaxy,2.0 TDCi,Brown,2014,Van,Alcantara,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0-7d
TR04215,0,0,1,0,0,0,0,Renault,Megane,1.2 TCe Energy,White,2017,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
GT91243,0,0,0,0,0,1,0,Audi,A6,2.0 TDI,Black,2017,Kombi,Stoff,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,7-15d
AP80544,0,0,0,0,1,0,0,Citroen,C4 Grand Picasso,2.0 Blue-HDi,Gray,2017,Van,Teilleder,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,100+
AG48877,0,0,0,0,1,0,0,Ford,S-Max,2.0 TDCi,Blue,2015,Van,Leder,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,100+
AV24920,1,0,0,0,0,0,0,Peugeot,108,1.0 VTi,White,2015,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25-35d
ZT71199,0,0,1,0,0,0,0,Peugeot,2008,1.2 e-THP,Red,2016,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
HM94989,0,0,1,0,0,0,0,Dacia,Duster II,1.6 SCe,Orange,2018,SUV,Stoff,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0-7d
AL16114,0,1,0,0,0,0,0,Fiat,Tipo,1.4 Turbo,Blue,2017,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80-100d
VZ12016,0,0,0,1,0,0,0,Ford,Kuga,1.5 EcoBoost,Gray,2016,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
AK36894,0,1,0,0,0,0,0,Renault,Twingo,1.0 SCe,Blue,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,35-50d
AM56779,0,0,0,0,0,1,0,Hyundai,i30,2.0 TGDI,Blue,2019,Limousine,Alcantara,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,80-100d
AH04280,0,1,0,0,0,0,0,Opel,Adam,1.4 Turbo,Gray,2018,Limousine,Leder,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,65-80d
CN99544,0,0,0,1,0,0,0,Volkswagen,Tiguan,1.4 TSI,White,2016,SUV,Stoff,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,7-15d
BV25441,0,1,0,0,0,0,0,Ford,Fiesta,1.0 EcoBoost,Gray,2016,Limousine,Stoff,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
XN90873,0,0,0,0,1,0,0,Toyota,C-HR,1.8 Hybrid,White,2018,SUV,Stoff,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,7-15d
DZ34904,0,0,0,0,1,0,0,Volkswagen,Touran,1.4 TSI,Blue,2017,Van,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
RG78205,0,0,0,0,1,0,0,Audi,A4,2.0 TDI,Black,2018,Kombi,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0-7d
FT99600,0,1,0,0,0,0,0,BMW,1er,114i,Blue,2012,Limousine,Teilleder,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
UH72285,0,0,0,0,0,1,0,Volkswagen,Golf VIII,1.5 TSI ACT,Gray,2020,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,65-80d
DM82495,0,0,1,0,0,0,0,BMW,1er,116d,Brown,2017,Limousine,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,100+
GD29924,0,1,0,0,0,0,0,Skoda,Fabia,1.0 MPI,Blue,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
GE47774,0,0,0,1,0,0,0,Seat,Arona,1.5 TSI ACT,Red,2019,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
